,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
ekmanlarsson4400do,64.95,Oliver Ekman-Larsson,4400,D,0,VAN,COL-A.Georgiev,7.42,9.4,5.4,-1.02,1.7,1,2,3,0,-3.5,8,0,2,3.0,3.7,132,6.5,15,126,8.2,-0.4,67,24,32,83,6.7,63,36,27,11,0.05,0.41,0.46,21.4,1.29,1.72,2.4,0.71,0.03,0.94,2.66,16.06,17.6,12.23,0.01,0.11,1.59,0.22,0.29,0.75,0.0,0.01,0.04,0.29,0.42,0.0,1.48,0.0,0.42,0.42,19.3,1.31,1.5,2.3,0.65,0.0,0.58,2.08,13.67,17.56,0.0,0.08,1.13,0.1,12.5,1.67,1.17,0.5,1.5,0.25,19.54,0.64,0.0,0.0,43.48,44.13,44.39,47.13,50.61,3.18,0.26,2.9,0.21,42.4,41.31,47.6,51.77,3.0,0.26,2.33,0.32,52.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,ekmanlarsson,o,ekmanlarsson4400do,85626-12244,D,o,Oliver Ekman-Larsson,ekmanlarsson,7.424324654244088,37.0,4400,COL@VAN,VAN,COL,,,,,,D/UTIL,ekmanlarsson4400do
eller3900cl,70.15,Lars Eller,3900,C,0,WAS,CLB-EMerzlikins,7.76,9.9,5.7,1.14,2.0,3,0,0,0,-3.5,60,1,2,3.9,2.8,-205,6.5,91,-194,7.0,-0.2,56,21,38,93,8.2,53,38,38,13,0.17,0.2,0.37,15.29,1.45,1.63,2.25,0.73,0.1,0.5,2.13,11.8,11.56,8.55,0.0,0.01,0.54,0.03,0.07,0.5,0.0,0.0,0.17,0.19,0.56,0.02,1.7,0.31,0.15,0.46,16.24,1.7,1.85,2.0,0.92,0.17,0.62,2.46,13.0,12.82,0.0,0.0,0.04,0.0,12.8,3.0,2.0,1.0,2.2,0.0,16.46,0.07,0.0,0.0,47.97,45.21,49.7,45.64,43.49,3.26,0.23,3.07,0.21,50.75,49.08,46.17,42.67,2.36,0.31,3.27,0.25,42.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,eller,l,eller3900cl,85626-9990,C,l,Lars Eller,eller,7.199999686999199,39.0,3900,WSH@CBJ,WSH,CBJ,,,,,,C/UTIL,eller3900cl
engvall4300wp,79.79,Pierre Engvall,4300,W,0,TOR,SEA-PGrubauer,8.12,10.3,5.9,0.46,1.9,3,2,4,0,0.0,16,0,2,4.0,2.7,-225,6.5,80,-200,7.9,0.7,57,33,35,96,11.7,75,16,50,12,0.22,0.26,0.48,13.31,2.16,1.88,2.57,0.73,0.12,0.14,2.02,11.22,9.59,8.34,0.01,0.01,0.49,0.07,0.12,0.6,0.02,0.01,0.19,0.24,0.49,0.03,2.07,0.45,0.36,0.82,13.41,3.67,2.0,2.8,0.71,0.23,0.0,2.0,10.8,9.2,0.09,0.09,1.39,0.1,10.75,2.4,2.4,0.0,3.0,0.25,13.19,1.72,0.0,0.2,45.3,47.42,42.26,42.33,45.09,3.02,0.25,3.16,0.29,45.22,43.85,38.56,47.69,3.11,0.32,3.15,0.24,51.2,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,engvall,p,engvall4300wp,85626-84346,W,p,Pierre Engvall,engvall,7.2277781168619795,36.0,4300,SEA@TOR,TOR,SEA,,,,,,W/UTIL,engvall4300wp
evans3800cj,50.35,Jake Evans,3800,C,0,MTL,NYR-IShesterkin,5.61,7.2,4.0,-0.81,1.5,4,0,1,0,0.0,46,0,2,2.6,3.6,170,6.0,19,160,6.7,0.1,63,24,35,85,5.5,53,46,30,13,0.12,0.24,0.36,14.86,1.45,1.42,1.72,0.83,0.08,0.67,2.1,10.09,11.6,7.34,0.01,0.0,0.17,0.02,0.07,0.33,0.0,0.01,0.11,0.23,0.35,0.01,1.09,0.07,0.29,0.36,14.98,1.44,1.0,1.43,0.7,0.07,0.57,1.57,9.69,10.54,0.07,0.0,0.14,0.07,8.83,2.17,1.33,0.83,1.67,0.17,14.13,0.2,0.17,0.0,42.01,41.01,45.96,46.14,43.94,3.13,0.16,2.77,0.2,42.67,46.17,49.08,50.75,2.82,0.19,2.55,0.21,48.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,evans,j,evans3800cj,85626-82972,C,j,Jake Evans,evans,4.328947368421052,38.0,3800,NYR@MON,MON,NYR,,,,,,C/UTIL,evans3800cj
farabee5100wj,80.71,Joel Farabee,5100,W,0,PHI,ARI-KVejmelka,10.47,13.2,7.7,1.25,2.1,1,2,4,0,0.0,12,0,3,3.4,2.8,-152,6.0,43,-160,9.1,0.5,54,20,31,86,7.3,58,41,16,12,0.19,0.33,0.52,17.85,1.75,1.93,2.47,0.78,0.1,0.64,2.57,11.84,14.23,8.81,0.0,0.03,2.42,0.37,0.49,0.75,0.0,0.0,0.19,0.31,0.8,0.01,2.68,0.15,0.31,0.46,15.87,1.74,1.77,2.23,0.79,0.09,0.46,2.23,11.62,12.77,0.0,0.0,1.27,0.08,10.0,2.0,1.4,0.6,1.6,0.0,17.68,1.32,0.0,0.0,43.66,41.93,49.46,49.08,37.45,2.95,0.12,3.36,0.26,43.0,46.0,48.67,37.33,2.55,0.18,3.29,0.39,38.8,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,farabee,j,farabee5100wj,85626-103203,W,j,Joel Farabee,farabee,8.905262997275905,38.0,5100,ARI@PHI,PHI,ARI,,,,,,W/UTIL,farabee5100wj
fasching3600wh,32.99,Hudson Fasching,3600,W,0,NYI,EDM-SSkinner,7.16,9.1,5.2,0.87,2.0,1,1,4,0,-4.1,96,1,2,2.7,3.4,135,6.0,63,118,5.3,-0.2,12,6,9,64,5.7,38,46,30,13,0.13,0.13,0.25,12.22,1.23,0.88,1.27,0.69,0.14,0.69,1.56,10.71,10.43,7.36,0.0,0.0,0.13,0.0,0.07,0.0,0.0,0.0,0.13,0.13,0.13,0.0,1.96,0.18,0.18,0.36,12.22,1.77,0.91,1.3,0.7,0.2,0.36,1.27,11.56,10.11,0.0,0.0,0.2,0.0,12.0,1.5,1.0,0.5,1.6,0.0,12.85,0.4,0.0,0.0,43.66,42.78,44.9,48.09,47.66,2.67,0.23,3.39,0.24,43.67,42.33,47.75,47.0,2.64,0.14,3.27,0.25,49.25,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,fasching,h,fasching3600wh,85626-53465,W,h,Hudson Fasching,fasching,5.599999745686849,12.0,3600,NYI@EDM,NYI,EDM,,,,,,W/UTIL,fasching3600wh
fast4600wj,71.26,Jesper Fast,4600,W,0,CAR,NAS-JSaros,5.37,6.9,3.9,-2.87,1.2,3,0,1,0,0.0,9,0,2,3.7,2.5,-230,6.0,87,-220,5.9,-0.8,51,21,46,101,9.7,53,30,30,13,0.13,0.24,0.37,15.06,1.47,1.04,1.63,0.64,0.12,0.43,1.47,13.12,9.77,9.75,0.0,0.0,0.35,0.01,0.03,0.33,0.0,0.02,0.13,0.22,0.08,0.01,1.39,0.27,0.36,0.64,14.59,2.63,1.18,1.6,0.74,0.23,0.91,2.09,11.4,10.3,0.0,0.0,0.19,0.0,11.0,1.67,1.17,0.5,1.6,0.2,14.3,0.25,0.0,0.0,50.59,51.04,46.49,38.59,43.84,3.09,0.2,3.49,0.24,51.0,49.6,36.42,48.7,3.27,0.25,2.89,0.27,54.75,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,fast,j,fast4600wj,85626-23053,W,j,Jesper Fast,fast,5.988889058430989,36.0,4600,NSH@CAR,CAR,NSH,,,,,,W/UTIL,fast4600wj
faulk6200dj,68.65,Justin Faulk,6200,D,0,STL,NJD-M.Blackwood,11.21,14.1,8.4,-1.1,1.8,1,1,8,0,-3.7,50,0,2,2.9,3.8,145,6.5,61,122,12.0,0.9,71,31,28,94,10.3,58,41,25,12,0.18,0.46,0.65,23.71,1.64,2.31,3.07,0.75,0.08,1.45,3.77,16.89,18.83,12.72,0.02,0.11,2.11,0.25,0.33,0.75,0.0,0.0,0.16,0.35,0.42,0.02,1.99,0.14,0.29,0.43,23.94,1.08,2.5,3.38,0.74,0.06,1.43,3.93,16.75,16.75,0.07,0.07,2.58,0.38,16.5,4.2,2.6,1.6,3.5,0.5,25.74,3.15,0.2,0.0,43.38,40.36,43.76,47.58,48.64,2.94,0.27,2.85,0.19,40.77,43.36,44.62,50.43,3.0,0.28,3.62,0.15,47.67,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,faulk,j,faulk6200dj,85626-14178,D,j,Justin Faulk,faulk,11.826315628854852,38.0,6200,STL@NJ,STL,NJ,,,,,,D/UTIL,faulk6200dj
fehervary3600dm,70.35,Martin Fehervary,3600,D,0,WAS,CLB-E.Merzlikins,6.46,8.2,4.7,-0.26,1.8,3,0,0,0,-3.3,44,1,2,3.9,2.8,-205,6.5,91,-194,6.1,-1.0,61,17,25,93,8.0,15,0,7,13,0.09,0.11,0.2,19.98,0.6,1.18,1.51,0.79,0.07,1.46,2.65,15.41,17.4,11.49,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.01,0.09,0.1,0.41,0.02,0.74,0.0,0.5,0.5,17.51,1.71,0.5,0.5,1.0,0.0,2.0,2.5,11.5,19.0,0.0,0.0,0.0,0.0,11.5,2.5,0.5,2.0,0.5,0.0,17.51,0.0,0.0,0.0,47.97,45.21,49.7,45.64,43.49,3.26,0.23,3.07,0.21,50.75,49.08,46.17,42.67,2.36,0.31,3.27,0.25,42.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,fehervary,m,fehervary3600dm,85626-97091,D,m,Martin Fehervary,fehervary,6.285714285714286,28.0,3600,WSH@CBJ,WSH,CBJ,,,,,,D/UTIL,fehervary3600dm
fiala7000wk,68.93,Kevin Fiala,7000,W,0,LA,BOS-LUllmark,13.62,17.1,10.2,0.7,1.9,3,1,11,0,-4.4,94,0,2,2.7,3.4,135,6.0,17,120,15.7,3.2,77,39,22,97,12.6,78,21,28,14,0.37,0.71,1.08,17.72,3.66,2.99,3.91,0.76,0.12,0.32,3.31,13.16,12.23,9.87,0.06,0.19,2.82,0.69,0.97,0.71,0.01,0.0,0.3,0.52,0.88,0.01,2.44,0.14,0.64,0.79,18.2,2.6,3.29,4.69,0.7,0.04,0.21,3.5,14.23,12.92,0.07,0.21,3.52,1.15,14.6,3.33,3.17,0.17,5.0,0.6,18.46,2.83,0.0,0.33,45.76,48.84,40.0,42.69,46.16,3.24,0.19,3.57,0.17,46.67,43.69,42.5,46.92,3.82,0.24,3.5,0.14,45.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,fiala,k,fiala7000wk,85626-59208,W,k,Kevin Fiala,fiala,13.921950921779723,41.0,7000,BOS@LA,LA,BOS,,,,,,W/UTIL,fiala7000wk
fischer4100wc,57.46,Christian Fischer,4100,W,0,ARI,PHI-CHart,7.61,9.7,5.5,0.34,1.9,3,0,1,0,0.0,21,1,2,2.8,3.4,127,6.0,57,132,6.1,-0.4,45,16,29,86,7.6,53,46,23,13,0.14,0.12,0.26,14.49,1.08,1.64,2.16,0.76,0.08,0.5,2.14,8.83,12.33,6.56,0.0,0.0,0.5,0.09,0.09,1.0,0.02,0.0,0.12,0.12,0.36,0.0,1.73,0.14,0.21,0.36,15.2,1.42,1.86,2.58,0.72,0.08,0.71,2.57,10.0,11.83,0.0,0.0,0.42,0.0,13.0,3.0,2.5,0.5,2.8,0.0,15.46,0.03,0.0,0.0,42.85,37.45,49.08,49.46,41.93,2.73,0.18,2.81,0.27,37.33,48.67,46.0,43.0,2.79,0.21,3.0,0.24,34.6,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,fischer,c,fischer4100wc,85626-66620,W,c,Christian Fischer,fischer,7.322222391764323,36.0,4100,ARI@PHI,ARI,PHI,,,,,,W/UTIL,fischer4100wc
foegele3800ww,61.74,Warren Foegele,3800,W,0,EDM,NYI-ISorokin,5.43,7.0,3.9,-1.25,1.4,3,0,0,0,-3.0,43,0,2,3.4,2.7,-160,6.0,37,-144,5.2,-1.3,40,17,46,103,5.3,30,30,15,13,0.12,0.13,0.26,11.81,1.32,1.61,2.46,0.65,0.08,0.22,1.83,11.11,9.44,8.23,0.0,0.01,0.39,0.09,0.13,0.73,0.01,0.0,0.11,0.12,0.31,0.0,1.4,0.13,0.13,0.25,12.77,1.17,1.25,2.0,0.63,0.1,0.5,1.75,13.2,9.4,0.0,0.0,0.17,0.0,14.5,1.67,1.0,0.67,1.5,0.0,13.42,0.21,0.0,0.0,47.08,47.66,48.09,44.9,42.78,3.18,0.29,2.8,0.17,47.0,47.75,42.33,43.67,3.36,0.49,2.91,0.22,43.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,foegele,w,foegele3800ww,85626-74076,W,w,Warren Foegele,foegele,5.614285605294364,28.0,3800,NYI@EDM,EDM,NYI,,,,,,W/UTIL,foegele3800ww
foligno3800wn,58.43,Nick Foligno,3800,W,0,BOS,LA-PCopley,5.99,7.7,4.3,-0.69,1.6,3,2,2,0,-2.1,43,0,3,3.4,2.7,-157,6.0,83,-144,5.0,-0.8,44,14,53,97,5.2,30,69,15,13,0.08,0.2,0.28,11.44,1.47,1.25,1.67,0.75,0.06,0.53,1.78,8.81,8.53,6.63,0.02,0.03,0.78,0.12,0.15,0.77,0.0,0.0,0.06,0.16,0.75,0.0,1.5,0.14,0.07,0.21,11.71,1.08,0.93,1.31,0.71,0.15,0.64,1.57,8.58,10.75,0.07,0.0,1.27,0.23,8.6,1.17,1.0,0.17,1.6,0.2,11.88,1.23,0.0,0.0,44.6,46.16,42.69,40.0,48.84,3.27,0.25,3.02,0.27,46.92,42.5,43.69,46.67,3.75,0.24,3.91,0.35,43.6,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,foligno,n,foligno3800wn,85626-8539,W,n,Nick Foligno,foligno,6.943243078283362,37.0,3800,BOS@LA,BOS,LA,,,,,,W/UTIL,foligno3800wn
forbort3900dd,58.3,Derek Forbort,3900,D,0,BOS,LA-P.Copley,5.41,6.9,3.9,-1.96,1.4,3,0,0,0,-3.9,18,0,3,3.4,2.7,-157,6.0,83,-144,5.2,-1.6,48,15,35,97,5.3,46,53,23,13,0.04,0.16,0.2,18.05,0.66,0.78,1.12,0.69,0.05,1.5,2.28,12.2,12.49,9.37,0.0,0.0,0.03,0.01,0.01,1.0,0.01,0.01,0.03,0.15,0.75,0.0,0.59,0.07,0.14,0.21,17.97,0.7,0.86,1.23,0.7,0.08,0.93,1.79,12.25,13.33,0.0,0.0,0.0,0.0,11.4,1.33,0.33,1.0,0.6,0.0,17.08,0.0,0.0,0.0,44.6,46.16,42.69,40.0,48.84,3.27,0.25,3.02,0.27,46.92,42.5,43.69,46.67,3.75,0.24,3.91,0.35,43.6,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,forbort,d,forbort3900dd,85626-39264,D,d,Derek Forbort,forbort,5.861538226787861,26.0,3900,BOS@LA,BOS,LA,,,,,,D/UTIL,forbort3900dd
forsberg7300wf,62.38,Filip Forsberg,7300,W,0,NAS,CAR-ARaanta,14.1,17.7,10.5,0.59,1.9,1,1,15,0,-4.0,51,1,2,2.5,3.7,190,6.0,13,180,17.0,2.1,74,34,20,86,14.1,76,23,23,13,0.48,0.61,1.08,18.1,3.58,3.33,5.0,0.67,0.14,0.63,3.96,13.09,13.54,9.95,0.13,0.26,3.33,0.91,1.44,0.63,0.0,0.0,0.35,0.35,0.4,0.02,2.78,0.46,0.38,0.85,17.45,2.92,3.08,4.92,0.63,0.15,0.31,3.38,12.91,14.09,0.08,0.08,2.87,0.83,16.8,3.33,3.17,0.17,5.8,1.0,17.24,2.06,0.17,0.17,43.01,43.84,38.59,46.49,51.04,3.42,0.22,3.32,0.19,48.7,36.42,49.6,51.0,3.11,0.21,3.73,0.17,50.6,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,forsberg,f,forsberg7300wf,85626-39253,W,f,Filip Forsberg,forsberg,14.833333333333334,36.0,7300,NSH@CAR,NSH,CAR,,,,,,W/UTIL,forsberg7300wf
foudy3100wl,29.58,Liam Foudy,3100,W,0,CLB,WAS-DKuemper,4.07,5.2,2.9,-1.25,1.3,3,0,0,0,-4.8,85,0,2,2.8,3.9,171,6.5,9,160,2.5,-0.6,5,2,19,87,2.4,15,30,0,13,0.0,0.14,0.14,10.74,0.78,0.62,0.86,0.72,0.0,0.33,0.95,7.76,10.38,5.62,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.19,0.0,1.08,0.0,0.0,0.0,10.39,0.0,0.83,1.0,0.83,0.0,0.67,1.5,8.5,10.0,0.0,0.0,0.06,0.0,9.75,1.75,1.0,0.75,1.25,0.0,10.15,0.08,0.0,0.0,45.12,43.49,45.64,49.7,45.21,2.68,0.19,2.87,0.2,42.67,46.17,49.08,50.75,2.82,0.19,2.55,0.21,48.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,foudy,l,foudy3100wl,85626-97047,W,l,Liam Foudy,foudy,2.5904762631370906,21.0,3100,WSH@CBJ,CBJ,WSH,,,,,,W/UTIL,foudy3100wl
fox7200da,80.3,Adam Fox,7200,D,0,NYR,MTL-J.Allen,15.2,19.0,11.4,0.74,2.1,1,1,7,0,-3.5,66,0,2,3.6,2.6,-205,6.0,81,-194,14.4,0.6,76,23,19,104,12.2,75,25,25,12,0.17,0.8,0.97,24.58,2.37,2.08,2.68,0.78,0.08,1.43,3.5,17.02,15.94,12.87,0.03,0.39,3.18,0.51,0.65,0.78,0.0,0.02,0.15,0.39,0.25,0.02,2.14,0.08,0.77,0.85,24.37,2.09,2.08,2.64,0.79,0.04,1.31,3.38,14.58,13.58,0.08,0.38,3.08,1.0,13.75,3.6,2.4,1.2,3.25,1.75,25.32,5.51,0.0,0.4,45.78,43.94,46.14,45.96,41.01,2.83,0.26,3.53,0.24,40.69,46.38,45.54,38.08,3.08,0.3,3.83,0.39,36.67,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,fox,a,fox7200da,85626-103940,D,a,Adam Fox,fox,14.1999996869992,39.0,7200,NYR@MON,NYR,MON,,,,,,D/UTIL,fox7200da
frederic4000ct,64.6,Trent Frederic,4000,C,0,BOS,LA-PCopley,5.66,7.2,4.1,-1.17,1.4,3,0,0,0,-2.2,52,0,3,3.4,2.7,-157,6.0,83,-144,6.7,0.0,45,18,34,97,7.3,53,46,23,13,0.17,0.18,0.35,11.56,1.82,1.58,2.0,0.79,0.11,0.44,2.03,9.53,9.76,7.53,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.17,0.18,1.16,0.0,1.52,0.14,0.21,0.36,12.11,1.78,1.64,2.17,0.76,0.09,0.64,2.29,10.0,10.17,0.0,0.0,0.01,0.0,7.2,2.5,1.67,0.83,2.0,0.0,11.62,0.02,0.0,0.0,44.6,46.16,42.69,40.0,48.84,3.27,0.25,3.02,0.27,46.67,43.69,42.5,46.92,3.82,0.24,3.5,0.14,45.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,frederic,t,frederic4000ct,85626-70927,C,t,Trent Frederic,frederic,6.9882354736328125,34.0,4000,BOS@LA,BOS,LA,,,,,,C/UTIL,frederic4000ct
friedman3500dm,39.15,Mark Friedman,3500,D,0,PIT,VGK-L.Thompson,5.15,6.6,3.7,-1.36,1.5,2,0,0,0,-3.3,61,0,3,3.0,3.2,-100,6.0,72,104,1.6,-1.3,15,3,47,65,1.1,12,25,0,8,0.08,0.0,0.08,12.26,0.39,0.96,1.27,0.75,0.09,0.83,1.79,9.83,11.29,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.71,0.0,0.57,0.0,0.0,0.0,13.13,0.0,0.0,0.33,0.0,0.0,0.67,0.67,9.0,10.33,0.0,0.0,0.0,0.0,9.0,0.67,0.0,0.67,0.33,0.0,13.13,0.0,0.0,0.0,44.34,48.13,47.07,45.97,49.98,3.23,0.23,2.49,0.23,41.78,43.92,48.33,48.85,3.78,0.29,2.83,0.18,49.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,friedman,m,friedman3500dm,85626-79846,D,m,Mark Friedman,friedman,1.0666666825612383,3.0,3500,PIT@VGK,PIT,VGK,,,,,,D/UTIL,friedman3500dm
frost4200cm,75.05,Morgan Frost,4200,C,0,PHI,ARI-KVejmelka,8.48,10.8,6.2,1.24,2.0,2,1,4,0,0.0,94,0,3,3.4,2.8,-152,6.0,43,-160,6.8,0.3,52,24,37,86,12.1,75,25,41,12,0.14,0.19,0.33,14.73,1.34,1.63,2.17,0.75,0.09,0.58,2.21,10.5,11.95,7.93,0.01,0.03,2.15,0.3,0.41,0.74,0.0,0.0,0.13,0.17,0.28,0.01,2.35,0.38,0.38,0.77,17.04,2.71,2.08,3.0,0.69,0.19,0.69,2.77,13.23,12.69,0.0,0.08,2.86,0.46,9.4,2.6,2.6,0.0,3.6,0.8,16.68,2.71,0.0,0.0,43.66,41.93,49.46,49.08,37.45,2.95,0.12,3.36,0.26,43.0,46.0,48.67,37.33,2.55,0.18,3.29,0.39,38.8,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,frost,m,frost4200cm,85626-81974,C,m,Morgan Frost,frost,7.549999839381168,38.0,4200,ARI@PHI,PHI,ARI,,,,,,C/UTIL,frost4200cm
