,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
lucic4000wm,55.02,Milan Lucic,4000,W,0,CGY,NYR-JHalak,4.14,5.3,2.9,-2.93,1.0,4,0,0,0,-3.2,27,0,2,3.6,3.0,-151,6.5,55,-154,3.5,-2.8,38,10,58,102,2.7,44,11,55,9,0.05,0.12,0.17,11.33,0.9,0.92,1.4,0.65,0.05,0.25,1.17,11.13,9.19,8.13,0.0,0.0,0.34,0.02,0.03,0.67,0.0,0.0,0.05,0.12,1.05,0.0,1.0,0.0,0.1,0.1,11.61,0.52,0.8,1.56,0.51,0.0,0.2,1.0,11.78,8.33,0.0,0.0,0.21,0.0,10.4,0.6,0.2,0.4,1.0,0.0,10.6,0.03,0.0,0.0,52.19,52.18,45.52,39.56,44.88,3.06,0.21,2.74,0.2,59.33,47.3,34.78,41.9,2.89,0.19,2.8,0.21,38.83,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,lucic,m,lucic4000wm,87145-8178,W,m,Milan Lucic,lucic,4.276922959547776,52.0,4000,NYR@CGY,CGY,NYR,,,,,,W/UTIL,lucic4000wm
luukkonen7400gu,38.5,U. Luukkonen,7400,G,0,BUF,SJ-KKahkonen,17.12,21.5,12.7,0.95,2.3,1,0,1,0,-0.9,82,0,0,3.7,3.5,-120,7.0,82,105,16.9,0.4,24,18,7,69,15.7,50,40,10,10,3.5,0.0,0.0,0.0,0.0,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.08,43.71,0.0,0.0,0.0,0.0,0.0,0.0,43.6,47.0,0.0,0.0,0.0,0.0,49.0,2/18/23,0,29.7,0.59,0.32,60.14,0.0,29.7,3.5,0.5,0.0,45.44,2.81,29.33,2.74,0.26,2.7,0.2,2.82,28.55,2.2,0.32,2.1,0.19,30.6,SJ,luukkonen,u,luukkonen7400gu,87145-97029,G,u,Ukko-Pekka Luukkonen,luukkonen,16.87272782759233,22.0,7400,BUF@SJ,BUF,SJ,,,,,,G,luukkonen7400gu
lyubushkin3700di,57.6,Ilya Lyubushkin,3700,D,0,BUF,SJ-KKahkonen,3.9,5.0,2.8,-3.04,1.1,3,0,0,0,-3.7,29,0,3,3.7,3.5,-120,7.0,82,105,4.4,-2.1,44,11,37,96,5.3,70,10,30,10,0.03,0.17,0.19,15.18,0.75,0.55,0.71,0.77,0.05,1.19,1.74,12.11,12.49,8.97,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.16,1.0,0.0,0.61,0.0,0.3,0.3,14.88,1.21,0.6,0.7,0.86,0.0,1.2,1.8,10.6,13.0,0.0,0.0,0.06,0.0,9.67,1.67,0.0,1.67,0.0,0.0,14.77,0.06,0.0,0.0,48.18,44.73,48.19,42.08,43.71,3.17,0.25,2.99,0.16,47.7,50.0,43.6,47.0,3.0,0.17,3.4,0.18,49.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,lyubushkin,i,lyubushkin3700di,87145-84404,D,i,Ilya Lyubushkin,lyubushkin,4.199999854678199,42.0,3700,BUF@SJ,BUF,SJ,,,,,,D/UTIL,lyubushkin3700di
maatta4100do,45.45,Olli Maatta,4100,D,0,DET,SEA-PGrubauer,4.6,5.9,3.3,-3.2,1.1,3,0,0,0,-4.9,11,0,2,2.7,3.5,150,6.0,56,130,5.8,-2.0,58,14,36,94,6.2,54,18,45,11,0.06,0.19,0.24,18.32,0.79,0.84,1.19,0.71,0.07,1.42,2.27,14.38,14.17,10.58,0.0,0.0,0.1,0.01,0.03,0.33,0.0,0.0,0.06,0.19,0.13,0.01,0.83,0.09,0.09,0.18,16.71,0.65,0.91,1.18,0.77,0.1,1.82,2.73,10.73,16.18,0.0,0.0,0.01,0.0,8.83,3.0,1.0,2.0,1.17,0.0,18.5,0.01,0.0,0.0,39.84,39.76,43.33,47.6,45.94,3.22,0.2,3.02,0.28,36.27,43.64,51.09,52.64,3.09,0.29,2.36,0.19,50.17,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,maatta,o,maatta4100do,87145-42862,D,o,Olli Maatta,maatta,6.96,50.0,4100,DET@SEA,DET,SEA,,,,,,D/UTIL,maatta4100do
maccelli4200wm,42.62,Matias Maccelli,4200,W,0,ARI,LA-JQuick,6.74,8.6,4.9,-0.72,1.6,3,2,1,0,-1.6,50,1,3,2.6,4.1,197,6.5,36,180,6.4,0.0,35,19,30,88,5.1,18,9,45,11,0.07,0.45,0.52,14.72,2.12,0.8,1.15,0.69,0.08,0.3,1.1,10.07,12.46,7.23,0.02,0.15,1.69,0.1,0.17,0.6,0.0,0.0,0.05,0.3,0.3,0.0,1.18,0.0,0.43,0.43,14.88,1.73,0.57,1.43,0.4,0.0,0.43,1.0,12.14,12.14,0.0,0.14,1.2,0.0,13.0,1.0,0.4,0.6,1.6,0.0,15.2,1.25,0.0,0.2,43.94,38.56,44.44,50.0,48.17,2.67,0.19,3.11,0.26,43.36,46.5,50.09,44.7,2.91,0.19,3.1,0.16,47.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,maccelli,m,maccelli4200wm,87145-135654,W,m,Matias Maccelli,maccelli,7.451351681271115,37.0,4200,ARI@LA,ARI,LA,,,,,,W/UTIL,maccelli4200wm
mangiapane5000wa,80.2,Andrew Mangiapane,5000,W,0,CGY,NYR-JHalak,11.02,13.9,8.2,2.0,2.2,3,2,7,0,-1.2,66,0,2,3.6,3.0,-151,6.5,55,-154,9.4,-0.5,50,27,49,102,11.9,55,22,44,9,0.24,0.31,0.55,16.1,2.05,2.16,3.01,0.72,0.11,0.34,2.5,15.02,10.47,11.05,0.01,0.03,1.98,0.34,0.57,0.59,0.01,0.02,0.22,0.26,0.51,0.01,2.18,0.2,0.5,0.7,16.57,2.54,2.6,3.78,0.69,0.08,0.3,2.9,17.78,8.78,0.0,0.0,1.98,0.67,16.8,2.8,2.6,0.2,3.6,1.0,16.71,2.34,0.0,0.0,52.19,52.18,45.52,39.56,44.88,3.06,0.21,2.74,0.2,59.33,47.3,34.78,41.9,2.89,0.19,2.8,0.21,38.83,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,mangiapane,a,mangiapane5000wa,87145-66756,W,a,Andrew Mangiapane,mangiapane,9.056363747336649,55.0,5000,NYR@CGY,CGY,NYR,,,,,,W/UTIL,mangiapane5000wa
mantha4600wa,50.34,Anthony Mantha,4600,W,0,WAS,CAR-FAndersen,7.57,9.6,5.5,-0.67,1.6,1,2,5,0,-2.7,58,0,2,2.4,3.3,165,5.5,12,168,9.0,0.3,59,20,32,93,3.2,30,0,50,10,0.19,0.34,0.53,15.05,2.11,2.09,2.72,0.77,0.09,0.41,2.51,12.79,11.44,9.49,0.01,0.05,1.18,0.16,0.22,0.72,0.0,0.0,0.18,0.29,0.53,0.0,2.03,0.0,0.13,0.13,14.87,0.52,1.0,1.5,0.67,0.0,0.38,1.38,11.88,11.88,0.0,0.0,0.57,0.25,12.33,2.33,1.33,1.0,2.67,0.67,15.72,1.51,0.0,0.0,42.66,46.18,36.97,46.16,51.68,3.2,0.23,3.31,0.19,47.6,37.3,49.7,50.0,3.2,0.19,2.9,0.14,57.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,mantha,a,mantha4600wa,87145-43134,W,a,Anthony Mantha,mantha,7.9423076923076925,52.0,4600,WSH@CAR,WSH,CAR,,,,,,W/UTIL,mantha4600wa
marchessault7000wj,73.93,J. Marchessault,7000,W,0,VGK,TB-AVasilevskiy,12.61,15.8,9.4,-0.31,1.8,1,1,10,0,-4.4,94,0,2,2.9,3.2,105,6.0,25,-111,13.2,0.8,60,30,30,88,8.2,50,10,50,10,0.31,0.52,0.83,17.38,2.87,3.27,4.38,0.75,0.09,0.17,3.44,14.75,12.08,11.12,0.09,0.19,2.51,0.65,0.89,0.73,0.0,0.0,0.22,0.33,0.38,0.04,3.0,0.0,0.5,0.5,17.4,1.72,2.5,3.9,0.64,0.0,0.1,2.6,14.7,11.6,0.0,0.1,2.36,0.2,13.5,2.25,2.25,0.0,2.75,0.5,16.25,2.89,0.0,0.0,49.31,50.22,43.94,47.85,44.75,2.63,0.21,3.27,0.2,51.0,48.82,47.2,48.27,2.4,0.04,2.82,0.26,54.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,marchessault,j,marchessault7000wj,87145-37968,W,j,Jonathan Marchessault,marchessault,12.39387730189732,49.0,7000,TB@VGK,VGK,TB,,,,,,W/UTIL,marchessault7000wj
markstrom8100gj,57.6,Jacob Markstrom,8100,G,0,CGY,NYR-JHalak,15.2,19.2,11.2,-2.22,1.9,1,0,1,0,-8.4,50,0,0,3.6,3.0,-151,6.5,55,-154,14.8,-1.5,51,29,22,102,8.9,11,11,33,9,2.65,0.0,0.0,0.0,0.0,26.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56,44.88,0.0,0.0,0.0,0.0,0.0,0.0,34.78,41.9,0.0,0.0,0.0,0.0,38.83,2/18/23,0,24.1,0.47,0.34,57.69,0.03,24.2,3.6,0.2,0.33,39.22,3.25,31.37,3.43,0.19,2.81,0.25,4.4,29.4,3.89,0.23,2.3,0.3,27.83,NYR,markstrom,j,markstrom8100gj,87145-12283,G,j,Jacob Markstrom,markstrom,11.502702867662585,37.0,8100,NYR@CGY,CGY,NYR,,,,,,G,markstrom8100gj
marner8300wm,95.85,Mitch Marner,8300,W,0,TOR,MTL-JAllen,18.83,23.5,14.1,3.37,2.3,2,1,9,0,1.1,42,1,3,4.6,2.2,-450,6.5,84,-365,17.7,1.7,81,28,13,98,15.6,90,0,10,10,0.41,0.89,1.3,21.3,3.66,2.77,3.97,0.7,0.15,0.56,3.33,15.25,11.56,11.25,0.08,0.34,3.67,0.75,0.97,0.78,0.03,0.02,0.3,0.53,0.29,0.01,2.73,0.3,0.8,1.1,21.6,3.06,2.7,3.3,0.82,0.11,0.5,3.2,15.6,15.3,0.1,0.4,2.91,0.6,15.0,2.33,2.33,0.0,2.67,1.0,22.03,3.03,0.0,0.67,49.05,47.31,46.99,42.66,41.17,3.11,0.24,3.47,0.25,50.8,48.9,46.2,38.3,2.3,0.26,3.6,0.31,39.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,marner,m,marner8300wm,87145-66683,W,m,Mitchell Marner,marner,15.99090909090909,55.0,8300,MON@TOR,TOR,MON,,,,,,W/UTIL,marner8300wm
maroon3300wp,52.88,Pat Maroon,3300,W,0,TB,VGK-AHill,3.66,4.7,2.6,-2.05,1.1,3,0,0,0,-1.6,78,0,3,3.2,2.9,-125,6.0,75,-108,3.9,-2.1,43,14,55,102,2.6,45,0,54,11,0.08,0.15,0.24,10.41,1.38,0.98,1.46,0.67,0.08,0.14,1.12,8.64,8.58,6.51,0.01,0.03,0.56,0.06,0.08,0.67,0.0,0.0,0.07,0.13,1.55,0.0,1.12,0.0,0.17,0.17,10.69,0.95,0.58,0.91,0.64,0.0,0.08,0.67,9.55,9.91,0.0,0.0,0.09,0.0,11.67,1.33,1.17,0.17,1.33,0.0,10.57,0.0,0.0,0.0,48.49,44.75,47.85,43.94,50.22,3.42,0.27,2.34,0.24,48.27,47.2,48.82,51.0,3.55,0.13,1.7,0.18,51.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,maroon,p,maroon3300wp,87145-9354,W,p,Pat Maroon,maroon,3.061111167625145,54.0,3300,TB@VGK,TB,VGK,,,,,,W/UTIL,maroon3300wp
martinez4900da,59.9,Alec Martinez,4900,D,0,VGK,TB-AVasilevskiy,7.19,9.1,5.3,-2.33,1.5,1,0,0,0,-0.5,85,0,2,2.9,3.2,105,6.0,25,-111,8.5,-0.7,52,14,22,88,7.6,50,10,50,10,0.06,0.15,0.21,18.95,0.67,1.05,1.71,0.61,0.06,2.94,3.98,16.08,17.75,11.92,0.0,0.0,0.16,0.0,0.02,0.0,0.0,0.0,0.06,0.15,0.24,0.0,1.11,0.1,0.2,0.3,17.52,1.03,1.2,1.9,0.63,0.08,1.8,3.0,15.9,16.5,0.0,0.0,0.06,0.0,13.75,3.0,0.75,2.25,1.5,0.0,16.43,0.09,0.0,0.0,49.31,50.22,43.94,47.85,44.75,2.63,0.21,3.27,0.2,51.0,48.82,47.2,48.27,2.4,0.04,2.82,0.26,54.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,martinez,a,martinez4900da,87145-8967,D,a,Alec Martinez,martinez,8.01568603515625,51.0,4900,TB@VGK,VGK,TB,,,,,,D/UTIL,martinez4900da
martinook5100wj,73.78,Jordan Martinook,5100,W,0,CAR,WAS-DKuemper,7.45,9.5,5.4,-1.77,1.5,3,0,0,0,-0.9,27,0,2,3.3,2.4,-200,5.5,88,-205,7.4,-0.1,51,18,33,98,9.3,60,10,40,10,0.17,0.22,0.39,14.05,1.66,1.9,2.81,0.67,0.09,0.29,2.18,12.99,8.63,9.86,0.0,0.0,0.09,0.0,0.03,0.0,0.01,0.01,0.16,0.21,0.62,0.02,1.79,0.1,0.4,0.5,16.7,1.8,2.1,3.6,0.58,0.05,0.7,2.8,14.0,10.4,0.0,0.0,0.05,0.0,13.67,2.33,2.0,0.33,3.67,0.33,15.81,0.0,0.0,0.0,51.52,51.68,46.16,36.97,46.18,3.14,0.19,2.67,0.17,50.0,49.7,37.3,47.6,2.8,0.29,1.9,0.16,47.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,martinook,j,martinook5100wj,87145-43008,W,j,Jordan Martinook,martinook,8.681481255425346,54.0,5100,WSH@CAR,CAR,WSH,,,,,,W/UTIL,martinook5100wj
matheson5900dm,47.75,Michael Matheson,5900,D,0,MTL,TOR-JWoll,10.25,12.9,7.6,-1.42,1.7,1,1,5,0,-1.8,29,0,2,2.2,4.6,340,6.5,16,285,9.3,0.1,46,12,9,91,7.3,62,0,37,8,0.13,0.35,0.48,21.93,1.31,2.2,3.04,0.73,0.06,1.19,3.39,17.58,17.13,13.44,0.0,0.13,2.26,0.3,0.42,0.73,0.0,0.0,0.13,0.22,0.81,0.0,1.8,0.1,0.3,0.4,23.45,1.02,2.1,2.6,0.81,0.05,1.8,3.9,12.7,16.9,0.0,0.2,3.87,0.5,14.25,4.0,1.75,2.25,2.75,0.25,24.82,3.45,0.0,0.25,42.93,41.17,42.66,46.99,47.31,3.12,0.17,3.12,0.22,38.3,46.2,48.9,50.8,3.3,0.21,3.2,0.09,52.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,matheson,m,matheson5900dm,87145-62277,D,m,Mike Matheson,matheson,10.228571573893229,21.0,5900,MON@TOR,MON,TOR,,,,,,D/UTIL,matheson5900dm
matthews10100ca,92.69,Auston Matthews,10100,C,0,TOR,MTL-J.Allen,23.74,29.7,17.8,4.39,2.4,1,1,25,0,-1.1,50,1,3,4.6,2.2,-450,6.5,84,-365,22.1,2.8,67,35,20,98,25.0,40,30,10,10,0.68,0.64,1.32,20.52,3.86,4.54,6.49,0.7,0.15,1.18,5.71,17.79,13.6,13.47,0.18,0.14,3.77,1.2,1.73,0.69,0.0,0.0,0.5,0.5,0.29,0.04,3.72,0.8,0.4,1.2,19.2,3.75,4.4,6.6,0.67,0.18,3.2,7.6,18.6,18.6,0.0,0.0,2.86,1.0,14.0,5.0,3.0,2.0,5.0,0.0,16.65,3.0,0.0,0.0,49.05,47.31,46.99,42.66,41.17,3.11,0.24,3.47,0.25,50.8,48.9,46.2,38.3,2.3,0.26,3.6,0.31,39.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,matthews,a,matthews10100ca,87145-70899,C,a,Auston Matthews,matthews,20.45416641235352,48.0,10100,MON@TOR,TOR,MON,,,,,,C/UTIL,matthews10100ca
mcbain3600cj,40.04,Jack McBain,3600,C,0,ARI,LA-J.Quick,5.33,6.8,3.8,-0.68,1.5,4,0,1,0,-0.1,58,1,3,2.6,4.1,197,6.5,36,180,5.0,-1.2,56,16,43,55,4.0,63,9,36,11,0.14,0.08,0.22,13.42,0.98,1.14,1.56,0.73,0.12,0.71,1.85,8.03,11.66,6.07,0.0,0.0,0.09,0.0,0.03,0.0,0.0,0.0,0.14,0.08,0.74,0.03,0.9,0.09,0.0,0.09,12.92,0.42,1.27,1.82,0.7,0.07,0.55,1.82,9.55,11.55,0.0,0.0,0.01,0.0,7.4,1.2,0.6,0.6,1.2,0.0,11.24,0.0,0.0,0.0,43.94,38.56,44.44,50.0,48.17,2.67,0.19,3.11,0.26,43.36,46.5,50.09,44.7,2.91,0.19,3.1,0.16,47.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,mcbain,j,mcbain3600cj,87145-167209,C,j,Jack McBain,mcbain,4.9599997780539775,55.0,3600,ARI@LA,ARI,LA,,,,,,C/UTIL,mcbain3600cj
mccann6600wj,79.22,Jared McCann,6600,W,0,SEA,DET-VHusso,12.59,15.8,9.4,0.45,1.9,1,1,8,0,-3.6,27,0,2,3.5,2.7,-177,6.0,44,-156,11.8,1.3,62,33,31,87,13.0,72,27,27,11,0.41,0.3,0.7,15.7,2.67,2.4,3.39,0.71,0.17,0.35,2.74,11.87,10.06,8.73,0.07,0.12,2.54,0.72,0.96,0.75,0.02,0.0,0.31,0.17,0.41,0.01,2.72,0.36,0.45,0.82,16.81,2.93,2.45,4.18,0.59,0.15,0.45,2.91,13.45,10.18,0.27,0.09,2.57,0.91,13.33,2.83,2.33,0.5,3.33,1.0,16.36,2.35,0.33,0.0,50.44,45.94,47.6,43.33,39.76,2.82,0.18,2.87,0.25,52.64,51.09,43.64,36.27,2.73,0.2,2.45,0.11,29.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,mccann,j,mccann6600wj,87145-66709,W,j,Jared McCann,mccann,11.990384615384617,52.0,6600,DET@SEA,SEA,DET,,,,,,W/UTIL,mccann6600wj
mcnabb4600db,61.9,Brayden McNabb,4600,D,0,VGK,TB-AVasilevskiy,6.74,8.5,4.9,-2.13,1.5,2,0,0,0,-4.1,63,0,2,2.9,3.2,105,6.0,25,-111,8.4,-0.1,66,28,19,87,4.3,50,0,50,10,0.03,0.27,0.29,19.99,0.87,1.36,1.9,0.71,0.02,2.37,3.73,17.23,15.8,12.5,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.04,0.03,0.23,0.48,0.0,0.8,0.0,0.0,0.0,19.7,0.0,0.7,1.2,0.58,0.0,2.0,2.7,15.3,15.9,0.0,0.0,0.07,0.0,14.75,2.5,0.5,2.0,0.75,0.0,19.91,0.06,0.0,0.0,49.31,50.22,43.94,47.85,44.75,2.63,0.21,3.27,0.2,51.0,48.82,47.2,48.27,2.4,0.04,2.82,0.26,54.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,mcnabb,b,mcnabb4600db,87145-12793,D,b,Brayden McNabb,mcnabb,7.738181929154829,55.0,4600,TB@VGK,VGK,TB,,,,,,D/UTIL,mcnabb4600db
meier9100wt,93.44,Timo Meier,9100,W,0,SJ,BUF-ULuukkonen,20.04,25.1,15.0,3.02,2.2,1,1,25,0,1.9,72,0,2,3.5,3.7,-100,7.0,18,-126,17.1,0.9,70,28,27,88,14.3,40,10,60,10,0.48,0.39,0.87,19.76,2.64,4.4,5.96,0.74,0.11,0.62,5.02,16.39,14.74,11.98,0.18,0.11,2.93,0.92,1.18,0.78,0.0,0.0,0.3,0.28,0.66,0.0,3.47,0.55,0.09,0.64,19.4,1.98,4.09,5.4,0.76,0.13,0.64,4.73,17.2,15.9,0.18,0.09,2.35,0.6,17.4,5.8,5.0,0.8,6.8,1.0,20.11,2.94,0.2,0.2,45.44,43.71,42.08,48.19,44.73,2.7,0.2,2.74,0.26,47.0,43.6,50.0,47.7,2.1,0.19,2.2,0.32,43.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,meier,t,meier9100wt,87145-66690,W,t,Timo Meier,meier,17.717857360839844,56.0,9100,BUF@SJ,SJ,BUF,,,,,,W/UTIL,meier9100wt
mikkola3700dn,48.05,Niko Mikkola,3700,D,0,NYR,CGY-JMarkstrom,3.87,5.0,2.8,-3.07,1.0,3,0,0,0,-2.9,29,2,1,3.0,3.6,128,6.5,45,128,3.9,-2.7,46,9,36,95,4.8,62,25,37,8,0.0,0.11,0.11,16.15,0.41,0.59,0.92,0.64,0.0,1.4,1.99,9.87,14.27,7.85,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.8,0.0,0.61,0.0,0.2,0.2,16.47,0.73,0.9,1.0,0.9,0.0,0.9,1.8,9.9,13.1,0.0,0.0,0.03,0.0,10.0,1.5,0.75,0.75,0.75,0.0,15.74,0.0,0.0,0.0,39.22,44.88,39.56,45.52,52.18,2.81,0.25,3.43,0.19,41.9,34.78,47.3,59.33,2.3,0.3,3.89,0.23,58.4,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,mikkola,n,mikkola3700dn,87145-66516,D,n,Niko Mikkola,mikkola,3.636363636363636,55.0,3700,NYR@CGY,NYR,CGY,,,,,,D/UTIL,mikkola3700dn
