RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
blankenburg4300dn,61.87,Nick Blankenburg,4300,D,0,CLB,MTL-SMontembeault,8.6,10.8,6.4,0.37,2.0,2,2,5,0,-2.7,73,2,1,3.0,3.7,134,6.5,27,-105,8.2,0.1,30,12,16,71,7.9,50,25,50,12,0.12,0.3,0.42,18.85,1.34,1.42,2.0,0.71,0.08,1.49,2.91,15.68,17.25,11.63,0.02,0.09,1.09,0.1,0.21,0.44,0.0,0.0,0.09,0.21,0.47,0.02,1.4,0.08,0.38,0.46,19.55,1.41,1.15,1.77,0.65,0.07,1.0,2.15,16.67,18.08,0.0,0.23,1.24,0.08,18.86,1.86,1.29,0.57,1.86,0.14,18.42,1.18,0.0,0.29,51.42,44.76,49.09,52.04,41.01,2.63,0.2,3.26,0.27,47.38,55.57,59.77,39.36,2.62,0.32,2.64,0.32,39.43,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,blankenburg,n,blankenburg4300dn,88390-169061,D,n,Nick Blankenburg,blankenburg,7.621621621621622,37.0,4300,CBJ@MON,CBJ,MON,DTD,Lower body,,,,D/UTIL,blankenburg4300dn,3500
graves4700dr,61.22,Ryan Graves,4700,D,0,NJD,OTT-MSogaard,8.19,10.3,6.0,-0.9,1.7,2,0,0,0,-3.1,68,2,1,3.9,2.8,-202,6.5,56,-175,8.2,-0.5,61,21,32,90,6.1,53,15,46,13,0.07,0.21,0.28,20.09,0.84,1.59,2.13,0.74,0.04,1.87,3.46,16.7,16.07,12.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.07,0.19,0.31,0.0,1.31,0.0,0.21,0.21,21.22,0.59,1.57,1.92,0.82,0.0,1.5,3.07,18.0,17.0,0.0,0.0,0.03,0.0,15.88,3.38,1.75,1.63,2.0,0.0,20.77,0.03,0.0,0.0,50.44,50.5,44.6,44.59,45.28,2.76,0.19,3.53,0.19,56.23,43.86,46.15,45.86,2.15,0.25,3.67,0.16,44.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,graves,r,graves4700dr,88390-43122,D,r,Ryan Graves,graves,8.823188228883605,69.0,4700,OTT@NJ,NJ,OTT,,,,,,D/UTIL,graves4700dr,3800
boqvist5000da,61.1,Adam Boqvist,5000,D,0,CLB,MTL-SMontembeault,10.25,12.9,7.6,0.52,2.1,2,1,6,0,-2.7,9,2,1,3.0,3.7,134,6.5,27,-105,8.0,-0.2,36,14,20,88,10.4,66,25,25,12,0.12,0.36,0.48,17.87,1.61,1.44,2.1,0.69,0.08,1.02,2.46,14.0,14.5,10.38,0.02,0.18,2.65,0.46,0.6,0.77,0.0,0.0,0.1,0.18,0.12,0.0,1.73,0.25,0.33,0.58,20.38,1.71,1.92,2.58,0.74,0.13,1.08,3.0,17.45,18.55,0.0,0.25,3.42,0.5,18.29,3.57,2.43,1.14,3.14,1.0,22.22,3.44,0.0,0.29,51.42,44.76,49.09,52.04,41.01,2.63,0.2,3.26,0.27,47.38,55.57,59.77,39.36,2.62,0.32,2.64,0.32,39.43,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,boqvist,a,boqvist5000da,88390-97024,D,a,Adam Boqvist,boqvist,9.120513133513622,39.0,5000,CBJ@MON,CBJ,MON,,,,,,D/UTIL,boqvist5000da,3600
severson3900dd,59.66,Damon Severson,3900,D,0,NJD,OTT-MSogaard,7.63,9.7,5.6,0.26,2.0,3,2,5,0,-3.5,86,2,1,3.9,2.8,-202,6.5,56,-175,8.1,-0.3,64,26,33,90,11.3,76,46,15,13,0.09,0.35,0.44,20.83,1.27,1.3,1.9,0.69,0.07,1.35,2.65,18.34,15.24,13.28,0.01,0.06,1.53,0.13,0.17,0.73,0.0,0.0,0.08,0.29,0.47,0.0,1.19,0.14,0.57,0.71,19.17,2.22,1.36,1.77,0.77,0.11,1.5,2.86,20.15,14.38,0.07,0.07,1.04,0.08,19.0,2.75,1.13,1.63,1.38,0.0,19.5,1.04,0.0,0.0,50.44,50.5,44.6,44.59,45.28,2.76,0.19,3.53,0.19,56.23,43.86,46.15,45.86,2.15,0.25,3.67,0.16,44.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,severson,d,severson3900dd,88390-43152,D,d,Damon Severson,severson,7.825351768816021,71.0,3900,OTT@NJ,NJ,OTT,,,,,,D/UTIL,severson3900dd,3400
sanderson4600dj,59.42,Jake Sanderson,4600,D,0,OTT,NJD-VVanecek,10.23,12.8,7.6,1.36,2.2,2,1,4,0,-2.5,89,0,2,2.8,3.9,166,6.5,44,150,9.3,-0.4,54,28,38,71,10.8,64,35,35,14,0.06,0.37,0.43,21.26,1.21,1.54,2.24,0.69,0.04,1.84,3.37,15.67,14.92,11.61,0.03,0.21,2.23,0.22,0.31,0.7,0.0,0.0,0.03,0.16,0.12,0.0,1.47,0.07,0.47,0.53,21.33,1.49,1.2,1.87,0.64,0.06,2.27,3.47,13.93,14.87,0.07,0.27,2.36,0.13,13.25,4.13,1.25,2.88,1.88,0.0,22.69,3.06,0.0,0.5,46.14,45.28,44.59,44.6,50.5,3.6,0.24,2.94,0.18,45.86,46.15,43.86,56.23,3.6,0.2,2.31,0.13,53.5,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,sanderson,j,sanderson4600dj,88390-142019,D,j,Jake Sanderson,sanderson,9.2179100833722,67.0,4600,OTT@NJ,OTT,NJ,,,,,,D/UTIL,sanderson4600dj,4200
hamonic4600dt,58.86,Travis Hamonic,4600,D,0,OTT,NJD-VVanecek,8.26,10.4,6.1,-0.61,1.8,1,0,1,0,-2.7,73,0,2,2.8,3.9,166,6.5,44,150,8.2,0.2,75,24,24,89,12.6,85,42,14,14,0.08,0.17,0.24,18.87,0.76,1.72,2.32,0.74,0.05,1.93,3.66,15.69,15.71,11.67,0.0,0.0,0.08,0.0,0.03,0.0,0.0,0.03,0.08,0.13,0.88,0.0,1.67,0.2,0.4,0.6,17.88,2.01,2.13,2.6,0.82,0.09,2.13,4.27,14.67,14.27,0.0,0.0,0.03,0.0,14.63,4.5,2.13,2.38,2.5,0.13,17.8,0.03,0.0,0.0,46.14,45.28,44.59,44.6,50.5,3.6,0.24,2.94,0.18,45.86,46.15,43.86,56.23,3.6,0.2,2.31,0.13,53.5,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,hamonic,t,hamonic4600dt,88390-9036,D,t,Travis Hamonic,hamonic,8.438888549804688,72.0,4600,OTT@NJ,OTT,NJ,,,,,,D/UTIL,hamonic4600dt,3800
sandin4600dr,58.44,Rasmus Sandin,4600,D,0,WAS,PIT-CDesmith,7.11,9.0,5.2,-1.76,1.5,2,2,6,0,-1.9,50,0,2,3.1,3.5,115,6.5,24,125,8.2,0.4,45,18,18,97,13.1,75,41,16,12,0.08,0.44,0.52,19.04,1.64,1.15,1.53,0.75,0.07,1.11,2.26,16.39,14.52,12.24,0.0,0.18,2.02,0.12,0.15,0.78,0.0,0.0,0.08,0.26,0.4,0.0,1.27,0.09,1.0,1.09,23.84,2.74,1.27,1.73,0.74,0.07,1.09,2.36,18.45,19.55,0.0,0.36,2.75,0.27,19.43,2.71,1.43,1.29,1.86,0.43,24.03,3.15,0.0,0.29,46.02,46.79,47.03,46.01,51.63,3.17,0.22,3.04,0.22,44.75,43.6,46.67,58.0,3.17,0.29,3.0,0.22,59.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,sandin,r,sandin4600dr,88390-97176,D,r,Rasmus Sandin,sandin,8.153225806451612,62.0,4600,WSH@PIT,WSH,PIT,,,,,,D/UTIL,sandin4600dr,4600
lundkvist3700dn,58.12,Nils Lundkvist,3700,D,0,DAL,VAN-TDemko,4.98,6.4,3.6,-1.96,1.3,2,0,0,0,-3.1,68,0,2,3.9,2.8,-197,6.5,81,-195,7.0,-0.5,36,13,20,105,5.6,30,23,23,13,0.1,0.17,0.27,16.4,0.99,1.59,2.2,0.72,0.06,1.14,2.73,15.47,14.36,11.27,0.02,0.03,1.36,0.18,0.25,0.71,0.0,0.0,0.08,0.14,0.44,0.0,1.03,0.13,0.0,0.13,12.29,0.63,1.0,1.43,0.7,0.13,1.38,2.38,13.29,9.71,0.0,0.0,1.17,0.14,6.5,3.0,1.0,2.0,1.0,0.0,7.04,0.9,0.0,0.0,45.77,47.06,45.21,47.45,42.21,2.95,0.23,3.0,0.28,46.92,46.0,46.75,39.33,3.31,0.28,3.08,0.15,38.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,lundkvist,n,lundkvist3700dn,88390-152482,D,n,Nils Lundkvist,lundkvist,6.967796713618909,59.0,3700,VAN@DAL,DAL,VAN,,,,,,D/UTIL,lundkvist3700dn,2800
friedman3800dm,57.46,Mark Friedman,3800,D,0,PIT,WAS-DKuemper,5.77,7.4,4.2,-1.38,1.5,3,0,0,0,-1.4,25,0,2,3.5,3.1,-135,6.5,76,-145,4.7,-0.7,22,6,13,66,8.4,28,14,0,14,0.07,0.04,0.11,13.59,0.49,1.56,1.96,0.79,0.05,1.11,2.67,12.19,12.07,9.56,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.63,0.0,1.59,0.0,0.25,0.25,15.34,0.98,2.75,2.75,1.0,0.0,1.25,4.0,21.0,11.25,0.0,0.0,0.21,0.0,21.0,4.0,2.75,1.25,2.75,0.0,15.34,0.21,0.0,0.0,51.21,51.63,46.01,47.03,46.79,3.3,0.21,2.73,0.17,58.0,46.67,43.6,44.75,3.2,0.21,3.25,0.13,47.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,friedman,m,friedman3800dm,88390-79846,D,m,Mark Friedman,friedman,5.920000203450521,15.0,3800,WSH@PIT,PIT,WSH,,,,,,D/UTIL,friedman3800dm,2600
lindell4600de,57.43,Esa Lindell,4600,D,0,DAL,VAN-TDemko,7.4,9.4,5.4,-1.47,1.6,3,0,0,0,-2.8,78,0,2,3.9,2.8,-197,6.5,81,-195,7.6,-0.8,70,20,23,98,7.4,76,23,23,13,0.07,0.19,0.25,20.33,0.74,1.49,1.93,0.77,0.04,1.92,3.42,14.27,16.74,10.48,0.0,0.0,0.14,0.05,0.07,0.67,0.0,0.02,0.07,0.16,0.18,0.03,0.9,0.07,0.21,0.29,20.48,0.85,1.21,1.54,0.79,0.06,1.79,3.0,14.62,17.62,0.0,0.0,0.03,0.0,13.0,2.0,0.57,1.43,1.0,0.0,21.29,0.02,0.0,0.0,45.77,47.06,45.21,47.45,42.21,2.95,0.23,3.0,0.28,46.92,46.0,46.75,39.33,3.31,0.28,3.08,0.15,38.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,lindell,e,lindell4600de,88390-54575,D,e,Esa Lindell,lindell,7.950000339084202,72.0,4600,VAN@DAL,DAL,VAN,,,,,,D/UTIL,lindell4600de,3900
kulak4000db,57.06,Brett Kulak,4000,D,0,EDM,VGK-LBrossoit,5.26,6.7,3.8,-2.32,1.3,3,0,0,0,-4.2,62,0,3,4.1,3.0,-191,7.0,73,-170,6.9,-0.4,72,24,25,105,4.7,33,8,66,12,0.04,0.27,0.3,17.48,1.03,1.38,1.8,0.77,0.03,1.26,2.64,13.67,13.71,10.42,0.0,0.0,0.14,0.01,0.01,1.0,0.0,0.03,0.04,0.24,0.6,0.0,1.07,0.0,0.31,0.31,15.58,1.19,1.54,2.0,0.77,0.0,0.62,2.15,11.67,11.17,0.0,0.0,0.51,0.08,10.0,2.0,1.5,0.5,1.83,0.0,15.04,0.35,0.0,0.0,50.04,47.23,49.82,44.53,48.7,3.24,0.32,2.3,0.24,44.91,57.42,39.45,44.25,3.25,0.31,2.15,0.21,43.43,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,kulak,b,kulak4000db,88390-42962,D,b,Brett Kulak,kulak,6.6166665818956165,72.0,4000,VGK@EDM,EDM,VGK,,,,,,D/UTIL,kulak4000db,3000
hutton3500db,55.19,Ben Hutton,3500,D,0,VGK,EDM-SSkinner,4.94,6.3,3.5,-1.57,1.4,3,0,0,0,-3.8,62,0,2,3.0,4.1,159,7.0,27,145,5.7,-0.6,33,5,9,87,0.0,0,0,0,13,0.05,0.08,0.14,15.38,0.55,1.76,2.19,0.8,0.03,1.0,2.76,13.88,13.35,10.41,0.0,0.03,0.32,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.35,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24,48.7,44.53,49.82,47.23,2.48,0.21,3.45,0.22,44.25,39.45,57.42,44.91,2.23,0.21,3.17,0.24,42.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,hutton,b,hutton3500db,88390-61860,D,b,Ben Hutton,hutton,5.065384498009315,26.0,3500,VGK@EDM,VGK,EDM,,,,,,D/UTIL,hutton3500db,2500
suter4100dr,55.13,Ryan Suter,4100,D,0,DAL,VAN-TDemko,7.49,9.5,5.5,-0.31,1.8,2,2,2,0,-3.1,9,0,2,3.9,2.8,-197,6.5,81,-195,6.5,-1.0,68,23,31,98,7.9,69,30,30,13,0.04,0.27,0.31,21.25,0.88,1.11,1.83,0.61,0.04,1.27,2.38,17.16,16.53,12.36,0.02,0.05,1.64,0.1,0.16,0.6,0.0,0.01,0.02,0.2,0.37,0.0,1.03,0.07,0.5,0.57,18.72,1.83,0.86,1.69,0.51,0.08,1.0,1.86,15.85,13.54,0.0,0.0,0.92,0.0,13.86,1.43,0.57,0.86,1.29,0.0,18.12,0.81,0.0,0.0,45.77,47.06,45.21,47.45,42.21,2.95,0.23,3.0,0.28,46.92,46.0,46.75,39.33,3.31,0.28,3.08,0.15,38.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,suter,r,suter4100dr,88390-8466,D,r,Ryan Suter,suter,6.411111195882161,72.0,4100,VAN@DAL,DAL,VAN,,,,,,D/UTIL,suter4100dr,2700
jensen4800dn,55.07,Nick Jensen,4800,D,0,WAS,PIT-CDesmith,7.06,8.9,5.2,-2.24,1.5,2,0,0,0,-1.9,15,0,2,3.1,3.5,115,6.5,24,125,7.5,-0.9,67,18,27,95,10.7,41,16,16,12,0.05,0.27,0.33,20.41,0.97,1.37,1.98,0.69,0.04,1.59,2.97,16.5,16.64,11.98,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.01,0.05,0.26,0.32,0.0,1.43,0.25,0.25,0.5,18.25,1.64,2.13,2.71,0.78,0.12,1.25,3.38,15.29,16.86,0.0,0.0,0.02,0.0,14.6,4.0,2.6,1.4,3.0,0.0,19.58,0.0,0.0,0.0,46.02,46.79,47.03,46.01,51.63,3.17,0.22,3.04,0.22,44.75,43.6,46.67,58.0,3.17,0.29,3.0,0.22,59.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,jensen,n,jensen4800dn,88390-39710,D,n,Nick Jensen,jensen,8.335293938131894,68.0,4800,WSH@PIT,WSH,PIT,,,,,,D/UTIL,jensen4800dn,3500
leddy3700dn,53.83,Nick Leddy,3700,D,0,STL,ANA-JGibson,6.26,8.0,4.5,-0.68,1.7,1,0,4,0,-1.7,82,1,2,3.7,3.0,-155,6.5,75,-155,6.1,-1.1,60,24,31,97,5.6,75,25,25,12,0.05,0.29,0.34,21.14,0.96,1.01,1.47,0.69,0.05,1.14,2.15,14.71,18.06,10.99,0.0,0.01,0.69,0.03,0.04,0.75,0.0,0.0,0.05,0.28,0.28,0.0,1.09,0.0,0.31,0.31,20.63,0.9,0.77,1.15,0.67,0.0,1.23,2.0,14.0,15.77,0.0,0.0,0.65,0.0,12.29,2.0,0.71,1.29,1.43,0.0,21.22,0.62,0.0,0.0,47.44,40.37,54.1,48.45,40.72,3.02,0.24,3.17,0.27,39.31,54.0,48.0,37.0,3.23,0.17,2.67,0.31,36.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,leddy,n,leddy3700dn,88390-11170,D,n,Nick Leddy,leddy,6.01791062995569,67.0,3700,STL@ANH,STL,ANH,,,,,,D/UTIL,leddy3700dn,3100
bear4000de,53.01,Ethan Bear,4000,D,0,VAN,DAL-JOettinger,7.67,9.7,5.6,0.09,1.9,3,2,1,0,-4.1,78,1,2,2.8,3.9,162,6.5,19,165,6.8,-0.4,38,13,17,98,6.0,33,0,0,12,0.07,0.19,0.26,18.5,0.84,1.46,2.11,0.69,0.05,1.25,2.7,14.55,13.28,11.38,0.0,0.0,0.29,0.0,0.02,0.0,0.0,0.02,0.07,0.18,0.28,0.0,1.17,0.0,0.0,0.0,21.9,0.0,1.5,2.25,0.67,0.0,2.25,3.75,15.0,16.5,0.0,0.0,0.5,0.0,15.0,3.75,1.5,2.25,2.25,0.0,21.9,0.5,0.0,0.0,44.02,42.21,47.45,45.21,47.06,3.3,0.25,2.87,0.17,39.33,46.75,46.0,46.92,3.15,0.2,2.38,0.19,43.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,bear,e,bear4000de,88390-66635,D,e,Ethan Bear,bear,6.6999998826247,52.0,4000,VAN@DAL,VAN,DAL,,,,,,D/UTIL,bear4000de,3300
riemsdyk4600dt,52.93,Trevor van Riemsdyk,4600,D,0,WAS,PIT-CDesmith,6.91,8.8,5.1,-1.96,1.5,3,0,1,0,-4.2,97,0,2,3.1,3.5,115,6.5,24,125,8.0,0.6,73,29,22,96,11.7,75,33,16,12,0.09,0.22,0.3,18.53,0.97,1.24,1.63,0.76,0.07,2.09,3.33,14.66,14.3,10.64,0.0,0.01,0.26,0.02,0.06,0.4,0.0,0.0,0.09,0.21,0.24,0.0,1.35,0.08,0.5,0.58,22.25,1.56,2.83,3.18,0.89,0.03,1.58,4.42,18.45,16.64,0.0,0.0,0.88,0.09,19.33,3.33,2.17,1.17,2.33,0.17,21.17,1.11,0.0,0.0,46.02,46.79,47.03,46.01,51.63,3.17,0.22,3.04,0.22,44.75,43.6,46.67,58.0,3.17,0.29,3.0,0.22,59.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,riemsdyk,t,riemsdyk4600dt,88390-54126,D,t,Trevor van Riemsdyk,riemsdyk,8.462499830457899,72.0,4600,WSH@PIT,WSH,PIT,,,,,,D/UTIL,riemsdyk4600dt,4900
siegenthaler3900dj,51.42,Jonas Siegenthaler,3900,D,0,NJD,OTT-MSogaard,6.13,7.8,4.5,-1.24,1.6,1,0,0,0,-1.2,82,2,1,3.9,2.8,-202,6.5,56,-175,6.8,-0.8,62,16,25,90,5.8,69,7,30,13,0.04,0.21,0.24,20.29,0.71,1.09,1.78,0.61,0.04,1.88,2.97,18.6,15.73,13.97,0.01,0.0,0.1,0.01,0.01,1.0,0.0,0.0,0.03,0.21,0.62,0.0,1.25,0.07,0.21,0.29,19.24,0.9,1.21,2.08,0.58,0.06,2.14,3.36,20.77,16.54,0.0,0.0,0.01,0.0,20.88,3.75,1.38,2.38,2.0,0.0,20.01,0.02,0.0,0.0,50.44,50.5,44.6,44.59,45.28,2.76,0.19,3.53,0.19,56.23,43.86,46.15,45.86,2.15,0.25,3.67,0.16,44.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,siegenthaler,j,siegenthaler3900dj,88390-66671,D,j,Jonas Siegenthaler,siegenthaler,7.094366369113116,71.0,3900,OTT@NJ,NJ,OTT,,,,,,D/UTIL,siegenthaler3900dj,3300
mcnabb3900db,50.52,Brayden McNabb,3900,D,0,VGK,EDM-SSkinner,7.52,9.5,5.5,0.15,1.9,2,0,0,0,-1.8,82,0,2,3.0,4.1,159,7.0,27,145,8.2,-0.3,74,27,24,87,6.9,76,7,23,13,0.02,0.26,0.28,19.94,0.84,1.2,1.76,0.68,0.02,2.43,3.63,16.68,16.29,12.08,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.03,0.02,0.22,0.55,0.0,0.92,0.0,0.21,0.21,19.41,0.65,0.79,1.46,0.54,0.0,2.86,3.64,14.23,19.0,0.0,0.0,0.01,0.0,12.86,2.71,0.86,1.86,1.57,0.0,18.85,0.0,0.0,0.0,43.24,48.7,44.53,49.82,47.23,2.48,0.21,3.45,0.22,44.25,39.45,57.42,44.91,2.23,0.21,3.17,0.24,42.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,mcnabb,b,mcnabb3900db,88390-12793,D,b,Brayden McNabb,mcnabb,7.533333672417535,72.0,3900,VGK@EDM,VGK,EDM,,,,,,D/UTIL,mcnabb3900db,3300
giordano4600dm,50.05,Mark Giordano,4600,D,0,TOR,CAR-PKochetkov,6.49,8.2,4.7,-2.38,1.4,1,0,0,0,-4.9,78,1,2,2.8,3.3,123,6.0,47,125,8.8,-0.2,71,19,26,97,7.1,41,16,41,12,0.06,0.33,0.4,19.14,1.25,1.39,1.88,0.74,0.05,1.89,3.27,15.24,13.93,11.44,0.0,0.05,0.76,0.08,0.11,0.7,0.01,0.0,0.05,0.28,0.7,0.01,0.72,0.09,0.18,0.27,16.48,0.98,0.91,1.1,0.83,0.1,1.55,2.45,12.8,13.7,0.0,0.0,0.03,0.0,12.83,1.33,0.17,1.17,0.67,0.0,15.75,0.02,0.0,0.0,39.09,45.56,36.32,43.83,52.63,3.16,0.26,3.24,0.19,42.82,31.83,49.09,58.0,2.36,0.31,2.33,0.07,58.71,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,giordano,m,giordano4600dm,88390-8230,D,m,Mark Giordano,giordano,8.142857142857142,70.0,4600,TOR@CAR,TOR,CAR,,,,,,D/UTIL,giordano4600dm,3900
