,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
stalock7100ga,26.8,Alex Stalock,7100,G,0,CHI,SEA-M.Jones,0,0,0,-15.64,0,0,0,0,0,-7.5,54,0,0,2.4,3.8,205,6,27,220,16.1,0,10,5,3,89,22.7,46,0,23,13,2.5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.13,44.92,0,0,0,0,0,0,46.83,45.08,0,0,0,0,42,1/14/2023,0,26.5,0.43,0.43,51.86,0.07,29.7,2.17,0.5,0.5,47,3.05,29.77,2.82,0.26,2.93,0.16,4,30.15,2.55,0.32,2.31,0.17,30.13,SEA,stalock,a,stalock7100ga,85980-9252,G,a,Alex Stalock,stalock,17.37142835,14,7100,SEA@CHI,CHI,SEA,DTD,Illness,,,,G,stalock7100ga
stamkos9000cs,85.92,Steven Stamkos,9000,C,0,TB,STL-JBinnington,16.5,20.7,12.3,-0.59,1.8,2,1,12,0,-5.7,20,0,2,3.6,2.6,-191,6,73,-156,18.3,1.8,71,35,23,98,15.6,58,41,25,12,0.5,0.7,1.2,18.82,3.83,3.21,4.26,0.75,0.16,0.66,3.87,12.92,12.66,9.7,0.17,0.31,4.01,1.35,1.8,0.75,0,0,0.33,0.39,0.65,0.03,2.75,0.17,0.92,1.08,17.91,3.62,3.25,4.33,0.75,0.05,0.5,3.75,14.42,11.42,0.17,0.42,3.53,1.58,16.5,4.17,3.67,0.5,5.33,2.33,18.8,4.13,0.33,0.67,48.49,44.25,48.1,43.45,40.14,3.4,0.27,2.59,0.22,47.5,48.46,41.42,37.46,3.17,0.32,3,0.19,35.86,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,stamkos,s,stamkos9000cs,85980-8655,C,s,Steven Stamkos,stamkos,18.10249939,40,9000,TB@STL,TB,STL,,,,,,C/UTIL,stamkos9000cs
stastny3500cp,75.05,Paul Stastny,3500,C,0,CAR,PIT-CDesmith,9.48,12,7,3.68,2.7,2,1,1,0,-0.7,93,1,2,3.6,2.5,-210,6,82,-156,7.6,0.1,59,23,38,88,6.2,57,42,28,14,0.17,0.31,0.48,15.5,1.86,1.7,2.14,0.8,0.1,0.28,1.99,13.36,11.04,10.22,0.03,0.06,1.75,0.21,0.26,0.82,0,0,0.14,0.25,0.23,0.03,1.85,0.07,0.36,0.43,15.78,1.63,1.21,1.77,0.69,0.06,0.29,1.5,18.15,11.38,0.07,0.07,2.14,0.38,19,1.57,1.29,0.29,2,0.71,14.87,1.98,0.14,0.14,48.74,51.51,45.88,37.8,47.94,3.15,0.19,2.84,0.19,51.92,45.09,33.77,42.55,3.92,0.23,3.36,0.14,42.17,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,stastny,p,stastny3500cp,85980-8274,C,p,Paul Stastny,stastny,4.875609607,41,3500,PIT@CAR,CAR,PIT,,,,,,C/UTIL,stastny3500cp
stecher3700dt,31.05,Troy Stecher,3700,D,0,ARI,MIN-M.Fleury,4.82,6.2,3.5,-2.12,1.3,2,0,1,0,-4.3,28,1,2,2.1,4.1,295,6,8,285,5.2,-1.3,56,8,17,90,2.9,50,50,0,14,0.04,0.07,0.12,16.58,0.43,1.41,1.83,0.77,0.03,1.37,2.78,11.81,14.47,8.95,0,0,0.07,0.02,0.02,1,0,0,0.04,0.07,0.5,0,0.91,0,0,0,14.68,0,0.71,1,0.71,0,1.07,1.79,9.08,11.75,0,0,0.02,0,8.29,1.57,0.43,1.14,0.71,0,15.57,0.03,0,0,42.3,37.88,41.82,49.78,44.27,2.63,0.18,3.26,0.25,40.54,42.17,45.62,43.58,2.58,0.23,3.58,0.21,46.83,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,stecher,t,stecher3700dt,85980-70169,D,t,Troy Stecher,stecher,4.214634221,41,3700,ARI@MIN,ARI,MIN,,,,,,D/UTIL,stecher3700dt
steel4100cs,73.98,Sam Steel,4100,C,0,MIN,ARI-KVejmelka,8.92,11.3,6.5,1.89,2.2,1,2,6,0,-0.7,86,0,2,4.1,2.1,-370,6,92,-365,5.9,-0.3,51,24,42,82,10.7,63,36,45,11,0.13,0.28,0.41,13.48,1.82,1.17,1.55,0.75,0.11,0.31,1.47,10.76,10.49,8.05,0,0.05,0.75,0.05,0.05,1,0,0,0.13,0.23,0.28,0,2.4,0.15,0.85,1,18.19,3.3,1.46,2.42,0.6,0.11,0.31,1.77,15.42,10.83,0,0.23,1.86,0.25,17,2,1.5,0.5,2.33,0,18.84,2.25,0,0.17,47.27,44.27,49.78,41.82,37.88,3.2,0.23,3.33,0.26,43.58,45.62,42.17,40.54,3.25,0.18,3.33,0.35,41.86,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,steel,s,steel4100cs,85980-70928,C,s,Sam Steel,steel,7.451219512,41,4100,ARI@MIN,MIN,ARI,,,,,,C/UTIL,steel4100cs
stepan3500cd,62.83,Derek Stepan,3500,C,0,CAR,PIT-CDesmith,4.62,5.9,3.3,-1.18,1.3,4,0,1,0,0,66,1,2,3.6,2.5,-210,6,82,-156,4.7,-0.9,34,10,38,102,8.7,50,28,21,14,0.13,0.11,0.24,9.58,1.5,1.59,2.06,0.77,0.08,0.27,1.86,10.1,6.45,7.67,0,0,0.05,0,0.01,0,0,0,0.13,0.11,0.23,0,1.43,0.33,0.08,0.42,9.53,2.64,1.92,2.45,0.78,0.17,0.25,2.17,10.55,6.55,0,0,0.08,0,11,2.6,2.4,0.2,3.2,0,9.32,0.11,0,0,48.74,51.51,45.88,37.8,47.94,3.15,0.19,2.84,0.19,51.92,45.09,33.77,42.55,3.92,0.23,3.36,0.14,42.17,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,stepan,d,stepan3500cd,85980-12448,C,d,Derek Stepan,stepan,4.800000165,37,3500,PIT@CAR,CAR,PIT,,,,,,C/UTIL,stepan3500cd
stephenson6300cc,86.82,C. Stephenson,6300,C,0,VGK,EDM-SSkinner,12.95,16.3,9.6,1.4,2.1,3,1,6,0,0.8,51,0,2,3.5,3.1,-132,6.5,30,-156,11.2,1.1,62,29,36,87,13.7,66,33,25,12,0.26,0.55,0.81,19.53,2.49,1.62,2.19,0.74,0.16,0.62,2.24,14.96,14.42,10.92,0.12,0.11,2.44,0.44,0.6,0.73,0.01,0.02,0.13,0.42,0.33,0.01,1.6,0.42,0.67,1.08,20.53,3.16,1.25,2.18,0.57,0.33,0.67,1.92,16,13.2,0.25,0.08,2.41,0.27,17,1.8,1,0.8,1.8,0.4,20.09,1.72,0.2,0,46.31,49.81,44.54,47.46,47.69,2.65,0.23,3.44,0.24,49.36,41.08,44,47.92,2.3,0.39,3.55,0.26,47.57,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,stephenson,c,stephenson6300cc,85980-42839,C,c,Chandler Stephenson,stephenson,12.35348866,43,6300,EDM@VGK,VGK,EDM,,,,,,C/UTIL,stephenson6300cc
stillman3600dr,41.8,Riley Stillman,3600,D,0,VAN,FLA-S.Bobrovsky,5.24,6.7,3.8,-1.48,1.5,3,0,1,0,-0.7,44,1,2,2.7,3.9,175,6.5,37,188,4.2,-1.5,32,7,23,85,3.8,16,25,8,12,0.02,0.1,0.13,15.29,0.51,0.98,1.35,0.73,0.02,1.25,2.23,11.15,15.85,8.33,0,0,0.03,0,0,0,0,0,0.02,0.1,0.69,0,0.79,0,0,0,16.4,0,1,1.25,0.8,0,1.4,2.4,12.75,14.25,0,0,0.05,0,11,1,1,0,1,0,17.9,0,0,0,43.05,43.67,40.8,47.09,50.74,3.23,0.26,3.51,0.25,40.36,46.15,45.73,46.69,3.5,0.2,3.25,0.38,46.14,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLA,stillman,r,stillman3600dr,85980-73987,D,r,Riley Stillman,stillman,4.145454407,22,3600,VAN@FLA,VAN,FLA,,,,,,D/UTIL,stillman3600dr
studnicka3500cj,33.89,Jack Studnicka,3500,C,0,VAN,FLA-SBobrovsky,4.54,5.8,3.2,-1.26,1.3,3,0,1,0,-1.8,66,1,2,2.7,3.9,175,6.5,37,188,5,-0.2,21,6,13,95,5.1,58,16,8,12,0.09,0.09,0.18,11.15,0.97,1.55,1.93,0.8,0.06,0.48,2.03,8.17,10.38,6.03,0,0,0.21,0.07,0.1,0.67,0,0,0.09,0.09,0.36,0,1.71,0.09,0,0.09,10.22,0.53,1.73,2,0.86,0.05,0.45,2.18,6.5,9.75,0,0,0.07,0,7.5,3.2,2.4,0.8,3,0,10.82,0.06,0,0,43.05,43.67,40.8,47.09,50.74,3.23,0.26,3.51,0.25,40.36,46.15,45.73,46.69,3.5,0.2,3.25,0.38,46.14,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLA,studnicka,j,studnicka3500cj,85980-82176,C,j,Jack Studnicka,studnicka,4.523076864,26,3500,VAN@FLA,VAN,FLA,,,,,,C/UTIL,studnicka3500cj
stutzle8200ct,70.51,Tim Stutzle,8200,C,0,OTT,COL-AGeorgiev,13.2,16.6,9.8,-2.25,1.6,1,1,13,0,-1.6,31,0,2,2.7,3.4,135,6,26,176,14.1,3.2,65,41,28,91,21.2,63,18,45,11,0.4,0.54,0.94,19.59,2.88,2.41,3.4,0.71,0.17,0.64,3.06,15,13.5,10.98,0.13,0.3,3.49,0.69,0.99,0.7,0.01,0,0.26,0.24,0.56,0.06,3.11,0.89,0.44,1.33,22.68,3.52,3.33,4.88,0.68,0.27,0.89,4.22,17,17.25,0.22,0.22,4.25,1,16.5,3.5,2.83,0.67,4.17,1.5,22.01,4.2,0.17,0.17,43.74,46.36,44.13,44.83,50.5,3.19,0.24,2.94,0.21,45.5,38.58,42.67,53.08,3.92,0.28,2.91,0.34,45.67,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,stutzle,t,stutzle8200ct,85980-142017,C,t,Tim Stuetzle,stutzle,15.9270267,37,8200,OTT@COL,OTT,COL,,,,,,C/UTIL,stutzle8200ct
sundqvist3700co,72.56,Oskar Sundqvist,3700,C,0,DET,CLB-EMerzlikins,5.95,7.6,4.3,-0.26,1.6,4,0,1,0,1.1,59,0,2,4,2.7,-227,6.5,77,-265,6.9,0.3,42,26,42,84,7.8,63,36,27,11,0.17,0.3,0.46,14.43,1.91,1.04,1.44,0.72,0.16,0.54,1.58,8.18,11.31,5.96,0.03,0.06,1.57,0.2,0.3,0.67,0,0,0.14,0.24,0.58,0.01,1.08,0.17,0.25,0.42,13.42,1.88,1.25,1.67,0.75,0.13,0.67,1.92,9.18,10.27,0.08,0.08,1.58,0.25,7.17,1.67,1,0.67,1.5,0,11.63,1.05,0,0,45.11,40.11,50.38,46.31,43.26,3.21,0.2,3.12,0.23,38,51.62,43.33,43.08,3.75,0.2,3.25,0.33,42.57,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,sundqvist,o,sundqvist3700co,85980-58878,C,o,Oskar Sundqvist,sundqvist,6.794444614,36,3700,CBJ@DET,DET,CBJ,,,,,,C/UTIL,sundqvist3700co
suzuki6300cn,52.8,Nick Suzuki,6300,C,0,MTL,NYI-ISorokin,12.38,15.6,9.2,0.83,2,1,1,4,0,-0.5,59,1,2,2.2,3.4,197,5.5,13,188,13,0.6,65,27,34,87,7.4,53,46,7,13,0.33,0.55,0.88,20.96,2.52,2.03,2.74,0.74,0.16,0.73,2.76,13.24,14.16,10,0.11,0.17,3.35,0.54,0.79,0.68,0.01,0.02,0.2,0.35,0.41,0,2.13,0.07,0.36,0.43,20.95,1.23,1.5,2,0.75,0.05,0.79,2.29,13.31,14.69,0,0.21,3.42,0.36,16.17,2.67,1.83,0.83,2.5,1,21.48,2.94,0,0.5,45.11,41.37,48.27,46.3,42.77,3.08,0.16,2.78,0.16,39.36,47.58,47,41.75,3,0.21,3.18,0.17,38.67,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYI,suzuki,n,suzuki6300cn,85980-82006,C,n,Nick Suzuki,suzuki,12.12142872,42,6300,MON@NYI,MON,NYI,,,,,,C/UTIL,suzuki6300cn
svechnikov7200wa,84.74,Andrei Svechnikov,7200,W,0,CAR,PIT-C.DeSmith,14.75,18.5,11,1.44,2,2,1,27,0,-2.6,72,1,2,3.6,2.5,-210,6,82,-156,13.8,-0.5,62,28,34,102,12.9,78,21,21,14,0.4,0.4,0.8,17.61,2.73,3.16,4.75,0.66,0.13,0.25,3.41,15.56,11.37,11.66,0.12,0.14,2.97,0.81,1.24,0.66,0,0,0.28,0.26,0.83,0.04,3.26,0.29,0.29,0.57,18.17,1.88,4.21,5.85,0.72,0.07,0.21,4.43,18.31,11.23,0.07,0.14,3.71,0.77,19.14,5.71,5.29,0.43,6.43,1.71,18.87,4.17,0.14,0.14,48.74,51.51,45.88,37.8,47.94,3.15,0.19,2.84,0.19,51.92,45.09,33.77,42.55,3.92,0.23,3.36,0.14,42.17,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,svechnikov,a,svechnikov7200wa,85980-85470,W,a,Andrei Svechnikov,svechnikov,14.21904791,42,7200,PIT@CAR,CAR,PIT,,,,,,W/UTIL,svechnikov7200wa
talbot6700gc,50.15,Cam Talbot,6700,G,0,OTT,COL-A.Georgiev,14.92,18.8,11,-0.01,2.2,1,0,4,0,6.2,91,0,0,2.7,3.4,135,6,33,176,15.5,0.6,36,24,20,94,15.8,45,18,18,11,2.56,0,0,0,0,28.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.83,50.5,0,0,0,0,0,0,42.67,53.08,0,0,0,0,45.67,1/14/2023,0,25.5,0.54,0.32,55.74,0.08,27.2,3.33,0.44,0,47.25,3.36,34.93,3.16,0.19,3.21,0.26,2.46,35.08,3,0.08,3.55,0.13,33.17,COL,talbot,c,talbot6700gc,85980-11301,G,c,Cam Talbot,talbot,15.09999975,24,6700,OTT@COL,OTT,COL,,,,,,G,talbot6700gc
tanev5200wb,67.64,Brandon Tanev,5200,W,0,SEA,CHI-A.Stalock,7.8,9.9,5.7,-1.61,1.5,4,0,1,0,-2.5,2,0,2,3.8,2.4,-255,6,73,-275,9.3,0.5,33,13,12,86,11.4,84,15,30,13,0.2,0.32,0.51,14.72,2.08,1.61,2.23,0.72,0.12,1.05,2.66,10.28,10.88,7.78,0,0,0.08,0,0,0,0,0,0.2,0.32,0.46,0.07,1.4,0.31,0.38,0.69,14.05,2.95,1.62,2.08,0.78,0.19,1.31,2.92,8.31,9.54,0,0,0.08,0,8.13,2.88,1.63,1.25,2.25,0,14.69,0.06,0,0,47,44.92,50.13,42.49,39.61,2.93,0.16,2.82,0.26,45.08,46.83,45.23,40.17,2.31,0.17,2.55,0.32,38.67,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,tanev,b,tanev5200wb,85980-68646,W,b,Brandon Tanev,tanev,9.131707168,41,5200,SEA@CHI,SEA,CHI,,,,,,W/UTIL,tanev5200wb
tatar5400wt,71.32,Tomas Tatar,5400,W,0,NJD,LA-P.Copley,9.77,12.3,7.2,-0.03,1.8,2,1,3,0,-3.6,72,2,1,3.3,3.4,-102,6.5,66,105,8,0,54,29,42,87,10.3,53,38,30,13,0.19,0.27,0.46,15.02,1.84,1.8,2.64,0.68,0.11,0.45,2.25,13.64,11.12,10.4,0,0.02,1.78,0.21,0.3,0.72,0,0,0.19,0.25,0.31,0.01,2.13,0.15,0.62,0.77,15.99,2.89,1.92,2.46,0.78,0.08,0.31,2.23,14.92,10.31,0,0.08,2.66,0.77,14.29,2.43,2,0.43,2.43,1,16.08,2.99,0,0.14,45.64,49.12,43.04,43.95,48.5,2.99,0.19,3.07,0.27,50.46,42.58,45.77,44.83,3.42,0.22,3.55,0.26,46.67,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,tatar,t,tatar5400wt,85980-9321,W,t,Tomas Tatar,tatar,9.859523955,42,5400,NJ@LA,NJ,LA,,,,,,W/UTIL,tatar5400wt
tavares8300cj,68.95,John Tavares,8300,C,0,TOR,BOS-LUllmark,12.27,15.4,9.1,-3.38,1.5,2,1,10,0,-5.3,20,0,2,2.8,3.4,132,6,35,128,15.1,0.3,70,28,26,99,16.2,69,30,23,13,0.38,0.58,0.96,17.71,3.25,3.08,4.43,0.7,0.12,0.51,3.59,13.15,11.87,9.89,0.15,0.26,3.51,1.06,1.49,0.71,0,0,0.23,0.32,0.44,0.02,3.15,0.46,0.54,1,17.75,3.38,3.46,4.92,0.7,0.13,0.38,3.85,11.5,8.83,0.08,0.31,4.11,1,11.86,4.29,4,0.29,5.43,1.71,18.3,4.57,0.14,0.43,45.08,47.17,40.52,42.13,46.49,3.13,0.25,3.47,0.17,45,46.92,37.75,46.33,3.33,0.25,3.09,0.15,46.5,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,tavares,j,tavares8300cj,85980-8494,C,j,John Tavares,tavares,16.26976687,43,8300,TOR@BOS,TOR,BOS,,,,,,C/UTIL,tavares8300cj
teravainen4900wt,77.95,Teuvo Teravainen,4900,W,0,CAR,PIT-C.DeSmith,11.93,15,8.9,3.1,2.4,1,2,2,0,-5.3,51,1,2,3.6,2.5,-210,6,82,-156,10.9,-0.1,59,21,30,102,10.2,78,21,21,14,0.21,0.53,0.74,16.78,2.65,2.4,3.14,0.77,0.09,0.3,2.71,11.72,9.68,9.14,0.07,0.25,2.76,0.74,0.93,0.79,0.01,0.03,0.13,0.25,0.25,0,2.64,0.21,0.43,0.64,15.5,2.48,2.07,2.38,0.87,0.1,0.29,2.36,10.92,6.54,0.14,0.21,2.68,0.46,11,1.86,1.57,0.29,2.14,0.43,14.92,2.33,0.14,0.14,48.74,51.51,45.88,37.8,47.94,3.15,0.19,2.84,0.19,51.92,45.09,33.77,42.55,3.92,0.23,3.36,0.14,42.17,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,teravainen,t,teravainen4900wt,85980-43178,W,t,Teuvo Teravainen,teravainen,8.793749809,32,4900,PIT@CAR,CAR,PIT,,,,,,W/UTIL,teravainen4900wt
thomas6000cr,66.78,Robert Thomas,6000,C,0,STL,TB-AVasilevskiy,11.59,14.6,8.6,0.66,1.9,1,1,3,0,5.3,45,0,2,2.6,3.6,159,6,27,130,12.1,1.9,60,31,36,96,13.3,64,35,35,14,0.3,0.67,0.97,18.88,3.08,1.55,2.26,0.69,0.19,0.46,2.01,12.11,13.47,9.3,0.06,0.16,2.51,0.34,0.48,0.71,0.02,0,0.22,0.51,0.25,0.02,2.31,0.36,0.64,1,19.51,3.08,1.79,2.46,0.73,0.2,0.57,2.36,10.67,13.42,0.14,0.14,3.43,0.69,9.71,2.57,1.86,0.71,2.29,0.57,19.64,3.21,0.14,0.29,40.26,40.14,43.45,48.1,44.25,2.92,0.27,3.25,0.2,37.46,41.42,48.46,47.5,2.92,0.34,2.92,0.17,48.5,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TB,thomas,r,thomas6000cr,85980-81983,C,r,Robert Thomas,thomas,11.79285685,42,6000,TB@STL,STL,TB,,,,,,C/UTIL,thomas6000cr
thompson10200ct,85.84,Tage Thompson,10200,C,0,BUF,NAS-JSaros,18.02,22.5,13.5,-1.53,1.8,1,1,11,0,-1.7,45,0,2,3.2,3.5,110,6.5,59,130,19,4,75,44,23,86,18,54,45,27,11,0.68,0.54,1.21,18.66,3.89,3.77,5.09,0.74,0.18,0.3,4.07,13.94,12.29,10.67,0.26,0.14,3.19,1.07,1.44,0.75,0.04,0,0.38,0.39,0.5,0.02,3.43,0.73,0.45,1.18,20.55,3.45,3.09,4.36,0.71,0.24,0.27,3.36,15.1,14.2,0.27,0.18,3.34,0.82,15.71,3.14,3,0.14,4.57,1,20.65,3.62,0.29,0,48.42,43.33,47.36,42.59,43.9,3.2,0.25,3.49,0.24,43.55,53.17,43.91,45.33,3.18,0.23,3.55,0.21,44,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,thompson,t,thompson10200ct,85980-70924,C,t,Tage Thompson,thompson,22.05,40,10200,BUF@NSH,BUF,NSH,,,,,,C/UTIL,thompson10200ct
thompson8700gl,59.95,Logan Thompson,8700,G,0,VGK,EDM-S.Skinner,16.16,20.4,12,-2.32,1.9,1,0,2,0,-1.5,15,0,0,3.5,3.1,-132,6.5,30,-156,18.7,0.8,36,23,15,86,15.3,41,25,25,12,2.6,0,0,0,0,30.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.46,47.69,0,0,0,0,0,0,44,47.92,0,0,0,0,47.57,1/14/2023,0,27.7,0.6,0.3,58.28,0.06,23.3,2.44,0.56,0.67,47.43,3.69,33.98,2.52,0.24,3.26,0.29,3.64,34.79,2.8,0.11,3.91,0.4,36.13,EDM,thompson,l,thompson8700gl,85980-97093,G,l,Logan Thompson,thompson,19.01333415,30,8700,EDM@VGK,VGK,EDM,,,,,,G,thompson8700gl
tippett6300wo,52.58,Owen Tippett,6300,W,0,PHI,WAS-D.Kuemper,9.3,11.8,6.8,-2.26,1.5,2,1,6,0,-3.8,6,0,3,2.5,3.7,182,6,28,130,9.4,1,46,25,32,86,13.5,50,50,33,12,0.28,0.21,0.49,15.13,1.94,2.37,3.31,0.72,0.12,0.46,2.84,12.22,12.45,9.18,0.07,0.06,2.21,0.56,0.7,0.8,0,0,0.21,0.15,0.21,0.01,2.66,0.42,0.42,0.83,15.42,3.23,2.92,3.83,0.76,0.14,0.25,3.17,14,11,0,0.17,2.02,0.5,12.67,3,2.67,0.33,3.83,0.83,15.05,2.31,0,0.33,46.49,42.44,45.97,48.85,45.29,3,0.13,2.88,0.19,45,47.33,46.75,49.5,3.36,0.19,2.73,0.23,49.17,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,tippett,o,tippett6300wo,85980-82049,W,o,Owen Tippett,tippett,11.51891925,37,6300,PHI@WSH,PHI,WSH,,,,,,W/UTIL,tippett6300wo
tkachuk8400wb,74.85,Brady Tkachuk,8400,W,0,OTT,COL-A.Georgiev,15.81,19.8,11.8,0.16,1.9,1,1,22,0,0.3,77,0,2,2.7,3.4,135,6,26,176,15.6,0.9,61,34,36,91,13.1,54,27,9,11,0.35,0.56,0.91,18.84,2.9,4.1,5.32,0.77,0.09,0.18,4.28,15.63,12.48,11.38,0.13,0.22,3.66,1.19,1.53,0.78,0,0,0.23,0.34,1.18,0.02,3.8,0.23,0.54,0.77,19.02,2.43,4.31,5.08,0.85,0.05,0.23,4.54,13.75,12.58,0.08,0.38,4.69,1.5,16,4.5,4.33,0.17,5.17,1.5,18.75,4.34,0,0.17,43.74,46.36,44.13,44.83,50.5,3.19,0.24,2.94,0.21,45.5,38.58,42.67,53.08,3.92,0.28,2.91,0.34,45.67,1/14/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,tkachuk,b,tkachuk8400wb,85980-97147,W,b,Brady Tkachuk,tkachuk,16.8902439,41,8400,OTT@COL,OTT,COL,,,,,,W/UTIL,tkachuk8400wb
