RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
lindell4500de,76.15,Esa Lindell,4500,D,0,DAL,VAN-T.Demko,7.7,9.7,5.7,-0.96,1.7,3,0,0,0,-2.3,88,0,2,3.9,2.3,-282,6,61,-260,8,-0.5,68,21,23,96,6.6,75,25,12,8,0.07,0.23,0.3,20.6,0.87,1.47,1.91,0.77,0.05,2.02,3.49,13.96,16.79,10.38,0,0.01,0.28,0.06,0.08,0.71,0,0.02,0.07,0.2,0.2,0.02,0.99,0,0.11,0.11,19.41,0.34,1.22,1.5,0.81,0,2.22,3.44,15.33,16.33,0,0,0.03,0,13,4,1.2,2.8,1.5,0,19.3,0.02,0,0,46.81,46.24,45.68,47.83,43.35,2.91,0.22,2.89,0.3,53.78,39.64,49.33,44.55,3.33,0.07,3.09,0.29,42,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,lindell,e,lindell4500de,87381-54575,D,e,Esa Lindell,lindell,8.061017053,59,4500,VAN@DAL,DAL,VAN,,,,,,D/UTIL,lindell4500de,4100
lindholm6300dh,75.85,Hampus Lindholm,6300,D,0,BOS,EDM-S.Skinner,9.96,12.5,7.4,-2.57,1.6,2,2,5,0,-2.4,44,1,2,3.5,3.2,-125,6.5,63,-130,10.4,-0.6,52,21,32,94,11.7,60,40,40,10,0.09,0.48,0.57,22.98,1.49,2.09,2.81,0.74,0.04,1.26,3.35,18.54,15.38,14.37,0.01,0.15,2,0.26,0.35,0.75,0,0,0.07,0.33,0.59,0.02,1.83,0.1,0.6,0.7,22.44,1.87,2.3,3,0.77,0.04,1.2,3.5,17.2,17.2,0.1,0.1,2.21,0.5,17.5,3,1.83,1.17,2.5,0.33,22.51,1.95,0.17,0.17,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,lindholm,h,lindholm6300dh,87381-39464,D,h,Hampus Lindholm,lindholm,11.36379268,58,6300,BOS@EDM,BOS,EDM,,,,,,D/UTIL,lindholm6300dh,5200
toews5800dd,74.1,Devon Toews,5800,D,0,COL,VGK-A.Hill,11.2,14,8.4,-0.25,1.9,1,2,10,0,-5.4,88,0,2,3.3,2.9,-140,6,78,-140,11.7,-0.5,56,27,34,97,10,60,40,30,10,0.13,0.53,0.66,25.56,1.55,2.15,2.79,0.77,0.06,1.55,3.7,21.82,17.88,16.06,0,0.08,1.63,0.08,0.13,0.62,0,0,0.13,0.44,0.3,0,1.76,0.1,0.4,0.5,26.39,1.14,1.8,2.5,0.72,0.06,1.7,3.5,19.1,22,0,0,2.73,0.1,16,3.67,2,1.67,2.67,0.33,26.56,2.65,0,0,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,toews,d,toews5800dd,87381-70199,D,d,Devon Toews,toews,10.86909069,55,5800,VGK@COL,COL,VGK,,,,,,D/UTIL,toews5800dd,5400
fowler5300dc,72.4,Cam Fowler,5300,D,0,ANA,CHI-P.Mrazek,11.07,13.9,8.2,0.69,2.1,1,1,3,0,-2.9,44,0,2,3.2,2.9,-130,6,39,-135,9.7,0.3,65,21,33,87,11.2,63,36,27,11,0.14,0.44,0.58,24.19,1.44,1.58,2.17,0.73,0.09,1.23,2.81,16.45,19.21,12.32,0.06,0.13,2.45,0.44,0.53,0.83,0,0,0.08,0.31,0.16,0,1.33,0.18,0.55,0.73,22.59,1.94,1.45,1.73,0.84,0.12,1.45,2.91,15,19.45,0,0.09,2.48,0.64,14.57,2.86,1.14,1.71,1.43,0.29,21.82,2.5,0,0.14,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,fowler,c,fowler5300dc,87381-12460,D,c,Cam Fowler,fowler,9.553333537,60,5300,CHI@ANH,ANH,CHI,,,,,,D/UTIL,fowler5300dc,4200
hamonic4500dt,72.3,Travis Hamonic,4500,D,0,OTT,DET-M.Hellberg,7.37,9.3,5.4,-1.29,1.6,2,0,0,0,-4.3,63,1,2,3.5,3.2,-130,6.5,49,-135,7.9,-0.1,74,22,22,87,8.8,80,20,30,10,0.07,0.15,0.22,19.01,0.69,1.76,2.41,0.73,0.04,1.87,3.63,16.26,16.11,12.07,0,0,0.07,0,0.01,0,0,0.01,0.07,0.14,0.79,0,1.25,0,0.36,0.36,19.73,1.09,1.64,2.09,0.78,0,2.45,4.09,14.18,16.27,0,0,0.03,0,14,4.14,1.57,2.57,2,0,18.94,0.05,0,0,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,hamonic,t,hamonic4500dt,87381-9036,D,t,Travis Hamonic,hamonic,7.441379416,58,4500,DET@OTT,OTT,DET,,,,,,D/UTIL,hamonic4500dt,3500
manson4100dj,72.2,Josh Manson,4100,D,0,COL,VGK-A.Hill,6.37,8.1,4.6,-1.43,1.6,2,0,0,0,-2.5,78,0,2,3.3,2.9,-140,6,78,-140,8.1,0.5,42,19,17,96,14.8,40,0,30,10,0.12,0.26,0.38,17.49,1.3,1.65,1.98,0.83,0.07,1.26,2.91,14.39,14.31,10.33,0,0,0.02,0.01,0.01,1,0,0,0.12,0.26,1.01,0,1.35,0,0.75,0.75,20.94,2.15,2.25,2.25,1,0,3.25,5.5,14.75,24,0,0,0.09,0,14.75,5.5,2.25,3.25,2.25,0,20.94,0.09,0,0,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,manson,j,manson4100dj,87381-54194,D,j,Josh Manson,manson,8,25,4100,VGK@COL,COL,VGK,,,,,,D/UTIL,manson4100dj,3400
nurse6400dd,71.75,Darnell Nurse,6400,D,0,EDM,BOS-J.Swayman,11.13,13.9,8.3,-1.61,1.7,1,2,9,0,-5.1,82,0,2,3.2,3.5,105,6.5,37,110,11.3,-0.8,60,20,31,105,14,90,9,36,11,0.11,0.4,0.5,23.21,1.29,2.23,3.09,0.72,0.05,1.94,4.17,18.68,18.02,14.06,0,0.02,0.83,0.11,0.15,0.73,0.03,0.02,0.08,0.36,0.94,0,2.02,0,0.82,0.82,23.09,2.13,2.55,3.73,0.68,0,2,4.55,18.82,13.55,0,0,1.11,0.18,20.14,3.71,2.29,1.43,3.14,0.14,23.8,1.09,0,0,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,nurse,d,nurse6400dd,87381-42910,D,d,Darnell Nurse,nurse,11.56833293,60,6400,BOS@EDM,EDM,BOS,,,,,,D/UTIL,nurse6400dd,5800
sanderson5100dj,71.65,Jake Sanderson,5100,D,0,OTT,DET-M.Hellberg,8.82,11.1,6.5,-1.13,1.7,2,2,3,0,-4.3,44,1,2,3.5,3.2,-130,6.5,49,-135,8.9,-0.8,52,26,38,57,8.3,20,30,20,10,0.06,0.34,0.4,21.2,1.13,1.6,2.33,0.69,0.04,1.72,3.32,16.17,14.98,11.81,0.02,0.19,2.15,0.24,0.35,0.67,0,0,0.04,0.15,0.11,0,1.07,0.17,0.33,0.5,20.84,1.44,1,2.17,0.46,0.17,1.83,2.83,13.83,15.33,0,0.33,1.79,0.17,13.5,1.5,0,1.5,1,0,18.29,1.49,0,0,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,sanderson,j,sanderson5100dj,87381-142019,D,j,Jake Sanderson,sanderson,8.813207662,53,5100,DET@OTT,OTT,DET,,,,,,D/UTIL,sanderson5100dj,4000
jones6500ds,71.65,Seth Jones,6500,D,0,CHI,ANA-L.Dostal,14.44,18.1,10.8,1.48,2.2,1,1,16,0,-1.8,82,1,2,2.9,3.2,109,6,61,115,12.3,0,60,24,27,86,12,63,36,27,11,0.1,0.47,0.57,25.25,1.35,2.55,3.41,0.75,0.04,1.88,4.43,16.32,18.39,12.4,0.01,0.18,3.32,0.64,0.84,0.76,0,0.01,0.09,0.27,0.39,0,2.6,0.18,0.27,0.45,24.71,1.09,2.91,3.7,0.79,0.06,1.82,4.73,19,17.18,0,0.09,3.53,0.73,18,4.57,2.71,1.86,3.67,1,24.49,3.67,0,0.14,50.73,39.36,52.92,50.44,42.01,2.87,0.18,3.2,0.26,44.45,61.27,52.18,37.18,2.91,0.09,3.64,0.2,34.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,jones,s,jones6500ds,87381-41394,D,s,Seth Jones,jones,12.54583359,48,6500,CHI@ANH,CHI,ANH,,,,,,D/UTIL,jones6500ds,5900
barrie6200dt,71.5,Tyson Barrie,6200,D,0,EDM,BOS-J.Swayman,10.02,12.6,7.4,-2.29,1.6,2,1,3,0,-3.8,68,0,2,3.2,3.5,105,6.5,37,110,11,0.6,62,30,32,105,14.9,72,27,54,11,0.15,0.5,0.65,18.8,2.07,1.91,2.56,0.75,0.08,1.15,3.06,13.04,13.31,9.96,0.05,0.34,3.11,0.48,0.7,0.7,0,0.01,0.1,0.16,0.39,0,1.72,0.45,0.55,1,18.15,3.3,2.09,2.55,0.82,0.22,0.91,3,15.36,10.64,0.18,0.45,2.97,0.55,17,3.14,2.57,0.57,3.14,0.86,18.32,3.02,0.14,0.57,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,barrie,t,barrie6200dt,87381-13981,D,t,Tyson Barrie,barrie,11.40666707,60,6200,BOS@EDM,EDM,BOS,,,,,,D/UTIL,barrie6200dt,5300
shattenkirk4700dk,71.45,Kevin Shattenkirk,4700,D,0,ANA,CHI-P.Mrazek,9.72,12.2,7.2,0.63,2.1,2,2,3,0,-2.8,63,0,2,3.2,2.9,-130,6,39,-135,8.7,-0.3,66,20,24,87,11.6,72,18,36,11,0.04,0.28,0.32,19.75,0.97,2.1,2.68,0.78,0.02,1.6,3.7,13.9,16.8,10.3,0,0.07,1.85,0.48,0.58,0.83,0,0,0.04,0.21,0.86,0,1.58,0.2,0.4,0.6,19.25,1.87,2.1,2.6,0.81,0.1,1.6,3.7,11.7,20.6,0,0.2,1.73,0.6,11.57,3.43,2,1.43,2.71,0.86,19.21,2.15,0,0.14,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,shattenkirk,k,shattenkirk4700dk,87381-11365,D,k,Kevin Shattenkirk,shattenkirk,8.490566038,53,4700,CHI@ANH,ANH,CHI,,,,,,D/UTIL,shattenkirk4700dk,3700
chiarot4700db,71.4,Ben Chiarot,4700,D,0,DET,OTT-C.Talbot,7.92,10,5.8,-1.17,1.7,2,0,0,0,-3.6,68,1,2,3.2,3.5,110,6.5,51,115,9.1,-0.1,68,24,28,98,8.8,60,40,20,10,0.09,0.24,0.33,20.67,0.96,1.74,2.34,0.75,0.05,2.13,3.87,15.1,17.32,11.48,0.01,0,0.55,0.05,0.08,0.71,0,0.01,0.07,0.23,0.63,0.01,1.23,0,0.27,0.27,19.7,0.82,1.27,1.64,0.78,0,2.64,3.91,10.82,20.82,0,0,0.07,0,11.57,3.86,1.29,2.57,1.86,0,20.45,0.1,0,0,43.39,39.93,44.42,47.42,45.76,3.23,0.2,3.38,0.2,35.45,47.55,50.27,41.82,3.64,0.23,4,0.14,40.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,chiarot,b,chiarot4700db,87381-13742,D,b,Ben Chiarot,chiarot,8.66206886,58,4700,DET@OTT,DET,OTT,,,,,,D/UTIL,chiarot4700db,3800
orlov4800dd,70.95,Dmitry Orlov,4800,D,0,BOS,EDM-S.Skinner,7.56,9.6,5.6,-1.74,1.6,1,2,4,0,-3.7,68,1,2,3.5,3.2,-125,6.5,63,-130,8.8,-0.3,53,21,27,96,5.2,40,50,0,10,0.11,0.3,0.41,21.98,1.12,1.71,2.34,0.73,0.06,1.42,3.13,18.6,17.74,13.86,0,0.07,1,0.08,0.15,0.55,0,0,0.11,0.24,0.24,0,1.45,0,0.22,0.22,22.9,0.58,0.89,1.33,0.67,0,1.22,2.11,14.22,20.44,0,0.11,1.63,0,14,2,1,1,1.5,0,22.14,1.7,0,0,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,orlov,d,orlov4800dd,87381-13472,D,d,Dmitry Orlov,orlov,8.900000139,44,4800,BOS@EDM,BOS,EDM,,,,,,D/UTIL,orlov4800dd,3900
suter3600dr,70.9,Ryan Suter,3600,D,0,DAL,VAN-T.Demko,6.58,8.4,4.8,-0.14,1.8,2,0,3,0,-2.4,82,0,2,3.9,2.3,-282,6,61,-260,6.6,-1,68,22,31,96,3.6,75,25,0,8,0.04,0.25,0.29,21.95,0.79,1.16,1.86,0.63,0.04,1.34,2.51,17.08,17.48,12.25,0.02,0.07,1.78,0.13,0.2,0.63,0,0.01,0.02,0.16,0.41,0,0.83,0,0,0,18.68,0,0.78,1.75,0.44,0,1.44,2.22,18.22,15.56,0,0,1.31,0,19,1.8,0.4,1.4,1.75,0.2,18.73,1.38,0,0,46.81,46.24,45.68,47.83,43.35,2.91,0.22,2.89,0.3,53.78,39.64,49.33,44.55,3.33,0.07,3.09,0.29,42,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,suter,r,suter3600dr,87381-8466,D,r,Ryan Suter,suter,6.074576168,59,3600,VAN@DAL,DAL,VAN,,,,,,D/UTIL,suter3600dr,3000
klingberg5000dj,70.25,John Klingberg,5000,D,0,ANA,CHI-P.Mrazek,9.19,11.6,6.8,-0.54,1.8,3,2,3,0,-3.6,2,0,2,3.2,2.9,-130,6,39,-135,9.6,0.1,56,25,29,97,14.3,72,0,45,11,0.15,0.37,0.52,21.34,1.46,1.7,2.59,0.66,0.09,1.2,2.9,15.75,19.8,11.87,0.01,0.13,2.35,0.4,0.59,0.67,0,0,0.14,0.24,0.84,0,1.34,0.25,0.75,1,19.76,3.04,1.63,1.88,0.87,0.15,1.63,3.25,13.88,22.5,0,0.13,1.08,0,10.75,3.25,1.75,1.5,2,0,19.47,1.34,0,0.25,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,klingberg,j,klingberg5000dj,87381-14457,D,j,John Klingberg,klingberg,8.997959059,49,5000,CHI@ANH,ANH,CHI,,,,,,D/UTIL,klingberg5000dj,3300
girard4900ds,70,Samuel Girard,4900,D,0,COL,VGK-A.Hill,8.09,10.2,6,-1.43,1.7,1,2,3,0,-5.4,82,0,2,3.3,2.9,-140,6,78,-140,8.1,0.1,52,18,22,97,13.1,90,10,50,10,0.07,0.3,0.37,21.16,1.05,1.55,1.94,0.8,0.04,1.48,3.03,18.29,18.09,12.82,0,0.08,1.31,0.07,0.13,0.56,0,0.01,0.07,0.21,0.25,0,1.53,0,0.8,0.8,23.75,2.02,1.7,1.8,0.94,0,2.3,4,18.1,23.5,0,0.1,1.24,0.2,15.83,3.33,1.33,2,1.33,0,24.01,1.26,0,0.17,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,girard,s,girard4900ds,87381-73909,D,s,Samuel Girard,girard,8.966666427,51,4900,VGK@COL,COL,VGK,,,,,,D/UTIL,girard4900ds,4300
pietrangelo7200da,69.85,Alex Pietrangelo,7200,D,0,VGK,COL-A.Georgiev,11.66,14.6,8.7,-2.8,1.6,1,2,7,0,-3.9,74,0,2,2.9,3.3,119,6,22,120,13.8,0.2,74,23,15,89,11.6,100,0,22,9,0.18,0.47,0.65,23.85,1.64,2.58,3.45,0.75,0.07,2.28,4.86,18.57,17.49,13.78,0.03,0.16,2.43,0.33,0.54,0.61,0,0.03,0.15,0.28,0.23,0.03,1.85,0.3,0.1,0.4,22.31,1.08,1.8,3.1,0.58,0.17,2.7,4.5,17.2,18.1,0,0,1.73,0.3,16.33,3.5,1.5,2,3,0.67,22.17,2.03,0,0,51.26,49.86,45.33,47.98,50.27,2.59,0.21,2.96,0.21,49.3,54.7,49,46.1,2.3,0.04,3,0.2,42.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,pietrangelo,a,pietrangelo7200da,87381-8651,D,a,Alex Pietrangelo,pietrangelo,14.41400024,50,7200,VGK@COL,VGK,COL,,,,,,D/UTIL,pietrangelo7200da,6400
hronek5700df,69.75,Filip Hronek,5700,D,0,DET,OTT-C.Talbot,10.39,13.1,7.7,-0.85,1.8,2,1,1,0,-3.6,16,1,2,3.2,3.5,110,6.5,51,115,9.3,-1,62,20,37,87,8.1,50,50,10,10,0.1,0.44,0.54,21.69,1.49,1.86,2.57,0.72,0.06,0.93,2.79,13.58,16.17,10.13,0.05,0.15,2.28,0.31,0.46,0.67,0,0,0.06,0.29,0.46,0,1.48,0.18,0.18,0.36,21.54,1,1.36,1.55,0.88,0.13,1.36,2.73,10,20,0.09,0.09,2.33,0.36,11.43,2.86,1,1.86,1.14,0.43,21.69,1.68,0.14,0.14,43.39,39.93,44.42,47.42,45.76,3.23,0.2,3.38,0.2,35.45,47.55,50.27,41.82,3.64,0.23,4,0.14,40.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,hronek,f,hronek5700df,87381-74016,D,f,Filip Hronek,hronek,10.68103448,58,5700,DET@OTT,DET,OTT,,,,,,D/UTIL,hronek5700df,4400
bouchard4400de,69.15,Evan Bouchard,4400,D,0,EDM,BOS-J.Swayman,9.19,11.6,6.8,0.75,2.1,3,2,2,0,-4.4,63,0,2,3.2,3.5,105,6.5,37,110,9.1,-0.6,61,21,35,105,7,72,27,18,11,0.09,0.35,0.44,18.01,1.47,2.34,3.22,0.73,0.04,1.08,3.42,16.77,13.11,12.22,0.01,0.09,1.71,0.31,0.47,0.66,0,0.01,0.08,0.26,0.3,0,1.71,0,0.27,0.27,16.91,0.96,2.09,2.82,0.74,0,0.91,3,15.09,10.45,0,0.09,1.79,0.36,14.71,3.43,2.29,1.14,2.86,0.57,17.31,2,0,0.14,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,bouchard,e,bouchard4400de,87381-97129,D,e,Evan Bouchard,bouchard,7.714999898,60,4400,BOS@EDM,EDM,BOS,,,,,,D/UTIL,bouchard4400de,3400
carlo3800db,68.1,Brandon Carlo,3800,D,0,BOS,EDM-S.Skinner,6.2,7.9,4.5,-0.95,1.6,2,0,0,0,-2.4,82,1,2,3.5,3.2,-125,6.5,63,-130,6.4,-1.1,61,18,32,95,8.3,90,10,30,10,0.06,0.16,0.21,18.95,0.67,1.22,1.59,0.77,0.05,1.53,2.76,13.72,13.21,10.49,0,0.01,0.04,0.01,0.06,0.2,0.01,0.01,0.04,0.13,0.43,0,1.19,0.2,0.1,0.3,18.8,0.96,1.4,1.8,0.78,0.14,1.8,3.2,13.8,16.5,0,0,0.04,0,15.17,3.17,1.33,1.83,1.33,0,19.8,0.04,0,0,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,carlo,b,carlo3800db,87381-66606,D,b,Brandon Carlo,carlo,6.540740967,54,3800,BOS@EDM,BOS,EDM,,,,,,D/UTIL,carlo3800db,3200
theodore7300ds,68,Shea Theodore,7300,D,0,VGK,COL-A.Georgiev,12.12,15.2,9.1,-2.56,1.7,2,1,14,0,-3.7,63,0,2,2.9,3.3,119,6,22,120,13.3,1,56,23,21,89,16.6,88,11,33,9,0.18,0.54,0.72,22.4,1.93,2.68,3.55,0.75,0.07,1.43,4.1,19.86,17.2,14.43,0.01,0.1,2.46,0.26,0.39,0.65,0,0,0.16,0.44,0.21,0,2.26,0.2,0.8,1,22.41,2.68,2.9,3.9,0.74,0.07,1.2,4.1,17.1,17.2,0,0.1,2.66,0.3,18.5,4.67,3.33,1.33,4.67,0.5,22.58,2.95,0,0.17,51.26,49.86,45.33,47.98,50.27,2.59,0.21,2.96,0.21,49.3,54.7,49,46.1,2.3,0.04,3,0.2,42.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,theodore,s,theodore7300ds,87381-43093,D,s,Shea Theodore,theodore,13.65640963,39,7300,VGK@COL,VGK,COL,,,,,,D/UTIL,theodore7300ds,6300
hakanpaa3800dj,67.65,Jani Hakanpaa,3800,D,0,DAL,VAN-T.Demko,5.91,7.5,4.3,-1.24,1.6,3,0,0,0,-2.3,74,0,2,3.9,2.3,-282,6,61,-260,6,-1.2,76,19,22,96,7.1,87,12,37,8,0.07,0.09,0.17,18.83,0.54,1.06,1.63,0.65,0.07,1.68,2.74,12.9,15.54,9.54,0,0,0.06,0.01,0.03,0.33,0,0.01,0.07,0.08,0.54,0.01,1.01,0.11,0,0.11,19.75,0.33,1.56,2.13,0.73,0.07,1.89,3.44,15,16.89,0,0,0.1,0.11,13.6,3.4,1.4,2,1.5,0,18.87,0.02,0,0,46.81,46.24,45.68,47.83,43.35,2.91,0.22,2.89,0.3,53.78,39.64,49.33,44.55,3.33,0.07,3.09,0.29,42,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,hakanpaa,j,hakanpaa3800dj,87381-23035,D,j,Jani Hakanpaa,hakanpaa,5.97966081,59,3800,VAN@DAL,DAL,VAN,,,,,,D/UTIL,hakanpaa3800dj,3000
kulak4000db,65.75,Brett Kulak,4000,D,0,EDM,BOS-J.Swayman,5.54,7.1,4,-2.04,1.4,2,0,0,0,-3.8,68,0,2,3.2,3.5,105,6.5,37,110,7.2,-0.1,75,26,19,106,9.1,90,9,36,11,0.05,0.26,0.31,17.87,1.04,1.44,1.85,0.78,0.03,1.32,2.76,14.4,14.04,10.84,0,0,0.1,0,0,0,0,0.04,0.05,0.22,0.65,0,1.22,0,0.55,0.55,18.1,1.82,1.64,2,0.82,0,1,2.64,16.18,12.45,0,0,0.14,0,18.29,3,1.86,1.14,2.43,0,18.34,0,0,0,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,kulak,b,kulak4000db,87381-42962,D,b,Brett Kulak,kulak,7.006666565,60,4000,BOS@EDM,EDM,BOS,,,,,,D/UTIL,kulak4000db,3100
