RylandID_master,Unnamed: 0,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
kuraly3500cs,kuraly3500cs,30.92,Sean Kuraly,3500,C,0,CLB,NYR-I.Shesterkin,6.11,7.8,4.4,0.31,1.7,3,0,0,0,-2.5,74,0,3,2.2,4.5,320,6.5,5,290,6.6,-0.8,37,18,42,88,2.4,9,9,0,11,0.18,0.14,0.32,15.17,1.27,1.47,2.07,0.71,0.12,0.69,2.17,10.62,13.28,7.73,0.0,0.0,0.2,0.01,0.04,0.33,0.01,0.03,0.17,0.11,1.03,0.06,1.4,0.0,0.33,0.33,13.66,1.45,1.33,1.33,1.0,0.0,0.67,2.0,9.67,21.0,0.0,0.0,0.0,0.0,6.5,1.5,1.0,0.5,1.0,0.0,13.61,0.0,0.0,0.0,49.14,44.57,46.3,52.25,44.96,2.66,0.19,2.73,0.19,47.42,50.83,58.5,40.58,2.67,0.31,2.58,0.1,41.14,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,kuraly,s,88511-68648,C,s,Sean Kuraly,kuraly,6.334426129,61.0,3500,CBJ@NYR,CBJ,NYR,,,,,,C/UTIL,kuraly3500cs,2700
kuzmenko6400wa,kuzmenko6400wa,74.53,Andrei Kuzmenko,6400,W,0,VAN,STL-J.Binnington,10.56,13.3,7.8,-1.19,1.7,1,2,3,0,1.4,52,0,2,3.3,3.3,-110,6.5,55,-105,12.4,0.8,61,30,37,72,12.6,69,30,23,13,0.47,0.43,0.9,16.17,3.34,1.81,2.67,0.68,0.26,0.24,2.04,11.71,10.44,8.71,0.15,0.04,2.93,0.46,0.71,0.65,0.0,0.0,0.32,0.39,0.11,0.01,2.24,0.54,0.38,0.92,16.14,3.42,1.69,2.92,0.58,0.32,0.15,1.85,10.38,8.77,0.23,0.08,3.07,0.46,9.13,1.63,1.5,0.13,2.5,0.5,15.77,2.58,0.13,0.13,44.05,41.99,48.6,45.01,40.38,3.3,0.25,2.48,0.23,39.38,46.29,45.15,39.43,3.15,0.2,3.0,0.29,37.57,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,kuzmenko,a,88511-171491,W,a,Andrei Kuzmenko,kuzmenko,12.67083316,72.0,6400,VAN@STL,VAN,STL,,,,,,W/UTIL,kuzmenko6400wa,5300
kyrou7700wj,kyrou7700wj,83.58,Jordan Kyrou,7700,W,0,STL,VAN-T.Demko,15.28,19.1,11.4,0.99,2.0,1,2,10,1,-2.6,95,0,2,3.3,3.3,-110,6.5,45,-115,15.4,2.4,60,37,30,97,16.9,76,23,38,13,0.47,0.46,0.93,17.57,3.18,3.28,4.25,0.77,0.14,0.41,3.69,12.33,14.0,9.3,0.15,0.17,2.74,0.63,0.84,0.75,0.0,0.01,0.32,0.28,0.23,0.01,2.69,0.57,0.36,0.93,17.4,3.21,3.5,5.21,0.67,0.16,0.36,3.86,13.07,12.64,0.14,0.21,2.82,0.57,12.14,2.86,2.57,0.29,4.14,0.57,16.89,2.57,0.14,0.14,42.18,40.38,45.01,48.6,41.99,3.0,0.24,3.01,0.28,39.43,45.15,46.29,39.38,3.21,0.2,3.0,0.1,38.75,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,kyrou,j,88511-73940,W,j,Jordan Kyrou,kyrou,16.11285749,70.0,7700,VAN@STL,STL,VAN,,,,,,W/UTIL,kyrou7700wj,7400
labanc4100wk,labanc4100wk,51.44,Kevin Labanc,4100,W,0,SJ,WPG-C.Hellebuyck,10.89,13.7,8.0,3.62,2.7,1,1,3,0,-4.2,92,0,3,2.8,3.9,172,6.5,8,155,7.8,-0.2,35,18,34,88,5.9,58,41,16,12,0.19,0.25,0.44,14.3,1.85,1.79,2.33,0.77,0.11,0.43,2.22,13.6,10.68,9.77,0.03,0.02,1.33,0.28,0.33,0.85,0.0,0.0,0.16,0.24,0.48,0.02,2.24,0.17,0.08,0.25,11.68,1.28,1.5,2.0,0.75,0.11,0.5,2.0,10.83,9.67,0.0,0.0,1.1,0.08,12.5,3.0,2.17,0.83,2.83,0.17,15.06,2.05,0.0,0.0,43.56,45.86,43.83,46.95,44.85,2.56,0.18,2.9,0.2,45.92,41.5,46.08,46.5,2.69,0.11,3.07,0.23,48.29,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,labanc,k,88511-58891,W,k,Kevin Labanc,labanc,7.896825397,63.0,4100,WPG@SJ,SJ,WPG,,,,,,W/UTIL,labanc4100wk,3600
lafreniere4200wa,lafreniere4200wa,68.33,Alexis Lafreniere,4200,W,0,NYR,CLB-M.Hutchinson,8.13,10.3,5.9,0.67,1.9,3,2,7,0,1.1,44,0,3,4.5,2.2,-405,6.5,95,-350,7.6,-0.2,54,24,42,105,7.2,30,69,23,13,0.2,0.26,0.46,14.8,1.86,1.67,2.32,0.72,0.12,0.36,2.03,12.09,11.38,8.64,0.03,0.04,1.3,0.17,0.25,0.65,0.0,0.0,0.17,0.22,0.41,0.0,1.65,0.31,0.08,0.38,14.69,1.55,1.38,1.92,0.72,0.22,0.38,1.77,9.83,11.67,0.15,0.0,2.02,0.25,9.86,1.57,1.29,0.29,1.57,0.43,14.57,2.12,0.0,0.0,49.62,44.96,52.25,46.3,44.57,2.97,0.24,2.88,0.24,40.58,58.5,50.83,47.42,3.08,0.22,2.33,0.32,50.14,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,lafreniere,a,88511-142015,W,a,Alexis Lafreniere,lafreniere,7.927777608,72.0,4200,CBJ@NYR,NYR,CBJ,,,,,,W/UTIL,lafreniere4200wa,3000
larkin7000cd,larkin7000cd,74.79,Dylan Larkin,7000,C,0,DET,PIT-C.DeSmith,15.83,19.8,11.8,2.85,2.3,1,1,11,1,-0.7,50,0,3,2.8,3.9,160,6.5,17,150,14.5,-0.2,71,25,19,88,13.5,91,8,16,12,0.36,0.57,0.93,19.7,2.83,3.04,4.28,0.71,0.12,0.4,3.43,12.2,13.09,9.35,0.17,0.16,3.49,0.83,1.2,0.69,0.01,0.01,0.17,0.4,0.51,0.01,3.02,0.31,0.54,0.85,19.81,2.58,2.46,3.92,0.63,0.12,0.15,2.62,12.23,11.62,0.23,0.23,3.6,0.92,13.33,2.67,2.5,0.17,4.33,1.67,20.42,3.71,0.0,0.17,43.08,39.26,47.07,46.6,51.86,3.34,0.19,3.04,0.23,39.31,43.79,41.85,56.64,3.31,0.16,3.0,0.24,61.71,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,larkin,d,88511-62788,C,d,Dylan Larkin,larkin,14.82112745,71.0,7000,PIT@DET,DET,PIT,,,,,,C/UTIL,larkin7000cd,7000
laughton5300cs,laughton5300cs,72.25,Scott Laughton,5300,C,0,PHI,MTL-C.Primeau,11.68,14.7,8.6,2.18,2.2,4,2,5,0,-2.2,98,0,3,3.6,3.0,-150,6.5,63,-170,9.9,0.8,54,27,37,87,13.2,72,27,45,11,0.22,0.31,0.53,18.29,1.74,2.11,2.69,0.78,0.11,0.7,2.81,12.6,14.35,9.44,0.06,0.05,1.85,0.27,0.44,0.6,0.04,0.05,0.12,0.21,0.54,0.01,1.99,0.45,0.18,0.64,17.24,2.23,3.0,3.1,0.97,0.15,0.91,3.91,12.4,14.2,0.0,0.0,0.39,0.2,10.33,2.5,2.0,0.5,2.33,0.17,15.3,0.12,0.0,0.0,47.12,43.29,48.65,48.66,41.48,2.82,0.14,3.3,0.26,42.7,53.2,46.0,40.53,2.3,0.17,2.93,0.3,41.13,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,laughton,s,88511-37880,C,s,Scott Laughton,laughton,11.07205918,68.0,5300,MON@PHI,PHI,MON,,,,,,C/UTIL,laughton5300cs,5200
lauzon3700dj,lauzon3700dj,28.1,Jeremy Lauzon,3700,D,0,NAS,BOS-L.Ullmark,5.09,6.5,3.7,-1.85,1.4,2,0,0,0,-4.6,25,0,2,2.1,3.6,247,5.5,6,235,5.1,-1.6,55,14,26,90,4.8,64,35,14,14,0.05,0.11,0.16,16.96,0.57,1.18,1.7,0.7,0.04,1.08,2.26,12.28,14.53,9.1,0.0,0.0,0.05,0.01,0.04,0.33,0.0,0.01,0.05,0.09,1.03,0.0,1.02,0.0,0.2,0.2,18.2,0.66,1.0,1.53,0.65,0.0,1.0,2.0,11.53,15.13,0.0,0.0,0.05,0.0,12.0,2.5,1.38,1.13,2.13,0.0,19.45,0.06,0.0,0.0,42.35,44.31,41.9,47.96,44.77,3.12,0.2,3.53,0.16,40.2,43.86,50.4,42.21,2.47,0.14,3.43,0.17,41.0,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,lauzon,j,88511-66608,D,j,Jeremy Lauzon,lauzon,5.187692495,65.0,3700,NSH@BOS,NSH,BOS,,,,,,D/UTIL,lauzon3700dj,2500
leddy3700dn,leddy3700dn,44.06,Nick Leddy,3700,D,0,STL,VAN-T.Demko,5.36,6.9,3.9,-1.58,1.4,1,0,0,0,-3.7,82,0,2,3.3,3.3,-110,6.5,45,-115,6.2,-1.1,61,24,30,97,5.8,76,23,23,13,0.05,0.29,0.35,21.11,1.0,1.01,1.46,0.69,0.05,1.11,2.12,14.67,18.02,10.97,0.0,0.01,0.65,0.02,0.03,0.67,0.0,0.0,0.05,0.28,0.29,0.0,1.11,0.0,0.43,0.43,20.67,1.25,0.71,1.07,0.67,0.0,1.0,1.71,13.71,15.07,0.0,0.0,0.47,0.0,12.43,1.57,1.0,0.57,1.43,0.0,20.56,0.7,0.0,0.0,42.18,40.38,45.01,48.6,41.99,3.0,0.24,3.01,0.28,39.43,45.15,46.29,39.38,3.21,0.2,3.0,0.1,38.75,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,leddy,n,88511-11170,D,n,Nick Leddy,leddy,6.121739042,69.0,3700,VAN@STL,STL,VAN,,,,,,D/UTIL,leddy3700dn,3100
lemieux3300wb,lemieux3300wb,44.51,Brendan Lemieux,3300,W,0,PHI,MTL-C.Primeau,7.51,9.6,5.5,1.8,2.3,2,0,1,0,0.4,74,0,3,3.6,3.0,-150,6.5,63,-170,3.9,-0.9,21,5,25,93,8.8,45,27,27,11,0.06,0.17,0.23,9.52,1.45,1.02,1.33,0.77,0.06,0.29,1.31,8.87,7.85,6.5,0.0,0.0,0.12,0.02,0.02,1.0,0.0,0.0,0.06,0.17,2.06,0.0,1.86,0.25,0.38,0.63,14.53,2.6,1.63,2.25,0.72,0.15,0.13,1.75,11.63,11.5,0.0,0.0,0.21,0.0,11.67,1.83,1.67,0.17,2.33,0.0,14.81,0.11,0.0,0.0,47.12,43.29,48.65,48.66,41.48,2.82,0.14,3.3,0.26,42.7,53.2,46.0,40.53,2.3,0.17,2.93,0.3,41.13,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,lemieux,b,88511-58678,W,b,Brendan Lemieux,lemieux,3.955555386,36.0,3300,MON@PHI,PHI,MON,,,,,,W/UTIL,lemieux3300wb,2500
letang6100dk,letang6100dk,83.92,Kris Letang,6100,D,0,PIT,DET-A.Nedeljkovic,14.04,17.6,10.5,1.94,2.3,1,1,24,0,-2.3,82,0,3,3.9,2.8,-194,6.5,83,-175,12.7,0.2,60,20,20,96,12.2,78,21,28,14,0.18,0.47,0.65,25.46,1.53,2.53,3.57,0.71,0.07,1.68,4.21,21.55,19.64,16.34,0.06,0.19,3.42,0.39,0.51,0.76,0.01,0.0,0.1,0.27,0.47,0.0,2.19,0.21,0.29,0.5,25.52,1.18,3.21,4.71,0.68,0.07,1.43,4.64,24.93,17.93,0.14,0.21,3.56,0.64,26.71,4.14,3.29,0.86,4.71,0.71,27.69,3.51,0.0,0.29,49.26,51.86,46.6,47.07,39.26,3.27,0.21,3.01,0.21,56.64,41.85,43.79,39.31,3.43,0.21,3.54,0.17,41.33,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,letang,k,88511-8608,D,k,Kris Letang,letang,12.2357145,56.0,6100,PIT@DET,PIT,DET,,,,,,D/UTIL,letang6100dk,5500
lewis3400wt,lewis3400wt,49.79,Trevor Lewis,3400,W,0,CGY,LA-J.Korpisalo,4.63,6.0,3.3,-1.27,1.4,4,0,0,0,-5.7,68,0,3,3.3,2.9,-135,6.0,24,-140,6.0,-1.2,55,19,42,103,3.9,46,53,7,13,0.13,0.13,0.26,12.32,1.27,1.71,2.25,0.76,0.08,0.39,2.1,10.32,8.34,7.6,0.01,0.0,0.13,0.04,0.06,0.67,0.01,0.0,0.11,0.13,0.28,0.02,1.01,0.07,0.07,0.14,12.0,0.7,1.0,1.29,0.78,0.07,0.5,1.5,8.93,8.5,0.0,0.0,0.1,0.0,10.29,0.86,0.86,0.0,1.14,0.14,11.67,0.13,0.0,0.0,48.19,52.71,44.07,39.55,47.5,3.11,0.2,3.22,0.26,54.79,40.17,42.07,50.25,2.43,0.21,3.08,0.24,52.33,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,lewis,t,88511-8966,W,t,Trevor Lewis,lewis,5.94729738,74.0,3400,LA@CGY,CGY,LA,,,,,,W/UTIL,lewis3400wt,2500
lindblom3300wo,lindblom3300wo,29.83,Oskar Lindblom,3300,W,0,SJ,WPG-C.Hellebuyck,4.58,5.9,3.3,-1.13,1.4,4,0,0,0,-2.2,74,0,3,2.8,3.9,172,6.5,8,155,4.1,-2.3,40,13,55,86,3.7,41,58,16,12,0.07,0.14,0.21,10.91,1.15,1.08,1.49,0.73,0.06,0.3,1.38,7.78,9.68,5.71,0.0,0.01,0.38,0.02,0.05,0.5,0.0,0.0,0.07,0.13,0.16,0.0,1.03,0.0,0.15,0.15,10.66,0.84,1.15,1.38,0.83,0.0,0.38,1.54,7.77,9.08,0.0,0.0,0.07,0.0,7.5,1.33,1.0,0.33,1.33,0.0,10.46,0.09,0.0,0.0,43.56,45.86,43.83,46.95,44.85,2.56,0.18,2.9,0.2,45.92,41.5,46.08,46.5,2.69,0.11,3.07,0.23,48.29,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,lindblom,o,88511-80475,W,o,Oskar Lindblom,lindblom,3.984506956,71.0,3300,WPG@SJ,SJ,WPG,,,,,,W/UTIL,lindblom3300wo,2500
lindell4600de,lindell4600de,56.13,Esa Lindell,4600,D,0,DAL,CHI-A.Stalock,7.79,9.8,5.7,-1.08,1.7,3,0,0,0,-3.7,67,0,3,3.9,2.3,-300,6.0,93,-275,7.6,-0.9,69,20,24,98,7.0,69,30,23,13,0.07,0.19,0.25,20.29,0.74,1.44,1.85,0.78,0.05,1.92,3.36,14.12,16.6,10.33,0.0,0.0,0.12,0.03,0.06,0.6,0.0,0.02,0.07,0.16,0.18,0.03,0.8,0.08,0.23,0.31,20.83,0.89,1.08,1.42,0.76,0.07,1.54,2.62,13.75,17.58,0.0,0.0,0.03,0.0,12.14,1.86,0.57,1.29,0.86,0.0,20.53,0.02,0.0,0.0,47.12,46.96,50.28,47.17,38.93,2.96,0.23,2.77,0.25,46.08,48.43,45.08,38.07,3.17,0.29,2.5,0.26,41.29,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,lindell,e,88511-54575,D,e,Esa Lindell,lindell,7.841096225,73.0,4600,DAL@CHI,DAL,CHI,,,,,,D/UTIL,lindell4600de,3700
lindholm5800dh,lindholm5800dh,81.07,Hampus Lindholm,5800,D,0,BOS,NAS-J.Saros,12.21,15.3,9.1,0.76,2.1,2,1,4,0,0.0,86,0,2,3.6,2.1,-300,5.5,94,-280,10.9,-0.6,52,23,32,97,12.0,53,30,38,13,0.12,0.52,0.64,23.08,1.66,1.96,2.59,0.76,0.06,1.33,3.29,17.63,15.43,13.65,0.01,0.18,2.31,0.26,0.34,0.75,0.0,0.0,0.11,0.34,0.7,0.02,1.41,0.25,0.58,0.83,22.53,2.21,1.5,1.83,0.82,0.17,1.25,2.75,13.25,14.92,0.0,0.33,3.22,0.33,12.86,3.14,1.43,1.71,1.43,0.43,22.75,3.82,0.0,0.43,46.19,44.77,47.96,41.9,44.31,3.39,0.21,3.38,0.22,42.21,50.4,43.86,40.2,3.43,0.17,2.93,0.16,36.75,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,lindholm,h,88511-39464,D,h,Hampus Lindholm,lindholm,11.41831003,71.0,5800,NSH@BOS,BOS,NSH,DTD,Undisclosed,,,,D/UTIL,lindholm5800dh,5300
lindholm5900ce,lindholm5900ce,76.63,Elias Lindholm,5900,C,0,CGY,LA-J.Korpisalo,13.1,16.5,9.7,2.37,2.2,1,1,8,0,-1.4,93,0,3,3.3,2.9,-135,6.0,24,-140,13.2,0.4,63,33,33,103,13.1,69,30,30,13,0.35,0.5,0.84,19.16,2.63,2.41,3.34,0.72,0.14,0.64,3.05,14.36,11.41,10.52,0.14,0.1,3.08,0.78,1.06,0.74,0.01,0.02,0.2,0.38,0.3,0.02,2.42,0.29,0.5,0.79,17.94,2.64,2.29,3.43,0.67,0.12,0.79,3.07,15.79,11.43,0.14,0.14,2.2,0.79,16.14,3.14,2.14,1.0,3.14,0.71,18.61,2.16,0.14,0.14,48.19,52.71,44.07,39.55,47.5,3.11,0.2,3.22,0.26,54.79,40.17,42.07,50.25,2.43,0.21,3.08,0.24,52.33,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,lindholm,e,88511-41390,C,e,Elias Lindholm,lindholm,12.74444411,72.0,5900,LA@CGY,CGY,LA,,,,,,C/UTIL,lindholm5900ce,5400
lindstrom3700dg,lindstrom3700dg,19.57,Gustav Lindstrom,3700,D,0,DET,PIT-C.DeSmith,4.32,5.6,3.1,-2.62,1.2,3,0,0,0,-4.3,42,0,3,2.8,3.9,160,6.5,17,150,3.9,-1.3,20,6,26,88,8.8,25,8,25,12,0.02,0.15,0.17,14.46,0.71,0.5,0.78,0.64,0.04,0.96,1.46,11.25,13.52,8.09,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.48,0.0,0.57,0.0,0.5,0.5,13.12,2.29,0.5,0.67,0.75,0.0,1.17,1.67,12.83,10.83,0.0,0.0,0.05,0.0,12.67,1.67,0.67,1.0,0.67,0.0,14.01,0.09,0.0,0.0,43.08,39.26,47.07,46.6,51.86,3.34,0.19,3.04,0.23,39.31,43.79,41.85,56.64,3.31,0.16,3.0,0.24,61.71,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,lindstrom,g,88511-84410,D,g,Gustav Lindstrom,lindstrom,4.125,32.0,3700,PIT@DET,DET,PIT,,,,,,D/UTIL,lindstrom3700dg,2600
lizotte4100cb,lizotte4100cb,50.41,Blake Lizotte,4100,C,0,LA,CGY-J.Markstrom,5.7,7.3,4.1,-1.33,1.4,3,0,1,0,0.0,29,0,2,2.9,3.3,115,6.0,76,120,6.7,0.0,51,27,40,93,4.7,27,63,9,11,0.14,0.27,0.41,13.09,1.88,1.39,1.87,0.74,0.1,0.43,1.82,11.35,10.04,8.45,0.0,0.0,0.08,0.01,0.02,0.5,0.0,0.02,0.14,0.25,0.8,0.01,1.74,0.09,0.09,0.18,13.51,0.8,1.91,2.82,0.68,0.05,0.36,2.27,12.0,8.36,0.0,0.0,0.02,0.0,12.6,2.6,2.0,0.6,3.0,0.0,12.47,0.0,0.0,0.0,46.21,47.5,39.55,44.07,52.71,3.32,0.24,3.34,0.19,50.25,42.07,40.17,54.79,3.5,0.26,2.86,0.13,54.86,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,lizotte,b,88511-103276,C,b,Blake Lizotte,lizotte,6.85555564,72.0,4100,LA@CGY,LA,CGY,,,,,,C/UTIL,lizotte4100cb,2700
lorentz3500ws,lorentz3500ws,34.65,Steven Lorentz,3500,W,0,SJ,WPG-C.Hellebuyck,4.7,6.0,3.4,-1.4,1.3,4,0,0,0,-2.2,61,0,3,2.8,3.9,172,6.5,8,155,5.0,-1.3,43,16,36,99,8.1,58,33,41,12,0.11,0.09,0.2,10.98,1.09,1.28,1.76,0.73,0.08,0.52,1.8,8.65,8.84,6.47,0.0,0.0,0.11,0.01,0.01,1.0,0.01,0.01,0.09,0.08,0.39,0.0,1.19,0.23,0.08,0.31,11.4,1.63,1.38,2.23,0.62,0.17,1.0,2.38,8.92,9.31,0.0,0.0,0.04,0.0,7.67,3.33,1.5,1.83,2.5,0.0,10.49,0.06,0.0,0.0,43.56,45.86,43.83,46.95,44.85,2.56,0.18,2.9,0.2,45.92,41.5,46.08,46.5,2.69,0.11,3.07,0.23,48.29,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,lorentz,s,88511-66677,W,s,Steven Lorentz,lorentz,5.261971917,71.0,3500,WPG@SJ,SJ,WPG,,,,,,W/UTIL,lorentz3500ws,2500
lowry4400ca,lowry4400ca,55.23,Adam Lowry,4400,C,0,WPG,SJ-J.Reimer,7.26,9.3,5.3,-0.39,1.7,3,0,0,0,-1.0,37,0,3,3.9,2.8,-207,6.5,92,-180,7.3,-0.4,53,20,46,86,8.8,61,38,30,13,0.16,0.24,0.39,15.62,1.5,1.56,2.14,0.73,0.1,0.6,2.16,10.4,10.68,7.66,0.0,0.02,1.39,0.18,0.26,0.68,0.03,0.02,0.12,0.19,0.65,0.02,1.56,0.29,0.21,0.5,15.99,1.88,1.71,2.36,0.73,0.17,0.64,2.36,12.07,11.36,0.0,0.0,1.52,0.29,11.71,1.29,1.0,0.29,1.57,0.14,14.79,1.37,0.0,0.0,47.82,44.85,46.95,43.83,45.86,3.26,0.21,3.1,0.17,46.5,46.08,41.5,45.92,3.57,0.12,3.69,0.17,44.0,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,lowry,a,88511-15346,C,a,Adam Lowry,lowry,7.489189354,74.0,4400,WPG@SJ,WPG,SJ,,,,,,C/UTIL,lowry4400ca,3100
