,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
foudy3100wl,18.78,Liam Foudy,3100,W,0,CLB,CAR-A.Raanta,3.71,4.8,2.6,-1.61,1.2,3,0,1,0,-2.8,85,0,2,2.4,4.3,262,6.5,9,265,2.6,-0.7,7,2,21,88,2.6,30,0,46,13,0,0.12,0.12,11.33,0.64,0.72,0.92,0.78,0,0.36,1.08,8.12,10.44,5.64,0,0,0.02,0,0,0,0,0,0,0.12,0.16,0,1.22,0,0,0,12,0,1,1.1,0.91,0,0.6,1.6,9.1,10.3,0,0,0.03,0,10.29,1.86,1.29,0.57,1.29,0,13.06,0.05,0,0,39.39,43.51,38.01,50.36,51.49,2.65,0.19,3.35,0.19,43.77,34.38,50.46,51.62,2.33,0.21,4,0.21,54.17,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,foudy,l,foudy3100wl,85900-97047,W,l,Liam Foudy,foudy,2.623999939,25,3100,CAR@CBJ,CBJ,CAR,,,,,,W/UTIL,foudy3100wl
fox7200da,69.55,Adam Fox,7200,D,0,NYR,DAL-J.Oettinger,14.82,18.5,11.1,0.36,2.1,1,1,14,0,-4.6,44,0,2,2.9,2.7,-122,5.5,50,-118,14.9,1.1,78,25,17,104,14.2,75,33,25,12,0.18,0.82,1,24.6,2.44,2.16,2.82,0.76,0.09,1.48,3.63,17.41,15.93,13.11,0.03,0.4,3.18,0.51,0.68,0.75,0,0.02,0.16,0.4,0.27,0.02,2.04,0.08,0.85,0.92,24.7,2.23,2.38,3.42,0.7,0.03,1.54,3.92,17.92,13.83,0,0.38,3.41,0.75,21.5,6,3.67,2.33,4.83,1.5,25.52,3.96,0,0.33,48.75,44.63,47.36,45.96,45.58,2.82,0.26,2.92,0.19,44.77,51.69,45.54,47.46,3.15,0.24,2.58,0.26,46.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,fox,a,fox7200da,85900-103940,D,a,Adam Fox,fox,14.85476249,42,7200,DAL@NYR,NYR,DAL,,,,,,D/UTIL,fox7200da
frederic4500ct,70.19,Trent Frederic,4500,C,0,BOS,SEA-MJones,5.75,7.4,4.1,-2.1,1.3,3,0,0,0,-1.2,15,0,4,3.7,2.4,-237,6,82,-205,7.3,0.4,47,20,32,96,8.2,53,30,46,13,0.19,0.19,0.39,11.78,1.99,1.68,2.08,0.81,0.12,0.44,2.12,9.99,9.89,7.78,0,0,0.03,0,0.03,0,0,0,0.19,0.19,1.01,0,1.69,0.23,0.23,0.46,12.49,2.21,1.69,2.17,0.78,0.14,0.54,2.23,9.73,10.64,0,0,0.01,0,11,2.67,2.17,0.5,2.5,0,12.58,0.02,0,0,45.84,46.49,42.33,40.27,44.9,3.2,0.25,3.18,0.29,46.25,45.38,48.17,46.54,3.18,0.31,3,0.31,43.63,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,frederic,t,frederic4500ct,85900-70927,C,t,Trent Frederic,frederic,7.589188859,37,4500,SEA@BOS,BOS,SEA,,,,,,C/UTIL,frederic4500ct
gagner4600ws,68.82,Sam Gagner,4600,W,0,WPG,BUF-U.Luukkonen,4.22,5.4,3,-4.02,0.9,4,0,1,0,-3,16,1,2,3.5,3.2,-132,6.5,56,-130,6.9,-0.1,59,26,37,86,8.5,50,35,50,14,0.21,0.16,0.37,13.23,1.68,1.72,2.19,0.79,0.12,0.29,2.01,9.96,9.76,7.63,0.01,0.02,0.99,0.1,0.19,0.53,0.01,0,0.18,0.13,0.22,0.02,1.34,0.36,0.14,0.5,11.87,2.53,1.71,2.17,0.79,0.21,0.21,1.93,11.58,10.67,0,0,0.93,0,11.6,1.33,1.17,0.17,1.4,0,11.1,0.9,0,0,45.28,43.76,42.66,46.21,43.1,3.01,0.24,2.94,0.26,45.83,44.45,43.92,43.18,2.82,0.32,2.91,0.22,46.57,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,gagner,s,gagner4600ws,85900-8356,W,s,Sam Gagner,gagner,7.155262997,38,4600,WPG@BUF,WPG,BUF,,,,,,W/UTIL,gagner4600ws
gambrell3300cd,52.92,Dylan Gambrell,3300,C,0,OTT,ARI-KVejmelka,3.94,5.1,2.8,-1.45,1.2,3,0,0,0,-0.5,77,0,3,3.7,2.9,-164,6.5,73,-142,3.2,-1.6,32,6,39,91,3.3,63,0,36,11,0.04,0.03,0.07,11.71,0.36,0.93,1.46,0.63,0.05,0.61,1.54,7.8,9.77,5.91,0,0,0.02,0,0,0,0,0,0.04,0.03,0.25,0,1.32,0,0,0,11.94,0,1,1.73,0.58,0,1.17,2.17,8.73,8.82,0,0,0.02,0,8.67,2,1,1,1.83,0,11.52,0,0,0,47.84,46.22,49.78,44.8,37.6,3.18,0.23,3.3,0.26,45.25,45.71,42,38.79,3.92,0.3,3.15,0.32,37.71,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,gambrell,d,gambrell3300cd,85900-82909,C,d,Dylan Gambrell,gambrell,2.72,25,3300,OTT@ARI,OTT,ARI,,,,,,C/UTIL,gambrell3300cd
garland5000wc,55.58,Conor Garland,5000,W,0,VAN,TB-A.Vasilevskiy,8.19,10.4,6,-0.83,1.6,3,2,3,0,-1.2,12,0,2,2.5,4.2,217,6.5,17,220,9.5,0.4,55,28,40,85,10.7,58,33,41,12,0.2,0.4,0.59,15.71,2.25,2.21,2.99,0.74,0.09,0.27,2.48,13.3,12.28,9.86,0.01,0.07,1.38,0.13,0.17,0.77,0,0,0.19,0.32,0.38,0.01,2.32,0.25,0.42,0.67,15.56,2.58,2.25,3,0.75,0.11,0.42,2.67,11.33,10,0,0.17,1.61,0.1,8.8,2.67,2.33,0.33,2.6,0.2,14.35,1.86,0,0.17,41.74,43.65,43.43,46.9,44.1,3.24,0.26,3.26,0.2,39.8,42.58,45.7,47.5,3.56,0.19,3,0.14,52.43,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TB,garland,c,garland5000wc,85900-66622,W,c,Conor Garland,garland,8.548717792,39,5000,VAN@TB,VAN,TB,,,,,,W/UTIL,garland5000wc
gaudreau4900wf,64,F. Gaudreau,4900,W,0,MIN,NYI-I.Sorokin,8.02,10.2,5.9,-0.81,1.6,3,2,1,0,-3.8,58,0,2,2.9,2.8,-114,5.5,35,-114,9.4,1,61,34,37,94,9.3,45,36,45,11,0.23,0.33,0.56,15.98,2.1,1.99,2.43,0.82,0.12,0.59,2.58,10.85,11.33,8.3,0.03,0.01,1.48,0.22,0.3,0.71,0.01,0.02,0.19,0.29,0.06,0.03,1.92,0.38,0.31,0.69,14.4,2.88,1.92,2.33,0.82,0.2,0.62,2.54,10.67,9.67,0.08,0,1.16,0.33,13,3,2,1,2.5,0.17,15.15,0.9,0,0,46.54,44.26,48.12,41.89,42.75,3.18,0.24,2.78,0.17,43.33,47.33,42,43.42,3.08,0.22,2.91,0.22,42.17,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYI,gaudreau,f,gaudreau4900wf,85900-59209,W,f,Frederick Gaudreau,gaudreau,8.8125,40,4900,MIN@NYI,MIN,NYI,,,,,,W/UTIL,gaudreau4900wf
gaudreau7400wj,57.99,Johnny Gaudreau,7400,W,0,CLB,CAR-A.Raanta,14.47,18.1,10.8,0.77,2,1,1,6,0,-4.6,42,0,2,2.4,4.3,262,6.5,9,265,17.1,1.5,74,30,25,101,8.1,46,23,53,13,0.39,0.89,1.28,18.97,4.05,3.06,4.08,0.75,0.13,0.16,3.22,15.87,13.71,11.97,0.04,0.27,3.05,0.73,1.04,0.7,0,0,0.35,0.62,0.34,0.05,2.16,0.08,0.46,0.54,17.89,1.81,1.85,2.77,0.67,0.04,0.23,2.08,11.42,13.25,0,0.23,2.85,0.62,10.57,2,1.57,0.43,2.14,0.43,16.44,2.73,0,0.14,39.39,43.51,38.01,50.36,51.49,2.65,0.19,3.35,0.19,43.77,34.38,50.46,51.62,2.33,0.21,4,0.21,54.17,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,gaudreau,j,gaudreau7400wj,85900-54514,W,j,Johnny Gaudreau,gaudreau,13.34499969,40,7400,CAR@CBJ,CBJ,CAR,,,,,,W/UTIL,gaudreau7400wj
gauthier3400wj,34.27,Julien Gauthier,3400,W,0,NYR,DAL-J.Oettinger,3.57,4.6,2.5,-2.33,1.1,4,0,1,0,-2.3,72,0,2,2.9,2.7,-122,5.5,50,-118,3.5,-1.5,19,7,36,96,5.5,33,16,41,12,0.13,0.07,0.2,9.18,1.31,0.98,1.44,0.68,0.13,0.22,1.2,7.28,8.43,5.13,0,0,0.28,0.06,0.08,0.75,0,0,0.13,0.07,0.19,0,1.13,0.2,0.1,0.3,8.3,2.17,1.1,1.33,0.83,0.18,0,1.1,7.22,9.11,0,0,0.01,0,7.5,1.5,1.5,0,1.67,0,7.79,0.02,0,0,48.75,44.63,47.36,45.96,45.58,2.82,0.26,2.92,0.19,44.77,51.69,45.54,47.46,3.15,0.24,2.58,0.26,46.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,gauthier,j,gauthier3400wj,85900-70919,W,j,Julien Gauthier,gauthier,4.903225806,31,3400,DAL@NYR,NYR,DAL,DTD,Upper body,,,,W/UTIL,gauthier3400wj
gavrikov3700dv,52.5,Vladislav Gavrikov,3700,D,0,CLB,CAR-A.Raanta,7.49,9.5,5.5,0.55,2,1,2,1,0,0,50,0,2,2.4,4.3,262,6.5,9,265,7.7,-0.4,70,15,26,88,3.9,53,0,38,13,0.06,0.24,0.29,22.73,0.77,1.38,1.92,0.72,0.04,1.79,3.16,16.07,18.71,12.24,0,0,0.27,0.01,0.01,1,0,0.02,0.06,0.21,0.85,0,1.25,0,0,0,21.83,0,1.08,1.58,0.68,0,1.33,2.42,15.27,17.64,0,0,0.5,0,15.33,2.17,1.33,0.83,1.67,0,22.16,0.33,0,0,39.39,43.51,38.01,50.36,51.49,2.65,0.19,3.35,0.19,43.77,34.38,50.46,51.62,2.33,0.21,4,0.21,54.17,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,gavrikov,v,gavrikov3700dv,85900-103445,D,v,Vladislav Gavrikov,gavrikov,6.861538618,39,3700,CAR@CBJ,CBJ,CAR,DTD,Upper body,,,,D/UTIL,gavrikov3700dv
georgiev8300ga,76,A. Georgiev,8300,G,0,COL,CHI-P.Mrazek,20.92,26.2,15.7,3.15,2.5,1,0,5,0,3.4,66,0,0,4,2.2,-332,6,96,-320,14.5,0.1,29,19,25,100,16.5,53,38,30,13,2.7,0,0,0,0,29.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.27,39.7,0,0,0,0,0,0,38.92,40.75,0,0,0,0,39.5,1/12/2023,0,26.4,0.51,0.36,56.89,0.09,26.4,2.75,0.42,0.17,40.64,2.52,27.88,2.94,0.21,2.96,0.21,1.85,28.46,2.82,0.35,3,0.15,25.83,CHI,georgiev,a,georgiev8300ga,85900-82094,G,a,Alexandar Georgiev,georgiev,18.58064516,31,8300,COL@CHI,COL,CHI,,,,,,G,georgiev8300ga
giordano4400dm,77.45,Mark Giordano,4400,D,0,TOR,DET-V.Husso,7.45,9.4,5.5,-0.99,1.7,2,0,1,0,-2.3,92,2,1,3.6,3,-145,6.5,72,-178,9.3,-0.1,75,18,22,97,7.6,76,7,23,13,0.05,0.35,0.41,20.2,1.22,1.63,2.25,0.72,0.03,1.92,3.54,15.13,13.62,11.09,0,0.09,1.57,0.25,0.32,0.77,0.03,0,0.02,0.26,0.88,0,0.97,0,0.46,0.46,18.91,1.46,0.92,1.33,0.69,0,1.54,2.46,14.92,13.25,0,0,0.24,0,13.14,2.57,1,1.57,1.14,0,18.36,0.04,0,0,45.67,47.36,46.46,42.13,40.14,3.12,0.25,2.93,0.27,45.09,43.83,38.36,38.75,3.36,0.27,3.5,0.33,41.71,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,giordano,m,giordano4400dm,85900-8230,D,m,Mark Giordano,giordano,7.609523955,42,4400,TOR@DET,TOR,DET,,,,,,D/UTIL,giordano4400dm
girard4000ds,72.75,Samuel Girard,4000,D,0,COL,CHI-P.Mrazek,8.37,10.6,6.2,0.79,2.1,2,2,3,0,-1.7,79,0,2,4,2.2,-332,6,96,-320,7,-1.1,46,13,29,99,9.1,92,30,7,13,0.08,0.21,0.29,20.91,0.83,1.36,1.79,0.76,0.06,1.35,2.71,18.68,17.31,13.14,0,0.09,1.4,0.04,0.07,0.6,0,0,0.08,0.12,0.24,0,1.36,0.15,0.23,0.38,21.76,1.05,1.69,2.08,0.81,0.09,1.69,3.38,19,15.64,0,0,1.56,0.17,15.17,3.17,1,2.17,1.33,0.5,21.25,2.07,0,0,49.39,50.5,50.05,44.27,39.7,3.19,0.27,2.81,0.27,52.67,47.75,38.92,40.75,3.36,0.14,2.18,0.42,39.5,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,girard,s,girard4000ds,85900-73909,D,s,Samuel Girard,girard,7.375757391,33,4000,COL@CHI,COL,CHI,,,,,,D/UTIL,girard4000ds
girgensons3800wz,55.87,Zemgus Girgensons,3800,W,0,BUF,WPG-C.Hellebuyck,5.01,6.4,3.6,-1.67,1.3,4,0,1,0,-2.8,42,0,2,3.2,3.5,111,6.5,44,108,5.2,-1.1,41,12,34,86,5.5,63,18,36,11,0.11,0.15,0.26,13.09,1.19,1.27,1.82,0.7,0.09,0.6,1.87,8.58,9.18,6.42,0,0,0.12,0,0.03,0,0,0,0.11,0.15,0.16,0.02,1.26,0.09,0.18,0.27,12.55,1.29,1.36,2.09,0.65,0.07,0.45,1.82,10.1,8.5,0,0,0.02,0,10.29,2.43,1.86,0.57,2.43,0,12.59,0.01,0,0,44.12,43.1,46.21,42.66,43.76,3.19,0.26,2.86,0.21,43.18,43.92,44.45,45.83,3.27,0.31,2.82,0.26,50,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,girgensons,z,girgensons3800wz,85900-23222,W,z,Zemgus Girgensons,girgensons,5.389473765,38,3800,WPG@BUF,BUF,WPG,,,,,,W/UTIL,girgensons3800wz
giroux6900wc,91.14,Claude Giroux,6900,W,0,OTT,ARI-K.Vejmelka,12.65,15.9,9.4,-0.08,1.8,1,2,10,0,2.5,22,0,3,3.7,2.9,-164,6.5,73,-142,12.7,0.7,61,27,35,95,10.4,45,36,54,11,0.3,0.56,0.86,18.82,2.74,2.54,3.45,0.74,0.12,0.31,2.85,16.46,12.02,12.02,0.06,0.23,3.19,0.57,0.84,0.68,0,0.01,0.24,0.32,0.26,0,2.71,0.23,0.69,0.92,18.65,2.96,1.85,2.92,0.63,0.12,0.31,2.15,15.25,12.42,0.08,0.31,3.53,0.67,17.33,1.33,1.33,0,1.83,0.17,18.11,2.23,0,0.33,47.84,46.22,49.78,44.8,37.6,3.18,0.23,3.3,0.26,45.25,45.71,42,38.79,3.92,0.3,3.15,0.32,37.71,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,giroux,c,giroux6900wc,85900-8556,W,c,Claude Giroux,giroux,13.1125,40,6900,OTT@ARI,OTT,ARI,,,,,,W/UTIL,giroux6900wc
glass3600cc,61.57,Cody Glass,3600,C,0,NAS,MTL-SMontembeault,7.45,9.5,5.4,1.44,2.1,2,2,4,0,-1,86,2,1,3.8,2.9,-176,6.5,69,-156,5.2,-0.2,21,9,18,87,8.8,78,35,14,14,0.11,0.22,0.33,12.32,1.61,1.47,2.12,0.69,0.08,0.28,1.75,10.56,9.38,7.66,0.03,0.03,1.73,0.24,0.48,0.5,0,0,0.08,0.19,0.17,0,2.36,0.2,0.33,0.53,14.05,2.26,1.93,2.79,0.69,0.1,0.4,2.33,12.31,12.38,0.07,0.07,1.89,0.43,12,3.14,2.57,0.57,3.57,1.14,14.26,1.68,0.14,0,45.56,43.73,46.07,47.02,40.96,3.35,0.21,3.55,0.24,44.85,46.31,51.46,37.92,3.17,0.18,3.83,0.43,38,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,glass,c,glass3600cc,85900-82004,C,c,Cody Glass,glass,6.32903216,31,3600,NSH@MON,NSH,MON,,,,,,C/UTIL,glass3600cc
glendening3400wl,39.91,Luke Glendening,3400,W,0,DAL,NYR-I.Shesterkin,4.35,5.6,3.1,-1.55,1.3,4,0,1,0,-5.1,72,0,2,2.7,2.9,102,5.5,50,-102,4.5,-1.8,57,13,42,98,3.4,46,15,53,13,0.06,0.06,0.12,13.36,0.54,1.17,1.77,0.66,0.05,0.82,1.99,7.8,10.01,5.62,0,0,0.06,0.01,0.04,0.25,0.01,0.02,0.05,0.04,0.49,0,1.15,0,0,0,12.05,0,1.29,2,0.64,0,0.93,2.21,7.25,9.67,0,0,0.07,0,7,2.17,1.17,1,2,0,12.79,0.15,0,0,46.9,45.58,45.96,47.36,44.63,3,0.24,2.75,0.2,47.46,45.54,51.69,44.77,2.5,0.43,2.77,0.17,48.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,glendening,l,glendening3400wl,85900-43133,W,l,Luke Glendening,glendening,3.857142857,42,3400,DAL@NYR,DAL,NYR,,,,,,W/UTIL,glendening3400wl
goodrow3900cb,57.27,Barclay Goodrow,3900,C,0,NYR,DAL-JOettinger,7.33,9.3,5.3,0.71,1.9,3,2,4,0,-4.7,72,0,2,2.9,2.7,-122,5.5,50,-118,7.2,0.1,49,22,36,103,7.5,50,25,50,12,0.15,0.23,0.38,15.8,1.44,1.37,1.82,0.75,0.11,0.69,2.06,10.27,12.31,7.53,0,0.01,0.5,0.08,0.12,0.64,0,0.03,0.15,0.19,0.91,0,1.55,0.15,0.31,0.46,14.78,1.87,0.92,1.25,0.74,0.17,0.77,1.69,10.17,11.83,0,0,0.06,0,10.5,2.17,1,1.17,1.33,0,13.58,0.11,0,0,48.75,44.63,47.36,45.96,45.58,2.82,0.26,2.92,0.19,44.77,51.69,45.54,47.46,3.15,0.24,2.58,0.26,46.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,goodrow,b,goodrow3900cb,85900-43140,C,b,Barclay Goodrow,goodrow,7.488095238,42,3900,DAL@NYR,NYR,DAL,,,,,,C/UTIL,goodrow3900cb
gostisbehere6600ds,69.45,Shayne Gostisbehere,6600,D,0,ARI,OTT-C.Talbot,12.2,15.3,9.1,-0.97,1.8,1,1,5,0,-0.7,28,0,2,2.9,3.7,138,6.5,27,118,11.2,-0.3,61,24,38,89,11.7,57,35,42,14,0.19,0.44,0.63,22.44,1.68,1.92,2.78,0.69,0.1,1.48,3.4,14.14,18.64,10.4,0.06,0.2,3.04,0.5,0.8,0.62,0.01,0,0.12,0.24,0.36,0,1.85,0.21,0.36,0.57,23.91,1.43,2.36,3.31,0.71,0.09,1.5,3.86,15.58,18.67,0.07,0.21,3.33,0.85,15.71,4.29,2.14,2.14,3.14,0.57,24.37,2.36,0,0.14,40.91,37.6,44.8,49.78,46.22,2.63,0.18,3.14,0.19,38.79,42,45.71,45.25,2.69,0.2,3.08,0.05,48.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,gostisbehere,s,gostisbehere6600ds,85900-54521,D,s,Shayne Gostisbehere,gostisbehere,12.39499969,40,6600,OTT@ARI,ARI,OTT,,,,,,D/UTIL,gostisbehere6600ds
gourde4800cy,49.83,Yanni Gourde,4800,C,0,SEA,BOS-LUllmark,7.7,9.8,5.6,-0.77,1.6,3,0,0,0,-3.8,31,0,2,2.4,3.7,195,6,18,168,9.7,0.9,61,25,37,86,11.2,69,23,30,13,0.22,0.4,0.62,17.59,2.11,1.71,2.46,0.7,0.13,0.53,2.24,13.42,11.81,9.95,0.02,0.02,1.21,0.13,0.25,0.52,0.02,0.02,0.17,0.36,0.85,0.02,1.72,0.15,0.62,0.77,16.68,2.77,1.85,2.38,0.77,0.08,0.92,2.77,14.23,13.15,0,0,0.13,0,14.25,3,2,1,2.38,0,16.92,0.17,0,0,45.84,44.9,40.27,42.33,46.49,2.93,0.16,3.49,0.17,46.54,48.17,45.38,46.25,2.38,0.16,3.09,0.15,46.17,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,gourde,y,gourde4800cy,85900-53606,C,y,Yanni Gourde,gourde,9.897435897,39,4800,SEA@BOS,SEA,BOS,,,,,,C/UTIL,gourde4800cy
granlund5200cm,80.5,Mikael Granlund,5200,C,0,NAS,MTL-SMontembeault,10,12.6,7.4,0.71,1.9,2,2,6,0,-1,9,2,1,3.8,2.9,-176,6.5,69,-156,9.3,0.6,58,22,40,87,7.5,42,7,50,14,0.11,0.55,0.66,19.81,2,1.45,2.08,0.7,0.08,0.75,2.2,12.49,14.71,9.41,0.03,0.26,3.34,0.33,0.54,0.61,0,0,0.08,0.29,0.25,0.02,2.02,0,0.47,0.47,18.47,1.53,1.07,1.71,0.62,0,1,2.07,12.38,16.31,0,0.13,2.57,0,13,2.71,1.43,1.29,2,0.29,18.96,2.46,0,0.14,45.56,43.73,46.07,47.02,40.96,3.35,0.21,3.55,0.24,44.85,46.31,51.46,37.92,3.17,0.18,3.83,0.43,38,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,granlund,m,granlund5200cm,85900-23041,C,m,Mikael Granlund,granlund,8.980000305,40,5200,NSH@MON,NSH,MON,,,,,,C/UTIL,granlund5200cm
grzelcyk4600dm,72.85,Matt Grzelcyk,4600,D,0,BOS,SEA-M.Jones,5.77,7.4,4.2,-3.1,1.3,1,0,0,0,-0.5,7,0,4,3.7,2.4,-237,6,82,-205,6,-2,48,13,40,96,7.6,76,23,23,13,0.04,0.24,0.28,17.86,0.94,1.38,1.8,0.77,0.03,1.16,2.54,15.44,13.09,12.09,0,0.02,0.96,0.09,0.15,0.58,0,0,0.04,0.22,0.44,0,1.3,0,0.38,0.38,17.39,1.31,1.31,1.75,0.75,0,1.54,2.85,14.18,15.45,0,0,0.17,0.08,14,2.33,1.17,1.17,1.67,0.17,15.82,0.25,0,0,45.84,46.49,42.33,40.27,44.9,3.2,0.25,3.18,0.29,46.25,45.38,48.17,46.54,3.18,0.31,3,0.31,43.63,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,grzelcyk,m,grzelcyk4600dm,85900-68655,D,m,Matt Grzelcyk,grzelcyk,7.177777608,36,4600,SEA@BOS,BOS,SEA,,,,,,D/UTIL,grzelcyk4600dm
gudas4800dr,65.85,Radko Gudas,4800,D,0,FLA,VGK-L.Thompson,6.45,8.2,4.7,-2.85,1.3,3,0,0,0,-1.8,2,0,2,3.3,3.4,-105,6.5,36,112,6.2,-1.7,56,14,30,98,3.2,23,0,30,13,0.06,0.11,0.16,17.46,0.55,1.35,1.93,0.7,0.04,1.55,2.91,14.94,12.15,11.11,0,0,0.07,0,0.05,0,0.01,0,0.05,0.11,1.39,0,0.9,0,0,0,16.61,0,1,1.71,0.58,0,1,2,11.71,11.14,0,0,0.17,0,11.71,2,1,1,1.71,0,16.61,0.17,0,0,45.35,50.58,47.23,40.62,49.71,3.38,0.23,2.51,0.23,44.62,42.82,44.85,48.45,3.17,0.29,2.7,0.11,49.2,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,gudas,r,gudas4800dr,85900-12613,D,r,Radko Gudas,gudas,6.949999809,32,4800,FLA@VGK,FLA,VGK,,,,,,D/UTIL,gudas4800dr
