,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,buzz,sr,leverage,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
tampa bay4700,54.14,Tampa Bay,4700,TB,LAC,,,7.5,16,0,-0.43,1.6,18.5,7.93,6,-2,0,0,0.57,5,0,0.36,0.7,0,25,17.5,-1,-7.5,42.5,70,0,0,0,0,0,0,0,0,0,0,0,0,2.02,8.09,0,0,0,0,0,0,0,0,0,76,0.86,0.52,10.7,900,0,0,66,0.66,0.33,30,8.4,2.8,900,0,0,81,0.62,0.18,16,DEF,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.4486,0.4334,0.0128,0.0412,6.9,11.93,5.64,3.09,0.1676,bay,tampa bay,t,tampa bay4700,50456-12551:Tampa Bay Buccaneers,50456-12551,D,t,Tampa Bay Buccaneers,buccaneers,10.66666667,3,4700,LAC@TB,TB,LAC,,,,Bay,Bay,tampa bay,tampa bay4700
tate4500wra,51.6,Auden Tate,4500,CIN,JAX,,,2.93,4.5,1.4,-1.26,0.7,0.5,4.19,2,-44,0,0,0.15,1,0,0.35,-0.5,51,25.5,24.5,1.5,-1,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.47,0.27,63,0.59,0.28,3.9,0,1.95,0.2,33,0,0,30,6.8,0.2,0,1.13,0.13,53,0.13,0.13,15,WR,420,0,0,0,0,6,2,41,18,14.8,0.1,6.7,0.077,0,0.166,0.111,0.174,0,0,0,0,0,0,0,0,0,0,tate,auden tate,a,tate4500wra,50456-64339:Auden Tate,50456-64339,WR,a,Auden Tate,tate,3.900000095,1,4500,JAC@CIN,CIN,JAC,,,,ryland,ryland,auden,tate4500wra
tate5300wrg,92.4,Golden Tate,5300,NYG,@LA,,,9.4,12.9,5.9,3.39,1.8,0.5,6.01,4,0,1.2,0.8,0.84,5,0,0.61,1.5,55,18.3,31.8,0,13.5,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.07,0,0,0,0,6.7,-300,1.11,0.15,66,0,0,30,9.5,20,-300,1.26,0.17,75,0.3,0.2,20,WR,420,0,0,0,0,7,4,58,27,12.9,0.5,7.7,0.2,0,0.21,0.25,0.244,0,0,0,0,0,0,0,0,0,0,tate,golden tate,g,tate5300wrg,50456-11485:Golden Tate,50456-11485,WR,g,Golden Tate,tate,6.650000095,2,5300,NYG@LAR,NYG,LAR,,,,ryland,ryland,golden,tate5300wrg
taylor7500rbj,90,Jonathan Taylor,7500,IND,@CHI,,,15.09,20.3,9.9,2.67,2,10.5,12.42,8.4,3,3.8,1,0.92,8,0,0.58,1.1,33,23.5,20,0,-3.5,43.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60,3.8,0.7,0.417,5,2,1.33,52,0.61,0.1,13.6,2200,0.72,0.41,100,1,0,40,13.6,5.5,2100,0.72,0.41,100,1,0,40,RB,420,0.667,0.508,0.516,16,3,3,26,14,8.8,0,0,0.154,0.538,0,0,0,0,0,0,0,0,0,0,0,0,0,taylor,jonathan taylor,j,taylor7500rbj,50456-89675:Jonathan Taylor,50456-89675,RB,j,Jonathan Taylor,taylor,14.19999949,3,7500,IND@CHI,IND,CHI,,,,ryland,ryland,jonathan,taylor7500rbj
thielen7100wra,90.4,Adam Thielen,7100,MIN,@HOU,,,12.55,17.4,7.7,2.43,1.8,10.5,10.12,22.2,6,2.4,0.8,0.93,6,0,0.92,-1.5,41,24.5,28,0.5,3.5,52.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.13,0,0,0,0,14.5,300,1.97,0.27,66,0.33,0.33,30,6.2,0.3,300,1.09,0.15,28,0.14,0.71,21,WR,420,0,0,0,0,5,3,45,19,14.1,0.8,7.5,0.714,0,0.189,0.35,0.19,0,0,0,0,0,0,0,0,0,0,thielen,adam thielen,a,thielen7100wra,50456-39716:Adam Thielen,50456-39716,WR,a,Adam Thielen,thielen,14.46666718,3,7100,MIN@HOU,MIN,HOU,,,,ryland,ryland,adam,thielen7100wra
thomas4400tei,82.3,Ian Thomas,4400,CAR,ARI,,,4.71,6.7,2.7,1.17,1.1,0.5,3.54,7.5,-6,0,0,0.58,2,0,0.61,-1.6,26,24.8,27.8,1.3,3,52.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.07,67,0.47,0,2,-700,1.5,0.05,33,0,0.33,30,2.3,-0.2,-700,1.03,0.09,26,0.06,0.66,15,TE,420,0,0,0,0,2,1,10,5,8.5,0.1,2.4,0.5,0,0.059,0.067,0.041,0,0,0,0,0,0,0,0,0,0,thomas,ian thomas,i,thomas4400tei,50456-72515:Ian Thomas,50456-72515,TE,i,Ian Thomas,thomas,2,2,4400,ARI@CAR,CAR,ARI,,,,ryland,ryland,ian,thomas4400tei
thomas4700wrm,47.75,Mike Thomas,4700,CIN,JAX,,,2.81,4.1,1.5,-1.83,0.6,0.5,4.64,1,-46,0,0,0.13,1,0,0.07,-0.5,8,25.5,24.5,1.5,-1,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.59,0.28,5.2,200,0,0,100,0.33,0,30,1.3,0.1,200,1.29,0.16,28,0.07,0.71,14,WR,420,0,0,0,0,1,0,2,2,90,0,0.8,0,0,0.031,0,0.007,0,0,0,0,0,0,0,0,0,0,thomas,mike thomas,m,thomas4700wrm,50456-55694:Mike Thomas,50456-55694,WR,m,Mike Thomas,thomas,5.23333327,3,4700,JAC@CIN,CIN,JAC,,,,ryland,ryland,mike,thomas4700wrm
thomas4900tel,91.2,Logan Thomas,4900,WAS,BAL,,,7.07,9.9,4.2,2.37,1.4,3,4.7,1.3,0,9.6,0.93,0.88,6,0,0.61,2.6,30,15.3,29.8,-1.7,14.5,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.33,0.07,66,0.47,0.01,7.1,900,0.89,0.13,100,0.33,0,30,2.8,0,900,0.91,0.09,62,0.12,0.37,16,TE,420,0,0,0,0,3,1,14,8,9.6,0.1,5.1,0.182,0,0.091,0.087,0.06,0,0,0,0,0,0,0,0,0,0,thomas,logan thomas,l,thomas4900tel,50456-26355:Logan Thomas,50456-26355,TE,l,Logan Thomas,thomas,7.133333206,3,4900,BAL@WAS,WAS,BAL,,,,ryland,ryland,logan,thomas4900tel
thompson5000rbc,61.35,Chris Thompson,5000,JAX,@CIN,,,5.13,6.8,3.5,-1.05,1,0.5,6.18,0,-21,0,0,0.27,4,0,0.58,2.7,25,24.5,25.5,4,1,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4.1,0,0.44,0.67,0.13,0.07,63,0.59,0.28,5.2,100,0.98,0.22,100,0.2,0,50,3.3,-1.2,100,0.49,0.13,50,0.05,0.44,18,RB,420,0,0.081,0.409,2,4,3,18,9,5.9,0.1,4.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,thompson,chris thompson,c,thompson5000rbc,50456-24891:Chris Thompson,50456-24891,RB,c,Chris Thompson,thompson,6.03333346,3,5000,JAC@CIN,JAC,CIN,,,,ryland,ryland,chris,thompson5000rbc
trautman4000tea,95.15,Adam Trautman,4000,NO,@DET,,,6.47,9.2,3.8,3.87,1.6,3,2.6,0,-3,0.4,1,0.7,4,0,0.57,2.6,15,27.3,24.3,-2,-3,51.5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.45,0.16,66,0,0,30,2.5,0,0,2.45,0.16,66,0,0,30,TE,420,0,0,0,0,1,1,11,9,11.3,0,0,0,0,0.029,0,0.043,0,0,0,0,0,0,0,0,0,0,trautman,adam trautman,a,trautman4000tea,50456-130270:Adam Trautman,50456-130270,TE,a,Adam Trautman,trautman,2.450000048,2,4000,NO@DET,NO,DET,,,,ryland,ryland,adam,trautman4000tea
vaughn4500rbk,46.9,Ke'Shawn Vaughn,4500,TB,LAC,,,2.2,3,1.4,-2.73,0.5,0.5,4.93,9.6,-35,0.2,1,0.07,4,0,0.92,-1.9,0,25,17.5,-1,-7.5,42.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.86,0.52,0,-500,0,0,0,0,0,30,0,0,-500,0,0,0,0,0,30,RB,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaughn,ke'shawn vaughn,k,vaughn4500rbk,50456-63078:Ke'Shawn Vaughn,50456-63078,RB,k,Ke'Shawn Vaughn,vaughn,,,4500,LAC@TB,TB,LAC,,,,ryland,ryland,ke'shawn,vaughn4500rbk
waller6700ted,91.45,Darren Waller,6700,LV,BUF,,,11,14.7,7.3,2.09,1.6,14.5,8.91,11.3,1,8.6,0.84,0.91,11,0,0.57,3.8,59,25,28,1.7,3,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4,0.2,0,0,0,12.3,-100,1.32,0.2,80,0.4,0.2,50,10.8,1.9,-100,1.48,0.18,88,0.33,0.11,18,TE,420,0,0,0,0,7,5,65,26,12.8,0.3,11,0.333,0,0.234,0.182,0.245,0,0,0,0,0,0,0,0,0,0,waller,darren waller,d,waller6700ted,50456-25011:Darren Waller,50456-25011,TE,d,Darren Waller,waller,10.63333321,3,6700,BUF@LV,LV,BUF,,,,ryland,ryland,darren,waller6700ted
washington3500,19.36,Washington,3500,WAS,BAL,,,4.3,9.3,-0.7,0.23,1.2,0.5,4.07,4,-8,0,0,0.25,1,0,0.29,1,0,15.3,29.8,-1.7,14.5,45,23,0,0,0,0,0,0,0,0,0,0,0,0,2.34,10.55,0,0,0,0,0,0,0,0,0,66,0.47,0.01,6.7,100,0,0,100,0.33,0,30,6.6,1.5,100,0,0,93,0.53,0.06,15,DEF,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4863,0.5099,0.0125,0.0466,7.36,10.87,5.27,2.47,0.2147,washington,washington,w,washington3500,50456-12552:Washington Football Team,50456-12552,D,w,Washington Football Team,footballteam,6.666666667,3,3500,BAL@WAS,WAS,BAL,,,,Football,Football,washington,washington3500
watson4600wrj,66.45,Justin Watson,4600,TB,LAC,,,4.9,7.2,2.6,0.48,1.1,0.5,4.42,6,-27,0,0,0.34,0,0,0.48,-1.2,26,25,17.5,-1,-7.5,42.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.07,0,76,0.86,0.52,2.7,-100,1.07,0.08,25,0,0.5,40,3.4,0.1,-200,1.25,0.13,29,0.17,0.64,17,WR,420,0,0,0,0,2,1,18,9,11.8,0.2,30,0.5,0,0.073,0.095,0.058,0,0,0,0,0,0,0,0,0,0,watson,justin watson,j,watson4600wrj,50456-83083:Justin Watson,50456-83083,WR,j,Justin Watson,watson,3.450000048,2,4600,LAC@TB,TB,LAC,,,,ryland,ryland,justin,watson4600wrj
watson7800qbd,99,Deshaun Watson,7800,HOU,MIN,,,22.86,33.5,12.2,6.09,2.9,10.5,16.77,20.9,-4,7.6,0.94,0.45,2,0,0.72,5.1,66,28,24.5,0.5,-3.5,52.5,58,22,33,264,67,8,6.65,1.7,36,14.4,63.6,19.4,5.2,3,7.8,5,12,27,5.1,0.4,0.513,5.27,2.6,1,0,0,0,18.5,-400,0.46,0.34,100,0.33,0,30,22.3,4.7,-400,0.54,0.34,81,0.5,0.18,22,QB,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,watson,deshaun watson,d,watson7800qbd,50456-54879:Deshaun Watson,50456-54879,QB,d,Deshaun Watson,watson,18.52666728,3,7800,MIN@HOU,HOU,MIN,,,,ryland,ryland,deshaun,watson7800qbd
wilkins4600rbj,56.05,Jordan Wilkins,4600,IND,@CHI,,,3.43,5,1.9,-1.75,0.7,0.5,5.18,3.6,-28,0,0,0.16,2,0,0.66,1.1,13,23.5,20,0,-3.5,43.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,5.1,0.2,0.544,0.8,0.4,0.33,52,0.61,0.1,4.5,0,0.71,0.41,66,0,0,30,3.4,-1.5,0,0.66,0.26,60,0.13,0.33,15,RB,420,0.154,0.185,0.201,4,0,0,2,2,5.7,0,1.4,0.182,0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,wilkins,jordan wilkins,j,wilkins4600rbj,50456-41867:Jordan Wilkins,50456-41867,RB,j,Jordan Wilkins,wilkins,4.5,2,4600,IND@CHI,IND,CHI,,,,ryland,ryland,jordan,wilkins4600rbj
williams5500wrp,85.15,Preston Williams,5500,MIA,SEA,,,8.6,12.2,5,2.13,1.6,0.5,6.47,4,-5,2.4,0.9,0.7,3,0,0.54,7.6,55,25.3,29.8,1.5,4.5,55,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.27,0.27,86,0.72,0.07,6.4,200,1.37,0.13,100,0,0,40,7.9,0.7,200,1.26,0.14,55,0.05,0,18,WR,420,0,0,0,0,6,3,43,21,13.7,0.4,7.4,0.375,0,0.183,0.273,0.182,0,0,0,0,0,0,0,0,0,0,williams,preston williams,p,williams5500wrp,50456-62967:Preston Williams,50456-62967,WR,p,Preston Williams,williams,5.96666654,3,5500,SEA@MIA,MIA,SEA,,,,ryland,ryland,preston,williams5500wrp
wilson5000wrc,58.95,Cedrick Wilson,5000,DAL,CLE,,,4.89,7.3,2.5,-0.44,1,0.5,5.33,4.9,-25,0.5,1,0.36,2,0,0.04,3.4,17,30,26.5,-0.3,-3.5,56.5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,500,10.82,2.52,33,0.33,0,30,2.5,0.1,500,0.89,0.15,13,0.13,0.73,15,WR,420,0,0,0,0,2,2,30,11,15.3,0.4,3.9,0,0,0.063,0.333,0.085,0,0,0,0,0,0,0,0,0,0,wilson,cedrick wilson,c,wilson5000wrc,50456-69581:Cedrick Wilson,50456-69581,WR,c,Cedrick Wilson,wilson,25.20000076,1,5000,CLE@DAL,DAL,CLE,,,,ryland,ryland,cedrick,wilson5000wrc
wilson9000qbr,98.15,Russell Wilson,9000,SEA,@MIA,,,24.54,37.2,11.9,5.42,2.7,14.5,19.12,21.9,-1,6.7,1,0.68,2,0,0.72,4.2,69,29.8,25.3,-0.5,-4.5,55,71,21,33,259,66,7.8,7.45,2.4,41,16.8,65,19.7,7.3,1.2,8.6,4,13,22,5,0.1,0.452,6.43,2.36,1.57,86,0.72,0.07,34.3,600,0.82,0.51,100,1,0,30,21.1,2.9,600,0.52,0.31,80,0.52,0.19,21,QB,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wilson,russell wilson,r,wilson9000qbr,50456-22015:Russell Wilson,50456-22015,QB,r,Russell Wilson,wilson,34.33333333,3,9000,SEA@MIA,SEA,MIA,,,,ryland,ryland,russell,wilson9000qbr
woods6700wrr,90.8,Robert Woods,6700,LA,NYG,,,11.9,16.6,7.2,2.7,1.8,3,9.2,6.7,11,2.2,1,0.96,5,0,0.94,1.6,63,31.8,18.3,1.5,-13.5,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.5,0.21,0,0,0,14.7,-200,1.7,0.24,100,0.66,0,30,12.4,3.1,-200,1.24,0.2,68,0.43,0.31,16,WR,420,0,0,0,0,8,5,74,25,13.5,0.2,8.7,0.2,0,0.241,0.15,0.262,0,0,0,0,0,0,0,0,0,0,woods,robert woods,r,woods6700wrr,50456-29685:Robert Woods,50456-29685,WR,r,Robert Woods,woods,14.69999949,3,6700,NYG@LAR,LAR,NYG,,,,ryland,ryland,robert,woods6700wrr
wright4500wri,59.45,Isaiah Wright,4500,WAS,BAL,,,3.93,5.6,2.3,-0.26,0.9,0.5,4.19,4.9,-36,0,0,0.24,1,0,0.35,1.3,29,15.3,29.8,-1.7,14.5,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.47,0.01,5,0,0.71,0.17,33,0,0,30,50,0,0,0.71,0.17,33,0,0,30,WR,420,0,0,0,0,6,4,24,7,60,0,0,0,0,0.167,0,0.107,0,0,0,0,0,0,0,0,0,0,wright,isaiah wright,i,wright4500wri,50456-72669:Isaiah Wright,50456-72669,WR,i,Isaiah Wright,wright,5,1,4500,BAL@WAS,WAS,BAL,,,,ryland,ryland,isaiah,wright4500wri
yeldon4500rbt,57.75,TJ Yeldon,4500,BUF,@LV,,,3.44,5.1,1.8,-1.49,0.8,0,4.93,0,0,0,0,0,3,0,0.92,8.5,26,28,25,1.7,-3,53,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,4.3,0,0.583,0.07,0.07,0.07,0,0,0,1.8,-100,0.6,0.3,33,0,0,30,0.9,-0.3,-100,0.13,0.03,18,0,0.68,16,RB,420,0,0.18,0.422,4,2,2,12,7,5.3,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yeldon,tj yeldon,t,yeldon4500rbt,50456-31061:T.J. Yeldon,50456-31061,RB,t,T.J. Yeldon,yeldon,1.799999952,1,4500,BUF@LV,BUF,LV,,,,ryland,ryland,t.j.,yeldon4500rbt
