,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
perriman4600wrb,0,Breshad Perriman,4600,TB,@TEN,,,2.3,5.1,0,-2.12,0.5,0.5,0,4.42,-55,0.24,0,0,1,0,0.43,-0.2,26,21.8,23.8,-0.2,2,45.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,62,0.73,0.02,0,0,0,0,0,0,1,30,3.8,-0.4,-1400,1.24,0.15,47,0.15,0.31,19,WR,8,0,0,0,0,2,1,26,19,19.4,0.2,9.7,0,0,0.086,0.067,0.095,0,0,0,0,0,0,0,0,0,0,perriman,breshad perriman,b,perriman4600wrb,39577-34295,WR,b,Breshad Perriman,perriman,1.100000024,4,4600,TB@TEN,TB,TEN,,,,,,ryland,ryland,breshad,perriman4600wrb
pettis5100wrd,0,Dante Pettis,5100,SF,CAR,,,6.1,12.8,0,0.54,1.2,0.5,1,5.56,-13,0.76,0,0,0,0,0.47,-0.3,39,22.8,18.3,-1.2,-4.5,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.2,0.2,69,0.09,0.01,2.5,500,0.69,0.05,66,0,0.33,30,6.2,0.8,-900,1.37,0.16,50,0.27,0.33,18,WR,8,0,0,0,0,3,2,32,16,13.8,0.4,50,0.571,0,0.124,0.278,0.129,0,0,0,0,0,0,0,0,0,0,pettis,dante pettis,d,pettis5100wrd,39577-56698,WR,d,Dante Pettis,pettis,3.240000089,6,5100,CAR@SF,SF,CAR,Q,Knee,,,,ryland,ryland,dante,pettis5100wrd
philadelphia4000,0,Philadelphia,4000,PHI,@BUF,,,7,13.7,1.4,1.32,1.8,3,10,5.68,-14,0.34,0,0,4,0,0.69,3.8,0,19.3,20.3,-2,1,39.5,53,0,0,0,0,0,0,0,0,0,0,0,0,2.34,6.55,0,0,0,0,0,0,0,0,0,51,0.9,0.41,9.5,-900,0,0,75,0.25,0.25,40,6.1,0.1,-2000,0,0,81,0.44,0.18,27,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5148,0.4673,0.0145,0.0443,7.68,10.6,5.54,3.64,0.2013,philadelphia,philadelphia,p,philadelphia4000,39577-12545,D,p,Philadelphia Eagles,eagles,7.428571429,7,4000,PHI@BUF,PHI,BUF,,,,,,Eagles,Eagles,philadelphia,philadelphia4000
renfrow4800wrh,0,Hunter Renfrow,4800,OAK,@HOU,,,5,13.2,0.1,0.13,1,0.5,16.8,4.87,-25,0.79,0,0,1,0,0.56,2.8,33,23.5,28.5,1.7,5,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.17,0,0,0,0,2.3,-100,0.63,0.07,100,0,0,30,3.1,-1,-1200,0.71,0.09,60,0,0,10,WR,8,0,0,0,0,4,2,19,10,8.2,0,4.7,0,0,0.141,0,0.08,0,0,0,0,0,0,0,0,0,0,renfrow,hunter renfrow,h,renfrow4800wrh,39577-57986,WR,h,Hunter Renfrow,renfrow,3.083333333,6,4800,OAK@HOU,OAK,HOU,,,,,,ryland,ryland,hunter,renfrow4800wrh
richard5000rbj,0,Jalen Richard,5000,OAK,@HOU,,,3.3,12.5,0,-2.88,0.7,0.5,3.7,6.18,-17,0.68,0,0,4,0,0.54,0.5,22,23.5,28.5,1.7,5,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,4.9,0.1,0.421,0.56,0.19,0.06,0,0,0,2.6,0,0.64,0.17,33,0,0.66,30,5.8,-0.6,-1000,0.86,0.26,55,0.25,0.25,20,RB,8,0.083,0.148,0.361,3,3,2,24,12,8.6,0,5.9,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,richard,jalen richard,j,richard5000rbj,39577-33578,RB,j,Jalen Richard,richard,2.316666603,6,5000,OAK@HOU,OAK,HOU,Q,Ankle,,,,ryland,ryland,jalen,richard5000rbj
ridley5400wrc,0,Calvin Ridley,5400,ATL,SEA,,,8.7,17,1.6,2.46,1.6,6.5,11,6.24,-11,0.69,0.93,5,5,0,0.98,-0.5,46,20.5,28,-1.3,7.5,48.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.13,0,0,0,10,-400,1.47,0.2,100,0.5,0,40,10,1.8,-600,1.54,0.22,65,0.4,0.15,20,WR,8,0,0,0,0,6,4,50,25,12.2,0.5,7.7,0.5,0,0.162,0.216,0.166,0,0,0,0,0,0,0,0,0,0,ridley,calvin ridley,c,ridley5400wrc,39577-64555,WR,c,Calvin Ridley,ridley,10.82857186,7,5400,SEA@ATL,ATL,SEA,,,,,,ryland,ryland,calvin,ridley5400wrc
rivers7300qbp,0,Philip Rivers,7300,LAC,@CHI,,,15.7,23.6,8.1,-0.09,2.2,0.5,11.04,15.79,-2,0.64,0,0.3,0,0,0.16,-2.5,63,18.8,22.3,1.3,3.5,41,51,23,35,275,67,7.8,6.8,1.6,37,27.1,57.4,14,4.6,2.6,6.2,0,1,2,2.3,0,0.214,5.25,2.31,1.19,53,0.62,0.01,14.6,-500,0.35,0.23,66,0.33,0.33,60,16.6,-0.6,1300,0.43,0.26,68,0.41,0.17,29,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rivers,philip rivers,p,rivers7300qbp,39577-7968,QB,p,Philip Rivers,rivers,17.27999987,7,7300,LAC@CHI,LAC,CHI,,,,,,ryland,ryland,philip,rivers7300qbp
robinson7100wra,0,Allen Robinson,7100,CHI,LAC,,,11.9,19.6,1.2,1.78,1.7,10.5,8.7,10.12,-6,0.62,1,3.1,3,0,0.54,0.9,58,22.3,18.8,-0.2,-3.5,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.38,0.06,53,0.62,0.01,18.7,100,1.75,0.31,100,0.66,0,30,10.2,1.8,1100,1.19,0.18,50,0.2,0.33,24,WR,8,0,0,0,0,8,5,71,26,13.1,0.4,8.7,0.231,0,0.251,0.25,0.322,0,0,0,0,0,0,0,0,0,0,robinson,allen robinson,a,robinson7100wra,39577-28643,WR,a,Allen Robinson II,robinson,14.15000025,6,7100,LAC@CHI,CHI,LAC,,,,,,ryland,ryland,allen,robinson7100wra
rogers4900wrc,0,Chester Rogers,4900,IND,DEN,,,2.8,6.3,0,-2.3,0.6,0.5,1.2,5.1,-47,0.31,0,0,0,0,0.11,-0.6,32,23.5,17.5,-1.5,-6,41,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.13,0.13,0,0,0,5.2,200,1.57,0.12,33,0.33,0.33,30,40,-1,-1100,1.64,0.13,50,0.2,0.3,20,WR,8,0,0,0,0,2,1,19,10,9.9,0.1,4.1,0.5,0,0.074,0.061,0.071,0,0,0,0,0,0,0,0,0,0,rogers,chester rogers,c,rogers4900wrc,39577-70372,WR,c,Chester Rogers,rogers,3.920000076,5,4900,DEN@IND,IND,DEN,,,,,,ryland,ryland,chester,rogers4900wrc
samuel5300wrd,0,Deebo Samuel,5300,SF,CAR,,,3.8,6.9,0,-2.21,0.7,0.5,12.3,6.01,-33,0.36,0,0,0,0,0.47,-0.3,42,22.8,18.3,-1.2,-4.5,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.5,0.33,69,0.09,0.01,1.4,-100,0.31,0.03,0,0,0.66,30,5.2,0.1,-700,1.04,0.12,22,0.11,0.33,90,WR,8,0,0,0,0,4,3,33,18,11.2,0.2,6.7,0.2,0,0.154,0.143,0.142,0,0,0,0,0,0,0,0,0,0,samuel,deebo samuel,d,samuel5300wrd,39577-56018,WR,d,Deebo Samuel,samuel,6.220000076,5,5300,CAR@SF,SF,CAR,Q,Groin,,,,ryland,ryland,deebo,samuel5300wrd
samuel5800wrc,0,Curtis Samuel,5800,CAR,@SF,,,8.6,13.8,0.4,1.45,1.5,0.5,6.6,7.15,-8,0.82,0,0.3,1,0,0.5,-1.7,49,18.3,22.8,0.3,4.5,41,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.25,69,0.09,0.01,10.8,0,1.41,0.19,100,0.33,0,30,9.3,2.1,-200,1.33,0.19,65,0.39,0.17,23,WR,8,0,0,0,0,6,3,46,20,12.5,0.4,7.1,0.357,0,0.195,0.25,0.179,0,0,0,0,0,0,0,0,0,0,samuel,curtis samuel,c,samuel5800wrc,39577-52613,WR,c,Curtis Samuel,samuel,10.46666654,6,5800,CAR@SF,CAR,SF,,,,,,ryland,ryland,curtis,samuel5800wrc
san francisco4800,0,San Francisco,4800,SF,CAR,,,8,15.6,0.6,-0.25,1.7,6.5,17,8.25,-1,0.65,0,0,3,0,0.76,1.1,0,22.8,18.3,-1.2,-4.5,41,44,0,0,0,0,0,0,0,0,0,0,0,0,1.79,9.87,0,0,0,0,0,0,0,0,0,69,0.09,0.01,15.8,800,0,0,100,1,0,40,8.3,2.9,-1200,0,0,73,0.56,0.26,23,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4372,0.4566,0.0096,0.0393,6.64,8.27,5.15,3.6,0.1935,francisco,san francisco,s,san francisco4800,39577-12549,D,s,San Francisco 49ers,49ers,14.16666667,6,4800,CAR@SF,SF,CAR,,,,,,Francisco,Francisco,san francisco,san francisco4800
sanders5400wre,0,Emmanuel Sanders,5400,SF,CAR,,,7.5,14.9,0.1,1.26,1.4,0.5,10.5,6.24,-1,0.89,0.5,1.9,0,0,0.6,-0.3,51,22.8,18.3,-1.2,-4.5,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.58,0.42,69,0.09,0.01,6.4,-100,1.34,0.16,60,0.2,0.4,50,9.7,1.4,-600,1.64,0.19,38,0.27,0.38,18,WR,8,0,0,0,0,5,4,52,25,11.5,0.3,70,0.2,0,0.199,0.25,0.224,0,0,0,0,0,0,0,0,0,0,sanders,emmanuel sanders,e,sanders5400wre,39577-11505,WR,e,Emmanuel Sanders,sanders,9.38571385,7,5400,CAR@SF,SF,CAR,,,,,,ryland,ryland,emmanuel,sanders5400wre
sanders5800rbm,0,Miles Sanders,5800,PHI,@BUF,,,7.6,14.5,1.5,-0.58,1.3,0.5,21.3,8.18,-6,0.8,0,0.3,1,0,0.14,-0.5,28,19.3,20.3,-2,1,39.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,3.5,0,0.413,1.86,1,0.29,51,0.9,0.41,8.6,-200,0.89,0.32,100,0.25,0,40,7.4,-0.5,-200,0.62,0.26,64,0.14,0.07,14,RB,8,0,0.281,0.41,9,3,2,32,19,14.4,0.1,9.1,0,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,sanders,miles sanders,m,sanders5800rbm,39577-71845,RB,m,Miles Sanders,sanders,8.142857143,7,5800,PHI@BUF,PHI,BUF,,,,,,ryland,ryland,miles,sanders5800rbm
sanu5100wrm,0,Mohamed Sanu,5100,NE,CLE,,,5.2,9.4,0,-0.36,1,0.5,3.3,5.56,-20,0.53,0,0.6,1,0,0.54,1.4,54,26.3,16.8,-2,-9.5,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.31,0.19,52,0.96,1,7.9,-600,1.32,0.15,50,0.5,0.5,40,8.7,1.8,-900,1.12,0.16,70,0.3,0.1,20,WR,8,0,0,0,0,6,4,51,19,11,0.1,8.2,0.125,0,0.162,0.054,0.171,0,0,0,0,0,0,0,0,0,0,sanu,mohamed sanu,m,sanu5100wrm,39577-22018,WR,m,Mohamed Sanu,sanu,7.728571211,7,5100,CLE@NE,NE,CLE,,,,,,ryland,ryland,mohamed,sanu5100wrm
schaub6600qbm,0,Matt Schaub,6600,ATL,SEA,,,14.8,23.2,7.7,0.39,2.2,0.5,21.4,14.41,-3,0.59,1,0.9,0,0,0.19,-0.6,6,20.5,28,-1.3,7.5,48.5,23,6,6,65,100,10.8,14.17,1,19,0,50,50,16.7,0,0,0,0,0,-1,0,0,0.13,0.06,0,0,0,0,1.6,600,0.23,0.18,25,0,0.75,40,0.4,0,600,0.06,0.07,5,0,0.75,20,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,schaub,matt schaub,m,schaub6600qbm,39577-6679,QB,m,Matt Schaub,schaub,6.5,1,6600,SEA@ATL,ATL,SEA,,,,,,ryland,ryland,matt,schaub6600qbm
seals-jones5600ter,1.4,Ricky Seals-Jones,5600,CLE,@NE,,,4.7,8.7,0.1,-1.64,0.8,0.5,0,6.34,-4,0.73,1,0.7,1,0,0.03,-1.2,27,16.8,26.3,-1,9.5,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13,0,52,0.96,1,7,600,2.09,0.26,50,0.5,0.5,40,3.2,-1.4,-400,0.92,0.12,28,0.09,0.52,21,TE,8,0,0,0,0,3,1,21,14,11.8,0.2,5.2,0.333,0,0.119,0.154,0.103,0,0,0,0,0,0,0,0,0,0,seals-jones,ricky seals-jones,r,seals-jones5600ter,39577-40977,TE,r,Ricky Seals-Jones,seals-jones,7.449999809,4,5600,CLE@NE,CLE,NE,,,,,,ryland,ryland,ricky,seals-jones5600ter
seattle4900,0,Seattle,4900,SEA,@ATL,,,7.1,15.2,1.3,-1.47,1.4,10.5,9,8.57,-13,0.34,0,0,3,0,0.05,3.5,0,28,20.5,-1.3,-7.5,48.5,77,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.34,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1200,0,0,100,0.4,0,50,6.6,0.8,-1100,0,0,92,0.37,0.07,27,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5008,0.4753,0.0095,0.0435,7.63,90,4.6,2.8,0.183,seattle,seattle,s,seattle4900,39577-12550,D,s,Seattle Seahawks,seahawks,6.714285714,7,4900,SEA@ATL,SEA,ATL,,,,,,Seahawks,Seahawks,seattle,seattle4900
sharpe4600wrt,0,Tajae Sharpe,4600,TEN,TB,,,4.1,7.5,0,-0.32,0.9,0.5,9.3,4.42,-30,0.39,0,0,0,0,0.43,2.1,33,23.8,21.8,-0.7,-2,45.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.13,0.13,62,0.73,0.02,2.7,-200,1.77,0.09,50,0.25,0.5,40,2.5,-2.2,-1400,1.11,0.08,30,0.15,0.55,20,WR,8,0,0,0,0,2,1,13,8,12.9,0.1,4.6,0.286,0,0.09,0.1,0.062,0,0,0,0,0,0,0,0,0,0,sharpe,tajae sharpe,t,sharpe4600wrt,39577-47523,WR,t,Tajae Sharpe,sharpe,3.666666667,6,4600,TB@TEN,TEN,TB,,,,,,ryland,ryland,tajae,sharpe4600wrt
sherfield4500wrt,0,Trent Sherfield,4500,ARI,@NO,,,4.5,8.2,0,0.31,1,0.5,0,4.19,-31,0.44,0,0,0,0,0.4,1.4,36,17.5,30,-2,12.5,47.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.13,0.06,0,0,0,2.5,0,1.25,0.05,75,0,0.25,40,2.9,0,-1500,1.21,0.08,42,0.15,0.42,19,WR,8,0,0,0,0,2,1,19,11,12.6,0.1,6.3,0.333,0,0.077,0.067,0.091,0,0,0,0,0,0,0,0,0,0,sherfield,trent sherfield,t,sherfield4500wrt,39577-56059,WR,t,Trent Sherfield,sherfield,2,5,4500,ARI@NO,ARI,NO,,,,,,ryland,ryland,trent,sherfield4500wrt
singletary5400rbd,0,Devin Singletary,5400,BUF,PHI,,,7.5,17,2.3,0.32,1.4,0.5,12.9,7.18,-1,0.9,1,0.3,2,0,0.54,-0.9,31,20.3,19.3,-2,-1,39.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,9,0.3,0.529,0.33,0,0,51,0.9,0.41,0.9,0,0.12,0.04,0,0,1,30,4.4,0.4,-600,0.58,0.14,20,0.2,0.4,10,RB,8,0.25,0.386,0.473,5,2,1,9,4,5.6,0,1.6,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,singletary,devin singletary,d,singletary5400rbd,39577-70603,RB,d,Devin Singletary,singletary,8.866666794,3,5400,PHI@BUF,BUF,PHI,,,,,,ryland,ryland,devin,singletary5400rbd
slayton5200wrd,0,Darius Slayton,5200,NYG,@DET,,,6.6,11.7,0.2,0.82,1.3,0.5,18,5.78,-20,0.69,0,0,1,0,0.47,0.9,45,21.3,27.8,0.5,6.5,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0,0,0,0,5.9,400,1.4,0.12,100,0.2,0,50,4.9,0.3,-800,1.12,0.11,50,0.16,0.16,12,WR,8,0,0,0,0,4,2,43,24,15.5,0.2,10.7,0,0,0.132,0.167,0.193,0,0,0,0,0,0,0,0,0,0,slayton,darius slayton,d,slayton5200wrd,39577-63819,WR,d,Darius Slayton,slayton,6.940000153,5,5200,NYG@DET,NYG,DET,,,,,,ryland,ryland,darius,slayton5200wrd
smith4900tej,14,Jonnu Smith,4900,TEN,TB,,,5,8.4,0,0.3,1,3,16.8,4.7,-14,0.51,0.93,5.2,3,0,0.09,3.8,41,23.8,21.8,-0.7,-2,45.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.31,0.08,62,0.73,0.02,1.6,0,2.31,0.22,50,0,0.5,40,2.7,-0.5,-2000,2.34,0.22,42,0.1,0.42,19,TE,8,0,0,0,0,2,1,28,21,15.6,0.2,9.5,0.4,0,0.082,0.167,0.122,0,0,0,0,0,0,0,0,0,0,smith,jonnu smith,j,smith4900tej,39577-48116,TE,j,Jonnu Smith,smith,3.600000064,6,4900,TB@TEN,TEN,TB,,,,,,ryland,ryland,jonnu,smith4900tej
stafford7700qbm,0,Matthew Stafford,7700,DET,NYG,,,19.8,28.5,12.1,3.23,2.6,6.5,24.38,16.57,0,0.83,1,9.1,1,0,0.39,2.8,67,27.8,21.3,0,-6.5,49,51,22,35,245,64,7,6.09,1.4,36,12.9,67.7,16.6,4,1.7,6.9,1,5,6,3.2,0,0.4,5.38,2.06,0.88,0,0,0,17.5,800,0.42,0.25,100,0.4,0,50,14.4,-0.6,1700,0.36,0.21,77,0.36,0.04,22,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stafford,matthew stafford,m,stafford7700qbm,39577-6654,QB,m,Matthew Stafford,stafford,20.22333272,6,7700,NYG@DET,DET,NYG,,,,,,ryland,ryland,matthew,stafford7700qbm
stills5700wrk,0,Kenny Stills,5700,HOU,OAK,,,10.3,16.2,1.4,3.38,1.8,28,3.7,6.92,-30,0.05,0.97,9.7,4,0,0.56,3.8,41,28.5,23.5,-0.3,-5,52,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13,0.07,0,0,0,4,300,1.14,0.11,25,0.25,0.5,40,6.7,1.2,-300,1.39,0.16,45,0.35,0.3,20,WR,8,0,0,0,0,3,2,43,22,15.7,0.2,10.3,1,0,0.15,0.176,0.217,0,0,0,0,0,0,0,0,0,0,stills,kenny stills,k,stills5700wrk,39577-27457,WR,k,Kenny Stills,stills,8.559999847,5,5700,OAK@HOU,HOU,OAK,,,,,,ryland,ryland,kenny,stills5700wrk
sutton6000wrc,0,Courtland Sutton,6000,DEN,@IND,,,11.4,23.3,1.5,3.79,1.9,10.5,8.7,7.61,-1,0.72,1,4.4,4,0,0.62,-0.1,57,17.5,23.5,-1,6,41,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.38,0.19,0,0,0,14.3,300,1.79,0.26,100,0.8,0,50,10.1,2.6,0,1.59,0.18,71,0.38,0.14,21,WR,8,0,0,0,0,6,4,63,30,16,0.3,9.6,0.214,0,0.197,0.313,0.272,0,0,0,0,0,0,0,0,0,0,sutton,courtland sutton,c,sutton6000wrc,39577-57403,WR,c,Courtland Sutton,sutton,13.20000022,7,6000,DEN@IND,DEN,IND,,,,,,ryland,ryland,courtland,sutton6000wrc
tampa bay3700,0,Tampa Bay,3700,TB,@TEN,,,6.9,13.9,1.1,2.19,1.9,0.5,5,4.71,-5,0.61,0,0,2,0,0.73,5,0,21.8,23.8,-0.2,2,45.5,60,0,0,0,0,0,0,0,0,0,0,0,0,2.36,6.7,0,0,0,0,0,0,0,0,0,62,0.73,0.02,5.3,500,0,0,66,0.33,0.33,30,6.2,1.6,-2300,0,0,85,0.4,0.15,20,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5109,0.4583,0.0133,0.0477,7.71,9.63,5.07,2.75,0.2532,bay,tampa bay,t,tampa bay3700,39577-12551,D,t,Tampa Bay Buccaneers,buccaneers,7.5,6,3700,TB@TEN,TB,TEN,,,,,,Bay,Bay,tampa bay,tampa bay3700
tannehill6900qbr,0,Ryan Tannehill,6900,TEN,TB,,,16.6,23.6,8.5,1.6,2.4,3,19.42,15,-6,0.48,0.97,10,1,0,0.24,1.5,45,23.8,21.8,-0.7,-2,45.5,40,15,23,182,66,7.7,5.41,1.4,33,22.6,60.5,13.7,6.1,3.5,14.2,2,6,7,3.1,0,0.381,2.07,0.73,0.27,62,0.73,0.02,6.4,900,0.22,0.14,50,0.25,0.5,40,7.2,0,900,0.24,0.16,38,0.22,0.44,18,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tannehill,ryan tannehill,r,tannehill6900qbr,39577-21948,QB,r,Ryan Tannehill,tannehill,8.446666718,3,6900,TB@TEN,TEN,TB,,,,,,ryland,ryland,ryan,tannehill6900qbr
tate5400wra,0,Auden Tate,5400,CIN,@LA,,,8.3,13.7,0.3,2.06,1.5,0.5,9,6.24,-9,0.82,0,0.6,1,0,0.5,0.1,40,18.3,30.3,0.8,12,48.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.5,0.5,46,0.73,0.03,8.7,200,1.21,0.14,100,0.4,0,50,5.5,0.2,-600,1.19,0.14,38,0.14,0.14,21,WR,8,0,0,0,0,4,2,36,16,13.9,0.1,5.4,0.083,0,0.147,0.091,0.157,0,0,0,0,0,0,0,0,0,0,tate,auden tate,a,tate5400wra,39577-64339,WR,a,Auden Tate,tate,7.933333079,6,5400,CIN@LAR,CIN,LAR,,,,,,ryland,ryland,auden,tate5400wra
tate6100wrg,0,Golden Tate,6100,NYG,@DET,,,9.9,17.3,1.1,2.06,1.6,3,12.5,7.84,1,0.87,0.78,2.5,3,0,0.95,0.9,38,21.3,27.8,0.5,6.5,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.25,0.08,0,0,0,13.1,1600,1.51,0.24,80,0.4,0,50,8.1,0.6,100,1.28,0.21,40,0.16,0.24,25,WR,8,0,0,0,0,6,4,43,17,10.1,0.2,5.7,0.125,0,0.185,0.1,0.166,0,0,0,0,0,0,0,0,0,0,tate,golden tate,g,tate6100wrg,39577-11485,WR,g,Golden Tate,tate,11,3,6100,NYG@DET,NYG,DET,,,,,,ryland,ryland,golden,tate6100wrg
tennessee4600,0,Tennessee,4600,TEN,TB,,,7.9,16.2,1.7,0.29,1.7,3,11,7.61,8,0.89,0,0,1,0,0.61,6.1,0,23.8,21.8,-0.7,-2,45.5,40,0,0,0,0,0,0,0,0,0,0,0,0,2.17,7.78,0,0,0,0,0,0,0,0,0,62,0.73,0.02,6.5,1100,0,0,100,0.5,0,40,7.8,1.6,-1400,0,0,80,0.56,0.2,25,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.5027,0.4608,0.0125,0.0353,6.88,7.81,3.93,2.67,0.208,tennessee,tennessee,t,tennessee4600,39577-12534,D,t,Tennessee Titans,titans,8.285714286,7,4600,TB@TEN,TEN,TB,,,,,,Titans,Titans,tennessee,tennessee4600
thomas4800wrd,0,Demaryius Thomas,4800,NYJ,@JAX,,,6.7,11.9,0.3,1.83,1.4,0.5,8.8,4.87,-19,0.69,1,0.6,1,0,0.4,1.4,46,16.3,23.3,-1.5,7,39.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.13,0,80,0.83,0.31,6.4,300,0.87,0.14,100,0.4,0,50,5.4,0.1,-1200,1.13,0.12,50,0.12,0.25,24,WR,8,0,0,0,0,4,3,39,17,12.6,0.2,7.6,0.2,0,0.168,0.125,0.166,0,0,0,0,0,0,0,0,0,0,thomas,demaryius thomas,d,thomas4800wrd,39577-11432,WR,d,Demaryius Thomas,thomas,5.25,4,4800,NYJ@JAC,NYJ,JAC,Q,Hamstring,,,,ryland,ryland,demaryius,thomas4800wrd
thomas8500wrm,0,Michael Thomas,8500,NO,ARI,,,17.1,27.9,2.6,3.79,2,23,21.8,13.31,2,0.25,1,8.4,8,0,0.94,1.2,58,30,17.5,0,-12.5,47.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0.71,0.41,0,0,0,20.1,800,1.78,0.3,100,0.25,0,40,15.1,1.7,2500,1.54,0.26,50,0.19,0.34,26,WR,8,0,0,0,0,9,7,92,25,11.8,0.5,9.6,0.226,0,0.318,0.258,0.385,0,0,0,0,0,0,0,0,0,0,thomas,michael thomas,m,thomas8500wrm,39577-28573,WR,m,Michael Thomas,thomas,17.90000044,7,8500,ARI@NO,NO,ARI,,,,,,ryland,ryland,michael,thomas8500wrm
trubisky6700qbm,0,Mitch Trubisky,6700,CHI,LAC,,,15.2,24.2,8,0.59,2.3,3,8.12,14.61,-5,0.54,1,1.8,1,0,0.24,-1.2,59,22.3,18.8,-0.2,-3.5,41,49,19,29,189,66,6.4,5.84,1.2,32,24.3,56.7,16.7,4.1,2.1,4.9,3,7,15,4.7,0.1,0.524,2.88,1.31,0.63,53,0.62,0.01,6.8,-100,0.23,0.19,33,0.33,0.66,30,12.3,-0.7,700,0.36,0.21,50,0.26,0.34,26,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trubisky,mitch trubisky,m,trubisky6700qbm,39577-38628,QB,m,Mitchell Trubisky,trubisky,11.13199997,5,6700,LAC@CHI,CHI,LAC,,,,,,ryland,ryland,mitchell,trubisky6700qbm
