,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,buzz,sr,leverage,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
minnesota4100,52.18,Minnesota,4100,MIN,@IND,,,6.5,13.2,-0.2,0.5,1.6,0.5,6,4,1,0,0,0.78,2,0,0.68,-1.4,0,22.8,26.3,1.3,3.5,49,74,0,0,0,0,0,0,0,0,0,0,0,0,2.65,7.43,0,0,0,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,1,10,7.8,0,-200,0,0,95,0.69,0.04,23,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5257,0.5466,0.0159,0.0336,6.99,10.13,5.14,3.33,0.1316,minnesota,minnesota,m,minnesota4100,49877-12540:Minnesota Vikings,49877-12540,D,m,Minnesota Vikings,vikings,-4,1,4100,MIN@IND,MIN,IND,,,,Vikings,Vikings,minnesota,minnesota4100
minshew7000qbg,70.22,Gardner Minshew,7000,JAX,@TEN,,,17.32,28.4,6.3,2.12,2.5,0.5,15.2,25.46,-2,2.1,0.83,0.6,1,0,0.72,1.5,66,18.8,25.8,2.3,7,44.5,64,19,33,229,59,6.8,6.41,1.6,38,21.4,62.2,12.2,4.8,1.2,7.6,5,9,23,4.6,0,0.426,5.07,2.5,1.29,75,0.6,0,20.8,300,0.72,0.42,100,1,0,10,14.5,1.6,300,0.35,0.22,85,0.64,0.14,14,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,minshew,gardner minshew,g,minshew7000qbg,49877-61798:Gardner Minshew II,49877-61798,QB,g,Gardner Minshew II,minshew,20.81999969,1,7000,JAC@TEN,JAC,TEN,,,,ryland,ryland,gardner,minshew7000qbg
montgomery5600rbd,88.74,David Montgomery,5600,CHI,NYG,,,10.78,14.2,7.3,3.1,1.9,3,7.68,20.2,-2,2.2,1,0.76,10,0,0.97,2.2,39,23.5,19,-0.5,-4.5,42.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58,3.8,0.3,0.463,2.07,1.33,1,67,0.41,0.01,7.9,-300,0.49,0.27,100,0,0,10,9.8,0.3,-300,0.55,0.25,89,0.26,0.1,19,RB,220,0.714,0.62,0.586,15,2,1,10,8,6.8,0.1,4.6,0.179,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,montgomery,david montgomery,d,montgomery5600rbd,49877-73273:David Montgomery,49877-73273,RB,d,David Montgomery,montgomery,7.900000095,1,5600,NYG@CHI,CHI,NYG,,,,ryland,ryland,david,montgomery5600rbd
mooney4600wrd,49.2,Darnell Mooney,4600,CHI,NYG,,,3.33,5.1,1.6,-1.09,0.7,0.5,4.42,11.1,-46,0,0,0.13,0,0,0.11,3,21,23.5,19,-0.5,-4.5,42.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.41,0.01,5.3,100,1.77,0.25,100,0,0,10,5.3,0,100,1.77,0.25,100,0,0,10,WR,220,0,0,0,0,3,3,38,19,12.7,0,0,0,0,0.083,0,0.157,0,0,0,0,0,0,0,0,0,0,mooney,darnell mooney,d,mooney4600wrd,49877-69777:Darnell Mooney,49877-69777,WR,d,Darnell Mooney,mooney,5.300000191,1,4600,NYG@CHI,CHI,NYG,,,,ryland,ryland,darnell,mooney4600wrd
moore6800wrd,78.93,DJ Moore,6800,CAR,@TB,,,11.56,16.1,7,2.13,1.7,3,9.43,16,13,0,0,0.97,6,0,0.92,-2.9,60,19.8,27.3,-0.5,7.5,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.73,0.15,7.4,-300,0,0,0,0,1,10,11.5,3.3,-300,1.27,0.19,80,0.6,0.2,15,WR,220,0,0,0,0,8,5,77,29,14.2,0.3,9.9,0,0,0.239,0.235,0.31,0,0,0,0,0,0,0,0,0,0,moore,dj moore,d,moore6800wrd,49877-63043:DJ Moore,49877-63043,WR,d,DJ Moore,moore,7.400000095,1,6800,CAR@TB,CAR,TB,,,,ryland,ryland,dj,moore6800wrd
moss5200rbz,81.74,Zack Moss,5200,BUF,@MIA,,,8.44,11.2,5.7,1.76,1.6,3,6.68,3.7,-9,2,1,0.53,4,0,0.94,-0.7,39,24,18.5,0.7,-5.5,42.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,1.2,0,0.222,10,6,5,89,0.7,0.11,10.2,400,0.78,0.26,100,1,0,20,10.2,4.5,500,0.78,0.26,100,1,0,20,RB,220,0,0.112,0.481,9,4,3,16,8,5.3,10,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,moss,zack moss,z,moss5200rbz,49877-70027:Zack Moss,49877-70027,RB,z,Zack Moss,moss,10.19999981,1,5200,BUF@MIA,BUF,MIA,,,,ryland,ryland,zack,moss5200rbz
mostert6500rbr,87.77,Raheem Mostert,6500,SF,@NYJ,,,12.4,17.5,7.3,2.48,1.9,10.5,9.92,17.7,-3,1.4,1,0.72,7,0,0.96,-1.2,25,24.3,17.3,-0.5,-7,41.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,5.4,0.6,0.515,1.27,0.47,0.33,62,0.25,0.01,23.1,300,1.16,0.62,100,1,0,10,10.8,2.5,300,1,0.43,70,0.35,0.25,20,RB,220,0.381,0.365,0.374,9,1,1,14,12,14.8,0.1,4.1,0.471,0.588,0,0,0,0,0,0,0,0,0,0,0,0,0,mostert,raheem mostert,r,mostert6500rbr,49877-28744:Raheem Mostert,49877-28744,RB,r,Raheem Mostert,mostert,23.10000038,1,6500,SF@NYJ,SF,NYJ,,,,ryland,ryland,raheem,mostert6500rbr
murray8000qbk,81.67,Kyler Murray,8000,ARI,WAS,,,21.3,33.2,9.4,4.14,2.7,10.5,17.16,33.14,0,10,1,0.78,3,0,0.31,7.7,63,27,19.5,0.7,-7.5,46.5,66,21,32,219,65,6.8,5.52,1.3,38,19.9,64.8,10.5,4.1,2.5,8,6,17,41,6.2,0.3,0.48,5.33,2.4,1.33,0,0,0,27.3,300,0.5,0.33,100,1,0,10,19.3,2.3,300,0.46,0.31,93,0.5,0.06,16,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,kyler murray,k,murray8000qbk,49877-63484:Kyler Murray,49877-63484,QB,k,Kyler Murray,murray,27.29999924,1,8000,WAS@ARI,ARI,WAS,,,,ryland,ryland,kyler,murray8000qbk
ny giants3500,75.86,NY Giants,3500,NYG,@CHI,,,6.3,13.2,-0.6,2.23,1.8,3,4.07,9,-5,0,0,0.4,3,0,0.53,-0.2,0,19,23.5,1,4.5,42.5,64,0,0,0,0,0,0,0,0,0,0,0,0,1.9,6.65,0,0,0,0,0,0,0,0,0,67,0.41,0.01,2,100,0,0,100,0,0,10,5.6,0,100,0,0,76,0.52,0.23,17,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5057,0.4,0.0105,0.0458,7.68,9.73,4.57,3.36,0.2192,giants,ny giants,n,ny giants3500,49877-12543:New York Giants,49877-12543,D,n,New York Giants,giants,4,1,3500,NYG@CHI,NYG,CHI,,,,York,NY,ny giants,ny giants3500
ny jets3500,67.56,NY Jets,3500,NYJ,SF,,,5.7,12.5,-1.1,1.63,1.6,0.5,4.07,4,-5,0,0,0.4,2,0,0.22,-1.2,0,17.3,24.3,-1.5,7,41.5,21,0,0,0,0,0,0,0,0,0,0,0,0,1.61,6.08,0,0,0,0,0,0,0,0,0,62,0.25,0.01,7,-400,0,0,100,1,0,10,7.3,1.4,-400,0,0,100,0.52,0,17,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4794,0.3722,0.0094,0.0385,6.67,11.79,6.75,3.82,0.1576,jets,ny jets,n,ny jets3500,49877-12544:New York Jets,49877-12544,D,n,New York Jets,jets,7,1,3500,SF@NYJ,NYJ,SF,,,,York,NY,ny jets,ny jets3500
o'shaughnessy4000tej,69.09,J. O'Shaughnessy,4000,JAX,@TEN,,,2.13,3.2,1.1,-0.47,0.5,0.5,2.6,6,-24,0,0,0.12,1,0,0.64,0.5,36,18.8,25.8,2.3,7,44.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,75,0.6,0,0.5,0,0.5,0.03,0,0,1,10,5.3,1.3,0,1.78,0.15,50,0.5,0.25,40,TE,220,0,0,0,0,3,1,25,17,15,0.3,9.4,0.5,0,0.098,0.143,0.099,0,0,0,0,0,0,0,0,0,0,o'shaughnessy,j. o'shaughnessy,j,o'shaughnessy4000tej,49877-62508:James O'Shaughnessy,49877-62508,TE,j,James O'Shaughnessy,o'shaughnessy,0.5,1,4000,JAC@TEN,JAC,TEN,,,,ryland,ryland,james,o'shaughnessy4000tej
parker6500wrd,58.12,DeVante Parker,6500,MIA,BUF,,,8.74,12.4,5.1,-0.01,1.3,0.5,8.75,13.8,-3,1.5,0.4,0.75,3,0,0.63,-0.9,56,18.5,24,-0.3,5.5,42.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.2,0.07,89,0.7,0.11,6.7,-200,1.68,0.29,100,0,0,10,13.6,5.5,-200,1.72,0.24,93,0.62,0.06,16,WR,220,0,0,0,0,7,4,78,27,16.1,0.6,10.4,0.375,0,0.209,0.429,0.299,0,0,0,0,0,0,0,0,0,0,parker,devante parker,d,parker6500wrd,49877-33260:DeVante Parker,49877-33260,WR,d,DeVante Parker,parker,6.699999809,1,6500,BUF@MIA,MIA,BUF,,,,ryland,ryland,devante,parker6500wrd
pascal5000wrz,70.77,Zach Pascal,5000,IND,MIN,,,6.67,9.5,3.8,1.34,1.3,0.5,5.33,9.4,-20,0,0,0.43,1,0,0.44,0.9,53,26.3,22.8,1.8,-3.5,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.2,0.13,0,0,0,2.8,-400,0.93,0.06,0,0,1,20,6.8,-1.2,-400,1.11,0.13,42,0.26,0.57,19,WR,220,0,0,0,0,5,2,41,18,14.5,0.3,7.2,0.385,0,0.156,0.278,0.187,0,0,0,0,0,0,0,0,0,0,pascal,zach pascal,z,pascal5000wrz,49877-53390:Zach Pascal,49877-53390,WR,z,Zach Pascal,pascal,2.799999952,1,5000,MIN@IND,IND,MIN,,,,ryland,ryland,zach,pascal5000wrz
patrick4600wrt,50.91,Tim Patrick,4600,DEN,@PIT,,,3.74,5.4,2.1,-0.68,0.8,0.5,4.42,3.4,-39,0,0,0.2,0,0,0.59,0.4,41,17.5,23.5,0.2,6,41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.07,0.07,65,0.32,0.01,4.9,0,0.98,0.1,100,0,0,10,4.3,-0.9,0,0.96,0.11,33,0.06,0.2,15,WR,220,0,0,0,0,4,2,30,16,12.4,0,6.6,0,0,0.147,0,0.154,0,0,0,0,0,0,0,0,0,0,patrick,tim patrick,t,patrick4600wrt,49877-57091:Tim Patrick,49877-57091,WR,t,Tim Patrick,patrick,4.900000095,1,4600,DEN@PIT,DEN,PIT,,,,ryland,ryland,tim,patrick4600wrt
patterson5000wrc,42.91,C. Patterson,5000,CHI,NYG,,,3.06,4.6,1.5,-2.27,0.6,0.5,5.33,4.3,-44,0,0,0.15,0,0,0.11,3,11,23.5,19,-0.5,-4.5,42.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.47,0.13,67,0.41,0.01,3.6,0,0.72,0.36,100,0,0,10,20,-2.6,0,0.91,0.18,52,0.05,0.41,17,WR,220,0,0,0,0,1,0,6,5,8.4,0,4.4,0,0,0.028,0,0.026,0,0,0,0,0,0,0,0,0,0,patterson,c. patterson,c,patterson5000wrc,49877-30733:Cordarrelle Patterson,49877-30733,WR,c,Cordarrelle Patterson,patterson,3.599999905,1,5000,NYG@CHI,CHI,NYG,,,,ryland,ryland,cordarrelle,patterson5000wrc
perriman5200wrb,82.88,Breshad Perriman,5200,NYJ,SF,,,8.82,12.5,5.1,3.04,1.7,0.5,5.78,2.2,14,2.4,1,0.98,5,0,0.4,1.4,48,17.3,24.3,-1.5,7,41.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,62,0.25,0.01,3.2,-600,0.64,0.06,0,0,1,20,8.1,1.9,-600,1.55,0.17,58,0.35,0.41,17,WR,220,0,0,0,0,5,2,50,21,17.6,0.5,11.1,1,0,0.131,0.207,0.15,0,0,0,0,0,0,0,0,0,0,perriman,breshad perriman,b,perriman5200wrb,49877-34295:Breshad Perriman,49877-34295,WR,b,Breshad Perriman,perriman,3.200000048,1,5200,SF@NYJ,NYJ,SF,,,,ryland,ryland,breshad,perriman5200wrb
peterson5500rba,73.87,Adrian Peterson,5500,DET,@GB,,,7.93,10.6,5.3,0.5,1.4,3,7.43,4.1,-13,1,0.5,0.43,4,0,0.61,1.3,27,22,29,1.5,7,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,4.5,0.3,0.474,1.63,0.63,0.31,68,0.55,0,12.9,400,0.76,0.54,100,1,0,10,8.9,0.4,400,0.56,0.33,72,0.5,0.27,18,RB,220,0.444,0.587,0.457,14,1,1,10,8,8.7,0,6.1,0.16,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,peterson,adrian peterson,a,peterson5500rba,49877-6703:Adrian Peterson,49877-6703,RB,a,Adrian Peterson,peterson,12.89999962,1,5500,DET@GB,DET,GB,,,,ryland,ryland,adrian,peterson5500rba
pettis4600wrd,48.9,Dante Pettis,4600,SF,@NYJ,,,3.14,4.6,1.6,-1.28,0.7,0.5,4.42,0,-43,0,0,0.16,1,0,0.11,2.3,32,24.3,17.3,-0.5,-7,41.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13,0.13,62,0.25,0.01,0,-400,0,0,0,0,0,10,2.1,-1.1,-400,0.88,0.07,27,0.11,0.66,18,WR,220,0,0,0,0,2,1,10,7,10.2,0.2,4.2,0.333,0,0.078,0.111,0.04,0,0,0,0,0,0,0,0,0,0,pettis,dante pettis,d,pettis4600wrd,49877-56698:Dante Pettis,49877-56698,WR,d,Dante Pettis,pettis,0,1,4600,SF@NYJ,SF,NYJ,,,,ryland,ryland,dante,pettis4600wrd
philadelphia4000,51.9,Philadelphia,4000,PHI,LA,,,6.3,13.4,-0.8,0.62,1.6,3,5.68,-1,-3,0,0,0.51,2,0,0.29,-1.9,0,24,22,-0.5,-2,46,28,0,0,0,0,0,0,0,0,0,0,0,0,1.47,7.89,0,0,0,0,0,0,0,0,0,63,0.33,0.01,3,-500,0,0,100,0,0,10,60,-1.7,-500,0,0,85,0.4,0.15,20,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4587,0.4119,0.0087,0.044,7.23,9.67,5.5,4.3,0.1931,philadelphia,philadelphia,p,philadelphia4000,49877-12545:Philadelphia Eagles,49877-12545,D,p,Philadelphia Eagles,eagles,3,1,4000,LAR@PHI,PHI,LAR,,,,Eagles,Eagles,philadelphia,philadelphia4000
pittsburgh4600,49.79,Pittsburgh,4600,PIT,DEN,,,7.6,16.1,-0.9,-0.01,1.7,10.5,7.61,13,1,0,0,0.78,4,0,0.73,-1.3,0,23.5,17.5,-0.3,-6,41,68,0,0,0,0,0,0,0,0,0,0,0,0,4.55,10.77,0,0,0,0,0,0,0,0,0,65,0.32,0.01,8,-200,0,0,100,1,0,10,12.1,4.4,-200,0,0,90,0.76,0.09,21,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4265,0.4381,0.0245,0.0299,6.34,9.07,4.62,30,0.1618,pittsburgh,pittsburgh,p,pittsburgh4600,49877-12547:Pittsburgh Steelers,49877-12547,D,p,Pittsburgh Steelers,steelers,8,1,4600,DEN@PIT,PIT,DEN,,,,Steelers,Steelers,pittsburgh,pittsburgh4600
pollard4800rbt,64.42,Tony Pollard,4800,DAL,ATL,,,4.81,6.8,2.9,-0.87,1,0.5,5.68,1.4,-22,0,0,0.25,5,0,0.98,-1.2,12,28,25,-0.5,-3,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,5.9,0.1,0.606,0.47,0,0,0,0,0,4.2,-300,0.84,0.42,100,0,0,10,50,-0.8,-300,0.75,0.42,47,0.23,0.52,17,RB,220,0.133,0.22,0.177,5,1,1,9,5,7.9,0.1,2.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,pollard,tony pollard,t,pollard4800rbt,49877-63759:Tony Pollard,49877-63759,RB,t,Tony Pollard,pollard,4.199999809,1,4800,ATL@DAL,DAL,ATL,,,,ryland,ryland,tony,pollard4800rbt
prescott8300qbd,72.14,Dak Prescott,8300,DAL,ATL,,,21.22,33.7,8.8,3.47,2.6,14.5,17.75,39.8,-1,7.1,1,0.68,1,0,0.6,0.8,70,28,25,-0.5,-3,53,56,24,38,299,63,7.8,7.27,1.6,41,16.6,58.8,20.8,4.2,1.8,4.3,3,8,15,4.9,0.2,0.457,5,1.67,0.47,0,0,0,17.6,-100,0.39,0.25,100,0,0,10,19.9,1.7,-100,0.46,0.28,78,0.6,0.21,23,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prescott,dak prescott,d,prescott8300qbd,49877-31716:Dak Prescott,49877-31716,QB,d,Dak Prescott,prescott,17.63999939,1,8300,ATL@DAL,DAL,ATL,,,,ryland,ryland,dak,prescott8300qbd
raymond4600wrk,64.4,Kalif Raymond,4600,TEN,JAX,,,5.36,8,2.7,0.94,1.2,0.5,4.42,0,-27,0,0,0.34,1,0,0.11,-1.3,12,25.8,18.8,0.3,-7,44.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,75,0.6,0,0,0,0,0,0,0,0,10,30,-0.6,0,1.8,0.25,35,0.11,0.35,17,WR,220,0,0,0,0,1,1,18,17,18.9,0.1,16.9,0,0,0.052,0.048,0.068,0,0,0,0,0,0,0,0,0,0,raymond,kalif raymond,k,raymond4600wrk,49877-70422:Kalif Raymond,49877-70422,WR,k,Kalif Raymond,raymond,0,1,4600,JAC@TEN,TEN,JAC,,,,ryland,ryland,kalif,raymond4600wrk
reagor5100wrj,68.87,Jalen Reagor,5100,PHI,LA,,,6.72,9.7,3.7,1.16,1.3,0.5,5.56,6.1,-15,1.5,1,0.51,0,0,0.54,-0.8,40,24,22,-0.5,-2,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.33,0.01,6,-100,1.5,0.15,100,0,0,20,60,0.5,-100,1.5,0.15,100,0,0,20,WR,220,0,0,0,0,4,1,55,55,55,0,0,0,0,0.095,0,0.204,0,0,0,0,0,0,0,0,0,0,reagor,jalen reagor,j,reagor5100wrj,49877-94625:Jalen Reagor,49877-94625,WR,j,Jalen Reagor,reagor,6,1,5100,LAR@PHI,PHI,LAR,,,,ryland,ryland,jalen,reagor5100wrj
reed4800tej,71.22,Jordan Reed,4800,SF,@NYJ,,,6.33,8.7,4,1.86,1.3,3,4.47,20.5,-5,2.6,0.82,0.62,1,0,0.05,-2.9,10,24.3,17.3,-0.5,-7,41.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.25,0.01,2.2,300,1.1,0.22,100,0,0,20,0.6,-0.3,300,0.31,0.06,25,0,0.62,80,TE,220,0,0,0,0,2,2,12,10,60,0,0,0,0,0.063,0,0.046,0,0,0,0,0,0,0,0,0,0,reed,jordan reed,j,reed4800tej,49877-30298:Jordan Reed,49877-30298,TE,j,Jordan Reed,reed,2.200000048,1,4800,SF@NYJ,SF,NYJ,,,,ryland,ryland,jordan,reed4800tej
reynolds4800wrj,52.06,Josh Reynolds,4800,LA,@PHI,,,4.01,6,2,-0.86,0.8,0.5,4.87,4.3,-36,0,0,0.24,1,0,0.59,1.8,33,22,24,0.5,2,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.13,0.13,63,0.33,0.01,2.2,0,2.2,0.06,100,0,0,10,3.8,-1.3,0,1.22,0.11,62,0.06,0.37,16,WR,220,0,0,0,0,2,1,22,13,15.6,0.1,60,0,0,0.071,0.05,0.077,0,0,0,0,0,0,0,0,0,0,reynolds,josh reynolds,j,reynolds4800wrj,49877-53097:Josh Reynolds,49877-53097,WR,j,Josh Reynolds,reynolds,2.200000048,1,4800,LAR@PHI,LAR,PHI,,,,ryland,ryland,josh,reynolds4800wrj
ridley7100wrc,79.67,Calvin Ridley,7100,ATL,@DAL,,,12.36,17.2,7.5,2.24,1.7,14.5,10.12,26.4,-3,4.4,0.94,0.75,8,0,0.95,-1.3,58,25,28,2.5,3,53,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.27,0,0,0,0,29.4,500,2.26,0.43,100,1,0,10,13.3,4.2,500,1.74,0.23,75,0.56,0.06,16,WR,220,0,0,0,0,7,5,68,21,13.8,0.6,8.9,0.5,0,0.182,0.318,0.208,0,0,0,0,0,0,0,0,0,0,ridley,calvin ridley,c,ridley7100wrc,49877-64555:Calvin Ridley,49877-64555,WR,c,Calvin Ridley,ridley,29.39999962,1,7100,ATL@DAL,ATL,DAL,,,,ryland,ryland,calvin,ridley7100wrc
rivers7100qbp,62.32,Philip Rivers,7100,IND,MIN,,,17.36,29.2,5.6,1.97,2.4,0.5,15.39,11.86,6,4.7,0.94,0.97,1,0,0.72,-4.7,65,26.3,22.8,1.8,-3.5,49,26,25,37,290,67,7.7,6.36,1.4,40,31.2,48.7,16.8,3.8,3.5,4.9,0,0,0,1.3,0,0.091,6.07,2.33,1,0,0,0,16.8,-100,0.36,0.23,100,0,0,20,15.3,-1.7,0,0.38,0.23,90,0.28,0.09,21,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rivers,philip rivers,p,rivers7100qbp,49877-7968:Philip Rivers,49877-7968,QB,p,Philip Rivers,rivers,16.81999969,1,7100,MIN@IND,IND,MIN,,,,ryland,ryland,philip,rivers7100qbp
robinson4700wrd,54.07,Demarcus Robinson,4700,KC,@LAC,,,4.36,6.5,2.2,-0.28,0.9,0.5,4.64,4.3,-34,0.2,1,0.26,0,0,0.48,-1.4,44,27.8,19.3,-1,-8.5,47,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.2,0.07,0,0,0,3.5,100,0.58,0.11,100,0,0,10,3.5,-3.2,100,0.99,0.08,47,0.09,0.38,21,WR,220,0,0,0,0,3,1,19,11,10.6,0.1,5.3,0.125,0,0.104,0.077,0.073,0,0,0,0,0,0,0,0,0,0,robinson,demarcus robinson,d,robinson4700wrd,49877-38264:Demarcus Robinson,49877-38264,WR,d,Demarcus Robinson,robinson,3.5,1,4700,KC@LAC,KC,LAC,,,,ryland,ryland,demarcus,robinson4700wrd
robinson5300rbj,79.79,James Robinson,5300,JAX,@TEN,,,9.01,12,6,2.08,1.7,3,6.93,19.5,-8,3.1,1,0.56,6,0,0.58,-2,34,18.8,25.8,2.3,7,44.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,62,3.9,0,0.5,2,1,0,75,0.6,0,9.5,800,0.56,0.28,100,1,0,10,9.5,50,800,0.56,0.28,100,1,0,10,RB,220,0,0.681,0.723,16,1,1,28,28,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,robinson,james robinson,j,robinson5300rbj,49877-130288:James Robinson,49877-130288,RB,j,James Robinson,robinson,9.5,1,5300,JAC@TEN,JAC,TEN,,,,ryland,ryland,james,robinson5300rbj
robinson7000wra,78.36,Allen Robinson,7000,CHI,NYG,,,11.81,16.2,7.4,1.92,1.7,6.5,9.89,4.8,5,4.1,1,0.92,3,0,0.63,3,63,23.5,19,-0.5,-4.5,42.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.8,0.2,67,0.41,0.01,9.8,-200,0.98,0.18,100,0,0,10,13.5,2.3,-200,1.39,0.21,66,0.38,0.33,18,WR,220,0,0,0,0,9,6,71,22,11.7,0.5,7.4,0.286,0,0.266,0.304,0.304,0,0,0,0,0,0,0,0,0,0,robinson,allen robinson,a,robinson7000wra,49877-28643:Allen Robinson II,49877-28643,WR,a,Allen Robinson II,robinson,9.800000191,1,7000,NYG@CHI,CHI,NYG,,,,ryland,ryland,allen,robinson7000wra
rodgers7900qba,73.65,Aaron Rodgers,7900,GB,DET,,,19.74,31.5,8,2.78,2.5,6.5,16.96,18.7,-2,6.8,1,0.6,1,0,0.75,5,68,29,22,3,-7,51,76,23,36,263,62,7.2,7.14,1.8,40,25.7,59,17.3,5,0.8,5,2,7,11,4.1,0.1,0.419,6.87,3.2,1.67,68,0.55,0,30.8,300,0.68,0.4,100,1,0,20,18.9,1.1,400,0.46,0.28,76,0.34,0.23,26,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rodgers,aaron rodgers,a,rodgers7900qba,49877-6894:Aaron Rodgers,49877-6894,QB,a,Aaron Rodgers,rodgers,30.76000023,1,7900,DET@GB,GB,DET,,,,ryland,ryland,aaron,rodgers7900qba
roethlisberger7500qbb,63.88,B. Roethlisberger,7500,PIT,DEN,,,17.08,28.9,5.2,0.9,2.3,3,16.18,19.24,-5,1.3,1,0.39,1,0,0.72,0.9,64,23.5,17.5,-0.3,-6,41,68,21,32,229,65,7.2,7.88,3,28,18.8,65.6,12.5,9.4,0,5.9,3,11,9,3,0,0.333,0.47,0.13,0,65,0.32,0.01,22.1,-300,0.6,0.34,100,1,0,10,22.1,1.3,-300,0.6,0.34,25,0.25,0,40,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,roethlisberger,b. roethlisberger,b,roethlisberger7500qbb,49877-6589:Ben Roethlisberger,49877-6589,QB,b,Ben Roethlisberger,roethlisberger,22.05999947,1,7500,DEN@PIT,PIT,DEN,,,,ryland,ryland,ben,roethlisberger7500qbb
