,week,playid,rating,RylandID_master,name,salary,team,opp,Unnamed: 6, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
120,1120,55830,41.95,foreman4900rbd,D'Onta Foreman,4900,TEN,@BAL,,,2.3,2.9,1.3,-3.63,0.5,1,0.1,5.93,-27,0.17,0,0,1,0,0.54,0.2,8,22.3,28.3,1.3,6,50.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,2.4,0,0.167,0.5,0.5,0.5,54,0.79,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RB,0,0.116,0.149,6,0,0,2,2,50,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,foreman,d'onta foreman,d,foreman4900rbd,51732-55830:D'Onta Foreman,51732-55830,RB,d,D'Onta Foreman,foreman,4.53333346,3,4900,TEN@BAL,TEN,BAL,,,,ryland,ryland,d'onta,foreman4900rbd
121,1120,55987,96.9,smith-schuster6500wrj,J. Smith-Schuster,6500,PIT,@JAX,,,13.2,16.7,8.1,4.45,2,15,3.9,8.75,-4,0.73,0.88,3.6,7,0,0.96,1.5,53,29,18,0.7,-11,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.31,0,72,0.76,0.11,14.9,0,1.42,0.26,100,0.75,0,40,7.7,0.8,-600,1.06,0.15,40,0.26,0.6,15,WR,0,0,0,0,7,5,49,19,9.4,0.5,3.3,0.231,0,0.204,0.217,0.211,0,0,0,0,0,0,0,0,0,0,smith-schuster,j. smith-schuster,j,smith-schuster6500wrj,51732-55987:JuJu Smith-Schuster,51732-55987,WR,j,JuJu Smith-Schuster,smith-schuster,12.28888872,9,6500,PIT@JAC,PIT,JAC,,,,ryland,ryland,juju,smith-schuster6500wrj
122,1120,56250,97.95,mclaurin7300wrt,Terry McLaurin,7300,WAS,CIN,,,15.1,19.3,8.7,4.53,2.1,28,10.9,10.57,-3,0.75,1,7.5,9,0,0.91,5,61,25,23,2.2,-2,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.13,0.07,57,0.75,0.04,17.7,200,1.83,0.27,100,0.66,0,30,12.3,4.1,800,1.38,0.2,80,0.46,0.2,15,WR,0,0,0,0,8,5,81,33,14.3,0.4,10.3,0.083,0,0.263,0.333,0.342,0,0,0,0,0,0,0,0,0,0,mclaurin,terry mclaurin,t,mclaurin7300wrt,51732-56250:Terry McLaurin,51732-56250,WR,t,Terry McLaurin,mclaurin,14.02222188,9,7300,CIN@WAS,WAS,CIN,,,,ryland,ryland,terry,mclaurin7300wrt
123,1120,56265,92.05,gesicki5300tem,Mike Gesicki,5300,MIA,@DEN,,,8.2,9.6,4.4,2.56,1.5,1,6.3,5.64,-2,0.75,0,0,6,0,0.91,-1.7,43,25,21,1.5,-4,46,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.67,0.13,47,0.2,0.01,4,-200,1.09,0.12,66,0,0.33,30,9.2,30,-100,1.59,0.21,75,0.37,0.18,16,TE,0,0,0,0,5,3,43,20,13.8,0.5,5.7,0.353,0,0.168,0.25,0.165,0,0,0,0,0,0,0,0,0,0,gesicki,mike gesicki,m,gesicki5300tem,51732-56265:Mike Gesicki,51732-56265,TE,m,Mike Gesicki,gesicki,6.788888719,9,5300,MIA@DEN,MIA,DEN,,,,ryland,ryland,mike,gesicki5300tem
124,1120,56711,71.4,sample4600ted,Drew Sample,4600,CIN,@WAS,,,3.7,6.5,2.7,-0.3,0.8,1,3.9,4,-13,0.37,0,0,1,0,0.17,-0.2,57,23,25,0.2,2,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.19,0.06,57,0.75,0.04,4.6,-100,1.52,0.07,66,0.33,0,30,3.1,-0.2,400,1.01,0.06,33,0.2,0.2,15,TE,0,0,0,0,3,2,20,8,9.2,0,0,0,0,0.078,0,0.073,0,0,0,0,0,0,0,0,0,0,sample,drew sample,d,sample4600ted,51732-56711:Drew Sample,51732-56711,TE,d,Drew Sample,sample,3.14444436,9,4600,CIN@WAS,CIN,WAS,,,,ryland,ryland,drew,sample4600ted
125,1120,56809,67.8,lazard5500wra,Allen Lazard,5500,GB,@IND,,,6.8,9.1,3.6,0.33,1.2,1,2.8,6.47,-10,0.6,1,1.6,2,0,0.75,0.4,53,25.3,26.8,1.3,1.5,52,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13,0.13,0,0,0,0,500,0,0,0,0,0,50,8.9,1.4,0,1.67,0.17,40,0.2,0.2,20,WR,0,0,0,0,5,3,56,28,17,0.4,10.4,0.667,0,0.141,0.222,0.234,0,0,0,0,0,0,0,0,0,0,lazard,allen lazard,a,lazard5500wra,51732-56809:Allen Lazard,51732-56809,WR,a,Allen Lazard,lazard,15.19999949,3,5500,GB@IND,GB,IND,Q,Abdomen,,ryland,ryland,allen,lazard5500wra
126,1120,57091,74.35,patrick5500wrt,Tim Patrick,5500,DEN,MIA,,,7.4,10.7,4.4,0.93,1.3,1,14.4,6.47,-2,0.78,0,0,1,0,0.82,0,45,21,25,0,4,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.27,0,47,0.2,0.01,8.3,0,1.31,0.16,75,0.25,0,40,7.9,1.9,900,1.56,0.18,75,0.31,0.18,16,WR,0,0,0,0,5,3,41,20,13.6,0.2,6.1,0.429,0,0.153,0.188,0.19,0,0,0,0,0,0,0,0,0,0,patrick,tim patrick,t,patrick5500wrt,51732-57091:Tim Patrick,51732-57091,WR,t,Tim Patrick,patrick,9.737500191,8,5500,MIA@DEN,DEN,MIA,,,,ryland,ryland,tim,patrick5500wrt
127,1120,57338,66.85,akins4900tej,Jordan Akins,4900,HOU,NE,,,3.9,6.2,2.5,-0.8,0.8,1,10.8,4.7,-14,0.35,1,0.3,0,0,0.01,-2.9,37,23.5,26,1.2,2.5,49.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.14,0,0,0,0,2,100,0.78,0.08,33,0,0.33,30,3.5,-0.3,600,0.94,0.09,44,0.27,0.38,18,TE,0,0,0,0,3,2,29,13,11.1,0.1,7.1,0.143,0,0.12,0.063,0.118,0,0,0,0,0,0,0,0,0,0,akins,jordan akins,j,akins4900tej,51732-57338:Jordan Akins,51732-57338,TE,j,Jordan Akins,akins,5.616666794,6,4900,NE@HOU,HOU,NE,,,,ryland,ryland,jordan,akins4900tej
128,1120,57342,49.1,smith5300wrt,Tre'Quan Smith,5300,NO,ATL,,,4,5.1,1.7,-2.01,0.8,1,0,6.01,-24,0.38,0,0,2,0,0.05,3.7,48,26.5,23,-2.3,-3.5,49.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.13,0.13,0,0,0,7.4,0,2.1,0.17,75,0,0,40,70,1.4,400,2.03,0.15,73,0.36,0.21,19,WR,0,0,0,0,3,2,30,15,11.9,0.5,9.5,0.667,0,0.101,0.189,0.111,0,0,0,0,0,0,0,0,0,0,smith,tre'quan smith,t,smith5300wrt,51732-57342:Tre'Quan Smith,51732-57342,WR,t,Tre'Quan Smith,smith,6.833333333,9,5300,ATL@NO,NO,ATL,,,,ryland,ryland,tre'quan,smith5300wrt
129,1120,57651,78.7,fulgham6800wrt,Travis Fulgham,6800,PHI,@CLE,,,10.7,13.9,5.7,1.27,1.6,3,1.3,9.43,-3,0.75,0.67,0.5,1,0,0.63,2.9,44,21.5,24,-0.5,2.5,45.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.12,0.06,42,0.87,0.8,9.1,500,1.18,0.14,50,0.5,0.5,20,9.3,0.7,2300,1.6,0.21,27,0.27,0.22,18,WR,0,0,0,0,5,3,49,19,14.8,0.4,0,0.333,0,0.174,0.364,0.234,0,0,0,0,0,0,0,0,0,0,fulgham,travis fulgham,t,fulgham6800wrt,51732-57651:Travis Fulgham,51732-57651,WR,t,Travis Fulgham,fulgham,13.88333384,6,6800,PHI@CLE,PHI,CLE,,,,ryland,ryland,travis,fulgham6800wrt
130,1120,62994,61.85,sims4600wrs,Steven Sims,4600,WAS,CIN,,,4.1,9.3,3.9,-0.32,0.9,1,8.8,4.42,-14,0.53,1,0.2,2,0,0.16,5,39,25,23,2.2,-2,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.47,0.13,57,0.75,0.04,4,0,1.14,0.14,33,0.33,0.33,30,8.7,1.9,-500,1.35,0.22,60,0.26,0.06,15,WR,0,0,0,0,5,3,37,19,11.8,0.4,5.6,0.444,0,0.154,0.333,0.156,0,0,0,0,0,0,0,0,0,0,sims,steven sims,s,sims4600wrs,51732-62994:Steven Sims Jr.,51732-62994,WR,s,Steven Sims Jr.,sims,3.21666654,6,4600,CIN@WAS,WAS,CIN,,,,ryland,ryland,steven,sims4600wrs
131,1120,63043,85.5,moore7100wrd,DJ Moore,7100,CAR,DET,,,12.1,13.9,5.9,1.98,1.7,3,18.3,10.12,-5,0.7,0,0,2,0,0.49,1,56,22,25,-1.5,3,47,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.66,0.04,12.6,500,0,0,50,0.5,0.5,40,11.8,2.8,0,1.31,0.21,68,0.43,0.31,16,WR,0,0,0,0,8,5,79,27,15.8,0.6,8.7,0,0,0.209,0.429,0.296,0,0,0,0,0,0,0,0,0,0,moore,dj moore,d,moore7100wrd,51732-63043:DJ Moore,51732-63043,WR,d,DJ Moore,moore,11.70999985,10,7100,DET@CAR,CAR,DET,,,,ryland,ryland,dj,moore7100wrd
132,1120,63115,98.15,jackson8400qbl,Lamar Jackson,8400,BAL,TEN,15,,23.4,35.9,8.9,5.46,2.8,15,17.54,17.94,0,0.78,0.94,9.7,2,0,0.92,4,63,28.3,22.3,0.8,-6,50.5,49,17,26,187,64,7.1,7.25,2.2,33,16.5,47.2,32.5,8.5,1.5,7.1,10,20,67,6.3,0.3,0.553,5.73,2.87,0.93,54,0.79,0.05,19.3,100,0.44,0.28,100,0.33,0,30,23.9,5.4,-1000,0.61,0.38,94,0.63,0.05,19,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jackson,lamar jackson,l,jackson8400qbl,51732-63115:Lamar Jackson,51732-63115,QB,l,Lamar Jackson,jackson,20.65333388,9,8400,TEN@BAL,BAL,TEN,,,,ryland,ryland,lamar,jackson8400qbl
133,1120,63336,89.45,burrow7700qbj,Joe Burrow,7700,CIN,@WAS,10,,19,29,8.5,2.43,2.5,11,11.32,16.57,-10,0.13,1,6.5,1,0,0.03,0.4,73,23,25,0.2,2,48,56,26,41,276,65,6.7,5.61,1.3,34,17.3,67.8,11.6,3.2,1.5,8.1,3,7,14,3.7,0.3,0.571,6.4,3.2,1.7,57,0.75,0.04,22,600,0.47,0.31,100,0.66,0,30,18.6,3.1,1100,0.38,0.25,88,0.66,0.11,90,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,burrow,joe burrow,j,burrow7700qbj,51732-63336:Joe Burrow,51732-63336,QB,j,Joe Burrow,burrow,18.59999932,9,7700,CIN@WAS,CIN,WAS,,,,ryland,ryland,joe,burrow7700qbj
134,1120,63625,67.65,hines6100rbn,Nyheim Hines,6100,IND,GB,,,8.1,14.7,6.9,-0.82,1.3,1,6.8,8.92,3,0.92,0.87,2.8,8,0,0.54,2.4,23,26.8,25.3,1.8,-1.5,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,3.9,0.2,0.508,1.64,0.93,0.43,0,0,0,19.1,1200,1.74,0.74,100,0.75,0,40,10.6,3.3,1200,1.24,0.46,80,0.4,0.2,15,RB,0.167,0.166,0.36,4,4,3,23,11,7.4,0.3,4.2,0.2,0.533,0,0,0,0,0,0,0,0,0,0,0,0,0,hines,nyheim hines,n,hines6100rbn,51732-63625:Nyheim Hines,51732-63625,RB,n,Nyheim Hines,hines,10.74444411,9,6100,GB@IND,IND,GB,,,,ryland,ryland,nyheim,hines6100rbn
135,1120,63634,96.15,meyers6000wrj,Jakobi Meyers,6000,NE,@HOU,,15,12.8,14.8,6.8,5.19,2.1,11,5.3,7.61,-14,0.53,0.98,9.3,3,0,0.67,2.2,34,26,23.5,1.2,-2.5,49.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.27,0.27,0,0,0,15.6,1500,1.49,0.26,100,1,0,50,7.9,1.9,1300,1.39,0.23,52,0.35,0.17,17,WR,0,0,0,0,4,3,41,15,13.7,0,5.8,0,0,0.153,0,0.19,0,0,0,0,0,0,0,0,0,0,meyers,jakobi meyers,j,meyers6000wrj,51732-63634:Jakobi Meyers,51732-63634,WR,j,Jakobi Meyers,meyers,9.409999847,6,6000,NE@HOU,NE,HOU,,,,ryland,ryland,jakobi,meyers6000wrj
136,1120,63759,79.55,pollard4800rbt,Tony Pollard,4800,DAL,@MIN,,,7.1,8.6,3.3,1.42,1.5,1,12,5.68,-11,0.48,0,0,5,0,0.99,-1.4,16,21.5,28.5,2.5,7,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,5.2,0.1,0.549,0.67,0.07,0.07,0,0,0,5.5,0,0.57,0.29,100,0.66,0,30,4.5,-0.9,-300,0.57,0.28,70,0.29,0.29,17,RB,0.154,0.243,0.225,5,2,1,7,6,5.5,0,2.1,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,pollard,tony pollard,t,pollard4800rbt,51732-63759:Tony Pollard,51732-63759,RB,t,Tony Pollard,pollard,4.544444614,9,4800,DAL@MIN,DAL,MIN,,,,ryland,ryland,tony,pollard4800rbt
137,1120,63806,76.8,johnson4800rbk,Kerryon Johnson,4800,DET,@CAR,,,6.4,12,6.1,0.72,1.3,3,4.8,5.68,-4,0.68,1,0.2,2,0,0.59,0.8,17,25,22,1.5,-3,47,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,4.1,0.2,0.569,0.87,0.47,0.27,62,0.66,0.04,5.6,0,2.24,0.4,50,0.25,0.25,40,5.1,-0.7,-800,0.91,0.3,40,0.13,0.26,15,RB,0.25,0.175,0.268,4,1,0,7,4,8.9,0.1,0.5,0.182,0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,johnson,kerryon johnson,k,johnson4800rbk,51732-63806:Kerryon Johnson,51732-63806,RB,k,Kerryon Johnson,johnson,4.387499809,8,4800,DET@CAR,DET,CAR,,,,ryland,ryland,kerryon,johnson4800rbk
138,1120,64031,91.8,hurst5500teh,Hayden Hurst,5500,ATL,@NO,,,8.4,11.4,5.3,2.29,1.5,1,0,6.11,4,0.97,0.93,3.8,9,0,0.89,0.5,44,23,26.5,0.7,3.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.13,0.07,0,0,0,8.8,-100,1.2,0.16,100,0.5,0,40,70,1.3,300,1.53,0.16,80,0.3,0.2,20,TE,0,0,0,0,4,3,37,20,12.1,0.3,9.9,0.167,0,0.143,0.125,0.151,0,0,0,0,0,0,0,0,0,0,hurst,hayden hurst,h,hurst5500teh,51732-64031:Hayden Hurst,51732-64031,TE,h,Hayden Hurst,hurst,8.622222053,9,5500,ATL@NO,ATL,NO,,,,ryland,ryland,hayden,hurst5500teh
139,1120,64051,72.45,lock6800qbd,Drew Lock,6800,DEN,MIA,,,15.3,26.1,6,0.5,2.3,1,12.1,14.8,-3,0.52,0,0.6,1,0,0.74,-1.9,60,21,25,0,4,46,37,19,32,209,58,6.4,5.27,1.2,32,17.3,56.9,22.1,3.8,3.4,3.9,3,6,11,3.4,0.2,0.45,4.33,2.07,0.67,47,0.2,0.01,19.2,-100,0.39,0.27,100,0.75,0,40,13.8,-1.2,100,0.37,0.23,66,0.4,0.13,15,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lock,drew lock,d,lock6800qbd,51732-64051:Drew Lock,51732-64051,QB,d,Drew Lock,lock,13.48285675,7,6800,MIA@DEN,DEN,MIA,Q,Ribs,,ryland,ryland,drew,lock6800qbd
140,1120,64339,54.15,tate4500wra,Auden Tate,4500,CIN,@WAS,,,2.7,7.5,2.9,-1.49,0.6,1,1,4.19,-21,0.42,0,0,0,0,0.49,-0.7,27,23,25,0.2,2,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,57,0.75,0.04,6.7,-100,1.68,0.39,66,0.33,0,30,4.2,-0.9,0,1.3,0.15,40,0.06,0.13,15,WR,0,0,0,0,3,1,23,12,12.5,0,5.6,0,0,0.09,0,0.091,0,0,0,0,0,0,0,0,0,0,tate,auden tate,a,tate4500wra,51732-64339:Auden Tate,51732-64339,WR,a,Auden Tate,tate,3,7,4500,CIN@WAS,CIN,WAS,,,,ryland,ryland,auden,tate4500wra
141,1120,64496,49.5,zaccheaus4700wro,Olamide Zaccheaus,4700,ATL,@NO,,,2.3,8.2,3.1,-2.34,0.5,1,1.5,4.64,-16,0.49,0.67,0.5,2,0,0.63,2.1,23,23,26.5,0.7,3.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13,0,0,0,0,18.3,0,7.85,0.76,25,0.25,0,40,60,10,100,2.64,0.26,44,0.27,0.22,18,WR,0,0,0,0,2,1,24,13,17.5,0.1,9.6,0,0,0.055,0.083,0.08,0,0,0,0,0,0,0,0,0,0,zaccheaus,olamide zaccheaus,o,zaccheaus4700wro,51732-64496:Olamide Zaccheaus,51732-64496,WR,o,Olamide Zaccheaus,zaccheaus,5.037499905,8,4700,ATL@NO,ATL,NO,,,,ryland,ryland,olamide,zaccheaus4700wro
142,1120,64555,91.65,ridley7800wrc,Calvin Ridley,7800,ATL,@NO,,,14.4,16,6.9,2.69,1.8,11,11.5,11.71,4,0.91,1,1.6,5,0,0.78,2.1,56,23,26.5,0.7,3.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.6,0.33,0,0,0,11.6,-600,2.1,0.29,33,0,0.33,30,17.1,3.8,1200,1.86,0.31,58,0.35,0.05,17,WR,0,0,0,0,8,5,82,23,14.7,0.7,10.1,0.353,0,0.221,0.471,0.266,0,0,0,0,0,0,0,0,0,0,ridley,calvin ridley,c,ridley7800wrc,51732-64555:Calvin Ridley,51732-64555,WR,c,Calvin Ridley,ridley,15.82499981,8,7800,ATL@NO,ATL,NO,,,,ryland,ryland,calvin,ridley7800wrc
143,1120,64576,82.95,harris5800rbd,Damien Harris,5800,NE,@HOU,,,9.7,14.7,7.5,1.52,1.7,6.5,11.9,8.18,-13,0.43,0.9,5.8,5,0,0.95,3.3,22,26,23.5,1.2,-2.5,49.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,78,5.5,0.2,0.529,0.4,0.27,0.07,0,0,0,10,0,0.63,0.4,100,0.4,0,50,4.6,0.5,1300,0.31,0.21,41,0.17,0.41,17,RB,0.125,0.466,0.303,14,0,0,4,4,13,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,harris,damien harris,d,harris5800rbd,51732-64576:Damien Harris,51732-64576,RB,d,Damien Harris,harris,9.450000127,6,5800,NE@HOU,NE,HOU,Q,Ankle,,ryland,ryland,damien,harris5800rbd
144,1120,64827,48.3,boykin4800wrm,Miles Boykin,4800,BAL,TEN,,,2.9,2.9,0.9,-1.97,0.6,1,0,4.87,-40,0.19,0,0,0,0,0.05,4.1,31,28.3,22.3,0.8,-6,50.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.2,0.07,54,0.79,0.05,5.3,300,3.98,0.21,66,0.33,0,30,3.6,-0.5,-100,1.87,0.12,70,0.23,0.17,17,WR,0,0,0,0,1,1,14,10,12.2,0.1,6.7,0.4,0,0.076,0.065,0.079,0,0,0,0,0,0,0,0,0,0,boykin,miles boykin,m,boykin4800wrm,51732-64827:Miles Boykin,51732-64827,WR,m,Miles Boykin,boykin,3.537499905,8,4800,TEN@BAL,BAL,TEN,,,,ryland,ryland,miles,boykin4800wrm
145,1120,64843,74,guyton4900wrj,Jalen Guyton,4900,LAC,NYJ,,,6.2,7.8,3,1.1,1.3,1,0.9,5.1,-17,0.48,1,1.6,0,0,0.54,3.6,43,28.5,18.5,0.2,-10,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,5.5,0,1.47,0.09,75,0.25,0.25,40,4.2,0.8,400,1.78,0.1,61,0.23,0.38,13,WR,0,0,0,0,2,1,24,21,21,0.3,0,0.333,0,0.066,0.12,0.086,0,0,0,0,0,0,0,0,0,0,guyton,jalen guyton,j,guyton4900wrj,51732-64843:Jalen Guyton,51732-64843,WR,j,Jalen Guyton,guyton,6,9,4900,NYJ@LAC,LAC,NYJ,,,,ryland,ryland,jalen,guyton4900wrj
146,1120,6589,96.3,roethlisberger8000qbb,B. Roethlisberger,8000,PIT,@JAX,,,20.8,33.4,6.9,3.64,2.6,11,17.68,17.16,0,0.78,1,8.8,1,0,0.82,5.5,67,29,18,0.7,-11,47,56,24,37,251,66,6.8,7.14,2.4,38,15,66.8,17.7,6.5,1.1,2.9,2,2,1,0.7,0,0.158,3.67,1.27,0.6,72,0.76,0.11,21.3,600,0.49,0.32,100,0.5,0,40,19.8,3.7,200,0.49,0.3,100,0.66,0,90,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,roethlisberger,b. roethlisberger,b,roethlisberger8000qbb,51732-6589:Ben Roethlisberger,51732-6589,QB,b,Ben Roethlisberger,roethlisberger,19.78666687,9,8000,PIT@JAC,PIT,JAC,,,,ryland,ryland,ben,roethlisberger8000qbb
147,1120,66008,95.6,johnson6400wrd,Diontae Johnson,6400,PIT,@JAX,,,12.5,15.4,7.3,3.98,2,15,17.1,8.52,-10,0.6,1,10,5,0,0.89,1.5,44,29,18,0.7,-11,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.13,0.06,72,0.76,0.11,14.3,600,1.43,0.26,75,0.5,0.25,40,10.5,30,500,1.33,0.24,73,0.33,0.2,15,WR,0,0,0,0,7,4,51,19,11.3,0.4,6.8,0.4,0,0.231,0.231,0.228,0,0,0,0,0,0,0,0,0,0,johnson,diontae johnson,d,johnson6400wrd,51732-66008:Diontae Johnson,51732-66008,WR,d,Diontae Johnson,johnson,9.377777947,9,6400,PIT@JAC,PIT,JAC,,,,ryland,ryland,diontae,johnson6400wrd
148,1120,6616,88.2,ryan7800qbm,Matt Ryan,7800,ATL,@NO,,8,18.9,30.4,7.2,2.13,2.4,6.5,7.28,16.77,0,0.78,0.89,2.6,1,0,0.67,2.5,74,23,26.5,0.7,3.5,49.5,57,26,41,303,65,7.4,6.44,1.5,40,16.2,63.6,16.4,3.7,1.7,6.6,2,5,9,3.6,0.1,0.368,7.4,2.4,1.07,0,0,0,19.9,0,0.49,0.28,100,0.66,0,30,18.1,1.3,0,0.39,0.25,87,0.56,0.12,16,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ryan,matt ryan,m,ryan7800qbm,51732-6616:Matt Ryan,51732-6616,QB,m,Matt Ryan,ryan,19.73777771,9,7800,ATL@NO,ATL,NO,,,,ryland,ryland,matt,ryan7800qbm
149,1120,6654,82.95,stafford7500qbm,Matthew Stafford,7500,DET,@CAR,,,17.6,29.5,6.1,1.42,2.3,1,7.62,16.18,2,0.88,1,0.6,1,0,0.67,3.7,64,25,22,1.5,-3,47,59,19,31,242,63,7.7,6.84,1.8,36,22.7,60.3,23,5.8,2.3,7.2,1,6,8,6.2,0,0.538,4.07,1.6,0.6,62,0.66,0.04,18.8,200,0.49,0.31,100,0.75,0,40,10.9,0.7,200,0.31,0.17,50,0.31,0.37,16,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stafford,matthew stafford,m,stafford7500qbm,51732-6654:Matthew Stafford,51732-6654,QB,m,Matthew Stafford,stafford,18.31333415,9,7500,DET@CAR,DET,CAR,Q,Thumb,,ryland,ryland,matthew,stafford7500qbm
150,1120,6703,89.15,peterson5100rba,Adrian Peterson,5100,DET,@CAR,,,9.5,13,6.7,3.07,1.9,11,1.8,6.43,-12,0.45,0,0,4,0,0.44,0.8,23,25,22,1.5,-3,47,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,4.1,0.4,0.446,2,0.88,0.38,62,0.66,0.04,3.6,-500,0.4,0.26,75,0,0.25,40,8.8,0.9,0,0.63,0.38,93,0.46,0.06,15,RB,0.429,0.459,0.366,12,1,1,9,7,80,0,6.6,0.194,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,peterson,adrian peterson,a,peterson5100rba,51732-6703:Adrian Peterson,51732-6703,RB,a,Adrian Peterson,peterson,6.933333503,9,5100,DET@CAR,DET,CAR,,,,ryland,ryland,adrian,peterson5100rba
151,1120,6714,71.7,flacco6100qbj,Joe Flacco,6100,NYJ,@LAC,,,13.9,25.1,3.7,0.47,2.3,1,15.4,13.43,-4,0.45,1,0.3,1,0,0.92,3.8,47,18.5,28.5,-0.3,10,47,48,14,26,164,56,6.3,5.33,1,33,13.5,71.2,7.7,3.8,1.9,5.5,1,2,5,4,0,0.8,0.8,0.33,0,0,0,0,21.5,-400,0.83,0.47,50,0.5,0,40,12.8,0.6,100,0.44,0.27,25,0.18,0.06,16,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flacco,joe flacco,j,flacco6100qbj,51732-6714:Joe Flacco,51732-6714,QB,j,Joe Flacco,flacco,10.59000015,4,6100,NYJ@LAC,NYJ,LAC,,,,ryland,ryland,joe,flacco6100qbj
