,rating,name,salary,team,opp,time, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
rodgers5100wra,52.61,Amari Rodgers,5100,HOU,KC,1,,4.98,7.2,2.8,-2.78,1,1.7,7.76,-12,0.49,0,0,1,0,0.06,-4,16,17.3,31.8,-1,14.5,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,14,0,4.67,0.54,25,0.25,0,40,4.2,-0.1,-900,2.7,0.26,21,0.04,0.17,23,WR,12/14/2022,0,0,0,0,1,0,10,7,12.4,0.1,0,0,0,0.045,0.05,0.044,14.2,4.6,0,0,0,0,0,0,0,0,0,0,rodgers,amari rodgers,a,rodgers5100wra,84669-89970,WR,a,Amari Rodgers,rodgers,1.545454545,11,5100,KC@HOU,HOU,KC,,,,,,WR/FLEX,ryland,ryland,amari,rodgers5100wra
rypien6400qbb,57.78,Brett Rypien,6400,DEN,ARI,4,,12.46,21,3.9,-5.16,1.9,0.7,17.62,0,0.74,1,0.4,1,0,0.51,8.1,30,19,17.5,-2.5,-1.5,36.5,49,9,18,80,50,4.3,2.87,0.3,17,45.3,207,0,1.8,0,1.7,3.9,1.6,1,2,3,2.3,0,0.5,0.24,0.24,0.06,39,0.26,0,3.6,300,0.4,0.36,0,0,0.2,50,6.9,-0.4,400,0.34,0.23,13,0.04,0.09,22,QB,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,rypien,brett rypien,b,rypien6400qbb,84669-61157,QB,b,Brett Rypien,rypien,6.269999981,2,6400,ARI@DEN,DEN,ARI,,,,,,QB,ryland,ryland,brett,rypien6400qbb
sanders7800rbm,81.36,Miles Sanders,7800,PHI,@CHI,1,,12.14,15.7,8.6,-1.52,1.6,11,13.66,2,0.86,1,9.5,11,0,0.08,5.8,39,28.5,20,3,-8.5,48.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,82,5.4,0.7,0.603,2.5,1.28,0.72,22,0.69,0,15.8,500,0.9,0.38,80,0.6,0.2,50,12.3,1.5,1800,0.72,0.32,73,0.29,0.11,34,RB,12/14/2022,0.367,0.503,0.582,15,1,1,6,5,4.9,0,0,0.222,0.556,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,sanders,miles sanders,m,sanders7800rbm,84669-71845,RB,m,Miles Sanders,sanders,14.63846177,13,7800,PHI@CHI,PHI,CHI,,,,,,RB/FLEX,ryland,ryland,miles,sanders7800rbm
schultz6500ted,68.65,Dalton Schultz,6500,DAL,@JAX,1,,9.75,13.1,6.4,0.01,1.5,6.1,9.74,4,0.95,1,10,6,0,0.04,-0.6,51,26,22,1.5,-4,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.65,0.24,53,0.3,0,8.1,600,1.3,0.14,80,0.4,0.2,50,10.3,2.2,500,1.68,0.2,59,0.45,0.09,22,TE,12/14/2022,0,0,0,0,6,4,43,14,9.9,0.5,0,0.333,0,0.192,0.233,0.178,29.2,15.6,0,0,0,0,0,0,0,0,0,0,schultz,dalton schultz,d,schultz6500ted,84669-55042,TE,d,Dalton Schultz,schultz,7.227272727,11,6500,DAL@JAC,DAL,JAC,,,,,,TE/FLEX,ryland,ryland,dalton,schultz6500ted
scott5200rbb,61.64,Boston Scott,5200,PHI,@CHI,1,,3.42,4.5,2.4,-3.76,0.7,0.1,7.18,0,0.8,0,0,7,0,0.11,5.8,13,28.5,20,3,-8.5,48.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,3.6,0.4,0.478,0.94,0.56,0.39,22,0.69,0,3.9,-300,0.71,0.3,40,0.4,0.6,50,4.3,-1.4,-800,0.72,0.33,23,0.17,0.41,34,RB,12/14/2022,0.208,0.122,0.201,5,0,0,4,2,60,0,0,0.294,0.412,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,scott,boston scott,b,scott5200rbb,84669-43433,RB,b,Boston Scott,scott,2.881818251,11,5200,PHI@CHI,PHI,CHI,,,,,,RB/FLEX,ryland,ryland,boston,scott5200rbb
shaheed5400wrr,53.04,Rashid Shaheed,5400,NO,ATL,1,,5.49,8.1,2.9,-2.95,1,1.2,8.44,0,0.78,0,0,0,0,0.01,8.5,17,24,19.5,-0.5,-4.5,43.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,5.7,200,1.55,0.18,80,0.2,0.2,50,6.4,-0.1,-600,2.85,0.38,36,0.15,0.1,19,WR,12/14/2022,0,0,0,0,1,1,29,22,19.9,0.1,0,0,0,0.06,0.077,0.123,25.3,10.9,0,0,0,0,0,0,0,0,0,0,shaheed,rashid shaheed,r,shaheed5400wrr,84669-170287,WR,r,Rashid Shaheed,shaheed,5.862500191,8,5400,ATL@NO,NO,ATL,,,,,,WR/FLEX,ryland,ryland,rashid,shaheed5400wrr
shenault5200wrl,50.83,L. Shenault Jr.,5200,CAR,PIT,1,,4.64,6.5,2.8,-3.34,0.9,0.9,7.98,-5,0.63,0,0,0,0,0.09,0.4,19,20.3,17.3,-0.2,-3,37.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.06,0.06,43,0.36,0,3.6,-100,0.89,0.17,50,0.25,0.5,40,5.9,-0.6,-800,1.45,0.31,39,0.17,0.21,23,WR,12/14/2022,0,0,0,0,3,2,26,13,9.8,0.1,0,0,0,0.126,0.083,0.139,0.1,1.4,0,0,0,0,0,0,0,0,0,0,shenault,l. shenault jr.,l,shenault5200wrl,84669-87859,WR,l,Laviska Shenault Jr.,shenault,5.333333333,9,5200,PIT@CAR,CAR,PIT,Q,Shoulder,,,,WR/FLEX,ryland,ryland,laviska,shenault5200wrl
sims5200wrs,44.09,Steven Sims,5200,PIT,@CAR,1,,3.73,5.3,2.2,-4.25,0.7,0.1,7.98,3,0.86,0,0,0,0,0.02,-4,20,17.3,20.3,-2.2,3,37.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,43,0.36,0,1.7,200,0.42,0.06,20,0,0.8,50,2.8,-1,-800,0.86,0.14,12,0,0.33,24,WR,12/14/2022,0,0,0,0,2,1,6,4,5.9,0,0,0,0,0.06,0,0.029,2.8,3.1,0,0,0,0,0,0,0,0,0,0,sims,steven sims,s,sims5200wrs,84669-62994,WR,s,Steven Sims Jr.,sims,1.662500024,8,5200,PIT@CAR,PIT,CAR,,,,,,WR/FLEX,ryland,ryland,steven,sims5200wrs
smith4600tej,54.88,Jonnu Smith,4600,NE,@LV,4,,3.1,4.4,1.8,-2.2,0.7,0.4,5.3,0,0.84,0,0,0,0,0.18,-1.5,28,21.8,23.3,0.8,1.5,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.06,0,0,0,0,4.1,100,1.8,0.18,57,0.28,0,70,3.4,-0.4,-1400,1.36,0.12,41,0.12,0.12,24,TE,12/14/2022,0,0,0,0,2,1,13,10,9.3,0,0,0,0,0.072,0,0.059,1,3.2,0,0,0,0,0,0,0,0,0,0,smith,jonnu smith,j,smith4600tej,84669-48116,TE,j,Jonnu Smith,smith,3.15,10,4600,NE@LV,NE,LV,,,,,,TE/FLEX,ryland,ryland,jonnu,smith4600tej
smith5000wrs,45.21,Shi Smith,5000,CAR,PIT,1,,3.25,4.8,1.7,-4.28,0.7,0.1,7.53,-3,0.69,0,0,0,0,0.04,0.4,28,20.3,17.3,-0.2,-3,37.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0,43,0.36,0,4.6,200,1.32,0.16,75,0.5,0,40,4.2,-1.3,-1000,1.62,0.15,39,0.17,0.26,23,WR,12/14/2022,0,0,0,0,2,1,19,13,14.3,0.1,0,0.25,0,0.091,0.1,0.104,13.3,11.8,0,0,0,0,0,0,0,0,0,0,smith,shi smith,s,smith5000wrs,84669-91677,WR,s,Shi Smith,smith,2.541666667,12,5000,PIT@CAR,CAR,PIT,,,,,,WR/FLEX,ryland,ryland,shi,smith5000wrs
smith7200wrd,59.96,DeVonta Smith,7200,PHI,@CHI,1,,10.77,14.7,6.8,-1.78,1.5,12.8,12.55,-1,0.75,1,2.9,2,0,0.74,-2.2,59,28.5,20,3,-8.5,48.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.33,0.28,22,0.69,0,12.4,800,1.46,0.19,100,0.4,0,50,10.2,0.3,1200,1.49,0.17,77,0.25,0.08,35,WR,12/14/2022,0,0,0,0,6,4,58,23,12.4,0.4,0,0.333,0,0.242,0.222,0.242,39.5,30.6,0,0,0,0,0,0,0,0,0,0,smith,devonta smith,d,smith7200wrd,84669-90576,WR,d,DeVonta Smith,smith,10.65384615,13,7200,PHI@CHI,PHI,CHI,,,,,,WR/FLEX,ryland,ryland,devonta,smith7200wrd
smithschuster7300wrj,57.44,J. Smith-Schuster,7300,KC,@HOU,1,,10.54,14.5,6.5,-2.23,1.4,9.9,12.77,1,0.81,0.8,2.1,2,0,0.58,-2.9,47,31.8,17.3,3.5,-14.5,49,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.18,0.18,0,0,0,9.4,300,1.57,0.22,50,0.16,0,60,9.3,-0.9,1300,1.47,0.2,51,0.14,0.11,27,WR,12/14/2022,0,0,0,0,6,4,58,22,12.5,0.2,0,0.077,0,0.167,0.097,0.189,31.4,15.8,0,0,0,0,0,0,0,0,0,0,smithschuster,j. smith-schuster,j,smithschuster7300wrj,84669-55987,WR,j,JuJu Smith-Schuster,smithschuster,10.22499975,12,7300,KC@HOU,KC,HOU,,,,,,WR/FLEX,ryland,ryland,juju,smithschuster7300wrj
stevenson8500rbr,80.65,R. Stevenson,8500,NE,@LV,4,,14.12,18.2,10.1,-1.29,1.7,5.3,15.41,13,0.98,0.83,2.7,5,0,0.05,3.6,38,21.8,23.3,0.8,1.5,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,57,4.7,0.4,0.482,2,0.94,0.65,0,0,0,9.1,400,0.59,0.23,57,0.14,0.42,70,10.9,1.1,2500,0.64,0.29,66,0.25,0.25,24,RB,12/14/2022,0.353,0.522,0.622,12,4,3,24,10,6.5,0.1,0,0.179,0.393,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,stevenson,r. stevenson,r,stevenson8500rbr,84669-111540,RB,r,Rhamondre Stevenson,stevenson,13.20769207,13,8500,NE@LV,NE,LV,Q,Ankle,,,,RB/FLEX,ryland,ryland,rhamondre,stevenson8500rbr
stoll4600tej,53.7,Jack Stoll,4600,PHI,@CHI,1,,3.07,4.4,1.7,-2.23,0.7,0,5.3,0,0.5,0,0,0,0,0.12,-2.2,35,28.5,20,3,-8.5,48.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,22,0.69,0,2.8,200,1.83,0.05,60,0.2,0,50,1.8,0,-1400,2.08,0.05,19,0.03,0.06,31,TE,12/14/2022,0,0,0,0,0,0,7,6,11.3,0,0,0,0,0.031,0,0.032,8.3,2.2,0,0,0,0,0,0,0,0,0,0,stoll,jack stoll,j,stoll4600tej,84669-69451,TE,j,Jack Stoll,stoll,1.85555564,9,4600,PHI@CHI,PHI,CHI,,,,,,TE/FLEX,ryland,ryland,jack,stoll4600tej
strong4500rbp,63.13,Pierre Strong Jr.,4500,NE,@LV,4,,3.24,4.2,2.2,-2.19,0.7,0.6,5.43,-4,0.62,1,0.5,4,0,0.83,3.6,7,21.8,23.3,0.8,1.5,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,12.5,0.3,0.5,0.08,0,0,0,0,0,16,-100,2.29,0.84,20,0.2,0,50,4.9,-0.3,-1500,2.45,0.7,5,0.05,0.23,17,RB,12/14/2022,0.143,0.19,0.116,1,0,0,5,4,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,strong,pierre strong jr.,p,strong4500rbp,84669-160306,RB,p,Pierre Strong Jr.,strong,5.5,3,4500,NE@LV,NE,LV,,,,,,RB/FLEX,ryland,ryland,pierre,strong4500rbp
swift6600rbd,68.57,D'Andre Swift,6600,DET,@NYJ,1,,8.49,11,5.9,-2.18,1.3,1.2,10.67,1,0.83,0,0.9,2,0,0.18,-2.8,29,21.3,22.3,-2.5,1,43.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,5.4,0.4,0.457,1.71,0.82,0.35,36,0.53,0,10.4,-100,0.82,0.39,83,0.33,0.16,60,11,0.1,600,0.99,0.38,52,0.13,0.17,23,RB,12/14/2022,0.25,0.305,0.437,6,4,3,23,13,7.5,0.2,0,0.263,0.579,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,swift,d'andre swift,d,swift6600rbd,84669-91598,RB,d,D'Andre Swift,swift,11.63000031,10,6600,DET@NYJ,DET,NYJ,,,,,,RB/FLEX,ryland,ryland,d'andre,swift6600rbd
tampa bay4000,57.78,Tampa Bay,4000,TB,CIN,4,,6.36,13.4,-0.7,-0.02,1.6,4.6,6.38,-8,0.2,0,0,1,0,0.18,1.4,0,20.8,24.3,0.5,3.5,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,8.83,0,0,0,0,0,0,0,0,0,60,0.47,0,2.5,-100,0,0,75,0,0.25,40,7.2,-0.3,-2000,0,0,76,0.32,0.24,25,D,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.9,0.447,0.4368,0.0089,0.0354,6.47,8.69,4.36,2.56,0.1942,bay,tampa bay,t,tampa bay4000,84669-12551,D,t,Tampa Bay Buccaneers,buccaneers,6.307692308,13,4000,CIN@TB,TB,CIN,,,,,,DEF,Bay,Bay,tampa bay,tampa bay4000
tannehill6900qbr,48.36,Ryan Tannehill,6900,TEN,@LAC,4,,14.7,22.9,6.5,-3.9,2.1,2.5,18.6,0,0.74,0.8,2.2,0,0,0.39,-4.9,60,21.8,24.8,1.5,3,46.5,50,18,27,209,67,7.6,6.72,1.3,38,117.1,234.1,7,24.6,7.2,4.8,1.5,8.8,3,7,9,3.2,0.1,0.467,4.94,2.18,0.94,0,0,0,14.8,-200,0.4,0.26,100,0.66,0,30,11,-6.2,900,0.33,0.18,48,0.27,0.31,29,QB,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,tannehill,ryan tannehill,r,tannehill6900qbr,84669-21948,QB,r,Ryan Tannehill,tannehill,14.13999939,11,6900,TEN@LAC,TEN,LAC,,,,,,QB,ryland,ryland,ryan,tannehill6900qbr
tennessee3900,56.34,Tennessee,3900,TEN,@LAC,4,,5.96,13,-1.1,-0.1,1.5,2.5,6.06,-3,0.45,0,0,0,0,0.07,3.2,0,21.8,24.8,1.5,3,46.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,5.95,0,0,0,0,0,0,0,0,0,0,0,0,-1.3,200,0,0,33,0,0.66,30,4.1,-2.6,-2100,0,0,58,0.34,0.37,29,D,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.1,0.4878,0.4121,0.0108,0.0372,7.45,9.33,3.93,20,0.1786,tennessee,tennessee,t,tennessee3900,84669-12534,D,t,Tennessee Titans,titans,5.538461538,13,3900,TEN@LAC,TEN,LAC,,,,,,DEF,Titans,Titans,tennessee,tennessee3900
thomas4700tei,45.61,Ian Thomas,4700,CAR,PIT,1,,2.53,3.6,1.4,-3.01,0.5,0.1,5.54,-1,0.77,0,0,0,0,0.12,-1.4,34,20.3,17.3,-0.2,-3,37.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,43,0.36,0,3.3,400,1.22,0.09,100,0.25,0,40,2.5,-0.9,-1300,1.38,0.07,47,0.09,0.23,21,TE,12/14/2022,0,0,0,0,1,1,12,10,9.1,0,0,0,0,0.063,0,0.069,2.6,2.5,0,0,0,0,0,0,0,0,0,0,thomas,ian thomas,i,thomas4700tei,84669-72515,TE,i,Ian Thomas,thomas,2.463636398,11,4700,PIT@CAR,CAR,PIT,,,,,,TE/FLEX,ryland,ryland,ian,thomas4700tei
thornton5200wrt,50.14,Tyquan Thornton,5200,NE,@LV,4,,4.64,6.7,2.6,-3.34,0.9,0.6,7.98,3,0.86,1,0.4,1,0,0.01,-3.9,35,21.8,23.3,0.8,1.5,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.23,0.23,0,0,0,3.3,-300,1.2,0.12,71,0.14,0.14,70,4.3,-1.3,-800,1.17,0.12,40,0.1,0.25,20,WR,12/14/2022,0,0,0,0,3,1,16,11,9.1,0.1,0,0.333,0,0.112,0.125,0.071,11.5,17.6,0,0,0,0,0,0,0,0,0,0,thornton,tyquan thornton,t,thornton5200wrt,84669-89220,WR,t,Tyquan Thornton,thornton,4.512499809,8,5200,NE@LV,NE,LV,,,,,,WR/FLEX,ryland,ryland,tyquan,thornton5200wrt
toney6000wrk,34.55,Kadarius Toney,6000,KC,@HOU,1,,4,5.7,2.3,-5.81,0.7,0.3,9.81,2,0.84,0,0,1,0,0.65,-2.9,20,31.8,17.3,3.5,-14.5,49,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.06,0,0,0,0,0,500,0,0,0,0,0,60,4.9,-0.8,0,1.23,0.25,12,0.04,0.12,24,WR,12/14/2022,0,0,0,0,3,2,16,7,8.1,0.2,0,0.5,0,0.09,0.083,0.061,11.6,5.1,0,0,0,0,0,0,0,0,0,0,toney,kadarius toney,k,toney6000wrk,84669-86052,WR,k,Kadarius Toney,toney,4.5,5,6000,KC@HOU,KC,HOU,Q,Hamstring,,,,WR/FLEX,ryland,ryland,kadarius,toney6000wrk
trautman4800tea,58.06,Adam Trautman,4800,NO,ATL,1,,4.19,5.9,2.5,-1.58,0.9,0.1,5.77,9,0.99,0,0,0,0,0.07,-2.3,35,24,19.5,-0.5,-4.5,43.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,3,300,1.3,0.08,100,0.2,0,50,3.2,-0.5,-1200,2.01,0.09,53,0.11,0.07,26,TE,12/14/2022,0,0,0,0,1,1,13,10,10.8,0.1,0,0.5,0,0.054,0.111,0.062,8.5,3.4,0,0,0,0,0,0,0,0,0,0,trautman,adam trautman,a,trautman4800tea,84669-130270,TE,a,Adam Trautman,trautman,3.477777693,9,4800,ATL@NO,NO,ATL,Q,Ankle,,,,TE/FLEX,ryland,ryland,adam,trautman4800tea
tremble4400tet,63.1,Tommy Tremble,4400,CAR,PIT,1,,2.4,3.4,1.4,-2.44,0.5,0.2,4.84,-4,0.62,0,0,1,0,0.12,-1.4,32,20.3,17.3,-0.2,-3,37.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.41,0.24,43,0.36,0,0.7,-100,0.53,0.02,0,0,0.25,40,3.1,-0.7,-1600,1.37,0.1,30,0.08,0.17,23,TE,12/14/2022,0,0,0,0,2,1,8,6,8.6,0.1,0,0.167,0,0.075,0.143,0.046,5.7,8.7,0,0,0,0,0,0,0,0,0,0,tremble,tommy tremble,t,tremble4400tet,84669-91101,TE,t,Tommy Tremble,tremble,2.560000038,10,4400,PIT@CAR,CAR,PIT,,,,,,TE/FLEX,ryland,ryland,tommy,tremble4400tet
trubisky6500qbm,48.2,Mitch Trubisky,6500,PIT,@CAR,1,,13.26,21.8,4.7,-4.56,2,0.4,17.82,5,0.95,0,0,0,0,0.44,-1.6,41,17.3,20.3,-2.2,3,37.5,52,14,22,155,63,6.8,5.45,0.6,31,111,250.1,6.3,26.4,11.9,2.7,3.2,6,2,4,3,1.6,0.1,0.375,0.82,0.47,0.18,43,0.36,0,12,400,0.39,0.26,20,0,0,50,9.1,-1.5,500,0.35,0.22,38,0.23,0.15,26,QB,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,trubisky,mitch trubisky,m,trubisky6500qbm,84669-38628,QB,m,Mitch Trubisky,trubisky,10.80333328,6,6500,PIT@CAR,PIT,CAR,,,,,,QB,ryland,ryland,mitch,trubisky6500qbm
valdesscantling5600wrm,55.11,M. Valdes-Scantling,5600,KC,@HOU,1,,6.45,9.5,3.4,-2.45,1.2,13.5,8.9,-24,0.3,0,0,1,0,0.09,-2.9,45,31.8,17.3,3.5,-14.5,49,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.18,0.06,0,0,0,4.2,200,0.93,0.11,50,0.16,0.5,60,5.8,-1.5,-400,1.26,0.13,40,0.2,0.4,25,WR,12/14/2022,0,0,0,0,4,2,44,21,17.7,0.1,0,0.182,0,0.123,0.049,0.142,34.6,23,0,0,0,0,0,0,0,0,0,0,valdesscantling,m. valdes-scantling,m,valdesscantling5600wrm,84669-40647,WR,m,Marquez Valdes-Scantling,valdesscantling,6.407692542,13,5600,KC@HOU,KC,HOU,,,,,,WR/FLEX,ryland,ryland,marquez,valdesscantling5600wrm
virgil4700wrj,38.31,Jalen Virgil,4700,DEN,ARI,4,,2.03,3.2,0.9,-4.81,0.4,0,6.84,0,0.5,0,0,0,0,0.14,-1.7,9,19,17.5,-2.5,-1.5,36.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.26,0,-0.3,-200,-0.4,-0.05,20,0,0.2,50,5.8,0,-1300,7.29,0.65,29,0.05,0.05,17,WR,12/14/2022,0,0,0,0,0,0,15,15,37.5,0.2,0,0,0,0.024,0.167,0.066,10.7,3.9,0,0,0,0,0,0,0,0,0,0,virgil,jalen virgil,j,virgil4700wrj,84669-69752,WR,j,Jalen Virgil,virgil,4.166666667,3,4700,ARI@DEN,DEN,ARI,,,,,,WR/FLEX,ryland,ryland,jalen,virgil4700wrj
waller5100ted,65.38,Darren Waller,5100,LV,NE,4,,5.84,8.1,3.6,-0.63,1.1,2,6.47,6,0.98,1,1.3,4,0,0.8,4.2,44,23.3,21.8,-0.7,-1.5,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.28,0.11,0,0,0,0,600,0,0,0,0,0,60,8.5,-0.4,-900,1.55,0.19,16,0.08,0.12,24,TE,12/14/2022,0,0,0,0,5,3,32,16,10.9,0.2,0,0.111,0,0.159,0.1,0.134,32,19.3,0,0,0,0,0,0,0,0,0,0,waller,darren waller,d,waller5100ted,84669-25011,TE,d,Darren Waller,waller,7.875,4,5100,NE@LV,LV,NE,,,,,,TE/FLEX,ryland,ryland,darren,waller5100ted
warren5100rbj,59.2,Jaylen Warren,5100,PIT,@CAR,1,,4.64,6.1,3.2,-2.29,0.9,0.1,6.93,1,0.83,0,0,2,0,0.29,-2.1,19,17.3,20.3,-2.2,3,37.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,4.9,0,0.476,0.69,0,0,43,0.36,0,2.4,-600,0.71,0.2,40,0.2,0.4,50,4.1,-2,-900,0.76,0.22,50,0.15,0.4,20,RB,12/14/2022,0,0.159,0.294,3,1,1,13,8,8.4,0,0,0,0.667,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,warren,jaylen warren,j,warren5100rbj,84669-112057,RB,j,Jaylen Warren,warren,3.941666603,12,5100,PIT@CAR,PIT,CAR,,,,,,RB/FLEX,ryland,ryland,jaylen,warren5100rbj
washington4600wrm,46.25,M. Washington,4600,DEN,ARI,4,,2.52,3.8,1.3,-4.1,0.5,0,6.62,0,0.5,0,0,0,0,0.24,-1.7,6,19,17.5,-2.5,-1.5,36.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,39,0.26,0,0.1,0,0.07,0.02,0,0,0.4,50,1.3,-0.3,-1400,1.15,0.22,11,0,0.55,18,WR,12/14/2022,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.023,0,0.001,-1.6,3.6,0,0,0,0,0,0,0,0,0,0,washington,m. washington,m,washington4600wrm,84669-95854,WR,m,Montrell Washington,washington,0.24615385,13,4600,ARI@DEN,DEN,ARI,,,,,,WR/FLEX,ryland,ryland,montrell,washington4600wrm
washington4900wrj,36.6,James Washington,4900,DAL,@JAX,1,,2.19,3.3,1,-5.11,0.4,0,7.3,0,0.5,0,0,1,0,0.06,-2,16,26,22,1.5,-4,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.06,0,53,0.3,0,0,-100,0,0,0,0,0,50,7.9,-0.1,-1100,3.51,0.49,9,0.04,0,22,WR,12/14/2022,0,0,0,0,2,0,9,4,12,0,0,0.333,0,0.059,0,0.048,9.8,12.8,0,0,0,0,0,0,0,0,0,0,washington,james washington,j,washington4900wrj,84669-55748,WR,j,James Washington,washington,0,1,4900,DAL@JAC,DAL,JAC,,,,,,WR/FLEX,ryland,ryland,james,washington4900wrj
watkins5200wrq,59.8,Quez Watkins,5200,PHI,@CHI,1,,6.37,9.3,3.4,-1.61,1.2,1.6,7.98,1,0.81,1,0.4,1,0,0.24,-2.2,38,28.5,20,3,-8.5,48.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.11,0.11,22,0.69,0,8.3,-100,1.84,0.2,100,0.6,0,50,7.9,0.4,-800,2.65,0.21,55,0.35,0.2,34,WR,12/14/2022,0,0,0,0,2,2,27,17,12.4,0.2,0,0,0,0.104,0.148,0.115,19.6,14,0,0,0,0,0,0,0,0,0,0,watkins,quez watkins,q,watkins5200wrq,84669-73687,WR,q,Quez Watkins,watkins,4.630769289,13,5200,PHI@CHI,PHI,CHI,,,,,,WR/FLEX,ryland,ryland,quez,watkins5200wrq
