,rating,name,salary,team,opp,time, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
jeudy6500wrj,66.95,Jerry Jeudy,6500,DEN,KC,4,,10.47,14.8,6.2,-0.48,1.6,6.6,10.95,7,0.92,1,3.2,1,0,0.67,-2.3,41,17.3,26.8,-0.7,9.5,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.24,0,44,0.31,0.1,8.5,100,3.4,0.85,20,0,0,50,9.5,-0.6,500,1.68,0.23,50,0.22,0.09,22,WR,12/7/2022,0,0,0,0,5,3,46,28,14.8,0.2,0,0.286,0,0.184,0.3,0.209,28.3,22.8,0,0,0,0,0,0,0,0,0,0,jeudy,jerry jeudy,j,jeudy6500wrj,84373-90561,WR,j,Jerry Jeudy,jeudy,8.65,10,6500,KC@DEN,DEN,KC,,,,,,WR/FLEX,ryland,ryland,jerry,jeudy6500wrj
johnson4700wrb,51.44,Brandon Johnson,4700,DEN,KC,4,,3.84,5.7,2,-3,0.8,0.3,6.84,11,0.95,0,0,1,0,0.14,-2.3,29,17.3,26.8,-0.7,9.5,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.14,44,0.31,0.1,3.1,200,1.57,0.11,40,0.4,0.2,50,3.9,0.1,-1300,1.94,0.13,27,0.18,0.18,11,WR,12/7/2022,0,0,0,0,2,1,4,3,40,0.3,0,1,0,0.074,1,0.021,3,8.5,0,0,0,0,0,0,0,0,0,0,johnson,brandon johnson,b,johnson4700wrb,84373-71241,WR,b,Brandon Johnson,johnson,4.349999905,2,4700,KC@DEN,DEN,KC,,,,,,WR/FLEX,ryland,ryland,brandon,johnson4700wrb
johnson5200rbt,51.49,Ty Johnson,5200,NYJ,@BUF,1,,2.87,3.8,2,-4.31,0.6,0.1,7.18,2,0.86,0,0,1,0,0.89,-3.2,16,16.5,26.5,-0.5,10,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5.4,0.2,0.407,0.35,0.06,0.06,35,0.98,0.57,5.6,500,0.83,0.29,75,0.5,0.25,40,40,0.5,-800,0.88,0.25,33,0.19,0.28,21,RB,12/7/2022,0.286,0.102,0.268,2,2,1,12,6,9.4,0,0,0.25,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,johnson,ty johnson,t,johnson5200rbt,84373-63050,RB,t,Ty Johnson,johnson,2.933333291,9,5200,NYJ@BUF,NYJ,BUF,,,,,,RB/FLEX,ryland,ryland,ty,johnson5200rbt
johnson6500wrd,62.77,Diontae Johnson,6500,PIT,BAL,1,,9.67,13.2,6.1,-1.28,1.5,5.4,10.95,7,0.92,0.5,1.1,2,0,0.6,-3.3,62,19.5,17.5,0,-2,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.38,0.19,41,0.81,0.11,6.5,-100,0.87,0.1,80,0.2,0.2,50,8.4,-2,500,0.89,0.14,70,0.04,0.25,24,WR,12/7/2022,0,0,0,0,9,5,46,16,8.5,0.1,0,0.13,0,0.256,0.182,0.222,33.3,29.8,0,0,0,0,0,0,0,0,0,0,johnson,diontae johnson,d,johnson6500wrd,84373-66008,WR,d,Diontae Johnson,johnson,7.608333588,12,6500,BAL@PIT,PIT,BAL,,,,,,WR/FLEX,ryland,ryland,diontae,johnson6500wrd
jones5400wrj,53.6,Julio Jones,5400,TB,@SF,4,,5.64,8.4,2.9,-2.8,1,0.9,8.44,14,0.97,0,0,0,0,0.6,0.5,35,17,20.5,-3.8,3.5,37.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.24,0.12,51,0.73,0.62,7.1,400,1.33,0.16,100,0.25,0,40,6.7,-0.9,-600,1.42,0.19,45,0.12,0.12,24,WR,12/7/2022,0,0,0,0,4,2,31,18,12.7,0.3,0,0.2,0,0.113,0.176,0.122,21.2,20.6,0,0,0,0,0,0,0,0,0,0,jones,julio jones,j,jones5400wrj,84373-14190,WR,j,Julio Jones,jones,6.899999891,7,5400,TB@SF,TB,SF,,,,,,WR/FLEX,ryland,ryland,julio,jones5400wrj
jones5400wrm,54.88,Marvin Jones Jr.,5400,JAX,@TEN,1,,6.04,8.7,3.4,-2.4,1.1,2.3,8.44,1,0.81,0,0,0,0,0.24,-1.2,50,18.8,22.3,0.5,3.5,41,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.53,0.29,53,0.85,0.04,5.2,0,1.57,0.13,66,0.33,0.33,30,7.8,-0.5,-600,1.31,0.16,70,0.3,0.1,20,WR,12/7/2022,0,0,0,0,5,3,42,18,11.9,0.2,0,0.188,0,0.173,0.158,0.178,38.1,29.8,0,0,0,0,0,0,0,0,0,0,jones,marvin jones jr.,m,jones5400wrm,84373-22103,WR,m,Marvin Jones Jr.,jones,6.045454545,11,5400,JAC@TEN,JAC,TEN,,,,,,WR/FLEX,ryland,ryland,marvin,jones5400wrm
jones5500rbt,74.46,Tony Jones Jr.,5500,SEA,CAR,4,,7.63,10.4,4.9,-0.3,1.4,0.9,7.93,6,0.94,0,0,3,0,0.28,-1.7,14,24.3,20.3,2,-4,44.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2.3,0,0.44,0.1,0.05,0.05,43,0.86,0.16,4.2,1000,0.38,0.18,33,0,0,30,3.1,-1,-500,0.65,0.22,28,0,0.19,21,RB,12/7/2022,0,0.065,0.24,3,1,0,7,5,9.8,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jones,tony jones jr.,t,jones5500rbt,84373-73121,RB,t,Tony Jones Jr.,jones,3.599999905,2,5500,CAR@SEA,SEA,CAR,,,,,,RB/FLEX,ryland,ryland,tony,jones5500rbt
jones6300wrz,58.26,Zay Jones,6300,JAX,@TEN,1,,8.62,11.8,5.4,-1.87,1.4,6.6,10.49,-3,0.69,1,3.2,2,0,0.24,-1.2,58,18.8,22.3,0.5,3.5,41,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.33,0.11,53,0.85,0.04,11.8,800,1.14,0.22,66,0.66,0.33,30,8.3,0.2,300,1.07,0.14,80,0.28,0.14,21,WR,12/7/2022,0,0,0,0,7,5,51,16,9.6,0.1,0,0.067,0,0.233,0.048,0.227,38.3,27.8,0,0,0,0,0,0,0,0,0,0,jones,zay jones,z,jones6300wrz,84373-41305,WR,z,Zay Jones,jones,8.900000139,11,6300,JAC@TEN,JAC,TEN,Q,Chest,,,,WR/FLEX,ryland,ryland,zay,jones6300wrz
jones6900qbd,58.46,Daniel Jones,6900,NYG,PHI,1,,15.52,23.2,7.9,-3.08,2.2,3.2,18.6,-6,0.27,0,1.3,1,0,0.44,-10.2,66,19,26,-2,7,45,50,19,28,197,65,6.8,5.93,0.9,35,102.3,214.8,3.5,10.4,1.2,3.2,1.1,10,7,13,43,5.7,0.3,0.582,3.41,1.82,1,40,0.88,0.68,20.6,-600,0.5,0.3,100,0.6,0,50,16.1,-0.1,900,0.41,0.24,57,0.33,0.14,21,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jones,daniel jones,d,jones6900qbd,84373-63519,QB,d,Daniel Jones,jones,17.23333359,12,6900,PHI@NYG,NYG,PHI,,,,,,QB,ryland,ryland,daniel,jones6900qbd
jordan4600teb,52.49,Brevin Jordan,4600,HOU,@DAL,1,,2.89,4.1,1.7,-2.41,0.6,0.1,5.3,3,0.93,0,0,0,0,0.04,-2.3,31,13.3,30.8,-6.7,17.5,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.06,0.06,0,0,0,6.6,100,1.32,0.28,20,0.2,0,50,3.1,-0.6,-1400,0.92,0.1,31,0.13,0.22,22,TE,12/7/2022,0,0,0,0,3,1,16,9,8.9,0.1,0,0.333,0,0.101,0.067,0.074,7.1,7.9,0,0,0,0,0,0,0,0,0,0,jordan,brevin jordan,b,jordan4600teb,84373-94094,TE,b,Brevin Jordan,jordan,2.133333365,6,4600,HOU@DAL,HOU,DAL,,,,,,TE/FLEX,ryland,ryland,brevin,jordan4600teb
kansas city4500,41.97,Kansas City,4500,KC,@DEN,4,,7.2,16.1,-1.7,-0.79,1.6,5.6,7.99,1,0.75,0,0,2,0,0.78,-0.6,0,26.8,17.3,2.3,-9.5,44,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,7.04,0,0,0,0,0,0,0,0,0,44,0.31,0.1,7.2,200,0,0,100,0.6,0,50,6.5,-0.2,-1500,0,0,92,0.33,0.07,27,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.8,0.5254,0.5172,0.0083,0.0444,6.93,10.12,5.25,3.73,0.2267,city,kansas city,k,kansas city4500,84373-12536,D,k,Kansas City Chiefs,chiefs,6.083333333,12,4500,KC@DEN,KC,DEN,,,,,,DEF,City,City,kansas city,kansas city4500
kelce8000tet,88.94,Travis Kelce,8000,KC,@DEN,4,,14.35,19.3,9.4,1.1,1.8,7.8,13.25,3,0.93,1,4.2,9,0,0.94,-1.1,54,26.8,17.3,2.3,-9.5,44,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,1.41,1,44,0.31,0.1,22.3,-500,2.88,0.44,83,0.5,0.16,60,17.6,5.3,2000,2.14,0.33,64,0.32,0.28,28,TE,12/7/2022,0,0,0,0,8,5,73,25,12.6,0.9,0,0.371,0,0.224,0.381,0.237,43.9,20,0,0,0,0,0,0,0,0,0,0,kelce,travis kelce,t,kelce8000tet,84373-33076,TE,t,Travis Kelce,kelce,17.31666692,12,8000,KC@DEN,KC,DEN,,,,,,TE/FLEX,ryland,ryland,travis,kelce8000tet
kirk7600wrc,59.51,Christian Kirk,7600,JAX,@TEN,1,,11.66,16.1,7.2,-1.8,1.5,5.1,13.46,18,0.98,1,4.7,4,0,0.69,-1.2,60,18.8,22.3,0.5,3.5,41,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.71,0.47,53,0.85,0.04,15.5,800,1.55,0.29,66,0.33,0.33,30,12.4,10,1600,1.33,0.21,71,0.33,0.23,21,WR,12/7/2022,0,0,0,0,8,5,69,29,13.2,0.5,0,0.333,0,0.224,0.364,0.274,47.7,27.2,0,0,0,0,0,0,0,0,0,0,kirk,christian kirk,c,kirk7600wrc,84373-60858,WR,c,Christian Kirk,kirk,12.88333384,12,7600,JAC@TEN,JAC,TEN,,,,,,WR/FLEX,ryland,ryland,christian,kirk7600wrc
kittle5900teg,70.08,George Kittle,5900,SF,TB,4,,6.48,8.7,4.2,-1.86,1.1,2.3,8.34,7,0.98,1,1.7,5,0,0.43,-0.3,59,20.5,17,-0.3,-3.5,37.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.35,0.18,51,0.73,0.62,10.9,-300,2.92,0.17,40,0.4,0.6,50,9.5,-0.2,-100,1.63,0.16,45,0.25,0.33,24,TE,12/7/2022,0,0,0,0,5,4,51,21,11.9,0.3,0,0.267,0,0.18,0.192,0.192,28.1,17.2,0,0,0,0,0,0,0,0,0,0,kittle,george kittle,g,kittle5900teg,84373-39793,TE,g,George Kittle,kittle,8.819999695,10,5900,TB@SF,SF,TB,,,,,,TE/FLEX,ryland,ryland,george,kittle5900teg
knight6300rbz,62.39,Zonovan Knight,6300,NYJ,@BUF,1,,7.24,9.4,5.1,-2.68,1.1,6.3,9.92,-8,0.5,0.75,2.7,2,0,0.09,-3.2,38,16.5,26.5,-0.5,10,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,79,5.5,0,0.552,0.58,0.33,0.25,35,0.98,0.57,13.1,1800,0.71,0.34,50,0.5,0,40,9.1,0.4,300,0.49,0.24,20,0.13,0.06,15,RB,12/7/2022,0,0.572,0.52,14,4,4,31,12,7.8,0,0,0,0.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,knight,zonovan knight,z,knight6300rbz,84373-103252,RB,z,Zonovan Knight,knight,13.05000019,2,6300,NYJ@BUF,NYJ,BUF,,,,,,RB/FLEX,ryland,ryland,zonovan,knight6300rbz
knox5000ted,80.71,Dawson Knox,5000,BUF,NYJ,1,,6.21,8.4,4,-0.03,1.2,9.8,6.24,-7,0.51,0.33,2.5,3,0,0.79,0.9,60,26.5,16.5,-0.5,-10,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.35,0.24,35,0.98,0.57,6.8,0,1.71,0.12,50,0.33,0.33,60,7.1,0.2,-1000,1.71,0.12,67,0.16,0.12,31,TE,12/7/2022,0,0,0,0,4,3,30,14,9.9,0.3,0,0.308,0,0.114,0.129,0.116,17.3,9.4,0,0,0,0,0,0,0,0,0,0,knox,dawson knox,d,knox5000ted,84373-64585,TE,d,Dawson Knox,knox,5.563636433,11,5000,NYJ@BUF,BUF,NYJ,,,,,,TE/FLEX,ryland,ryland,dawson,knox5000ted
lamb8200wrc,63.6,CeeDee Lamb,8200,DAL,HOU,1,,13.64,18.7,8.5,-1.19,1.7,16.7,14.83,-4,0.66,1,3.7,6,0,0.75,-2.9,56,30.8,13.3,2.8,-17.5,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.29,0.18,0,0,0,15.8,600,1.51,0.28,80,0.4,0.2,50,11.5,-0.7,2200,1.27,0.2,45,0.18,0.4,22,WR,12/7/2022,0,0,0,0,8,5,70,23,13.2,0.4,0,0.231,0,0.258,0.188,0.3,47.1,31.8,0,0,0,0,0,0,0,0,0,0,lamb,ceedee lamb,c,lamb8200wrc,84373-86631,WR,c,CeeDee Lamb,lamb,13.99166616,12,8200,HOU@DAL,DAL,HOU,,,,,,WR/FLEX,ryland,ryland,ceedee,lamb8200wrc
lawrence7200qbt,55.48,Trevor Lawrence,7200,JAX,@TEN,1,,15.98,24.5,7.5,-3.21,2.2,2.6,19.19,0,0.74,1,1.9,1,0,0.44,-8.3,65,18.8,22.3,0.5,3.5,41,48,22,34,232,65,6.7,5.71,1.2,32,131.7,275.3,6.9,26.5,6.1,3.5,2.4,5.3,3,10,17,4.5,0.2,0.522,6,3.24,1.94,53,0.85,0.04,20.1,200,0.47,0.34,100,0.66,0,30,14.9,-2.7,1200,0.37,0.23,90,0.5,0.1,20,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,lawrence,trevor lawrence,t,lawrence7200qbt,84373-89951,QB,t,Trevor Lawrence,lawrence,17.37166723,12,7200,JAC@TEN,JAC,TEN,Q,Toe,,,,QB,ryland,ryland,trevor,lawrence7200qbt
likely4600tei,66.41,Isaiah Likely,4600,BAL,@PIT,1,,2.89,4.2,1.6,-2.41,0.6,0.2,5.3,2,0.91,0,0,3,0,0.11,-2.6,24,17.5,19.5,-4,2,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.33,0.08,41,0.81,0.11,2.1,-800,0.59,0.1,50,0.25,0.25,40,7.2,1.1,-1400,2.13,0.3,75,0.3,0.05,20,TE,12/7/2022,0,0,0,0,3,2,21,12,10.7,0.2,0,0.167,0,0.119,0.125,0.109,12.9,9.9,0,0,0,0,0,0,0,0,0,0,likely,isaiah likely,i,likely4600tei,84373-87260,TE,i,Isaiah Likely,likely,4.659999847,10,4600,BAL@PIT,BAL,PIT,,,,,,TE/FLEX,ryland,ryland,isaiah,likely4600tei
lockett7700wrt,59.89,Tyler Lockett,7700,SEA,CAR,4,,11.93,16.4,7.5,-1.76,1.5,5,13.69,22,0.99,1,3.7,5,0,0.65,-2.4,51,24.3,20.3,2,-4,44.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.28,0.11,43,0.86,0.16,15.9,200,1.99,0.29,100,0.25,0,40,12.9,10,1700,1.79,0.25,68,0.27,0.22,22,WR,12/7/2022,0,0,0,0,7,5,70,28,13.8,0.7,0,0.3,0,0.23,0.333,0.276,53.3,31.7,0,0,0,0,0,0,0,0,0,0,lockett,tyler lockett,t,lockett7700wrt,84373-27050,WR,t,Tyler Lockett,lockett,12.88333384,12,7700,CAR@SEA,SEA,CAR,,,,,,WR/FLEX,ryland,ryland,tyler,lockett7700wrt
mahomes8800qbp,65.3,Patrick Mahomes,8800,KC,@DEN,4,,21.42,31.4,11.4,-0.91,2.4,6.4,22.33,3,0.91,1,1.9,1,0,0.8,-11.4,68,26.8,17.3,2.3,-9.5,44,63,25,38,309,67,8.1,8.29,2.5,44,157.8,323.6,8.2,24.2,10.8,6.6,1.3,3.8,3,12,24,6.7,0.1,0.597,9.76,5,2.71,44,0.31,0.1,25.6,300,0.65,0.4,100,0.66,0,60,25.7,50,2800,0.59,0.38,96,0.75,0,29,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mahomes,patrick mahomes,p,mahomes8800qbp,84373-57439,QB,p,Patrick Mahomes,mahomes,25.71833293,12,8800,KC@DEN,KC,DEN,,,,,,QB,ryland,ryland,patrick,mahomes8800qbp
marshall5500wrt,56.11,T. Marshall Jr.,5500,CAR,@SEA,4,,6.53,9.3,3.7,-2.14,1.2,1.7,8.67,12,0.96,0,0,1,0,0.06,-5.3,37,20.3,24.3,-1,4,44.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.18,0.12,43,0.86,0.16,6.5,-300,1.44,0.14,66,0.33,0.33,30,5.5,-0.5,-500,1.94,0.15,40,0.13,0.13,22,WR,12/7/2022,0,0,0,0,2,1,26,14,16.7,0.1,0,0,0,0.098,0.111,0.142,22,15.5,0,0,0,0,0,0,0,0,0,0,marshall,t. marshall jr.,t,marshall5500wrt,84373-85672,WR,t,Terrace Marshall Jr.,marshall,5.974999905,8,5500,CAR@SEA,CAR,SEA,,,,,,WR/FLEX,ryland,ryland,terrace,marshall5500wrt
mason5200rbj,58.54,Jordan Mason,5200,SF,TB,4,,3.47,4.5,2.4,-3.71,0.7,0.5,7.18,-3,0.66,0,0,4,0,0.23,1,7,20.5,17,-0.3,-3.5,37.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,5.4,0,0.722,0,0,0,51,0.73,0.62,2.6,400,0.46,0.26,80,0,0,50,2.6,-0.2,-800,0.73,0.37,31,0,0.18,16,RB,12/7/2022,0,0.157,0.11,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mason,jordan mason,j,mason5200rbj,84373-86875,RB,j,Jordan Mason,mason,2.424999952,4,5200,TB@SF,SF,TB,,,,,,RB/FLEX,ryland,ryland,jordan,mason5200rbj
mattison5500rba,53.34,A. Mattison,5500,MIN,@DET,1,,3.34,4.4,2.3,-4.59,0.6,0.4,7.93,-3,0.66,0,0,1,0,0.39,-1.4,19,24.8,26.8,-1.7,2,51.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,3.5,0.3,0.47,1.13,0.75,0.19,0,0,0,3,300,0.79,0.21,40,0.2,0.6,50,4.1,-4.1,-500,0.68,0.22,18,0.11,0.7,27,RB,12/7/2022,0.267,0.164,0.302,4,1,1,8,6,5.9,0.1,0,0.333,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mattison,a. mattison,a,mattison5500rba,84373-72776,RB,a,Alexander Mattison,mattison,4.64166673,12,5500,MIN@DET,MIN,DET,,,,,,RB/FLEX,ryland,ryland,alexander,mattison5500rba
mccaffrey8500rbc,82.85,C. McCaffrey,8500,SF,TB,4,,15.46,20,11,0.05,1.8,17.6,15.41,1,0.83,1,4.7,11,0,0.5,1,45,20.5,17,-0.3,-3.5,37.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,58,4.4,0.3,0.469,1.65,0.7,0.45,51,0.73,0.62,15.1,-700,0.77,0.31,80,0.2,0.2,50,16.8,0.3,2500,0.79,0.37,54,0.13,0.09,22,RB,12/7/2022,0.571,0.545,0.73,13,6,5,46,19,8.5,0.3,0,0.182,0.545,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mccaffrey,c. mccaffrey,c,mccaffrey8500rbc,84373-55050,RB,c,Christian McCaffrey,mccaffrey,17.18833288,12,8500,TB@SF,SF,TB,,,,,,RB/FLEX,ryland,ryland,christian,mccaffrey8500rbc
mckenzie5600wri,59.11,Isaiah McKenzie,5600,BUF,NYJ,1,,7.19,9.8,4.5,-1.71,1.3,3.4,8.9,3,0.86,1,0.5,0,0,0.6,-3.1,35,26.5,16.5,-0.5,-10,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.59,0.24,35,0.98,0.57,12,400,2,0.28,71,0.28,0,70,70,-0.6,-400,1.41,0.2,65,0.18,0.18,32,WR,12/7/2022,0,0,0,0,4,3,31,13,10.2,0.3,0,0.313,0,0.117,0.161,0.122,21.1,8.7,0,0,0,0,0,0,0,0,0,0,mckenzie,isaiah mckenzie,i,mckenzie5600wri,84373-53639,WR,i,Isaiah McKenzie,mckenzie,7.963636225,11,5600,NYJ@BUF,BUF,NYJ,,,,,,WR/FLEX,ryland,ryland,isaiah,mckenzie5600wri
mckinnon5400rbj,79.06,Jerick McKinnon,5400,KC,@DEN,4,,7.32,9.5,5.1,-0.36,1.4,1.1,7.68,2,0.86,1,1.3,6,0,0.23,2.2,30,26.8,17.3,2.3,-9.5,44,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,4.3,0,0.692,1.88,0.76,0.53,44,0.31,0.1,4.8,-100,0.6,0.18,66,0.33,0.33,60,6.7,0.2,-600,1.04,0.22,59,0.18,0.22,27,RB,12/7/2022,0,0.123,0.436,3,3,2,18,10,80,0.2,0,0,0.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mckinnon,jerick mckinnon,j,mckinnon5400rbj,84373-54608,RB,j,Jerick McKinnon,mckinnon,5.849999746,12,5400,KC@DEN,KC,DEN,,,,,,RB/FLEX,ryland,ryland,jerick,mckinnon5400rbj
metcalf7900wrd,62.29,DK Metcalf,7900,SEA,CAR,4,,12.77,17.6,8,-1.37,1.6,6.5,14.14,17,0.98,1,4.7,6,0,0.73,-2.4,49,24.3,20.3,2,-4,44.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0.61,0.22,43,0.86,0.16,15.5,600,1.45,0.29,100,0.25,0,40,11.3,-0.9,1900,1.32,0.23,68,0.18,0.22,22,WR,12/7/2022,0,0,0,0,8,5,62,23,11.7,0.5,0,0.25,0,0.279,0.273,0.248,52.7,38.7,0,0,0,0,0,0,0,0,0,0,metcalf,dk metcalf,d,metcalf7900wrd,84373-73048,WR,d,DK Metcalf,metcalf,11.60833359,12,7900,CAR@SEA,SEA,CAR,Q,Hip,,,,WR/FLEX,ryland,ryland,dk,metcalf7900wrd
mills6300qbd,48.68,Davis Mills,6300,HOU,@DAL,1,,9.7,16.9,2.5,-7.72,1.5,0.3,17.42,0,0.5,0,0,0,0,0.6,-5.1,62,13.3,30.8,-6.7,17.5,44,46,21,33,226,64,6.8,5.45,1.3,38,113.1,263.7,9.2,30.1,8,3.9,2.7,7,1,3,4,2.4,0.1,0.308,3.88,1.29,0.65,0,0,0,13.1,-200,0.31,0.22,60,0.4,0,50,12.7,-2.1,300,0.34,0.2,85,0.47,0.04,21,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mills,davis mills,d,mills6300qbd,84373-89628,QB,d,Davis Mills,mills,12.65599976,10,6300,HOU@DAL,HOU,DAL,,,,,,QB,ryland,ryland,davis,mills6300qbd
minnesota3700,73.01,Minnesota,3700,MIN,@DET,1,,6.06,12.8,-0.7,0.65,1.6,1.1,5.41,2,0.8,0,0,1,0,0.78,4.4,0,24.8,26.8,-1.7,2,51.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,6.5,0,0,0,0,0,0,0,0,0,0,0,0,6.3,500,0,0,75,0.5,0.25,40,7.1,0,-2300,0,0,88,0.65,0.11,26,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.3,0.522,0.5116,0.0163,0.0392,7.66,10.5,4.56,2.67,0.1786,minnesota,minnesota,m,minnesota3700,84373-12540,D,m,Minnesota Vikings,vikings,7.083333333,12,3700,MIN@DET,MIN,DET,,,,,,DEF,Vikings,Vikings,minnesota,minnesota3700
mitchell4200tej,67.6,James Mitchell,4200,DET,MIN,1,,2.3,3.4,1.2,-2.07,0.5,0.1,4.37,-3,0.66,0,0,2,0,0.43,8.9,11,26.8,24.8,2.3,-2,51.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0,0,0,1.8,-100,3.6,0.11,20,0,0.2,50,30,0.1,-1800,5.43,0.28,17,0.05,0.11,17,TE,12/7/2022,0,0,0,0,0,0,5,5,9.6,0.1,0,1,0,0.018,0.083,0.021,3,0.5,0,0,0,0,0,0,0,0,0,0,mitchell,james mitchell,j,mitchell4200tej,84373-85986,TE,j,James Mitchell,mitchell,3.325000048,4,4200,MIN@DET,DET,MIN,,,,,,TE/FLEX,ryland,ryland,james,mitchell4200tej
mixon8500rbj,73.6,Joe Mixon,8500,CIN,CLE,1,,12.53,16.1,8.9,-2.88,1.5,20.8,15.41,-6,0.56,1,8,6,0,0.03,-1.7,45,26,20.5,0.2,-5.5,46.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,59,3.7,0.5,0.507,3.24,2.29,1.24,46,0.74,0,7.7,-500,0.77,0.55,25,0.25,0.25,40,14.5,0.9,2500,0.7,0.32,50,0.15,0.26,26,RB,12/7/2022,0.636,0.646,0.677,15,4,4,31,16,7.6,0.2,0,0.167,0.476,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mixon,joe mixon,j,mixon8500rbj,84373-52442,RB,j,Joe Mixon,mixon,16.03999939,10,8500,CLE@CIN,CIN,CLE,,,,,,RB/FLEX,ryland,ryland,joe,mixon8500rbj
