,rating,name,salary,team,opp,time, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
hunt5800rbk,74.91,Kareem Hunt,5800,CLE,@HOU,1,,7.6,9.9,5.3,-1.08,1.3,6.7,8.68,-14,0.35,1,0.8,5,0,0.15,6.2,30,27.3,19.3,2.5,-8,46.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,3.9,0.3,0.484,1.59,0.71,0.35,0,0,0,4.5,0,0.64,0.15,50,0.25,0.5,40,7.5,-1,-200,0.72,0.25,36,0.13,0.36,22,RB,11/30/2022,0.167,0.204,0.436,7,2,2,14,9,6.7,0.1,0,0.105,0.526,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,hunt,kareem hunt,k,hunt5800rbk,84056-45229,RB,k,Kareem Hunt,hunt,7.918181679,11,5800,CLE@HOU,CLE,HOU,,,,,,RB/FLEX,ryland,ryland,kareem,hunt5800rbk
hurst5300teh,84.06,Hayden Hurst,5300,CIN,KC,4,,7.73,10.3,5.1,0.79,1.5,8.7,6.94,0,0.84,1,3.8,5,0,0.17,6.2,39,25,27.5,-0.5,2.5,52.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.29,0.24,38,0.46,0,5.6,0,0.98,0.14,100,0.25,0,40,6.3,0.7,-700,1.44,0.16,73,0.34,0.04,23,TE,11/30/2022,0,0,0,0,4,3,30,15,8.7,0.3,0,0.444,0,0.129,0.148,0.111,18.1,9,0,0,0,0,0,0,0,0,0,0,hurst,hayden hurst,h,hurst5300teh,84056-64031,TE,h,Hayden Hurst,hurst,6.709091187,11,5300,KC@CIN,CIN,KC,,,,,,TE/FLEX,ryland,ryland,hayden,hurst5300teh
hurts8800qbj,78.85,Jalen Hurts,8800,PHI,TEN,1,,21.96,31.6,12.4,-0.37,2.5,4.8,22.33,6,0.97,1,3.5,2,0,0.8,-4.3,67,24.5,20,0.7,-4.5,44.5,21,19,28,233,67,8.2,7.71,1.4,38,131.7,236.6,7,19.3,8.3,5,1.1,7.9,10,16,49,4.8,0.7,0.59,5.94,3.24,2.29,43,0.55,0,25.3,-200,0.61,0.38,100,0.75,0,40,25.8,4.7,2800,0.63,0.38,84,0.6,0,33,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,hurts,jalen hurts,j,hurts8800qbj,84056-69531,QB,j,Jalen Hurts,hurts,24.82727328,11,8800,TEN@PHI,PHI,TEN,,,,,,QB,ryland,ryland,jalen,hurts8800qbj
jackson5000wrd,38.77,DeSean Jackson,5000,BAL,DEN,1,,2.73,4.3,1.1,-4.8,0.5,0.3,7.53,-4,0.66,0,0,1,0,0.24,-4.1,19,24.5,15,3.2,-9.5,39.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.46,0,5.3,500,2.1,0.53,50,0.25,0,40,3.4,-2.7,500,1.59,0.18,30,0.07,0.3,13,WR,11/30/2022,0,0,0,0,2,1,20,16,16.6,0,0,0,0,0.074,0,0.103,25.7,16,0,0,0,0,0,0,0,0,0,0,jackson,desean jackson,d,jackson5000wrd,84056-6739,WR,d,DeSean Jackson,jackson,5.25,2,5000,DEN@BAL,BAL,DEN,,,,,,WR/FLEX,ryland,ryland,desean,jackson5000wrd
jackson5100rbj,64.12,Justin Jackson,5100,DET,JAX,1,,3.64,4.9,2.4,-3.29,0.7,0.2,6.93,-4,0.63,0,0,3,0,0.11,1.1,21,26.3,25.3,0.5,-1,51.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,4.7,0.2,0.53,1.35,0.53,0.18,0,0,0,4.6,500,0.68,0.26,83,0.33,0.16,60,6.7,0.7,-900,0.8,0.32,60,0.26,0.17,23,RB,11/30/2022,0.118,0.255,0.307,6,2,1,14,7,90,0.1,0,0.111,0.556,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jackson,justin jackson,j,jackson5100rbj,84056-55165,RB,j,Justin Jackson,jackson,2.933333291,9,5100,JAC@DET,DET,JAC,,,,,,RB/FLEX,ryland,ryland,justin,jackson5100rbj
jackson8200qbl,73.18,Lamar Jackson,8200,BAL,DEN,1,,21.5,30.9,12.1,0.35,2.6,6.2,21.15,3,0.91,0.8,2.2,1,0,0.94,-11.1,61,24.5,15,3.2,-9.5,39.5,62,17,27,192,62,6.9,6.2,1.4,33,110.9,253.3,4.1,12.4,10.5,5.2,2.2,8.5,9,21,62,6.7,0.2,0.636,5.29,2.12,1.18,44,0.46,0,18.1,-300,0.42,0.26,100,0.33,0,60,21,0.1,2200,0.53,0.34,64,0.32,0.08,25,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jackson,lamar jackson,l,jackson8200qbl,84056-63115,QB,l,Lamar Jackson,jackson,21.97636414,11,8200,DEN@BAL,BAL,DEN,,,,,,QB,ryland,ryland,lamar,jackson8200qbl
jacksonville3900,65.13,Jacksonville,3900,JAX,@DET,1,,6.06,12,0.1,0,1.6,0.7,6.06,4,0.87,0,0,1,0,0.34,8.4,0,25.3,26.3,1.5,1,51.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,5.26,0,0,0,0,0,0,0,0,0,0,0,0,4.7,100,0,0,100,0.66,0,30,60,10,-2100,0,0,76,0.47,0.23,21,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,0.4912,0.5032,0.0106,0.044,7.21,9.59,5.63,30,0.2147,jacksonville,jacksonville,j,jacksonville3900,84056-12554,D,j,Jacksonville Jaguars,jaguars,6.454545455,11,3900,JAC@DET,JAC,DET,,,,,,DEF,Jaguars,Jaguars,jacksonville,jacksonville3900
jacobs9500rbj,87.8,Josh Jacobs,9500,LV,LAC,4,,18.47,23.8,13.2,0.57,1.9,9.4,17.9,10,0.97,1,10,11,0,0.03,-2.1,48,26,23.5,0.5,-2.5,49.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,89,5,0.7,0.596,2.56,1.39,0.72,0,0,0,22,700,0.75,0.42,80,0.4,0.2,50,18,5.6,3500,0.81,0.37,73,0.39,0.17,23,RB,11/30/2022,0.923,0.812,0.728,17,4,3,26,12,7.4,0,0,0.238,0.429,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jacobs,josh jacobs,j,jacobs9500rbj,84056-72731,RB,j,Josh Jacobs,jacobs,20.21818126,11,9500,LAC@LV,LV,LAC,Q,Calf,,,,RB/FLEX,ryland,ryland,josh,jacobs9500rbj
james5600wrr,54.11,Richie James,5600,NYG,WAS,1,,6.59,9.1,4.1,-2.31,1.2,1.3,8.9,3,0.86,0,0,0,0,0.09,-2.2,27,19.3,21.3,-1.7,2,40.5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.06,43,0.5,0,12.4,500,2.76,0.4,75,0.75,0,40,5.5,-1.7,-400,1.49,0.2,29,0.16,0.29,24,WR,11/30/2022,0,0,0,0,3,2,28,11,10,0.2,0,1,0,0.125,0.25,0.141,21.4,12.5,0,0,0,0,0,0,0,0,0,0,james,richie james,r,james5600wrr,84056-53498,WR,r,Richie James Jr.,james,4.859999847,10,5600,WAS@NYG,NYG,WAS,Q,Knee,,,,WR/FLEX,ryland,ryland,richie,james5600wrr
jefferson5900wrv,54.71,Van Jefferson,5900,LA,SEA,4,,7.11,10.1,4.1,-2.47,1.2,1.9,9.58,0,0.79,1,0.7,0,0,0.67,-5,42,17,24,-2.8,7,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.28,0.11,0,0,0,8,100,1.59,0.25,80,0.6,0,50,6.8,-0.8,-100,1.53,0.16,41,0.2,0.12,24,WR,11/30/2022,0,0,0,0,4,2,29,19,12.3,0.4,0,0.375,0,0.136,0.2,0.13,28.2,23.6,0,0,0,0,0,0,0,0,0,0,jefferson,van jefferson,v,jefferson5900wrv,84056-64581,WR,v,Van Jefferson,jefferson,6.550000191,4,5900,SEA@LAR,LAR,SEA,,,,,,WR/FLEX,ryland,ryland,van,jefferson5900wrv
jefferson8700wrj,71.18,Justin Jefferson,8700,MIN,NYJ,1,,15.7,21.7,9.7,-0.27,1.8,10.4,15.97,11,0.95,1,1.9,8,0,0.95,-4.5,63,23.8,20.8,0.8,-3,44.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,1.12,0.35,0,0,0,17.3,-300,1.39,0.27,80,0.6,0.2,50,14.6,-1,2700,1.2,0.23,50,0.25,0.42,28,WR,11/30/2022,0,0,0,0,10,7,107,32,14.9,0.5,0,0.207,0,0.315,0.321,0.427,73.8,43.8,0,0,0,0,0,0,0,0,0,0,jefferson,justin jefferson,j,jefferson8700wrj,84056-85671,WR,j,Justin Jefferson,jefferson,18.57818187,11,8700,NYJ@MIN,MIN,NYJ,,,,,,WR/FLEX,ryland,ryland,justin,jefferson8700wrj
jennings5800wrj,49.34,Jauan Jennings,5800,SF,MIA,4,,5.9,8.4,3.4,-3.45,1,0.7,9.35,10,0.95,0,0,0,0,0,-3,28,24.8,20.8,0,-4,45.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.18,0.18,57,0.79,0.37,10,900,2.3,0.41,50,0.25,0,40,5.4,-1.7,-200,1.36,0.19,45,0.2,0.33,24,WR,11/30/2022,0,0,0,0,3,2,30,15,11.9,0.3,0,0.5,0,0.127,0.167,0.118,17.2,14.1,0,0,0,0,0,0,0,0,0,0,jennings,jauan jennings,j,jennings5800wrj,84056-61593,WR,j,Jauan Jennings,jennings,4.490000153,10,5800,MIA@SF,SF,MIA,,,,,,WR/FLEX,ryland,ryland,jauan,jennings5800wrj
jeudy6500wrj,26.61,Jerry Jeudy,6500,DEN,@BAL,1,,4.92,7.1,2.8,-6.03,0.8,2,10.95,-23,0.32,0,0,0,0,0.73,-3.6,43,15,24.5,-4.8,9.5,39.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.24,0,44,0.46,0,0,100,0,0,0,0,0,40,9.6,-0.5,500,1.66,0.22,50,0.22,0.09,22,WR,11/30/2022,0,0,0,0,5,3,47,28,15.1,0.2,0,0.286,0,0.182,0.273,0.208,26,22.5,0,0,0,0,0,0,0,0,0,0,jeudy,jerry jeudy,j,jeudy6500wrj,84056-90561,WR,j,Jerry Jeudy,jeudy,8.666666667,9,6500,DEN@BAL,DEN,BAL,Q,Ankle,,,,WR/FLEX,ryland,ryland,jerry,jeudy6500wrj
johnson4900wrb,41.83,Brandon Johnson,4900,DEN,@BAL,1,,2.75,4.2,1.3,-4.55,0.6,0.1,7.3,2,0.84,0,0,1,0,0.06,-3.6,32,15,24.5,-4.8,9.5,39.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0.17,44,0.46,0,3.1,400,1.04,0.1,50,0.5,0.25,40,3.9,0.1,-1100,1.29,0.12,30,0.2,0.2,10,WR,11/30/2022,0,0,0,0,3,1,6,5,40,0.5,0,1,0,0.1,1,0.031,3,11.6,0,0,0,0,0,0,0,0,0,0,johnson,brandon johnson,b,johnson4900wrb,84056-71241,WR,b,Brandon Johnson,johnson,4.349999905,2,4900,DEN@BAL,DEN,BAL,,,,,,WR/FLEX,ryland,ryland,brandon,johnson4900wrb
johnson5700rbt,63.84,Ty Johnson,5700,NYJ,@MIN,1,,5.92,7.9,3.9,-2.51,1,1,8.43,-2,0.71,0,0,2,0,0.29,-4.6,16,20.8,23.8,2.3,3,44.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5.3,0.2,0.444,0.41,0.06,0.06,0,0,0,4.2,1000,0.9,0.35,75,0.5,0.25,40,3.7,0.3,-300,0.85,0.23,28,0.19,0.33,21,RB,11/30/2022,0.286,0.104,0.277,2,2,1,10,6,10.6,0,0,0.2,0.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,johnson,ty johnson,t,johnson5700rbt,84056-63050,RB,t,Ty Johnson,johnson,2.412499905,8,5700,NYJ@MIN,NYJ,MIN,,,,,,RB/FLEX,ryland,ryland,ty,johnson5700rbt
johnson6500wrd,69.84,Diontae Johnson,6500,PIT,@ATL,1,,10.58,14.5,6.7,-0.37,1.6,4.1,10.95,4,0.88,1,1.5,2,0,0.62,2.9,63,21,22,-1.3,1,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0.53,0.29,0,0,0,6,-100,0.95,0.08,75,0.25,0.25,40,9.4,-1.3,500,0.99,0.15,73,0.07,0.23,26,WR,11/30/2022,0,0,0,0,9,5,50,17,90,0.2,0,0.16,0,0.255,0.267,0.234,35.1,29.6,0,0,0,0,0,0,0,0,0,0,johnson,diontae johnson,d,johnson6500wrd,84056-66008,WR,d,Diontae Johnson,johnson,7.527273005,11,6500,PIT@ATL,PIT,ATL,,,,,,WR/FLEX,ryland,ryland,diontae,johnson6500wrd
jones4800rbr,56.51,Ronald Jones,4800,KC,@CIN,4,,2.48,3.4,1.6,-3.7,0.5,0.1,6.18,-6,0.56,0,0,2,0,0.86,-1.5,16,27.5,25,2,-2.5,52.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3.8,0.2,0.543,0.29,0.18,0.12,38,0.46,0,3.9,200,0.78,0.35,16,0,0,60,4.2,-0.4,-1200,0.47,0.26,16,0.08,0.2,25,RB,11/30/2022,0.2,0.271,0.222,7,1,1,7,6,6.7,0,0,0.25,0.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jones,ronald jones,r,jones4800rbr,84056-63591,RB,r,Ronald Jones II,jones,3.900000095,1,4800,KC@CIN,KC,CIN,,,,,,RB/FLEX,ryland,ryland,ronald,jones4800rbr
jones5600wrm,55.21,Marvin Jones Jr.,5600,JAX,@DET,1,,6.27,8.9,3.7,-2.63,1.1,1,8.9,9,0.94,1,0.4,1,0,0.24,1.2,50,25.3,26.3,1.5,1,51.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.53,0.29,0,0,0,6.9,300,1.73,0.17,100,0.33,0,30,7.8,-0.5,-400,1.32,0.16,70,0.3,0.1,20,WR,11/30/2022,0,0,0,0,5,3,41,17,11.6,0.2,0,0.188,0,0.173,0.167,0.178,37.7,29.6,0,0,0,0,0,0,0,0,0,0,jones,marvin jones jr.,m,jones5600wrm,84056-22103,WR,m,Marvin Jones Jr.,jones,6.430000305,10,5600,JAC@DET,JAC,DET,,,,,,WR/FLEX,ryland,ryland,marvin,jones5600wrm
jones6400wrz,64.56,Zay Jones,6400,JAX,@DET,1,,9.7,13.1,6.3,-1.02,1.5,14.3,10.72,-16,0.42,1,4.8,3,0,0.57,1.2,58,25.3,26.3,1.5,1,51.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.33,0.11,0,0,0,13.1,900,1.35,0.22,100,0.66,0,30,8.3,0.4,400,1.09,0.14,85,0.28,0.09,21,WR,11/30/2022,0,0,0,0,7,5,51,16,9.6,0.1,0,0.071,0,0.228,0.05,0.225,38.6,28.2,0,0,0,0,0,0,0,0,0,0,jones,zay jones,z,jones6400wrz,84056-41305,WR,z,Zay Jones,jones,9.530000305,10,6400,JAC@DET,JAC,DET,Q,Chest,,,,WR/FLEX,ryland,ryland,zay,jones6400wrz
jones7200qbd,58,Daniel Jones,7200,NYG,WAS,1,,15.7,24.6,6.8,-3.49,2.2,1,19.19,1,0.82,0,0.4,1,0,0.37,-5.1,66,19.3,21.3,-1.7,2,40.5,61,18,28,196,64,6.9,5.77,0.9,33,104.4,217.7,3.8,11.4,1.3,3.2,1.4,9.7,7,12,41,5.7,0.4,0.57,3,1.71,1,43,0.5,0,21.5,-300,0.54,0.31,100,0.75,0,40,16,0,1200,0.41,0.24,52,0.33,0.14,21,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jones,daniel jones,d,jones7200qbd,84056-63519,QB,d,Daniel Jones,jones,17.24545427,11,7200,WAS@NYG,NYG,WAS,,,,,,QB,ryland,ryland,daniel,jones7200qbd
jones7400rba,89.64,Aaron Jones,7400,GB,@CHI,1,,14.08,18.2,10,1.41,1.9,18.6,12.67,-7,0.53,1,7.5,7,0,0.83,1.3,38,24.3,20.3,0.3,-4,44.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,66,5.5,0.2,0.57,1.76,0.71,0.24,36,0.36,0,14.1,-400,0.78,0.38,75,0.25,0.25,40,15.6,2.7,1400,0.95,0.41,59,0.36,0.22,22,RB,11/30/2022,0.333,0.541,0.605,12,4,3,24,13,6.8,0.4,0,0.143,0.476,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jones,aaron jones,a,jones7400rba,84056-40442,RB,a,Aaron Jones,jones,14.16666667,12,7400,GB@CHI,GB,CHI,Q,Shin,,,,RB/FLEX,ryland,ryland,aaron,jones7400rba
kansas city3800,68.9,Kansas City,3800,KC,@CIN,4,,6.66,13.2,0.1,0.93,1.8,4.2,5.73,-2,0.52,0,0,1,0,0.96,-1.2,0,27.5,25,2,-2.5,52.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,6.94,0,0,0,0,0,0,0,0,0,38,0.46,0,7.2,-900,0,0,100,0.5,0,60,70,0.3,-2200,0,0,92,0.37,0.07,27,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,30,0.5155,0.5208,0.01,0.0433,6.79,9.59,50,3.71,0.227,city,kansas city,k,kansas city3800,84056-12536,D,k,Kansas City Chiefs,chiefs,6.545454545,11,3800,KC@CIN,KC,CIN,,,,,,DEF,City,City,kansas city,kansas city3800
kelce8400tet,79.22,Travis Kelce,8400,KC,@CIN,4,,16.11,21.6,10.6,1.93,1.9,12.4,14.18,2,0.91,1,8.5,8,0,0.94,-2.8,54,27.5,25,2,-2.5,52.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,1.35,1,38,0.46,0,22.8,200,2.17,0.38,100,0.42,0,70,17.6,5.3,2400,2.1,0.33,64,0.32,0.28,28,TE,11/30/2022,0,0,0,0,8,5,71,25,12.4,0.9,0,0.361,0,0.226,0.39,0.233,44.3,20.6,0,0,0,0,0,0,0,0,0,0,kelce,travis kelce,t,kelce8400tet,84056-33076,TE,t,Travis Kelce,kelce,18.3818179,11,8400,KC@CIN,KC,CIN,,,,,,TE/FLEX,ryland,ryland,travis,kelce8400tet
kelley4800rbj,54.08,Joshua Kelley,4800,LAC,@LV,4,,2.25,3.1,1.4,-3.93,0.5,0.1,6.18,-7,0.53,0,0,1,0,0.23,-0.3,13,23.5,26,-2,2.5,49.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,3.6,0.1,0.404,0.65,0.35,0.18,0,0,0,3,0,0.6,0.21,20,0,0,50,3.6,-1.3,-1200,0.7,0.28,29,0.04,0.25,24,RB,11/30/2022,0.083,0.135,0.191,3,1,0,7,6,8.3,0,0,0.1,0.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,kelley,joshua kelley,j,kelley4800rbj,84056-91872,RB,j,Joshua Kelley,kelley,4.75,6,4800,LAC@LV,LAC,LV,,,,,,RB/FLEX,ryland,ryland,joshua,kelley4800rbj
kirk7500wrc,70.61,Christian Kirk,7500,JAX,@DET,1,,13.08,17.9,8.2,-0.15,1.7,16,13.23,-2,0.72,1,7.4,7,0,0.64,1.2,59,25.3,26.3,1.5,1,51.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.71,0.47,0,0,0,16.9,1200,1.64,0.3,66,0.66,0.33,30,11.8,0.5,1500,1.3,0.2,66,0.33,0.28,21,WR,11/30/2022,0,0,0,0,7,4,63,27,12.8,0.5,0,0.333,0,0.223,0.348,0.254,44.2,27.3,0,0,0,0,0,0,0,0,0,0,kirk,christian kirk,c,kirk7500wrc,84056-60858,WR,c,Christian Kirk,kirk,12.83636336,11,7500,JAC@DET,JAC,DET,,,,,,WR/FLEX,ryland,ryland,christian,kirk7500wrc
kittle6200teg,78.05,George Kittle,6200,SF,MIA,4,,8.68,11.8,5.6,-0.36,1.4,4.3,9.04,5,0.97,1,10,6,0,0.79,0.3,57,24.8,20.8,0,-4,45.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.35,0.18,57,0.79,0.37,12.9,0,3.22,0.21,50,0.5,0.5,40,11.2,1.1,200,1.72,0.2,50,0.29,0.29,24,TE,11/30/2022,0,0,0,0,6,4,62,23,13,0.5,0,0.286,0,0.203,0.269,0.23,32.3,19.7,0,0,0,0,0,0,0,0,0,0,kittle,george kittle,g,kittle6200teg,84056-39793,TE,g,George Kittle,kittle,9.444444444,9,6200,MIA@SF,SF,MIA,,,,,,TE/FLEX,ryland,ryland,george,kittle6200teg
kmet5000tec,72.96,Cole Kmet,5000,CHI,GB,1,,6.85,9.3,4.4,0.61,1.4,6.5,6.24,-2,0.71,0.83,3.8,5,0,0.79,-0.9,58,20.3,24.3,0.3,4,44.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.44,0.17,36,0.36,0,11,300,1.76,0.18,100,0.6,0,50,7.3,1.3,-1000,1.63,0.13,77,0.31,0.04,22,TE,11/30/2022,0,0,0,0,4,2,32,17,11.3,0.3,0,0.235,0,0.17,0.227,0.177,17,14.6,0,0,0,0,0,0,0,0,0,0,kmet,cole kmet,c,kmet5000tec,84056-91047,TE,c,Cole Kmet,kmet,6.583333333,12,5000,GB@CHI,CHI,GB,,,,,,TE/FLEX,ryland,ryland,cole,kmet5000tec
knight5800rbz,81.29,Zonovan Knight,5800,NYJ,@MIN,1,,10.19,13.5,6.9,1.51,1.8,16,8.68,-17,0.29,1,4.6,4,0,0.09,-4.6,30,20.8,23.8,2.3,3,44.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,69,4.9,0,0.643,0.09,0.09,0,0,0,0,11.8,1300,0.69,0.39,25,0.25,0,40,7.4,0,-200,0.44,0.25,14,0.07,0.07,14,RB,11/30/2022,0,0.437,0.476,14,3,3,34,16,11.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,knight,zonovan knight,z,knight5800rbz,84056-103252,RB,z,Zonovan Knight,knight,11.80000019,1,5800,NYJ@MIN,NYJ,MIN,,,,,,RB/FLEX,ryland,ryland,zonovan,knight5800rbz
la chargers3300,84.22,LA Chargers,3300,LAC,@LV,4,,6.16,12.9,-0.6,2.03,1.9,8.8,4.13,-14,0.04,0,0,2,0,0.99,1,0,23.5,26,-2,2.5,49.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,6.37,0,0,0,0,0,0,0,0,0,0,0,0,3.4,-600,0,0,100,0.2,0,50,4.4,-1.2,-2700,0,0,70,0.29,0.29,24,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.3,0.4708,0.5476,0.0116,0.0462,7.34,10.88,5.65,40,0.1892,chargers,la chargers,l,la chargers3300,84056-12548,D,l,Los Angeles Chargers,chargers,4.272727273,11,3300,LAC@LV,LAC,LV,,,,,,DEF,Angeles,LA,la chargers,la chargers3300
la rams3500,76.55,LA Rams,3500,LA,SEA,4,,5.98,12.3,-0.3,1.21,1.7,8,4.77,-7,0.24,0,0,2,0,0.34,0.9,0,17,24,-2.8,7,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,7.04,0,0,0,0,0,0,0,0,0,0,0,0,3,-800,0,0,100,0,0,40,7.1,0.2,-2500,0,0,87,0.54,0.12,24,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.3,0.5123,0.4505,0.0124,0.0313,7.23,9.88,5.25,2.5,0.1369,rams,la rams,l,la rams3500,84056-12538,D,l,Los Angeles Rams,rams,5.181818182,11,3500,SEA@LAR,LAR,SEA,,,,,,DEF,Angeles,LA,la rams,la rams3500
las vegas3100,84.85,Las Vegas,3100,LV,LAC,4,,5.76,12.7,-1.2,2.28,1.9,8.1,3.48,-15,0.02,0,0,2,0,0.78,1,0,26,23.5,0.5,-2.5,49.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,4.53,0,0,0,0,0,0,0,0,0,0,0,0,4.3,-400,0,0,100,0.5,0,40,4.6,-1.2,-2900,0,0,80,0.28,0.14,21,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.1,0.5383,0.4922,0.0059,0.048,7.32,8.59,4.33,30,0.2534,vegas,las vegas,l,las vegas3100,84056-12537,D,l,Las Vegas Raiders,raiders,4.181818182,11,3100,LAC@LV,LV,LAC,,,,,,DEF,Vegas,Vegas,las vegas,las vegas3100
lawrence7500qbt,62.68,Trevor Lawrence,7500,JAX,@DET,4,,19.36,29.7,9,-0.42,2.6,12.3,19.78,-6,0.27,1,10,1,0,0.4,-2.2,65,25.3,26.3,1.5,1,51.5,31,22,34,230,65,6.7,5.6,1.1,32,128.6,267.6,7.8,29.5,7.1,3.2,2.4,5.3,3,10,16,4.2,0.2,0.493,5.65,3.12,1.82,0,0,0,20.9,700,0.49,0.32,100,1,0,30,14.5,-3,1500,0.36,0.22,90,0.5,0.1,20,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,lawrence,trevor lawrence,t,lawrence7500qbt,84056-89951,QB,t,Trevor Lawrence,lawrence,17.46363692,11,7500,JAC@DET,JAC,DET,,,,,,QB,ryland,ryland,trevor,lawrence7500qbt
