,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
san francisco4600,45.65,San Francisco,4600,SF,WAS,,,7.5,16.1,-1.1,-0.11,1.6,3,8,7.61,3,0.87,0,0,2,0,0.05,-0.1,0,23.3,20.3,-0.2,-3,43.5,50,0,0,0,0,0,0,0,0,0,0,0,0,2.16,4.71,0,0,0,0,0,0,0,0,0,72,0,0,8,900,0,0,100,0.66,0,30,60,-1.3,-400,0,0,72,0.38,0.27,18,DEF,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.5078,0.475,0.0122,0.0451,6.91,10.38,6.42,4.18,0.2,francisco,san francisco,s,san francisco4600,,D,,,,,,,,,,,,,,,,,,
sanders5300wre,73.5,Emmanuel Sanders,5300,NO,@PHI,,,6.86,9.6,4.1,0.85,1.3,0.5,12.3,6.01,-5,0.7,0,0,1,0,0.71,-0.4,42,25.3,17.8,-0.5,-7.5,43,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.53,0.2,51,0.67,0.01,4.2,-500,1.3,0.12,50,0,0.5,40,6.5,-0.9,-300,1.25,0.16,55,0.15,0.35,20,WR,1520,0,0,0,0,5,3,42,17,11.2,0.2,6.2,0.231,0,0.176,0.167,0.18,0,0,0,0,0,0,0,0,0,0,sanders,emmanuel sanders,e,sanders5300wre,,WR,,,,,,,,,,,,,,,,,,
sanders6200rbm,72.85,Miles Sanders,6200,PHI,NO,,,9.07,12.1,6.1,-0.1,1.5,3,27.6,9.17,-5,0.65,0.25,1.9,3,0,0.96,-5.2,46,17.8,25.3,-1.5,7.5,43,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,73,5.3,0.4,0.518,1.67,0.93,0.6,51,0.67,0.01,7.1,-1500,0.47,0.17,25,0,0.75,40,13.2,0.8,-600,0.71,0.29,41,0.23,0.41,17,RB,1520,0.357,0.576,0.666,13,4,2,20,11,7.5,0.1,70,0.182,0.591,0,0,0,0,0,0,0,0,0,0,0,0,0,sanders,miles sanders,m,sanders6200rbm,,RB,,,,,,,,,,,,,,,,,,
sanu4700wrm,70.9,Mohamed Sanu,4700,DET,GB,,,5.34,7.6,3.1,0.7,1.1,0.5,4.7,4.64,-22,0.4,0,0,1,0,0.1,0.8,34,23,32.5,0,9.5,55.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.13,0,0,0,0,8.9,100,4.45,0.29,50,0.25,0,40,4.2,-0.9,200,1.51,0.12,29,0.05,0.17,17,WR,1520,0,0,0,0,2,1,16,9,9.9,0.1,4.5,0.25,0,0.081,0.077,0.063,0,0,0,0,0,0,0,0,0,0,sanu,mohamed sanu,m,sanu4700wrm,,WR,,,,,,,,,,,,,,,,,,
schultz5100ted,92.5,Dalton Schultz,5100,DAL,@CIN,,,7.41,10.2,4.6,2.24,1.5,3,4.9,5.17,-3,0.7,0.94,6.8,6,0,0.35,4.1,51,23.5,20.5,0.2,-3,44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.27,0.13,44,0.69,0.02,7.3,100,1.45,0.12,100,0.33,0,30,5.8,1.9,1100,1.23,0.11,66,0.26,0.33,15,TE,1520,0,0,0,0,4,3,31,12,9.9,0.2,0,0.222,0,0.121,0.125,0.112,0,0,0,0,0,0,0,0,0,0,schultz,dalton schultz,d,schultz5100ted,,TE,,,,,,,,,,,,,,,,,,
scott5300rbb,47.15,Boston Scott,5300,PHI,NO,,,3.49,4.8,2.2,-3.44,0.7,0.5,2.2,6.93,-19,0.31,0,0,3,0,0.9,-5.2,27,17.8,25.3,-1.5,7.5,43,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,4.3,0.3,0.477,1.33,0.67,0.27,51,0.67,0.01,7.1,-600,1.19,0.34,75,0.25,0.25,40,7.6,0.5,600,0.84,0.28,72,0.33,0.27,18,RB,1520,0.267,0.209,0.39,5,3,2,20,10,8.2,0.1,6.9,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,scott,boston scott,b,scott5300rbb,,RB,,,,,,,,,,,,,,,,,,
seattle5000,59.83,Seattle,5000,SEA,NYJ,,,8.2,16.8,-0.4,-0.69,1.6,14.5,12,8.89,0,0.72,0,0,4,0,0.04,1.6,0,33,16.5,2.5,-16.5,49.5,48,0,0,0,0,0,0,0,0,0,0,0,0,2.32,6.29,0,0,0,0,0,0,0,0,0,42,0.87,0.67,6.3,1300,0,0,100,0.66,0,60,5.6,-0.4,1000,0,0,90,0.52,0.09,21,DEF,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5315,0.4987,0.0142,0.0463,7.75,10.27,5.4,3.43,0.2403,seattle,seattle,s,seattle5000,,D,,,,,,,,,,,,,,,,,,
shaheen4300tea,62.75,Adam Shaheen,4300,MIA,KC,,,2.12,3.2,1,-1.18,0.5,0.5,3.6,3.3,-23,0.14,0,0,0,0,0.22,0.2,21,22,29.5,1.5,7.5,51.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.33,80,0.69,0.01,4.8,100,4.8,0.23,50,0.25,0,40,60,-0.1,300,5.54,0.28,26,0.2,0.06,15,TE,1520,0,0,0,0,1,0,7,6,12,0.3,0,0.5,0,0.034,0.158,0.03,0,0,0,0,0,0,0,0,0,0,shaheen,adam shaheen,a,shaheen4300tea,,TE,,,,,,,,,,,,,,,,,,
shenault5400wrl,78.9,Laviska Shenault,5400,JAX,TEN,,,7.58,10.5,4.6,1.34,1.4,0.5,8.1,6.24,-1,0.81,0.75,1.1,1,0,0.58,2.9,39,22.8,30.3,-0.2,7.5,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.08,0.08,71,0.75,0.02,9.8,200,1.95,0.23,50,0.25,0,40,7.8,1.7,800,1.3,0.2,66,0.41,0.16,12,WR,1520,0,0,0,0,4,3,39,18,10.9,0.2,0,0.25,0,0.126,0.118,0.147,0,0,0,0,0,0,0,0,0,0,shenault,laviska shenault,l,shenault5400wrl,,WR,,,,,,,,,,,,,,,,,,
shepard5500wrs,94.15,Sterling Shepard,5500,NYG,ARI,,,9.95,13.5,6.4,3.48,1.8,3,5,6.47,-4,0.73,1,0.6,4,0,0.93,2.3,51,22,25,0.7,3,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.13,0.07,56,0.65,0.02,7.6,0,1.08,0.15,100,0.33,0,30,9.9,2.1,-200,1.26,0.19,73,0.33,0,15,WR,1520,0,0,0,0,7,5,55,21,9.8,0.2,8.9,0.167,0,0.218,0.125,0.223,0,0,0,0,0,0,0,0,0,0,shepard,sterling shepard,s,shepard5500wrs,,WR,,,,,,,,,,,,,,,,,,
sims4600wrc,85.4,Cam Sims,4600,WAS,@SF,,,6.57,9.5,3.7,2.15,1.4,0.5,1.8,4.42,-7,0.66,0.67,0.6,2,0,0.49,2.1,32,20.3,23.3,0.3,3,43.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,72,0,0,7.4,-300,1.84,0.12,50,0.5,0.25,40,5.2,0.7,100,2.52,0.16,53,0.26,0.13,15,WR,1520,0,0,0,0,2,1,28,14,18.2,0.1,70,0,0,0.059,0.059,0.106,0,0,0,0,0,0,0,0,0,0,sims,cam sims,c,sims4600wrc,,WR,,,,,,,,,,,,,,,,,,
sims4600wrs,60.35,Steven Sims,4600,WAS,@SF,,,3.85,5.5,2.2,-0.57,0.8,0.5,1,4.42,-35,0.24,0,0,1,0,0.58,2.1,34,20.3,23.3,0.3,3,43.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.47,0.2,72,0,0,5.2,0,1.31,0.23,100,0.5,0,40,8.4,1.9,-500,1.63,0.25,60,0.33,0.06,15,WR,1520,0,0,0,0,4,3,34,19,10.6,0.5,6.9,0.556,0,0.141,0.357,0.136,0,0,0,0,0,0,0,0,0,0,sims,steven sims,s,sims4600wrs,40932-62994,WR,s,Steven Sims Jr.,sims,2.799999931,11,4600,WAS@CAR,WAS,CAR,,,,,,ryland,ryland,steven,sims4600wrs
slayton5400wrd,80.9,Darius Slayton,5400,NYG,ARI,,,7.75,11.1,4.4,1.51,1.4,3,4.6,6.24,-16,0.49,1,0.6,1,0,0.63,2.3,53,22,25,0.7,3,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.4,0.2,56,0.65,0.02,6.9,-500,2.06,0.14,33,0.33,0.33,30,80,0.7,100,1.43,0.15,66,0.2,0.26,15,WR,1520,0,0,0,0,5,3,45,21,15.1,0.3,5.3,0.2,0,0.166,0.235,0.198,0,0,0,0,0,0,0,0,0,0,slayton,darius slayton,d,slayton5400wrd,,WR,,,,,,,,,,,,,,,,,,
smith4500wrj,77,Jeff Smith,4500,NYJ,@SEA,,,5.48,7.9,3.1,1.29,1.2,0.5,1.9,4.19,-27,0.34,0,0,0,0,0.49,0.3,34,16.5,33,0,16.5,49.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0,42,0.87,0.67,1.1,-200,1.1,0.22,0,0,0.33,30,2.9,-0.4,0,0.66,0.09,28,0.07,0.21,14,WR,1520,0,0,0,0,4,2,19,8,9.6,0,0,0,0,0.145,0,0.099,0,0,0,0,0,0,0,0,0,0,smith,jeff smith,j,smith4500wrj,40932-64350,WR,j,Jeff Smith,smith,0,0,4500,NYJ@CIN,NYJ,CIN,,,,,,ryland,ryland,jeff,smith4500wrj
smith5000wrt,60.1,Tre'Quan Smith,5000,NO,@PHI,,,4.55,6.7,2.4,-0.78,0.9,0.5,7.5,5.33,-29,0.31,1,0.3,1,0,0.1,-0.4,48,25.3,17.8,-0.5,-7.5,43,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.13,0.13,51,0.67,0.01,7.1,0,3.13,0.19,25,0.25,0.25,40,7.1,1.3,300,2.09,0.15,63,0.31,0.26,19,WR,1520,0,0,0,0,3,2,30,15,12.2,0.4,12.9,0.625,0,0.104,0.2,0.12,0,0,0,0,0,0,0,0,0,0,smith,tre'quan smith,t,smith5000wrt,,WR,,,,,,,,,,,,,,,,,,
smith5100tei,84.1,Irv Smith,5100,MIN,@TB,,,6.23,8.6,3.8,1.06,1.2,3,14.3,5.17,-9,0.48,0,0,1,0,0.12,-0.8,36,22.5,29.5,-0.5,7,52,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.27,0.2,76,0.74,0.01,3.3,0,1.65,0.1,0,0,0.25,40,4.5,-0.3,300,1.74,0.12,42,0.15,0.31,19,TE,1520,0,0,0,0,2,1,17,11,10.3,0.3,3.2,0.375,0,0.102,0.15,0.078,0,0,0,0,0,0,0,0,0,0,smith,irv smith,i,smith5100tei,,TE,,,,,,,,,,,,,,,,,,
smith5200rbi,64.1,Ito Smith,5200,ATL,@LAC,,,5.52,7.4,3.6,-1.16,1.1,0.5,5,6.68,-10,0.5,0,0,1,0,0.59,1.2,13,24,25,-1.8,1,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,4.3,0.1,0.559,0.8,0.33,0.07,0,0,0,6.6,400,0.71,0.35,66,0.33,0.33,30,3.8,-0.8,300,0.75,0.29,47,0.05,0.11,17,RB,1520,0.111,0.15,0.189,3,1,1,5,3,4.3,0,0,0.167,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,smith,ito smith,i,smith5200rbi,,RB,,,,,,,,,,,,,,,,,,
smith5400tej,81.7,Jonnu Smith,5400,TEN,@JAX,,,6.51,8.9,4.1,0.64,1.2,0.5,3.3,5.87,0,0.88,1,0.8,6,0,0.73,-0.9,51,30.3,22.8,-0.2,-7.5,53,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,0.5,71,0.75,0.02,10,-400,3.33,0.19,33,0.33,0,30,7.8,1.1,500,1.79,0.15,60,0.3,0.3,20,TE,1520,0,0,0,0,4,2,32,19,12.1,0.6,9.3,0.6,0,0.141,0.267,0.135,0,0,0,0,0,0,0,0,0,0,smith,jonnu smith,j,smith5400tej,,TE,,,,,,,,,,,,,,,,,,
smith6600qba,74.7,Alex Smith,6600,WAS,@SF,,,15.12,25.7,4.6,0.71,2.3,0.5,1.28,14.41,-5,0.39,0,0,1,0,0.74,0.8,60,20.3,23.3,0.3,3,43.5,50,23,33,227,68,6.8,5.17,0.7,33,0.5,79.6,15.9,2.1,2.4,8.3,1,1,0,0.3,0,0.111,2.42,0.75,0.42,72,0,0,11.9,100,0.28,0.16,80,0.4,0.2,50,10.7,-1.1,600,0.28,0.18,38,0.23,0.15,13,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smith,alex smith,a,smith6600qba,,QB,,,,,,,,,,,,,,,,,,
smythe4100ted,73.6,Durham Smythe,4100,MIA,KC,,,2.91,4.2,1.7,0.08,0.7,0.5,2.9,2.83,-19,0.22,0,0,2,0,0.35,0.2,30,22,29.5,1.5,7.5,51.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.2,0.13,80,0.69,0.01,4.6,-200,2.32,0.15,75,0.25,0,40,3.2,0.3,0,2.03,0.11,60,0.13,0.06,15,TE,1520,0,0,0,0,1,1,10,7,8.6,0.1,3.9,0.4,0,0.045,0.087,0.042,0,0,0,0,0,0,0,0,0,0,smythe,durham smythe,d,smythe4100ted,,TE,,,,,,,,,,,,,,,,,,
st4600wre,50.05,E. St Brown,4600,GB,@DET,,,2.16,3.3,1.1,-2.26,0.5,0.5,2,4.42,-43,0.16,0,0,1,0,0.16,1.6,16,32.5,23,1,-9.5,55.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,100,2.13,0.14,50,0,0,40,2.8,-0.3,100,2.05,0.18,25,0,0,12,WR,1520,0,0,0,0,1,0,10,8,16.2,0,0,0,0,0.038,0,0.037,0,0,0,0,0,0,0,0,0,0,st,e. st brown,e,st4600wre,,WR,,,,,,,,,,,,,,,,,,
stafford7200qbm,91.3,Matthew Stafford,7200,DET,GB,,,18.34,29.8,6.9,2.75,2.5,3,14.36,15.59,-2,0.6,1,0.5,1,0,0.67,-1,65,23,32.5,0,9.5,55.5,45,21,33,254,63,7.7,6.66,1.7,38,20.8,58.9,23.8,5.2,2.1,7.8,1,5,7,4.4,0,0.5,4.6,1.73,0.67,0,0,0,18.7,-100,0.44,0.28,75,0.5,0.25,40,15.8,1.1,-100,0.42,0.24,66,0.4,0.2,15,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stafford,matthew stafford,m,stafford7200qbm,,QB,,,,,,,,,,,,,,,,,,
swift6900rbd,72.75,D'Andre Swift,6900,DET,GB,,,10.64,13.8,7.5,-0.28,1.5,3,13,10.92,-1,0.8,0.75,1.4,4,0,0.9,1.2,27,23,32.5,0,9.5,55.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,4.7,0.4,0.457,1.5,0.92,0.42,0,0,0,23.4,900,1.11,0.54,25,0.25,0,40,12.5,3.5,1800,1.03,0.46,58,0.5,0.16,12,RB,1520,0.571,0.361,0.422,7,4,3,30,14,8.9,0.2,0,0.364,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,swift,d'andre swift,d,swift6900rbd,,RB,,,,,,,,,,,,,,,,,,
tagovailoa6600qbt,87.5,Tua Tagovailoa,6600,MIA,KC,,,16.78,26.7,6.9,2.37,2.5,0.5,28.04,14.41,-4,0.45,1,1,1,0,0.87,1.7,47,22,29.5,1.5,7.5,51.5,41,14,22,149,63,6.6,6.88,1.2,21,14,55.9,26.5,5.5,0,7.2,3,4,6,2.1,0,0.389,2.17,1.5,1,80,0.69,0.01,12.7,-200,0.39,0.22,75,0.5,0,40,10.9,-0.7,400,0.4,0.23,41,0.25,0.08,12,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tagovailoa,tua tagovailoa,t,tagovailoa6600qbt,,QB,,,,,,,,,,,,,,,,,,
tampa bay4100,52.77,Tampa Bay,4100,TB,MIN,,,6.8,13.9,-0.3,0.8,1.7,6.5,9,6,0,0.72,0,0,4,0,0.53,5.8,0,29.5,22.5,0,-7,52,53,0,0,0,0,0,0,0,0,0,0,0,0,2.92,8.08,0,0,0,0,0,0,0,0,0,76,0.74,0.01,4.3,-100,0,0,100,0,0,30,8.7,2.3,300,0,0,87,0.5,0.12,16,DEF,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.488,0.4232,0.0184,0.0399,6.99,10,4.14,2.33,0.1933,bay,tampa bay,t,tampa bay4100,,D,,,,,,,,,,,,,,,,,,
tannehill7900qbr,93.6,Ryan Tannehill,7900,TEN,@JAX,,,20.1,32.3,7.9,3.14,2.5,6.5,16.48,16.96,-2,0.6,0.95,5.3,1,0,0.87,4.2,66,30.3,22.8,-0.2,-7.5,53,64,19,30,249,64,8.1,8.33,2.2,46,11.9,55.8,28.1,7.3,1.3,5.4,2,9,12,4.9,0.2,0.59,5.13,2.5,1.19,71,0.75,0.02,23.5,600,0.64,0.34,100,1,0,30,18.3,1.8,900,0.52,0.28,89,0.63,0.1,19,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tannehill,ryan tannehill,r,tannehill7900qbr,,QB,,,,,,,,,,,,,,,,,,
tate5100wrg,83.15,Golden Tate,5100,NYG,ARI,,,7.44,10.3,4.5,1.88,1.5,0.5,4.4,5.56,-3,0.75,0,0,2,0,0.49,2.3,40,22,25,0.7,3,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.13,0.07,56,0.65,0.02,5.3,-200,0.76,0.18,100,0,0,30,7.8,10,-500,1.23,0.2,80,0.26,0.06,15,WR,1520,0,0,0,0,5,3,42,23,12.5,0.3,10,0.286,0,0.166,0.286,0.188,0,0,0,0,0,0,0,0,0,0,tate,golden tate,g,tate5100wrg,,WR,,,,,,,,,,,,,,,,,,
taylor7000rbj,79.3,Jonathan Taylor,7000,IND,@LV,,,11.82,15.7,8,0.65,1.7,6.5,29.5,11.17,0,0.84,0.86,7.4,4,0,0.4,0.1,31,27,24.5,0.2,-2.5,51.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,4.1,0.4,0.48,2.75,1.17,0.83,0,0,0,17.2,1300,0.82,0.43,66,0.66,0,30,11.1,10,1700,0.69,0.36,73,0.4,0.2,15,RB,1520,0.364,0.507,0.459,13,2,2,24,14,9.3,0.1,0,0.138,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,taylor,jonathan taylor,j,taylor7000rbj,,RB,,,,,,,,,,,,,,,,,,
tennessee3900,46.03,Tennessee,3900,TEN,@JAX,,,6.6,13.3,-0.1,1.24,1.7,3,8,5.36,-7,0.29,0,0,2,0,0.85,1.3,0,30.3,22.8,-0.2,-7.5,53,64,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.82,0,0,0,0,0,0,0,0,0,71,0.75,0.02,3.7,100,0,0,66,0.33,0.33,30,5.5,-0.7,-100,0,0,65,0.4,0.35,20,DEF,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5451,0.5193,0.0152,0.0515,7.25,12.33,6.27,3.87,0.227,tennessee,tennessee,t,tennessee3900,,D,,,,,,,,,,,,,,,,,,
thielen7700wra,91.3,Adam Thielen,7700,MIN,@TB,,,13.92,19.1,8.7,2.43,1.8,10.5,5.4,11.49,-1,0.81,1,4.6,9,0,0.82,2.4,57,22.5,29.5,-0.5,7,52,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.69,0.31,76,0.74,0.01,21.4,200,2.21,0.31,75,0.75,0,40,12.4,2.2,900,1.62,0.22,55,0.38,0.38,18,WR,1520,0,0,0,0,7,4,57,22,12.5,0.9,4.5,0.688,0,0.264,0.48,0.242,0,0,0,0,0,0,0,0,0,0,thielen,adam thielen,a,thielen7700wra,,WR,,,,,,,,,,,,,,,,,,
thomas4500tei,72.65,Ian Thomas,4500,CAR,DEN,,,3.5,5.1,1.9,-0.27,0.8,0.5,3.5,3.77,-16,0.29,0,0,0,0,0.12,-0.1,42,25,21,0.7,-4,46,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.07,0.07,67,0.67,0.01,1.1,100,1.05,0.03,0,0,0.33,30,2.7,-1.4,-600,1.29,0.06,50,0.06,0.25,16,TE,1520,0,0,0,0,2,1,9,7,7.8,0.1,5.1,0.333,0,0.06,0.063,0.038,0,0,0,0,0,0,0,0,0,0,thomas,ian thomas,i,thomas4500tei,,TE,,,,,,,,,,,,,,,,,,
thomas5200tel,90.8,Logan Thomas,5200,WAS,@SF,,,7.45,10.1,4.8,2.05,1.4,3,7.3,5.4,-4,0.66,1,9.6,6,0,0.17,-2.3,55,20.3,23.3,0.3,3,43.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.47,0.13,72,0,0,10.5,300,1.4,0.15,75,0.75,0.25,40,6.7,2.1,1200,1.03,0.12,80,0.4,0.2,15,TE,1520,0,0,0,0,5,3,30,14,10,0.3,3.6,0.385,0,0.156,0.357,0.132,0,0,0,0,0,0,0,0,0,0,thomas,logan thomas,l,thomas5200tel,,TE,,,,,,,,,,,,,,,,,,
thomas7300wrm,84.45,Michael Thomas,7300,NO,@PHI,,,12.18,16.6,7.8,1.61,1.7,10.5,12.4,10.57,-8,0.63,1,3.7,4,0,0.95,-0.4,49,25.3,17.8,-0.5,-7.5,43,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.47,0.33,51,0.67,0.01,10.2,-1200,1.1,0.21,50,0,0.5,40,12.8,-0.7,-1500,1.34,0.26,27,0.16,0.38,18,WR,1520,0,0,0,0,9,6,72,19,10.9,0.2,7.6,0.118,0,0.328,0.105,0.322,0,0,0,0,0,0,0,0,0,0,thomas,michael thomas,m,thomas7300wrm,,WR,,,,,,,,,,,,,,,,,,
tonyan5900ter,90.55,Robert Tonyan,5900,GB,@DET,,,8.85,12,5.7,1.81,1.5,6.5,12.1,7.04,-1,0.81,1,5.2,6,0,0.29,2.8,35,32.5,23,1,-9.5,55.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.07,0,0,0,11.2,200,2.36,0.28,100,0.75,0,40,80,3.4,1700,2.32,0.23,50,0.4,0.45,20,TE,1520,0,0,0,0,3,2,34,18,11.6,0.5,1.8,0.667,0,0.101,0.205,0.124,0,0,0,0,0,0,0,0,0,0,tonyan,robert tonyan,r,tonyan5900ter,,TE,,,,,,,,,,,,,,,,,,
trautman4300tea,60.75,Adam Trautman,4300,NO,@PHI,,,2,3,1,-1.3,0.5,0.5,1.7,3.3,-26,0.09,0,0,0,0,0.22,-0.7,24,25.3,17.8,-0.5,-7.5,43,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,51,0.67,0.01,2,100,1.63,0.07,75,0,0,40,3.7,0,300,3.43,0.16,50,0.08,0,12,TE,1520,0,0,0,0,1,1,9,8,9.9,0.1,0,0.5,0,0.036,0.053,0.042,0,0,0,0,0,0,0,0,0,0,trautman,adam trautman,a,trautman4300tea,,TE,,,,,,,,,,,,,,,,,,
trubisky6800qbm,91.7,Mitchell Trubisky,6800,CHI,HOU,,,17.74,28.7,6.8,2.94,2.6,3,24.98,14.8,-6,0.33,1,2,1,0,0.87,3.8,58,22.5,23.5,0.7,1,46,45,22,36,220,60,6.1,4.86,1.4,25,17.9,65.2,13.4,3.9,2.5,7.2,3,12,17,5.8,0,0.407,3.47,1.6,0.87,34,0.83,0.04,17,400,0.37,0.25,66,0.66,0,30,12.8,-1,-100,0.3,0.22,37,0.25,0.25,16,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trubisky,mitchell trubisky,m,trubisky6800qbm,,QB,,,,,,,,,,,,,,,,,,
valdes-scantling5400wrm,63.85,M. Valdes-Scantling,5400,GB,@DET,,,5.9,8.8,3,-0.34,1.1,0.5,17.5,6.24,-12,0.56,1,1.1,1,0,0.49,1.6,45,32.5,23,1,-9.5,55.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.06,0.06,0,0,0,9.2,-100,2.44,0.17,50,0.25,0.25,40,5.8,0.6,700,1.34,0.13,55,0.16,0.38,18,WR,1520,0,0,0,0,4,1,36,22,19.4,0.3,2.9,0.167,0,0.12,0.103,0.131,0,0,0,0,0,0,0,0,0,0,valdes-scantling,m. valdes-scantling,m,valdes-scantling5400wrm,40932-40647,WR,m,Marquez Valdes-Scantling,valdes-scantling,6.099999861,11,5400,GB@NYG,GB,NYG,,,,,,ryland,ryland,marquez,valdes-scantling5400wrm
vannett4200ten,64.45,Nick Vannett,4200,DEN,@CAR,,,2.16,3.2,1.1,-0.91,0.5,0.5,10,3.07,-24,0.12,0,0,2,0,0.29,1.5,24,21,25,-0.3,4,46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.07,0.07,67,0.67,0.01,2.6,-200,2.04,0.1,50,0,0,40,2.1,0.1,200,1.3,0.09,40,0.06,0.13,15,TE,1520,0,0,0,0,1,1,9,6,8.3,0,8.2,0,0,0.052,0,0.045,0,0,0,0,0,0,0,0,0,0,vannett,nick vannett,n,vannett4200ten,,TE,,,,,,,,,,,,,,,,,,
