,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
jones5100wrt,38.43,Tevin Jones,5100,PIT,@ARI,,,3.2,6.1,0.0,-2.36,0.6,0.5,0.0,5.56,-41.0,0.31,0.0,0.0,1.0,0.0,0.04,1.4,33.0,23.0,20.5,0.0,-2.5,43.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0,2.7,600,1.01,0.08,25.0,0.0,0.5,40.0,2.7,-0.3,-900.0,1.01,0.08,5.0,0.0,0.1,19.0,WR,14,0.0,0.0,0.0,0.0,2.0,1.0,20.0,17.0,15.3,0.0,12.3,0.0,0.0,0.096,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,tevin jones,t,jones5100wrt,41210-33403,WR,t,Tevin Jones,jones,2.700000127156576,3,5100,PIT@ARI,PIT,ARI,,,,,,ryland,ryland,tevin,jones5100wrt
jones5800rbr,61.86,Ronald Jones,5800,TB,IND,,,7.9,14.8,1.6,-0.28,1.4,0.5,7.9,8.18,1.0,0.82,0.0,1.8,2.0,0.0,0.39,-1.5,20.0,24.8,21.8,-1.7,-3.0,46.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,3.9,0.3,0.456,1.19,0.56,0.19,78.0,0.59,0.02,9.0,-500,0.75,0.32,50.0,0.5,0.5,40.0,6.5,-0.6,-200.0,0.63,0.32,42.0,0.28,0.38,21.0,RB,14,0.35700000000000004,0.335,0.292,8.0,1.0,1.0,14.0,9.0,9.9,0.0,7.1,0.278,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,ronald jones,r,jones5800rbr,41210-63591,RB,r,Ronald Jones II,jones,9.041666666666666,12,5800,IND@TB,TB,IND,,,,,,ryland,ryland,ronald,jones5800rbr
jones6400wrm,77.83,Marvin Jones,6400,DET,@MIN,,,9.6,16.2,1.6,1.08,1.5,0.5,5.3,8.52,8.0,0.94,1.0,2.6,3.0,0.0,0.56,2.9,63.0,15.8,27.8,0.8,12.0,43.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.75,0.33,0.0,0.0,0.0,11.6,-200,1.61,0.17,80.0,0.2,0.2,50.0,11.6,2.9,400.0,1.6,0.18,52.0,0.21,0.26,19.0,WR,14,0.0,0.0,0.0,0.0,7.0,4.0,61.0,22.0,12.6,0.8,90.0,0.5329999999999999,0.0,0.204,0.36,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,marvin jones,m,jones6400wrm,41210-22103,WR,m,Marvin Jones Jr.,jones,13.133333841959633,12,6400,DET@MIN,DET,MIN,,,,,,ryland,ryland,marvin,jones6400wrm
jones7800rba,75.62,Aaron Jones,7800,GB,WAS,,,13.7,27.8,6.0,0.54,1.8,10.5,28.2,13.16,6.0,0.65,0.8,3.6,7.0,0.0,0.5,0.4,37.0,27.8,14.8,-0.5,-13.0,42.5,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,52.0,4.1,0.9,0.556,2.71,1.5,1.21,37.0,0.9,0.04,10.0,200,0.68,0.26,25.0,0.25,0.75,40.0,16.8,3.5,1800.0,1.0,0.45,42.0,0.34,0.34,26.0,RB,14,0.8,0.507,0.555,12.0,3.0,3.0,28.0,12.0,9.4,0.2,4.7,0.39299999999999996,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,aaron jones,a,jones7800rba,41210-40442,RB,a,Aaron Jones,jones,16.891666412353516,12,7800,WAS@GB,GB,WAS,,,,,,ryland,ryland,aaron,jones7800rba
jones7800wrj,85.97,Julio Jones,7800,ATL,CAR,,,12.9,20.3,1.6,1.19,1.7,10.5,9.1,11.71,1.0,0.65,0.86,3.0,5.0,0.0,0.95,0.6,50.0,25.8,22.3,0.5,-3.5,48.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.44,0.25,0.0,0.0,0.0,6.1,-100,0.65,0.11,40.0,0.0,0.6,50.0,13.5,1.7,1800.0,1.45,0.27,52.0,0.23,0.28,21.0,WR,14,0.0,0.0,0.0,0.0,9.0,6.0,86.0,30.0,14.3,0.6,9.3,0.41200000000000003,0.0,0.23199999999999998,0.281,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,julio jones,j,jones7800wrj,41210-14190,WR,j,Julio Jones,jones,13.69999972256747,11,7800,CAR@ATL,ATL,CAR,Q,Shoulder,,,,ryland,ryland,julio,jones7800wrj
kamara7600rba,75.12,Alvin Kamara,7600,NO,SF,,,15.5,24.2,6.4,2.84,2.0,18.5,4.3,12.66,-4.0,0.26,0.9,7.7,7.0,0.0,0.64,-2.7,45.0,23.0,22.0,-1.5,-1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,56.0,4.6,0.3,0.551,2.5,1.25,0.25,0.0,0.0,0.0,13.4,-700,0.71,0.3,50.0,0.0,0.5,40.0,13.5,10.0,1600.0,0.66,0.3,53.0,0.11,0.3,26.0,RB,14,0.4,0.555,0.696,12.0,7.0,6.0,46.0,19.0,7.5,0.1,6.3,0.154,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kamara,alvin kamara,a,kamara7600rba,41210-42104,RB,a,Alvin Kamara,kamara,14.76199951171875,10,7600,SF@NO,NO,SF,,,,,,ryland,ryland,alvin,kamara7600rba
kansas city3200,69.51,Kansas City,3200,KC,@NE,,,6.0,14.1,1.3,2.89,1.9,0.5,8.0,3.11,-3.0,0.7,0.0,0.0,1.0,0.0,0.8,2.2,0.0,23.3,26.3,0.0,3.0,49.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.84,0.0,11.8,-500,0.0,0.0,100.0,1.0,0.0,40.0,8.1,2.5,-2800.0,0.0,0.0,85.0,0.5,0.14,28.0,DEF,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5027,0.5482,0.0158,0.044199999999999996,7.16,11.73,5.86,3.08,0.2102,city,kansas city,k,kansas city3200,41210-12536,D,k,Kansas City Chiefs,chiefs,8.833333333333334,12,3200,KC@NE,KC,NE,,,,,,City,City,kansas city,kansas city3200
kelce7100tet,82.99,Travis Kelce,7100,KC,@NE,,,11.6,18.4,1.1,1.76,1.6,6.5,14.5,9.84,3.0,0.8,0.88,6.3,6.0,0.0,0.68,0.5,61.0,23.3,26.3,0.0,3.0,49.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.88,0.25,29.0,0.84,0.0,16.5,400,1.9,0.24,100.0,0.75,0.0,40.0,11.9,10.0,1100.0,1.4,0.19,53.0,0.17,0.32,28.0,TE,14,0.0,0.0,0.0,0.0,8.0,5.0,73.0,24.0,12.8,0.3,8.7,0.087,0.0,0.235,0.152,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kelce,travis kelce,t,kelce7100tet,41210-33076,TE,t,Travis Kelce,kelce,12.525000254313149,12,7100,KC@NE,KC,NE,,,,,,ryland,ryland,travis,kelce7100tet
kirk5900wrc,75.96,Christian Kirk,5900,ARI,PIT,,,9.5,17.0,1.5,2.12,1.6,10.5,12.9,7.38,-16.0,0.53,0.64,3.5,4.0,0.0,0.62,0.2,62.0,20.5,23.0,0.0,2.5,43.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.33,0.0,0.0,0.0,0.0,15.3,200,1.7,0.23,66.0,0.33,0.33,30.0,8.5,1.9,-100.0,0.92,0.14,36.0,0.21,0.26,19.0,WR,14,0.0,0.0,0.0,0.0,8.0,5.0,59.0,20.0,10.8,0.3,6.9,0.125,0.0,0.24100000000000002,0.273,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kirk,christian kirk,c,kirk5900wrc,41210-60858,WR,c,Christian Kirk,kirk,11.355555216471355,9,5900,PIT@ARI,ARI,PIT,,,,,,ryland,ryland,christian,kirk5900wrc
kittle6700teg,91.36,George Kittle,6700,SF,@NO,,,11.8,18.3,1.1,2.89,1.8,10.5,15.7,8.91,2.0,0.63,1.0,5.1,7.0,0.0,0.68,1.1,59.0,22.0,23.0,1.0,1.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.31,0.13,0.0,0.0,0.0,6.1,-600,1.1,0.13,25.0,0.25,0.75,40.0,11.8,2.9,700.0,1.45,0.2,52.0,0.28,0.33,21.0,TE,14,0.0,0.0,0.0,0.0,7.0,5.0,83.0,33.0,14.6,0.4,11.0,0.0,0.0,0.281,0.22699999999999998,0.34700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kittle,george kittle,g,kittle6700teg,41210-39793,TE,g,George Kittle,kittle,11.519999694824216,10,6700,SF@NO,SF,NO,Q,Knee,,,,ryland,ryland,george,kittle6700teg
knox4500ted,63.97,Dawson Knox,4500,BUF,BAL,,,4.3,7.6,0.0,0.53,1.0,0.5,4.2,3.77,-18.0,0.66,0.0,0.0,1.0,0.0,0.53,-1.7,44.0,18.8,25.3,0.0,6.5,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.17,0.08,40.0,0.77,0.04,5.8,0,1.53,0.11,100.0,0.5,0.0,40.0,4.7,0.5,-1500.0,1.34,0.11,62.0,0.25,0.12,16.0,TE,14,0.0,0.0,0.0,0.0,3.0,2.0,25.0,15.0,12.3,0.2,70.0,0.33299999999999996,0.0,0.115,0.11800000000000001,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,knox,dawson knox,d,knox4500ted,41210-64585,TE,d,Dawson Knox,knox,4.674999872843425,12,4500,BAL@BUF,BUF,BAL,,,,,,ryland,ryland,dawson,knox4500ted
la chargers4600,81.25,LA Chargers,4600,LAC,@JAX,,,8.1,14.8,1.1,0.49,1.8,0.5,6.0,7.61,11.0,0.87,0.0,0.0,2.0,0.0,0.25,2.8,0.0,22.8,19.3,-0.2,-3.5,42.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.92,0.08,2.7,1500,0.0,0.0,100.0,0.0,0.0,30.0,6.4,0.2,-1400.0,0.0,0.0,85.0,0.39,0.14,28.0,DEF,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.501,0.48119999999999996,0.0111,0.0387,7.25,8.27,4.2,30.0,0.1935,chargers,la chargers,l,la chargers4600,41210-12548,D,l,Los Angeles Chargers,chargers,5.916666666666668,12,4600,LAC@JAC,LAC,JAC,,,,,,Angeles,LA,la chargers,la chargers4600
lacosse4200tem,47.09,Matt LaCosse,4200,NE,KC,,,2.1,3.6,0.0,-0.97,0.5,0.5,2.4,3.07,-26.0,0.19,0.0,0.0,0.0,0.0,0.5,0.6,44.0,26.3,23.3,0.0,-3.0,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.13,0.0,29.0,0.84,0.0,1.7,200,1.04,0.05,66.0,0.0,0.33,30.0,1.6,-0.2,-1800.0,0.6,0.04,30.0,0.05,0.5,20.0,TE,14,0.0,0.0,0.0,0.0,2.0,1.0,16.0,11.0,9.8,0.0,5.5,0.0,0.0,0.065,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lacosse,matt lacosse,m,lacosse4200tem,41210-27672,TE,m,Matt LaCosse,lacosse,2.4399999618530277,5,4200,KC@NE,NE,KC,,,,,,ryland,ryland,matt,lacosse4200tem
laird5500rbp,59.78,Patrick Laird,5500,MIA,@NYJ,,,8.1,15.8,2.2,0.67,1.5,3.0,10.6,7.43,-16.0,0.68,0.86,10.0,2.0,0.0,0.39,0.2,22.0,21.0,26.0,2.2,5.0,47.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,2.3,0.3,0.125,0.5,0.25,0.17,40.0,0.6,0.01,7.1,1000,0.95,0.32,100.0,0.5,0.0,40.0,2.4,0.4,-500.0,0.32,0.11,25.0,0.12,0.5,16.0,RB,14,0.2,0.14800000000000002,0.33299999999999996,4.0,3.0,3.0,27.0,10.0,9.1,0.0,6.2,0.33299999999999996,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laird,patrick laird,p,laird5500rbp,41210-55941,RB,p,Patrick Laird,laird,7.125,4,5500,MIA@NYJ,MIA,NYJ,,,,,,ryland,ryland,patrick,laird5500rbp
landry7200wrj,79.45,Jarvis Landry,7200,CLE,CIN,,,12.0,18.9,1.5,1.65,1.7,14.5,9.6,10.35,-9.0,0.44,1.0,4.0,3.0,0.0,0.62,1.3,62.0,24.8,18.3,-0.5,-6.5,43.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.88,0.44,48.0,0.67,0.03,18.7,1200,1.83,0.28,100.0,0.75,0.0,40.0,12.3,3.2,1200.0,1.26,0.2,81.0,0.31,0.04,22.0,WR,14,0.0,0.0,0.0,0.0,8.0,5.0,72.0,30.0,14.5,0.4,8.6,0.263,0.0,0.258,0.292,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,landry,jarvis landry,j,landry7200wrj,41210-31394,WR,j,Jarvis Landry,landry,12.949999491373696,12,7200,CIN@CLE,CLE,CIN,Q,Hip,,,,ryland,ryland,jarvis,landry7200wrj
lazard5600wra,55.96,Allen Lazard,5600,GB,WAS,,,5.9,13.2,0.1,-0.8,1.1,0.5,2.9,6.7,-8.0,0.79,1.0,1.2,1.0,0.0,0.43,0.1,27.0,27.8,14.8,-0.5,-13.0,42.5,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,37.0,0.9,0.04,8.4,300,2.11,0.22,66.0,0.33,0.33,30.0,60.0,0.2,-400.0,1.94,0.22,33.0,0.14,0.14,21.0,WR,14,0.0,0.0,0.0,0.0,3.0,2.0,33.0,16.0,14.7,0.2,9.2,0.0,0.0,0.087,0.111,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lazard,allen lazard,a,lazard5600wra,41210-56809,WR,a,Allen Lazard,lazard,8.299999782017299,7,5600,WAS@GB,GB,WAS,,,,,,ryland,ryland,allen,lazard5600wra
lewis4700rbd,56.25,Dion Lewis,4700,TEN,@OAK,,,3.1,8.8,0.1,-2.33,0.7,0.5,3.6,5.43,-20.0,0.46,0.0,0.0,2.0,0.0,0.46,2.0,23.0,25.0,22.0,0.5,-3.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,3.8,0.0,0.41700000000000004,0.4,0.07,0.0,58.0,0.89,0.09,2.1,0,0.8,0.19,66.0,0.0,0.33,30.0,3.1,-2.8,-1300.0,0.62,0.14,52.0,0.0,0.33,21.0,RB,14,0.0,0.07200000000000001,0.368,2.0,2.0,2.0,12.0,9.0,5.8,0.0,4.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lewis,dion lewis,d,lewis4700rbd,41210-14339,RB,d,Dion Lewis,lewis,2.881818251176314,11,4700,TEN@OAK,TEN,OAK,,,,,,ryland,ryland,dion,lewis4700rbd
lindsay6400rbp,69.41,Phillip Lindsay,6400,DEN,@HOU,,,11.1,19.2,4.0,1.43,1.7,3.0,12.5,9.67,-2.0,0.84,0.9,2.8,4.0,0.0,0.5,2.0,32.0,17.3,25.3,1.3,8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,57.0,4.3,0.4,0.48,2.0,1.0,0.56,0.0,0.0,0.0,7.8,-200,0.44,0.23,100.0,0.0,0.0,30.0,10.2,-0.2,400.0,0.6,0.32,54.0,0.2,0.33,24.0,RB,14,0.6,0.564,0.499,13.0,3.0,2.0,15.0,10.0,5.7,0.0,3.7,0.179,0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lindsay,phillip lindsay,p,lindsay6400rbp,41210-41426,RB,p,Phillip Lindsay,lindsay,11.699999491373696,12,6400,DEN@HOU,DEN,HOU,,,,,,ryland,ryland,phillip,lindsay6400rbp
lock6800qbd,50.48,Drew Lock,6800,DEN,@HOU,,,13.6,20.8,7.3,-1.2,2.0,0.5,24.86,14.8,-6.0,0.45,0.0,0.9,0.0,0.0,0.33,4.7,57.0,17.3,25.3,1.3,8.0,42.5,50.0,18.0,28.0,134.0,64.0,4.8,4.61,2.0,33.0,28.6,35.7,28.6,7.1,3.6,0.0,3.0,8.0,15.0,5.0,0.0,0.667,4.0,2.0,1.0,0.0,0.0,0.0,13.9,800,0.45,0.24,33.0,0.33,0.0,30.0,13.9,0.1,800.0,0.45,0.24,6.0,0.06,0.0,15.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lock,drew lock,d,lock6800qbd,41210-64051,QB,d,Drew Lock,lock,13.859999656677244,1,6800,DEN@HOU,DEN,HOU,,,,,,ryland,ryland,drew,lock6800qbd
mack7300rbm,51.51,Marlon Mack,7300,IND,@TB,,,8.3,19.8,1.5,-3.62,1.1,0.5,9.8,11.92,13.0,0.98,0.25,1.5,1.0,0.0,0.43,-3.1,42.0,21.8,24.8,-1.2,3.0,46.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,84.0,4.4,0.6,0.552,2.81,1.19,0.56,78.0,0.59,0.02,6.4,-100,0.38,0.25,25.0,0.0,0.75,40.0,11.8,1.5,1300.0,0.57,0.28,52.0,0.26,0.34,23.0,RB,14,0.6920000000000001,0.643,0.589,19.0,1.0,1.0,6.0,5.0,5.2,0.0,3.6,0.195,0.46299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mack,marlon mack,m,mack7300rbm,41210-57909,RB,m,Marlon Mack,mack,12.580000305175783,10,7300,IND@TB,IND,TB,Q,Hand,,,,ryland,ryland,marlon,mack7300rbm
mahomes8400qbp,67.33,Patrick Mahomes,8400,KC,@NE,,,19.1,26.4,9.6,1.16,2.3,3.0,14.92,17.94,-4.0,0.78,0.92,4.1,1.0,0.0,0.55,-1.7,62.0,23.3,26.3,0.0,3.0,49.5,52.0,23.0,35.0,296.0,64.0,8.3,8.66,2.1,48.0,20.5,50.7,25.6,6.0,0.9,3.6,2.0,8.0,14.0,5.9,0.1,0.5,5.44,2.38,1.13,29.0,0.84,0.0,20.4,0,0.5,0.28,100.0,0.25,0.0,40.0,18.1,10.0,2400.0,0.46,0.29,66.0,0.25,0.18,27.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mahomes,patrick mahomes,p,mahomes8400qbp,41210-57439,QB,p,Patrick Mahomes,mahomes,21.591999816894525,10,8400,KC@NE,KC,NE,,,,,,ryland,ryland,patrick,mahomes8400qbp
mattison5100rba,77.54,A. Mattison,5100,MIN,DET,,,8.6,15.3,2.6,2.17,1.7,3.0,7.4,6.43,-17.0,0.65,1.0,5.4,8.0,0.0,0.64,1.9,14.0,27.8,15.8,-0.7,-12.0,43.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,34.0,4.8,0.1,0.36,2.08,1.08,0.17,0.0,0.0,0.0,5.2,300,0.75,0.35,66.0,0.33,0.33,30.0,4.7,-1.1,-900.0,0.58,0.33,60.0,0.13,0.2,15.0,RB,14,0.067,0.253,0.218,7.0,0.0,0.0,5.0,2.0,80.0,0.0,1.8,0.04,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mattison,a. mattison,a,mattison5100rba,41210-72776,RB,a,Alexander Mattison,mattison,4.666666666666667,12,5100,DET@MIN,MIN,DET,,,,,,ryland,ryland,alexander,mattison5100rba
mayfield7600qbb,68.15,Baker Mayfield,7600,CLE,CIN,,,17.2,24.6,8.4,0.83,2.3,3.0,12.98,16.37,-7.0,0.59,0.67,2.1,1.0,0.0,0.62,3.2,66.0,24.8,18.3,-0.5,-6.5,43.0,57.0,20.0,33.0,250.0,61.0,7.4,6.12,1.5,43.0,22.1,60.9,14.3,4.5,3.3,6.3,2.0,5.0,6.0,3.4,0.1,0.43799999999999994,5.69,2.81,1.63,48.0,0.67,0.03,19.0,500,0.5,0.27,80.0,0.8,0.2,50.0,14.5,-1.6,1600.0,0.38,0.22,68.0,0.28,0.2,25.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mayfield,baker mayfield,b,mayfield7600qbb,41210-41535,QB,b,Baker Mayfield,mayfield,15.09000015258789,12,7600,CIN@CLE,CLE,CIN,Q,Hand,,,,ryland,ryland,baker,mayfield7600qbb
mccaffrey11000rbc,72.4,C. McCaffrey,11000,CAR,@ATL,,,22.0,34.9,9.4,0.86,2.0,23.0,19.0,21.14,1.0,0.19,0.97,9.7,9.0,0.0,0.61,-1.6,64.0,22.3,25.8,-0.5,3.5,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,87.0,4.8,0.9,0.488,4.75,2.63,1.63,0.0,0.0,0.0,22.8,500,0.81,0.31,100.0,0.5,0.0,40.0,24.2,5.4,5000.0,0.86,0.36,72.0,0.45,0.09,22.0,RB,14,0.7,0.741,0.897,18.0,7.0,6.0,53.0,18.0,8.3,0.3,7.5,0.16399999999999998,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mccaffrey,c. mccaffrey,c,mccaffrey11000rbc,41210-55050,RB,c,Christian McCaffrey,mccaffrey,26.38333384195964,12,11000,CAR@ATL,CAR,ATL,,,,,,ryland,ryland,christian,mccaffrey11000rbc
mccoy6100rbl,51.54,LeSean McCoy,6100,KC,@NE,,,9.4,18.7,3.4,0.48,1.5,3.0,4.8,8.92,-8.0,0.82,0.56,3.3,0.0,0.0,0.11,-2.3,23.0,23.3,26.3,0.0,3.0,49.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,4.4,0.4,0.461,1.75,0.88,0.38,29.0,0.84,0.0,8.1,700,0.77,0.32,66.0,0.66,0.33,30.0,6.8,-0.7,100.0,0.68,0.3,52.0,0.26,0.26,23.0,RB,14,0.294,0.307,0.359,7.0,2.0,2.0,14.0,9.0,6.4,0.1,5.2,0.22699999999999998,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mccoy,lesean mccoy,l,mccoy6100rbl,41210-6779,RB,l,LeSean McCoy,mccoy,8.9272724498402,11,6100,KC@NE,KC,NE,,,,,,ryland,ryland,lesean,mccoy6100rbl
mcdonald5800tev,71.81,Vance McDonald,5800,PIT,@ARI,,,6.8,12.3,0.3,-0.01,1.2,3.0,0.8,6.81,-2.0,0.77,0.59,6.3,1.0,0.0,0.61,5.2,46.0,23.0,20.5,0.0,-2.5,43.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.44,0.25,0.0,0.0,0.0,3.3,200,0.7,0.05,60.0,0.0,0.4,50.0,5.1,-0.5,-200.0,1.19,0.11,52.0,0.09,0.23,21.0,TE,14,0.0,0.0,0.0,0.0,4.0,2.0,25.0,15.0,90.0,0.3,6.2,0.28600000000000003,0.0,0.124,0.19,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mcdonald,vance mcdonald,v,mcdonald5800tev,41210-32045,TE,v,Vance McDonald,mcdonald,5.309091047807173,11,5800,PIT@ARI,PIT,ARI,,,,,,ryland,ryland,vance,mcdonald5800tev
