combo_id,RylandID_master,Unnamed: 0,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
rasmuskupariLA,kupari3400cr,kupari3400cr,23.97,Rasmus Kupari,3400,C,0,LA,SEA-MJones,3.74,4.8,2.6,-1.86,1.1,4,0,1,0,-4.2,67,1,2,3.0,3.1,-105,6.0,66,-110,4.1,-1.4,38,15,50,77,5.7,53,38,23,13,0.05,0.18,0.23,9.86,1.4,0.68,1.01,0.67,0.08,0.49,1.16,7.83,8.44,5.86,0.0,0.0,0.09,0.01,0.01,1.0,0.01,0.01,0.04,0.16,0.19,0.0,0.96,0.0,0.38,0.38,9.59,2.38,1.0,1.46,0.68,0.0,0.46,1.46,8.92,9.0,0.0,0.0,0.13,0.0,8.0,1.67,1.33,0.33,1.33,0.0,10.02,0.11,0.0,0.0,43.66,47.34,42.33,43.87,46.86,3.35,0.24,2.93,0.24,49.54,38.36,40.85,50.0,3.31,0.23,2.86,0.18,53.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,kupari,r,88647-113289,C,r,Rasmus Kupari,kupari,4.305084745762712,59.0,3400,LA@SEA,LA,SEA,,,,,,C/UTIL,kupari3400cr,2500
seankuralyCBJ,kuraly3400cs,kuraly3400cs,38.16,Sean Kuraly,3400,C,0,CLB,FLA-ALyon,7.56,9.6,5.5,1.96,2.2,3,2,2,0,-3.1,84,1,2,2.7,4.5,222,7.0,23,180,6.4,-0.8,35,18,44,88,1.6,7,23,0,13,0.18,0.14,0.32,15.17,1.27,1.4,1.99,0.71,0.13,0.68,2.08,10.31,13.46,7.45,0.0,0.0,0.18,0.01,0.04,0.33,0.01,0.03,0.17,0.11,1.0,0.06,1.45,0.0,0.0,0.0,14.94,0.0,0.5,0.75,0.67,0.0,0.5,1.0,6.5,20.5,0.0,0.0,0.01,0.0,6.5,1.0,0.5,0.5,0.75,0.0,14.94,0.01,0.0,0.0,43.37,44.14,41.78,52.23,50.76,2.69,0.19,3.51,0.26,45.15,39.29,56.77,53.21,3.08,0.25,3.0,0.26,48.88,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,kuraly,s,88647-68648,C,s,Sean Kuraly,kuraly,6.158730158730159,63.0,3400,FLA@CBJ,CBJ,FLA,,,,,,C/UTIL,kuraly3400cs,2800
kevinlabancSJ,labanc4100wk,labanc4100wk,60.91,Kevin Labanc,4100,W,0,SJ,ARI-IProsvetov,9.31,11.8,6.8,2.04,2.3,3,2,4,0,-2.1,92,0,2,3.4,3.3,-115,6.5,25,-130,7.9,-0.2,36,19,35,88,6.3,57,42,21,14,0.2,0.25,0.45,14.25,1.9,1.78,2.34,0.76,0.11,0.43,2.22,13.53,10.66,9.71,0.03,0.02,1.32,0.27,0.34,0.81,0.0,0.0,0.17,0.23,0.46,0.02,1.8,0.21,0.07,0.29,11.82,1.47,1.5,2.07,0.72,0.14,0.5,2.0,10.93,9.71,0.0,0.0,1.09,0.07,11.5,2.67,1.83,0.83,2.83,0.17,14.2,1.96,0.0,0.0,46.64,45.92,48.35,47.11,39.0,2.59,0.18,3.76,0.24,45.57,49.8,48.21,38.47,2.79,0.13,4.07,0.25,36.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,labanc,k,88647-58891,W,k,Kevin Labanc,labanc,7.936923452524039,65.0,4100,SJ@ARI,SJ,ARI,,,,,,W/UTIL,labanc4100wk,3600
samlaffertyTOR,lafferty3800cs,lafferty3800cs,57.81,Sam Lafferty,3800,C,0,TOR,OTT-MSogaard,7.66,9.8,5.6,1.24,2.0,3,2,3,0,-2.1,67,1,3,3.7,3.0,-160,6.5,69,-152,6.5,-0.1,52,22,37,85,4.9,61,38,15,13,0.14,0.22,0.35,14.72,1.43,1.43,1.85,0.77,0.1,0.46,1.89,9.58,12.16,7.07,0.0,0.0,0.58,0.04,0.11,0.37,0.05,0.01,0.09,0.2,0.54,0.0,1.58,0.07,0.14,0.21,13.0,0.97,1.0,1.15,0.87,0.07,0.71,1.71,7.15,12.15,0.0,0.0,0.96,0.08,8.43,1.71,0.86,0.86,1.0,0.0,13.4,0.93,0.0,0.0,46.63,45.77,44.37,43.91,45.49,3.17,0.24,3.53,0.19,43.92,45.6,45.62,46.73,2.85,0.27,3.2,0.23,50.29,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,lafferty,s,88647-82796,C,s,Sam Lafferty,lafferty,6.935384427584134,65.0,3800,TOR@OTT,TOR,OTT,,,,,,C/UTIL,lafferty3800cs,2900
adamlarssonSEA,larsson5000da,larsson5000da,68.25,Adam Larsson,5000,D,0,SEA,LA-PCopley,8.25,10.4,6.1,-1.48,1.7,1,0,2,0,-2.7,97,0,2,3.1,3.0,-115,6.0,34,-110,10.2,0.9,79,26,20,88,11.0,78,21,28,14,0.1,0.31,0.42,23.8,1.06,1.82,2.53,0.72,0.06,2.1,3.92,19.67,16.69,15.01,0.0,0.0,0.14,0.01,0.02,0.5,0.01,0.0,0.09,0.31,0.55,0.01,1.36,0.14,0.29,0.43,23.13,1.12,1.93,2.29,0.84,0.07,2.43,4.36,20.43,12.93,0.0,0.0,0.08,0.0,20.83,4.33,1.5,2.83,1.67,0.0,23.2,0.05,0.0,0.0,46.47,46.86,43.87,42.33,47.34,2.92,0.18,3.25,0.26,50.0,40.85,38.36,49.54,2.93,0.17,3.0,0.26,47.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,larsson,a,88647-14564,D,a,Adam Larsson,larsson,10.113513843433276,74.0,5000,LA@SEA,SEA,LA,,,,,,D/UTIL,larsson5000da,5200
scottlaughtonPHI,laughton5100cs,laughton5100cs,75.79,Scott Laughton,5100,C,0,PHI,BUF-ULuukkonen,9.01,11.4,6.6,-0.08,1.8,1,0,2,0,1.5,97,1,2,3.3,3.3,-110,6.5,39,100,9.7,0.6,53,27,39,88,10.4,58,41,33,12,0.22,0.3,0.52,18.24,1.71,2.07,2.64,0.79,0.1,0.7,2.77,12.51,14.35,9.33,0.06,0.05,1.81,0.26,0.43,0.6,0.04,0.05,0.12,0.2,0.55,0.01,2.29,0.38,0.15,0.54,17.05,1.9,2.62,2.67,0.98,0.15,0.85,3.46,11.83,14.25,0.0,0.0,0.4,0.17,8.86,2.14,1.57,0.57,1.86,0.14,15.09,0.22,0.0,0.0,42.81,43.14,42.87,48.94,45.8,2.79,0.15,2.79,0.25,41.67,44.93,48.0,46.87,2.25,0.22,2.47,0.24,45.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,laughton,s,88647-37880,C,s,Scott Laughton,laughton,10.80142822265625,70.0,5100,BUF@PHI,PHI,BUF,,,,,,C/UTIL,laughton5100cs,4900
brettleasonANH,leason3200wb,leason3200wb,18.19,Brett Leason,3200,W,0,ANA,EDM-JCampbell,4.26,5.5,3.0,-1.25,1.3,2,0,1,0,-0.8,78,1,2,2.2,5.0,387,7.0,21,370,3.6,-1.5,21,7,42,80,5.8,23,7,7,13,0.09,0.06,0.15,10.86,0.83,0.91,1.42,0.64,0.1,0.32,1.23,8.12,12.81,5.92,0.0,0.0,0.07,0.02,0.02,1.0,0.0,0.0,0.09,0.06,0.23,0.0,1.66,0.2,0.0,0.2,10.26,1.17,1.2,1.75,0.69,0.17,0.2,1.4,8.75,10.25,0.0,0.0,0.01,0.0,10.0,2.0,1.5,0.5,2.0,0.0,12.5,0.02,0.0,0.0,40.49,40.65,44.2,54.22,47.47,2.73,0.17,3.42,0.22,38.85,40.14,54.0,46.0,2.38,0.19,2.93,0.24,49.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,leason,b,88647-113286,W,b,Brett Leason,leason,3.418181818181818,55.0,3200,ANH@EDM,ANH,EDM,,,,,,W/UTIL,leason3200wb,2500
andersleeNYI,lee6200wa,lee6200wa,59.7,Anders Lee,6200,W,0,NYI,TB-AVasilevskiy,10.56,13.3,7.8,-0.8,1.7,3,1,5,0,-3.2,61,1,3,2.5,3.1,129,5.5,21,128,11.3,-0.3,58,27,41,92,12.0,50,50,25,12,0.32,0.27,0.59,17.19,2.06,2.46,3.48,0.71,0.13,0.69,3.15,13.97,13.59,10.23,0.06,0.09,2.96,0.51,0.71,0.72,0.0,0.0,0.26,0.18,0.62,0.0,2.13,0.42,0.17,0.58,17.84,1.95,2.42,3.33,0.72,0.17,1.08,3.5,15.25,13.0,0.08,0.0,2.6,0.5,15.67,4.0,2.33,1.67,3.33,0.5,16.5,1.82,0.0,0.0,46.4,45.31,44.07,48.55,45.91,2.69,0.19,3.14,0.21,50.58,40.94,46.83,47.13,2.42,0.14,3.19,0.25,49.43,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,lee,a,88647-39238,W,a,Anders Lee,lee,11.969737002724097,76.0,6200,NYI@TB,NYI,TB,,,,,,W/UTIL,lee6200wa,5200
brendanlemieuxPHI,lemieux3300wb,lemieux3300wb,33.5,Brendan Lemieux,3300,W,0,PHI,BUF-ULuukkonen,6.86,8.8,5.0,1.15,2.1,3,0,1,0,-1.8,73,1,2,3.3,3.3,-110,6.5,39,100,3.8,-1.0,22,5,26,93,7.4,46,30,23,13,0.06,0.16,0.22,9.83,1.34,1.0,1.32,0.76,0.06,0.3,1.3,8.96,8.19,6.6,0.0,0.0,0.11,0.02,0.02,1.0,0.0,0.0,0.06,0.16,2.02,0.0,1.45,0.2,0.3,0.5,15.08,1.99,1.4,2.0,0.7,0.14,0.2,1.6,11.5,12.4,0.0,0.0,0.16,0.0,11.43,1.71,1.43,0.29,2.0,0.0,15.91,0.08,0.0,0.0,42.81,43.14,42.87,48.94,45.8,2.79,0.15,2.79,0.25,41.67,44.93,48.0,46.87,2.25,0.22,2.47,0.24,45.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,lemieux,b,88647-58678,W,b,Brendan Lemieux,lemieux,3.831579107987253,38.0,3300,BUF@PHI,PHI,BUF,,,,,,W/UTIL,lemieux3300wb,2500
esalindellDAL,lindell4700de,lindell4700de,48.38,Esa Lindell,4700,D,0,DAL,COL-AGeorgiev,7.55,9.5,5.6,-1.54,1.6,3,0,1,0,-5.1,25,2,1,2.7,3.4,140,6.0,16,120,7.7,-0.8,70,21,24,98,8.3,71,28,28,14,0.07,0.22,0.28,20.23,0.83,1.41,1.83,0.77,0.05,1.88,3.29,14.1,16.33,10.28,0.0,0.0,0.11,0.03,0.06,0.6,0.0,0.03,0.07,0.18,0.17,0.03,0.83,0.07,0.4,0.47,20.45,1.38,1.07,1.43,0.75,0.06,1.47,2.53,14.29,16.86,0.0,0.0,0.03,0.0,14.33,1.67,0.83,0.83,1.17,0.0,19.1,0.02,0.0,0.0,43.87,46.53,44.67,46.99,50.31,3.01,0.23,2.94,0.21,45.36,40.0,43.29,51.73,3.36,0.28,3.0,0.13,51.71,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,lindell,e,88647-54575,D,e,Esa Lindell,lindell,8.063999837239583,75.0,4700,DAL@COL,DAL,COL,,,,,,D/UTIL,lindell4700de,3500
blakelizotteLA,lizotte3900cb,lizotte3900cb,47.56,Blake Lizotte,3900,C,0,LA,SEA-MJones,6.32,8.1,4.6,-0.3,1.6,3,0,1,0,-2.9,44,1,2,3.0,3.1,-105,6.0,66,-110,6.7,0.0,53,27,40,93,4.7,38,53,7,13,0.13,0.27,0.4,13.12,1.83,1.41,1.9,0.74,0.09,0.43,1.84,11.41,10.02,8.52,0.0,0.0,0.08,0.01,0.02,0.5,0.0,0.02,0.13,0.24,0.78,0.01,1.5,0.08,0.0,0.08,13.49,0.36,1.92,2.83,0.68,0.04,0.42,2.33,12.33,8.0,0.0,0.0,0.02,0.0,12.2,2.4,2.0,0.4,2.6,0.0,12.38,0.0,0.0,0.0,43.66,47.34,42.33,43.87,46.86,3.35,0.24,2.93,0.24,49.54,38.36,40.85,50.0,3.31,0.23,2.86,0.18,53.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,lizotte,b,88647-103276,C,b,Blake Lizotte,lizotte,6.800000164959882,74.0,3900,LA@SEA,LA,SEA,,,,,,C/UTIL,lizotte3900cb,2700
ryanlombergFLA,lomberg3600wr,lomberg3600wr,52.7,Ryan Lomberg,3600,W,0,FLA,CLB-MHutchinson,6.14,7.9,4.4,-0.15,1.7,3,0,1,0,1.2,51,0,2,4.5,2.7,-270,7.0,77,-210,4.9,-1.3,49,17,38,101,6.2,57,42,28,14,0.13,0.09,0.22,10.9,1.21,1.49,2.11,0.7,0.09,0.23,1.72,11.2,9.84,8.37,0.0,0.0,0.07,0.01,0.01,1.0,0.0,0.0,0.13,0.09,1.3,0.0,1.59,0.21,0.07,0.29,13.2,1.32,1.57,2.5,0.63,0.14,0.36,1.93,12.79,11.86,0.0,0.0,0.11,0.07,12.25,2.13,1.75,0.38,2.63,0.0,13.09,0.06,0.0,0.0,53.16,50.76,52.23,41.78,44.14,3.31,0.22,2.91,0.24,53.21,56.77,39.29,45.15,3.21,0.27,2.46,0.31,45.57,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,lomberg,r,88647-66754,W,r,Ryan Lomberg,lomberg,5.37894720780222,76.0,3600,FLA@CBJ,FLA,CBJ,,,,,,W/UTIL,lomberg3600wr,2500
stevenlorentzSJ,lorentz3500ws,lorentz3500ws,41.78,Steven Lorentz,3500,W,0,SJ,ARI-IProsvetov,5.38,6.9,3.9,-0.72,1.5,4,0,1,0,-2.4,61,0,2,3.4,3.3,-115,6.5,25,-130,5.0,-1.3,45,16,35,99,7.5,64,28,35,14,0.1,0.09,0.2,11.02,1.09,1.31,1.8,0.73,0.08,0.52,1.84,8.83,8.84,6.57,0.0,0.0,0.12,0.01,0.01,1.0,0.01,0.01,0.09,0.08,0.38,0.0,1.29,0.21,0.07,0.29,11.32,1.54,1.43,2.29,0.62,0.15,0.93,2.36,9.36,9.21,0.0,0.0,0.06,0.0,9.83,2.5,1.5,1.0,2.5,0.0,11.02,0.12,0.0,0.0,46.64,45.92,48.35,47.11,39.0,2.59,0.18,3.76,0.24,45.57,49.8,48.21,38.47,2.79,0.13,4.07,0.25,36.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,lorentz,s,88647-66677,W,s,Steven Lorentz,lorentz,5.227397343883776,73.0,3500,SJ@ARI,SJ,ARI,,,,,,W/UTIL,lorentz3500ws,2500
antonlundellFLA,lundell4400ca,lundell4400ca,69.94,Anton Lundell,4400,C,0,FLA,CLB-MHutchinson,9.35,11.8,6.9,1.7,2.1,2,0,1,0,0.5,74,0,2,4.5,2.7,-270,7.0,77,-210,8.3,-0.3,50,19,39,102,7.0,40,60,20,15,0.19,0.25,0.44,15.58,1.69,1.97,2.5,0.79,0.1,0.49,2.46,12.26,10.01,9.14,0.0,0.06,1.39,0.17,0.31,0.54,0.03,0.01,0.16,0.18,0.48,0.01,2.12,0.21,0.07,0.29,14.19,1.23,1.79,2.14,0.83,0.12,0.21,2.0,13.69,9.54,0.0,0.0,0.48,0.07,13.25,2.25,2.25,0.0,2.63,0.25,13.93,0.45,0.0,0.0,53.16,50.76,52.23,41.78,44.14,3.31,0.22,2.91,0.24,53.21,56.77,39.29,45.15,3.21,0.27,2.46,0.31,45.57,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,lundell,a,88647-152882,C,a,Anton Lundell,lundell,8.741791226970616,67.0,4400,FLA@CBJ,FLA,CBJ,,,,,,C/UTIL,lundell4400ca,3600
isaclundestromANH,lundestrom3300ci,lundestrom3300ci,17.33,Isac Lundestrom,3300,C,0,ANA,EDM-JCampbell,5.39,6.9,3.9,0.0,1.6,4,0,1,0,-2.3,74,1,2,2.2,5.0,387,7.0,21,370,4.4,-1.3,42,13,33,87,2.2,46,53,0,13,0.09,0.16,0.25,14.47,1.04,0.96,1.38,0.69,0.09,0.63,1.58,8.54,12.94,6.37,0.0,0.0,0.36,0.03,0.05,0.67,0.01,0.0,0.07,0.16,0.03,0.0,0.79,0.0,0.0,0.0,14.06,0.0,0.71,1.0,0.71,0.0,0.64,1.36,8.0,12.58,0.0,0.0,0.05,0.0,6.57,1.14,0.43,0.71,0.71,0.0,13.71,0.1,0.0,0.0,40.49,40.65,44.2,54.22,47.47,2.73,0.17,3.42,0.22,38.85,40.14,54.0,46.0,2.38,0.19,2.93,0.24,49.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,lundestrom,i,88647-97096,C,i,Isac Lundestrom,lundestrom,5.044444331416377,54.0,3300,ANH@EDM,ANH,EDM,,,,,,C/UTIL,lundestrom3300ci,2500
eetuluostarinenFLA,luostarinen4900we,luostarinen4900we,58.22,Eetu Luostarinen,4900,W,0,FLA,CLB-MHutchinson,10.29,13.0,7.6,1.46,2.1,2,2,8,0,-1.6,44,0,2,4.5,2.7,-270,7.0,77,-210,7.8,0.0,57,27,42,101,9.0,64,35,14,14,0.17,0.32,0.49,15.21,1.93,1.4,1.94,0.72,0.12,0.61,2.01,12.03,10.43,9.26,0.01,0.04,0.71,0.09,0.14,0.64,0.0,0.01,0.16,0.27,0.3,0.0,2.04,0.14,0.5,0.64,16.71,2.3,1.43,2.14,0.67,0.1,0.57,2.0,15.5,9.43,0.0,0.07,0.74,0.0,15.0,2.0,1.25,0.75,2.13,0.0,17.69,1.29,0.0,0.13,53.16,50.76,52.23,41.78,44.14,3.31,0.22,2.91,0.24,53.21,56.77,39.29,45.15,3.21,0.27,2.46,0.31,45.57,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,luostarinen,e,88647-107994,W,e,Eetu Luostarinen,luostarinen,8.915789152446546,76.0,4900,FLA@CBJ,FLA,CBJ,,,,,,W/UTIL,luostarinen4900we,3700
ukko-pekkaluukkonenBUF,luukkonen7400gu,luukkonen7400gu,33.5,U. Luukkonen,7400,G,0,BUF,PHI-FSandstrom,17.2,21.6,12.8,1.03,2.3,1,0,1,0,-1.3,87,2,0,3.3,3.3,-110,6.5,61,-120,15.2,-0.3,35,21,9,71,11.1,37,6,6,16,3.5,0.0,0.0,0.0,0.0,31.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.87,43.14,0.0,0.0,0.0,0.0,0.0,0.0,44.93,41.67,0.0,0.0,0.0,0.0,39.0,4/1/23,0,28.1,0.5,0.34,57.47,0.0,25.9,3.57,0.14,0.33,42.81,2.61,29.1,2.79,0.25,2.79,0.15,3.08,27.08,2.47,0.24,2.25,0.22,24.71,PHI,luukkonen,u,88647-97029,G,u,Ukko-Pekka Luukkonen,luukkonen,14.5,32.0,7400,BUF@PHI,BUF,PHI,,,,,,G,luukkonen7400gu,7900
alexlyonFLA,lyon7500ga,lyon7500ga,60.5,Alex Lyon,7500,G,0,FLA,CLB-MHutchinson,18.96,23.8,14.1,2.61,2.5,1,0,6,0,-0.1,87,0,0,4.5,2.7,-270,7.0,77,-210,16.8,0.0,9,7,4,66,20.4,18,6,18,16,3.44,0.0,0.0,0.0,0.0,31.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.78,44.14,0.0,0.0,0.0,0.0,0.0,0.0,39.29,45.15,0.0,0.0,0.0,0.0,45.57,4/1/23,0,28.2,0.56,0.33,58.78,0.0,24.7,3.0,0.67,0.67,43.37,2.71,29.13,3.51,0.26,2.69,0.19,3.08,31.69,3.0,0.26,3.08,0.25,32.0,CLB,lyon,a,88647-68665,G,a,Alex Lyon,lyon,15.02222188313802,9.0,7500,FLA@CBJ,FLA,CBJ,,,,,,G,lyon7500ga,8000
ilyalyubushkinBUF,lyubushkin4100di,lyubushkin4100di,32.75,Ilya Lyubushkin,4100,D,0,BUF,PHI-FSandstrom,4.27,5.5,3.0,-3.53,1.0,3,0,1,0,-2.9,14,2,1,3.3,3.3,-110,6.5,61,-120,5.6,-1.3,55,16,29,96,7.1,80,20,26,15,0.05,0.2,0.25,15.39,0.97,0.67,0.81,0.82,0.07,1.42,2.09,11.92,12.76,8.91,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.04,0.19,0.85,0.0,0.93,0.07,0.2,0.27,17.22,0.94,1.13,1.27,0.89,0.06,1.8,2.93,14.93,13.93,0.0,0.0,0.02,0.0,15.71,3.0,1.29,1.71,1.57,0.0,17.9,0.0,0.0,0.0,47.84,45.8,48.94,42.87,43.14,3.24,0.25,2.88,0.26,46.87,48.0,44.93,41.67,3.07,0.2,3.5,0.31,39.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,lyubushkin,i,88647-84404,D,i,Ilya Lyubushkin,lyubushkin,5.244444347563244,63.0,4100,BUF@PHI,BUF,PHI,,,,,,D/UTIL,lyubushkin4100di,2800
matiasmaccelliARI,maccelli5100wm,maccelli5100wm,58.26,Matias Maccelli,5100,W,0,ARI,SJ-KKahkonen,9.53,12.1,7.0,0.31,1.9,2,2,3,0,0.9,1,2,1,3.3,3.4,-105,6.5,75,110,8.5,0.9,43,25,27,91,11.8,68,31,43,16,0.15,0.51,0.66,15.55,2.55,1.04,1.45,0.72,0.14,0.31,1.36,11.05,13.11,8.2,0.01,0.18,1.69,0.09,0.17,0.55,0.0,0.0,0.13,0.33,0.24,0.01,2.02,0.38,0.44,0.81,16.68,2.91,1.38,1.67,0.83,0.27,0.31,1.69,10.71,14.93,0.0,0.13,1.23,0.0,9.29,1.86,1.86,0.0,2.0,0.14,16.63,1.74,0.0,0.14,43.81,39.0,47.11,48.35,45.92,2.7,0.2,3.11,0.17,38.47,48.21,49.8,45.57,2.4,0.25,3.64,0.18,44.33,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,maccelli,m,88647-135654,W,m,Matias Maccelli,maccelli,8.737930824016702,58.0,5100,SJ@ARI,ARI,SJ,,,,,,W/UTIL,maccelli5100wm,2800
